Bleh	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
AGBL3	1.935142857	0.626	0.091142857	0.922142857	0.480728571	0.676714286	1.598489796	0.886
CBX8	0.166285714	0.549714286	0.9538	0.909428571	3.285671429	0.194	0.154795918	0.378928572
ATP13A4	1.738	1.088285714	0.137114286	0.859928571	0.0576	0.915785714	1.740387755	0.843142857
MIR4260	0.032857143	0	2.603571429	0.296	3.636114286	0.100285714	0.028367347	0.147428572
ZNF2	0.627428571	0.610571429	0.495514286	1.045214286	1.309814286	0.594714286	0.665326531	1.105
LOC100240735	1.157714286	0.602	0.100828571	1.679714286	0.0475	0.483857143	1.331346939	2.019928571
SCGB3A1	0	0	0.124171429	0	0.009585714	5.482142857	1.56055102	0.242285714
ETV5	0.032857143	0.119714286	0.312657143	0.189714286	1.895885714	0.018571429	0.015816327	0.013
AMDHD1	0.333142857	0.419	0.477228571	0.706857143	0.332971429	0.147142857	0.453102041	0.133357143
AIM1L	0.333142857	1.098142857	0.098285714	0.234214286	3.1176	1.340857143	0.368346939	0.747714286
LOC554206	0.62	0.527571429	0.061314286	1.310142857	1.9058	0.643142857	0.964673469	1.183857143
STX1A	0.265428571	0.372571429	0.291057143	1.945571429	0.373728571	1.390785714	1.341265306	1.056714286
KCNK13	0	0	1.423714286	0	0.019242857	0	0	0
LGR4	1.410571429	0.838571429	1.0976	0.146285714	0.180242857	0.144	0.388326531	0.127714286
CCNE2	0.099142857	0.211428571	0.280485714	0.840857143	2.130485714	0.631071429	0.27477551	0.675571429
SPATC1L	0.822571429	1.366857143	0.8634	0.950571429	0.225742857	0.894785714	1.12644898	0.503714286
NOS3	0.283428571	0.465142857	0.146142857	0.613857143	0.043614286	4.0165	1.110632653	0.696571429
KIR2DL3	0	0	0.0084	7.166	0.055957143	0	0	0.150571429
TMEM51	0	0	1.1404	0	0.009585714	0	0.00077551	0
EML2-AS1	0.567857143	1.134857143	0.3714	2.831642857	0.850785714	0.510357143	0.347020408	0.457142857
IGFBP4	3.317571429	0.105	0.049485714	0.205571429	0.009585714	0.963571429	0.446673469	2.218357143
MIR3909	0	0	4.839085714	0	2.5198	0	0	0
AHDC1	0.454857143	0.864714286	0.375914286	1.578928572	1.614342857	0.680571429	0.739102041	0.752714286
BMS1P4	0.872285714	0.805857143	0.821685714	0.783714286	0.925142857	0.848714286	1.088938776	0.512857143
IRAK1BP1	0.740285714	1.189571429	0.059771429	1.061071429	0.2784	0.720428572	1.434938776	1.5755
IFT81	0.804571429	0.721428571	0.560685714	0.234928572	2.155742857	0.611928572	0.638857143	0.2925
CAPN10-AS1	0.982714286	0.888285714	0.6898	0.682142857	2.6613	0.490428572	0.350571429	0.317857143
LMLN	1.182428571	0.505142857	0.311771429	0.482357143	0.859142857	0.579	1.492040816	0.547571429
S1PR3	0	0	7.172942857	0	0.127514286	0	0.00722449	0
CERCAM	0.122142857	0.166	0.469228571	3.2375	0.019242857	0.093714286	0.05822449	0.565142857
CATSPER2P1	0.723	0.602	0.921342857	1.020357143	1.200428571	0.734428571	1.230346939	0.620285714
LOC541472	2.248571429	4.969428571	0.0476	0	0.0478	0	0.011244898	0
LINC00618	2.338428571	0.706	0.330428571	0.953285714	0.376528571	0.850571429	1.024	0.698785714
LDOC1	1.526571429	0.570857143	0.010428571	1.2435	0.009585714	2.372357143	0.847285714	0.740857143
HPGDS	0.032857143	0	0.020714286	0	0.040014286	0.082428572	0.128836735	0.015714286
NLGN3	0.252	0.190857143	0.1802	0.122357143	5.832785714	0.140785714	0.37522449	0.160428572
ZNF891	1.263142857	0.917142857	0.213771429	0.387357143	0.648985714	0.770857143	2.235163265	0.754785714
TNFSF4	0.794	0.558571429	0.509942857	0.682785714	2.496814286	0.685428571	0.799204082	0.524714286
ZNF501	1.402285714	0.864714286	0.225771429	1.016785714	0.598242857	0.780357143	0.700979592	1.140857143
SELP	0.655714286	0.344	0.6302	0.083642857	4.189442857	0.375214286	0.803938776	0.197142857
SMARCA5-AS1	1.009142857	1.440571429	0.2576	1.254428571	0.870157143	0.805857143	0.01644898	1.330142857
LOC653160	0.804571429	0.570857143	0.345171429	0.915357143	0.663228571	1.0655	1.451857143	1.309214286
ITGA2B	0.588285714	0.486571429	3.627742857	0.413857143	0.415957143	1.324571429	0.284244898	0.097714286
FOXP4	2.626857143	0.749	1.284485714	0.706642857	0.271571429	0.409357143	0.185265306	0.815571429
TIGD6	1.001857143	1.063428571	0.631514286	0.660857143	0.223385714	0.486357143	1.032346939	0.532285714
FAM27C	0	0.211428571	0.235371429	1.622285714	3.936785714	0.154785714	0.195204082	0.621642857
DOCK1	0	0	0.458485714	0.129	0.254842857	0.023714286	0.125265306	0
ANGPTL6	0.922285714	2.065285714	0.207971429	1.165142857	0.253214286	0.533071429	0.179877551	0.552714286
ABCC6	0.032857143	0.029428571	3.313742857	0	2.939371429	0.018571429	0.01355102	0
ZNF683	0	0	0.013257143	0.977857143	0.040771429	0.138785714	0.029489796	6.036
TPD52L1	0	0	0.016114286	0.2195	0.076928571	0.117571429	0.102061225	0.040285714
SEC14L1P1	1.263142857	0.749	0.448257143	0.764357143	0.812228571	0.727	1.396918367	0.693857143
ORC6	0.574285714	1.022285714	0.334742857	0.665071429	0.834514286	0.397857143	0.953673469	0.482857143
LOC151174	0.574285714	0.602	0.533714286	2.847142857	0.1738	0.286285714	0.825673469	0.532285714
FOXN3-AS1	0.930714286	0.428857143	0.833	1.168857143	1.882114286	0.046785714	0.121306123	0.239571429
NT5DC4	0	0	0.249771429	0	6.863885714	0	0	0
DNAJC5B	0.539714286	5.186	0.189028571	0.028428572	0.009585714	0	0.003428571	0
ARHGEF5	1.458714286	1.009571429	0.012857143	0.152071429	1.067271429	0.913785714	1.167122449	1.180428572
LRP2BP	0.982714286	0.582714286	0.305657143	0.722928571	1.547771429	1.126285714	0.704285714	1.190857143
L2HGDH	0.382142857	0.721428571	0.305257143	1.531928572	0.380285714	0.618	1.08755102	1.152428571
QPRT	0.066	0	0.679485714	1.475785714	0.253814286	0.378142857	0.214346939	0.4695
ZNF837	1.646714286	1.668285714	0.154514286	0.727	0.287171429	0.965428572	0.441081633	1.037071429
MIR4329	0.861714286	0.926714286	0.096257143	2.023571429	0.693285714	0.956	0.539040816	1.089857143
SYDE2	0.594285714	0.570857143	0.007342857	0.017142857	0.098557143	1.387285714	3.963632653	0.460142857
B3GAT1	0	0.056857143	0.009571429	5.235785714	0.0153	0.067285714	0.03944898	1.764428572
TCN1	0	0	0.065285714	0	7.029285714	0	0.063571429	0
TYMS	0	0	0.022285714	2.221357143	0.832385714	0.256571429	0.106693878	1.442785714
BACE1	0.111428571	0.029428571	1.877628571	0.020285714	0.057242857	0.331428571	0.047734694	0.336857143
LOC105373383	0.740285714	0.652571429	0.488714286	1.304857143	0.235371429	1.235642857	1.103387755	0.704785714
RANBP17	0.077714286	0	0.995571429	1.969857143	3.4211	0.0865	0.115571429	0.009214286
GDF11	0.382142857	1.107714286	0.029914286	1.682571429	0.055985714	1.389357143	1.340734694	1.171714286
MCM3AP-AS1	0.353571429	0.794285714	0.196114286	1.800214286	0.264614286	0.621071429	1.944653061	1.056428571
CYP2D6	0.463714286	0.300428571	0.182428571	0.194714286	4.081128571	0.491785714	1.021102041	0.343285714
ARHGAP42	3.570571429	2.263571429	0.014485714	1.155857143	0.037271429	0.008428572	0.053938776	0.0505
C16orf45	0.166285714	1.997571429	0.129	0.446785714	0.417471429	0.848642857	0.742510204	1.489357143
CCDC85C	0.201285714	0.428857143	0.047485714	0.3975	0.4434	1.884642857	1.58677551	1.268857143
HBA1	0.344	0.166	0.346542857	1.150571429	4.283285714	0.067142857	0.556816327	0.187928572
SPAG4	0.872285714	1.581	0.081685714	0.917285714	1.790271429	0.678642857	0.641204082	0.361
PKMYT1	0.066	0.233142857	0.553885714	0.701714286	2.003314286	0.271142857	0.032489796	0.447857143
MS4A4E	0.044857143	0.056857143	6.690742857	0	0.260342857	0	0	0.023142857
RTKN2	0.166285714	0	0.0264	0.077142857	0.038071429	3.003071429	2.940061225	0.805214286
GOLGA6L17P	0.627428571	0.678	0.560885714	0.393	1.124871429	0.62	0.848122449	1.300285714
ST5	0.344	0.634571429	0.093657143	1.527714286	0.998085714	0.0875	0.060061225	0.076785714
GAS2L1	0.088857143	0.029428571	3.804914286	0.009571429	0.118757143	0.281928572	0.037469388	0.058428571
MDGA1	0.032857143	0.056857143	0.034857143	1.1085	0.4834	0.0585	1.590755102	3.631714286
AMN	1.222714286	3.704428571	0.073085714	0.176785714	0.452128571	0.355	0.705265306	0.395785714
WFS1	0.723	0.643714286	0.178828571	0.793571429	0.074328571	0.527857143	0.503571429	0.334857143
ZNF502	1.636857143	1.055142857	0.184228571	1.191357143	0.235871429	0.506	1.405244898	0.538428571
MAPK11	0.552	0.997428571	0.061428571	0.425071429	0.009585714	2.579142857	1.133081633	1.207857143
CHST13	0	0	2.022828571	0.009571429	3.398757143	0	0.00244898	0
OVCH1-AS1	0	0	0.562628571	0.903571429	3.777328571	0.128714286	0.555918367	0.245714286
NPIPA3	1.271	0.419	0.478771429	0.527	0.154357143	1.251071429	1.649795918	0.838
STIL	0.388571429	0.393714286	1.0288	0.757142857	2.108657143	0.454785714	0.634918367	0.450357143
TENM1	0	0	0.048371429	1.051642857	3.706128571	0.512142857	1.243408163	0.482785714
ZBTB42	0.567857143	0.898	0.372628571	1.164857143	1.0613	0.909	0.463795918	1.111928571
C5orf34	1.601142857	0.505142857	0.177342857	0.828857143	0.5267	0.751714286	1.243163265	0.677357143
PAXBP1-AS1	0.412142857	0.143428571	1.453257143	0.411571429	2.209328571	0.252214286	1.496346939	0.384
SLC4A4	0	0.029428571	0.012314286	4.114285714	0.022828571	0.169642857	0.045877551	2.631357143
GABRR2	0.372285714	0.465142857	0.420085714	0.326428571	4.814242857	0.115928571	0.191265306	0.086571429
LINC00176	1.009142857	0.643714286	0.322485714	0.400214286	2.246228571	0.425142857	1.028795918	0.909
SDPR	0.403714286	0.233142857	4.156371429	0.199928571	0.224328571	0.964714286	0.73822449	0.032928572
NUF2	0.814428571	0.738428571	0.2078	1.110428571	0.475714286	0.730857143	1.009918367	0.715714286
CACNA1I	0.021142857	0	0.012571429	0	0.036414286	2.045285714	4.231510204	0.671571429
WNT7A	0	0	0.007485714	0	0.088757143	3.714571429	2.708306122	0.497
LOC284023	0.750285714	0.689428571	0.640971429	0.893357143	0.316957143	0.766	1.171142857	0.725714286
NIPSNAP3B	2.098428571	2.898142857	0.342542857	0.387857143	0.093428571	0.119214286	0.472897959	0.144571429
DLG2	2.180857143	0.876714286	0.123314286	0.414857143	0.914071429	0.497714286	1.427836735	0.398
PRSS53	1.018571429	0.486571429	0.503171429	0.507214286	2.348314286	0.544714286	1.042612245	0.423142857
ZNF620	0.711142857	0.494428571	0.402885714	1.101428572	0.885628571	0.542	0.755959184	0.652642857
BEND7	0	0.105	0.245828571	0	6.601257143	0	0.028612245	0
CHAC2	0.382142857	0.558571429	0.067685714	1.148714286	1.9934	1.121571429	0.682204082	0.691357143
TGM3	0.021142857	0	0.000285714	0	6.935971429	0	0	0.031
FARP1	0.290571429	0.558571429	0.140657143	0.135	0.618914286	0.235285714	0.114081633	0.182642857
MIR320E	0	0	0	0	6.982242857	0	0	0
LOC100505715	1.982857143	0.759	0.387685714	1.4955	0.280771429	0.409571429	1.200755102	0.158642857
HOXB-AS1	0.156285714	0	0.451571429	2.056	0.031971429	1.068642857	2.694877551	0.482785714
TRAIP	1.337	0.856857143	0.297657143	0.630571429	0.952942857	0.517428572	0.876346939	0.659357143
GPR19	0.141	0.333142857	0.004942857	0.573785714	4.268671429	0.450428572	0.682836735	0.433357143
ANKRD22	0	0	1.045257143	0.055285714	5.717457143	0.036857143	0.07077551	0.028714286
AMZ1	0.717714286	0.783428571	0.423657143	0.032	0.009585714	0.061285714	0.00877551	0.037857143
ADORA2B	0.099142857	0.926714286	1.5738	0.032	0.051671429	0.036785714	0.024326531	0.040214286
IDI2-AS1	0.353571429	0.437571429	0.060028571	0.404714286	5.258728571	0.154785714	0.14022449	0.114142857
RASGRF1	0.156285714	1.651428571	0.020857143	0	0.009585714	0	0	0
THNSL1	0.750285714	1.252285714	0.034771429	1.160142857	0.031242857	0.921714286	1.33222449	1.157857143
RBMS2	0.613142857	0.372571429	2.547485714	0.692714286	1.045942857	0.175142857	0.413877551	0.5965
PKD2L1	0.066	0	0.367	0	0.369271429	0.008428572	0.005428571	0.009214286
GOLGA6L9	1.382428571	0.907714286	0.046914286	0.635285714	0.241928571	0.654571429	1.889918367	1.051357143
USP3-AS1	0.889142857	0.538	0.2772	0.274428572	2.4866	1.040571429	0.687938776	0.579428572
SMTN	0.252	1.906714286	1.451828571	0.442142857	0.795442857	0.309071429	0.655836735	0.416285714
LOC730098	0.077714286	1.022285714	0.363171429	0.179	1.183071429	2.196857143	0.458265306	0.684
BEAN1-AS1	0	0	0.522885714	0.453285714	5.8091	0.029714286	0.064816327	0
ASTN2	1.115142857	0.652571429	0.0094	0.8655	0.026728571	1.034357143	1.524040816	1.224714286
CCDC34	0.588285714	0.582714286	0.082428571	0.985285714	0.108814286	1.560285714	0.893530612	0.953142857
ROM1	0.750285714	0.437571429	0.616685714	1.219642857	1.685271429	0.9865	0.388530612	0.597
IL3RA	1.496571429	0.190857143	0.866114286	0.116714286	3.456528571	0.521142857	0.092040816	0.023142857
CCNB2	0.122142857	0.179142857	0.150885714	0.581357143	1.268942857	0.287357143	0.169163265	0.380142857
TSTD3	0.723	1.180714286	0.457342857	0.950071429	0.399714286	0.797571429	0.416081633	1.258928571
KIF11	0.265428571	0.409142857	0.364085714	0.867571429	0.660957143	0.904357143	0.348204082	1.190785714
TMED7-TICAM2	0.412142857	0.362857143	0.596028571	0.8505	2.532114286	0.567214286	0.458857143	0.449571429
C21orf58	1.237142857	0.907714286	0.210028571	0.978285714	0.197928571	0.826428572	1.162285714	0.752
LSM11	0.663428571	0.767428571	0.611085714	0.998142857	0.367842857	0.769928572	1.348367347	0.943857143
SPINK2	2.319428571	0.233142857	0.011228571	0.101357143	0.009585714	1.498785714	1.529673469	1.174714286
TTC23	0.494285714	0.344	0.259257143	0.231785714	0.854028571	0.185928572	0.318836735	0.093714286
ESR2	1.576857143	4.905714286	0.004171429	0.079571429	0.2278	0.016785714	0.017285714	0.046785714
HDX	0.740285714	0.626	2.666285714	1.397571429	0.057814286	0.284	0.290938776	0.284714286
SLC35E4	0.315714286	0.538	0.779914286	0.661285714	0.533114286	0.463785714	0.244877551	0.788285714
HAVCR1	0.032857143	0	0.164371429	1.073714286	0.061214286	0.480857143	3.466265306	0.243285714
MIR1250	0	0	0	0	6.861328571	0	0	0
ZDHHC9	0.627428571	0.582714286	0.6536	0.277285714	0.394471429	0.694428571	0.95955102	0.583571429
WNT10B	0.044857143	0.242	0.028742857	0.699214286	0.059957143	2.097285714	1.682795918	1.991571429
ISPD	0.62	0.812	0.1112	1.316071429	1.955885714	0.558571429	0.505530612	0.856357143
SYNJ2BP-COX16	0.687571429	0.472714286	0.987142857	0.641071429	0.384885714	0.480857143	0.311081633	0.267714286
LOC101930370	1.124	0.948857143	0.541571429	0.457571429	2.200914286	0.131428572	0.241877551	0.23
ADAT3	0.522857143	0.819428571	0.627771429	0.985857143	2.431257143	0.274857143	0.095	0.45
CD177	0	0	0.029771429	0	6.788585714	0	0	0
ISM1	0	0	0.001485714	0	0.009585714	3.521214286	2.63744898	0.361642857
LPAL2	0.122142857	0.242	0.006771429	3.606	0.040014286	0.899	0.608714286	1.268428572
ZNF284	0.723	0.549714286	0.332085714	1.007	1.011657143	0.683357143	1.080387755	0.952857143
SPRED2	0.132	0.029428571	0.529371429	0.425071429	2.371057143	0.113071429	0.094142857	0.1145
DCHS1	0.333142857	0.044285714	0.3662	0.204857143	0.165271429	2.012285714	2.721142857	0.904071429
ALDH1L2	0.032857143	0	0.106057143	0.016071429	0.1389	0.018571429	0.010795918	0.009214286
FXYD7	0.210428571	0.729285714	0.041828571	0.290785714	0.009585714	2.749714286	1.126877551	1.595571429
ADGRD1	0.922285714	0.119714286	5.163914286	0.026714286	0.036157143	0.041714286	0.061612245	0.020214286
GINS3	0.516	0.494428571	0.515514286	1.44	0.437871429	0.454	0.462591837	0.694642857
HSD11B1L	0.463714286	0.558571429	0.703371429	0.5635	1.118314286	0.953857143	0.981918367	0.487857143
LOC101926933	0.166285714	0.233142857	0.0612	0.541214286	3.883957143	0.425142857	0.853816327	0.583714286
WBP2NL	2.776428571	0.876714286	0.311942857	0.634642857	0.643857143	0.292428571	0.681591837	0.411214286
LOC105372367	0	0.516571429	1.541485714	0.769714286	0.896271429	0.440142857	0.371285714	0.837071429
FSTL3	0.252	0.472714286	2.544114286	0.869428572	0.806814286	0.469	0.469612245	0.420428572
MIR371B	0	0	1.123257143	0	5.577614286	0	0	0
ABALON	0.958571429	0.505142857	0.1952	1.068571429	1.629014286	0.414785714	0.58177551	0.712857143
KIAA0319	0.099142857	0.300428571	0.001142857	0	6.227842857	0.015285714	0.002244898	0
CECR7	0.388571429	4.156857143	0.109685714	0.253857143	0.230857143	0.134214286	1.015510204	0.420428572
CC2D2A	0.148571429	0	1.150085714	0.311071429	2.267828571	0.379428572	0.058734694	0.077642857
CCIN	0.066	0.105	1.239942857	0.310142857	4.670985714	0.086857143	0.120183674	0.085285714
USP31	0.539714286	0.446	0.972314286	1.013071429	0.592857143	0.754	0.807571429	0.870714286
ZNF57	0.831428571	0.864714286	0.449714286	0.851142857	0.123471429	0.981142857	0.691346939	0.751
SAPCD1	1.198285714	1.107714286	0.871742857	0.609785714	0.818128571	0.399642857	0.770653061	0.801857143
DZANK1	0.922285714	1.201428571	0.360171429	0.7305	0.673385714	0.626	0.701816327	0.723714286
SLC29A2	1.337	1.366857143	0.108114286	0.145714286	0.030757143	0.573142857	2.040102041	0.677357143
SSTR3	0.201285714	0.538	0.068228571	0.0715	1.500114286	0.562071429	3.548755102	0.219428572
CNTNAP1	0.552	1.783428571	0.061714286	0.055428571	0.273028571	3.150214286	0.223102041	0.554285714
DIXDC1	0.088857143	0.069	0.037714286	0.136785714	0.529371429	0.506142857	0.494183674	0.336785714
LOC440386	0.641857143	0.819428571	0.167542857	0.865428571	2.451057143	0.550214286	0.415428572	0.6525
SCARNA15	0	0	0	0	2.352042857	3.255857143	0	0
HBA2	0	0	0.319085714	0.290357143	5.684514286	0	0.323469388	0.060428572
TMEM238	0.794	0.783428571	0.070885714	0.751428572	0.283971429	2.215142857	0.396877551	1.242714286
SEC24B-AS1	0.794	0.472714286	0.346657143	0.487357143	1.450857143	0.806357143	1.362102041	0.488928572
EFCAB8	0.333142857	0.252714286	0.098085714	0.162928571	4.807542857	0.117285714	0.522979592	0.307928572
LOC100287042	0.750285714	0.898	0.1712	1.327	0.429314286	0.825714286	0.823020408	1.243
SLC35G1	0.273428571	0.794285714	0.295771429	0.196428572	0.051814286	2.051857143	1.799469388	0.820785714
USP41	0	1.134857143	0.326971429	1.8945	0.398285714	1.577857143	0.112816327	0
MRC2	0	0.029428571	0.037971429	0.120714286	0.163428571	0.873214286	0.276326531	0.108785714
CD80	0.532571429	4.297857143	0.752428571	0.026642857	0.048214286	0.557428571	0.018142857	0.143357143
GPT2	0.225714286	2.537714286	0.506828571	0.196642857	0.128985714	0.1015	0.114285714	0.065285714
NCR3LG1	0.179142857	0.044285714	1.785542857	1.046428571	0.298271429	0.281785714	0.441489796	0.7685
TMLHE-AS1	0.723	0	0.185228571	0.028428572	5.144871429	0.025357143	0.152857143	0.279142857
KANK3	0.111428571	0.029428571	0.004057143	3.607785714	0.036442857	0.972285714	0.19177551	0.810928572
LOC613038	0	0.362857143	1.937114286	0.850285714	0.111528571	1.852071429	0.325938776	0.880714286
TREML1	0.235428571	0.143428571	1.3346	0.056928572	1.141871429	0.231642857	0.046367347	0.026857143
TXNRD3	0.306571429	0.264571429	0.2524	0.736428572	0.009585714	0.195071429	1.295632653	0.572285714
TMIGD3	0.111428571	0.091714286	1.105342857	0.010714286	3.449342857	0.037	0.058367347	0.009214286
IQCH-AS1	1.402285714	0.666857143	0.4754	0.980714286	0.114471429	0.713428571	1.097571429	0.728142857
MEX3D	0.189714286	0.283428571	0.754885714	1.649571429	0.365814286	0.887142857	0.218367347	1.036214286
STON2	0.044857143	0.029428571	5.009285714	0.146428572	0.900014286	0.173714286	0.081183674	0
RAB36	0.189714286	0.344	0.0874	0.417285714	4.720314286	0.079214286	0.076653061	0.209285714
LOC100132249	1.304571429	0.759	0.172371429	0.656571429	0.707971429	0.316142857	1.221346939	1.088142857
LINC00174	0.779142857	0.582714286	0.219657143	0.198857143	3.435071429	0.162571429	0.814489796	0.230357143
PDCD1LG2	0	0.044285714	0.099457143	0.049714286	1.550228571	0.233142857	0.071	0.305071429
ZNF876P	1.094571429	0.516571429	0.211228571	2.544428571	0.2201	0.687857143	0.854122449	0.399928572
QRICH2	1.147428571	0.494428571	0.349942857	1.0255	1.140214286	0.759928572	0.762591837	0.696214286
COL4A4	0.344	5.981428571	0.002114286	0.123428571	0.009585714	0.018571429	0.039081633	0.027571429
ZBTB46	0.225714286	0.119714286	0.931914286	0.020285714	2.210757143	0.423571429	0.131163265	0.051428571
ADAM22	0.445714286	0.242	0.119771429	1.206214286	0.0796	1.080071429	1.277102041	2.065142857
LOC102724094	0	0	0.026971429	1.660071429	0.009585714	2.200642857	0.274877551	2.350357143
PPP2R3A	0.156285714	0.119714286	0.2048	0.151285714	0.142	0.080642857	0.139469388	0.136714286
LOC730102	0	0	3.025028571	0.032	0.091971429	0	0.010142857	0
LOC105372288	0.412142857	0.494428571	0.057685714	0.838285714	3.243357143	0.544142857	0.323653061	0.546714286
POC1B-GALNT4	0.454857143	0.602	0.531457143	0.514714286	2.094942857	0.678857143	0.800346939	0.635857143
TMC4	0	0.252714286	0.882171429	1.543928571	2.960557143	0.355428572	0.148408163	0.226428572
PAK4	0.677714286	0.610571429	0.790428571	0.600285714	1.5333	0.367857143	0.890061225	0.624214286
LOC101927018	0.077714286	0	0.224085714	0.684785714	4.703642857	0.347285714	0.16022449	0.313785714
LAPTM4B	0.099142857	0.486571429	0.298057143	0.5125	0.641971429	1.825285714	1.919122449	0.408928571
RYR1	0.066	0.652571429	0.413771429	0.124	0.185242857	0.809857143	0.076122449	1.406714286
BMP6	0.225714286	0.119714286	0.222428571	0	5.692842857	0.041428572	0.14944898	0.013
ST7-OT4	0.055428571	0.783428571	1.016571429	1.822428572	0.320728571	0.289285714	0.607122449	0.903857143
GRK4	0.65	0.505142857	0.548942857	1.123285714	0.347028571	1.151285714	0.742918367	0.568428572
COL22A1	0	0	0	0	0.218928571	0	0	0
FAM81A	0.786857143	0.729285714	0.070485714	0.038	0.1077	0.012642857	0.011836735	0.027571429
IQCK	0.641857143	0.917142857	0.201771429	0.214	0.251014286	0.754285714	0.978693878	0.492285714
PTENP1	0.156285714	0.143428571	0.400542857	0.255214286	4.658357143	0.167071429	0.20355102	0.388428572
LY75-CD302	0.141	0.091714286	0.729914286	0.252714286	3.979014286	0.203571429	0.483836735	0.447428572
ZNF850	0.663428571	0.849571429	0.298285714	0.81	0.876	0.534428572	1.139	0.912071429
CEP112	1.559714286	0.958714286	0.099028571	0.147357143	0.036442857	2.334142857	0.313367347	0.626428572
CADM4	0.099142857	0	0.408685714	0.020285714	5.226142857	0.1515	0.149714286	0.069
MIR940	0.395571429	0.678	0.4504	0.746142857	1.578271429	0.700428572	0.583408163	0.618285714
SLC47A1	0.055428571	0	0.592257143	0.022857143	0.347128571	0	0.025102041	0.113857143
BMS1P5	1.157714286	1.088285714	0.517885714	0.657285714	0.351142857	0.482571429	1.297795918	0.558571429
MEF2B	0.166285714	1.009571429	0.265771429	0.3275	3.442214286	0.460857143	0.349673469	0.287285714
LOC100506071	1.437714286	0.749	0.0972	0.612357143	1.223642857	0.656214286	1.004163265	0.488714286
C19orf54	0.361714286	0.455428571	1.229771429	0.416	2.466614286	0.310428571	0.383183674	0.344714286
LINC01024	0.454857143	0.383142857	0.158342857	0.544285714	0.373328571	1.402428571	2.31555102	0.616428572
TTC28	0.872285714	0.105	0.149914286	0.864571429	0.052771429	0.271857143	1.661857143	0.246
ANKRD18A	0	0	0.194028571	0	2.385271429	1.510142857	1.324755102	0.9725
PPP1R14A	1.792857143	4.519142857	0.022971429	0.034	0.009585714	0	0.013877551	0
LOC101929897	0.066	0.321142857	0.828514286	0.484571429	4.145428571	0.261857143	0.028795918	0.186
LINC01191	0.67	0.538	0.090628571	0.385285714	3.864642857	0.256928572	0.172142857	0.284642857
SUGCT	0.601	0.721428571	0.059114286	0.144785714	2.680085714	0.398571429	1.369693878	0.251571429
SDR42E1	0.627428571	1.009571429	0.011828571	1.052428571	0.0709	1.036	1.701877551	0.875928571
TCONS_00029157	0.588285714	2.014	0.035314286	1.872428572	0.020214286	0.683928572	0.690673469	0.475285714
CHL1	4.106	2.247571429	0.0012	0	0.021814286	0	0.003142857	0
C2orf15	0.463714286	0.997428571	0.143028571	0.474428571	0.4334	1.515428571	1.471653061	0.761071429
PEX11A	0.522857143	0.759	0.239428571	2.157142857	0.247685714	0.560071429	0.506183674	0.526857143
TTTY10	0	0	0.238742857	0.044571429	5.4089	0	0.42122449	0.208785714
ZACN	0.804571429	1.120714286	0.423314286	0.952642857	0.749257143	1.015571429	0.074755102	0.958928571
OR52K1	0	0	0.561085714	0	5.796971429	0	0.003469388	0
TCL1B	6.246857143	0.044285714	0	0	0.009585714	0.02	0.007265306	0.034428572
RAB19	0.306571429	0.081428571	0.0034	0.973714286	1.515928571	1.166571429	0.851673469	1.458071429
RPGRIP1L	1.086428571	0.721428571	0.089057143	0.637071429	0.107671429	0.701285714	1.746469388	0.811714286
UBAC2-AS1	1.360714286	0.666857143	0.484114286	0.822642857	0.999185714	0.558571429	0.482612245	0.688571429
ZNF337-AS1	1.212857143	1.120714286	0.181771429	0.771142857	0.360742857	0.585142857	1.157469388	0.695357143
MKLN1-AS	0.522857143	0.264571429	0.1832	0.368142857	2.473914286	0.646714286	0.589877551	0.335714286
MGP	0.814428571	0.362857143	0.177057143	0.370857143	2.251685714	0.301571429	1.720530612	0.299785714
SRGAP3	0.627428571	0.538	1.4808	0.332857143	0.525714286	0.229	1.28022449	0.080142857
ABCG2	0.179142857	0	0.0048	0.575785714	0.073771429	0.852857143	0.174020408	0.102785714
FBLN5	0.132	0.081428571	0.015542857	0.336357143	0.276742857	1.800571429	2.294408163	1.157571429
DLEU7	0.066	0.081428571	2.8964	0.009571429	2.520171429	0	0.009653061	0.009214286
UFSP1	0.641857143	0.783428571	0.182457143	1.0225	1.4082	0.647642857	0.33	1.026571429
ABCA10	0.804571429	1.236	0.1914	0.511142857	1.453485714	0.754285714	0.843346939	0.413642857
MANEAL	0.950857143	1.189571429	0.100514286	1.027428571	0.066014286	0.424	0.229795918	1.3325
WNT10A	1.816857143	1.581	0.010171429	0.037357143	0.009585714	2.254785714	0.345469388	0.225642857
ZNF670	0.848	1.180714286	0.515257143	0.460928571	0.874214286	0.497714286	0.59822449	0.551571429
HSD11B1	0	0	0.060685714	0	0.079557143	2.797	0.051020408	0.023642857
MLK4	0.974142857	0.333142857	1.828228571	0.043571429	1.594414286	0.461357143	0.285938776	0.319785714
ABCA13	0	0	0.1564	0.016071429	6.073928571	0	0.012795918	0
TNKS2-AS1	2.449142857	1.282714286	0.089428571	0.7	0.529585714	0.308928572	0.332265306	0.241571429
