Gene symbol	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils
FCRL2	4384.737162	3466.953007	47.6563456	54.32604608	49.01458544	116.1844543	34.17485561	55.77947477	79.24179515	73.7221496	36.19137437	30.94941671	17.75900367	42.54800493	30.86969384	714.6372738	46.90834881	24.53453756	157.2790481	61.14907238	38.40731991	82.33991761
FES	8.544430362	8.676013229	826.5409485	211.838797	258.841965	534.5825131	8.032047496	6.024967349	7.843078446	9.520155138	41.65766393	20.94215824	982.2000845	121.9591412	76.89948356	10.34392287	7.262313101	8.504060287	97.09901245	345.415859	10.72101379	389.5499618
FFAR2	12.83845224	15.54382491	101.05938	73.96615142	13.44126834	4025.755477	11.92870205	15.89364427	16.94262088	11.77579288	31.01207332	454.5513273	87.81654144	76.33948281	89.36683692	20.15690171	14.98197508	28.272854	24.4582214	17.74165652	16.51972226	1048.091741
FLJ13197	129.5124355	51.64103294	15.24807194	147.0679625	36.95107529	11.65518546	260.3922902	110.1171051	19.8911471	167.3200623	7.575081726	15.19584325	10.88684503	22.40135257	16.54334331	16.11115902	41.76287856	30.5070053	30.25891777	10.0917531	8.549571152	76.45802449
FLT3LG	26.22845437	56.33557728	69.27835254	226.7845957	367.4048158	26.35814025	2489.205564	1471.268235	234.4917711	1267.031752	18.86233643	18.188607	60.37056445	22.87589336	47.4891672	33.23725547	309.7698509	644.6131105	222.022152	18.33062213	62.75049101	156.402118
FLVCR2	69.18049192	86.59482486	566.9712028	140.2531417	88.34055902	108.4609673	90.1471958	145.8719106	242.0193671	83.37381583	1142.352389	1989.419532	951.2228505	266.9231614	198.7626785	45.35113413	256.9226064	217.1777617	144.8106524	2317.021706	1056.886238	75.80729715
FOSB	200.0093028	243.4082578	3422.450435	32.22859594	31.75264764	80.15125244	401.5583963	59.70898915	32.1556293	41.65285438	29.34004788	23.17042572	22.49743226	92.82531833	644.5586469	2911.316126	5833.248925	24.99410874	37.53954222	28.8254167	45.83078441	7325.609904
FOXP3	135.9782583	93.5353139	76.15295297	31.98561018	56.57949837	164.6742962	129.5124355	190.192431	478.810999	65.14694151	62.1654919	171.731211	63.79022174	69.49716875	23.27253143	41.24636078	146.8412284	2001.919746	103.9721613	63.27839509	64.02824977	140.8020324
FPR1	361.3212533	387.2639146	9800.634834	397.2639649	303.3669097	27644.58995	161.9808797	240.3083941	161.2444569	210.2034137	880.9211063	801.8866109	408.5415267	660.8588777	716.9951177	343.9217634	248.213136	222.4633603	911.9483813	281.0707287	222.4014754	3809.534017
FPR2	227.4506603	162.9187996	964.2419055	88.1553815	69.04044011	3797.403194	60.78015047	57.00754952	24.31747659	54.91749032	182.3163119	274.9365739	95.43864594	195.1670966	344.4167653	101.1071972	56.44753053	97.93080766	168.8394702	62.80252929	48.59895914	150.7924613
FPR3	325.6674246	243.6605005	203.421307	112.657984	94.70041249	277.4149037	97.29879579	116.5979064	99.98686977	105.807962	3004.448975	608.2692535	2357.542622	200.0838912	328.0502272	84.16107071	128.4835934	153.046445	196.9377727	5751.146697	4194.211448	211.1145595
FRK	138.3048999	125.3630578	7.43265118	3.655442581	6.694465385	61.16828044	11.24943836	5.639101241	6.171513508	26.38936082	10.88453313	3.762990897	3.129845825	2.434618453	5.775390014	59.60491785	3.210667699	6.588217809	57.57067756	13.42127435	18.05689621	6.41696694
FRMD4A	57.81750686	73.55800845	52.74025927	46.14200777	43.21756185	21.62064394	24.03797283	71.89460431	48.33458991	49.31923782	161.857003	256.1732314	1094.097795	43.95612501	57.91160526	17.18073516	211.2458646	38.98612196	23.15443689	229.1834068	57.27849364	76.09249167
FRMD8	197.3732828	150.7395951	247.2516889	249.1822219	162.813157	172.2630314	14.61435957	141.1237411	249.2964218	28.9702418	125.8231332	271.9483575	170.7725366	31.1452567	134.4864268	80.20078747	228.186585	1019.519496	70.74900337	241.4254373	290.6920702	132.1534127
FZD2	40.20305932	10.76683514	455.2912189	21.52230454	11.61080204	16.40047837	23.74932601	6.482478073	10.89927471	13.86980966	98.02418421	409.5554813	777.4188883	210.0179936	171.534545	25.20265438	9.463569762	14.54663645	68.17805047	831.7517546	236.3498633	40.47220877
FZD3	121.5674974	138.3505755	39.70835546	29.43502605	38.82769283	73.00874476	96.62044786	39.04159069	136.5432862	50.26515479	31.33678222	32.63242659	195.3507704	58.84581105	68.23533874	181.1627863	449.1787857	63.60598821	59.00916719	77.88233881	24.30648198	28.00346067
GAL3ST4	69.54706802	72.93354863	44.09898382	35.6643216	36.41518352	77.37112075	942.3193748	238.0119755	123.3772483	335.5930908	84.21537991	40.44995594	141.0660169	198.8061414	98.79983558	48.67912609	256.2684015	169.488552	50.30538263	141.2340099	57.36368731	310.5298451
GALR1	2.661554274	4.348941107	4.179834102	4.227180464	3.69898121	6.071751695	41.01608039	6.212037366	3.847184414	3.908160923	2.442423079	4.897631255	8.968861076	4.223909018	18.24601309	5.90308276	6.994769751	4.835860747	18.63540007	2.493139629	3.475112044	15.43906987
GFI1	27.63680315	25.20303785	19.38352568	508.7800779	394.3207649	41.43881952	48.08423235	132.9727705	700.6608098	293.640883	29.03365269	24.66700128	26.60841604	1114.642442	628.8432206	40.28604041	561.1786244	587.5134761	337.3673177	34.30719036	53.2689152	40.27670531
GGT5	11.49823256	9.101161188	11.13018839	16.95386801	13.68021641	16.79237197	24.53939902	9.261514296	11.57823288	12.99967839	10.60327972	290.2150742	407.7940357	15.14646617	52.37771168	16.62951352	10.13745863	6.912133983	14.80259974	21.9710094	12.62902183	99.69997101
GIPR	8.245074698	8.69890136	8.506723418	13.45361226	11.72814867	10.05277019	20.2876468	5.19508538	9.251047619	10.90883943	7.247773205	31.73041766	23.65144355	17.06083294	25.50899867	5.570829264	30.90820518	32.74751321	67.5773091	8.587227324	11.2653381	110.9133339
GNG7	768.0078466	1494.305763	112.449475	60.45334031	53.08765217	455.4134725	99.42210121	104.2562884	75.96955929	133.5514698	82.41009583	94.49057817	243.4861493	170.2524464	115.3507975	2218.049204	63.64624142	214.2818797	51.82499254	187.5124462	70.79123977	197.7715925
GNLY	9.016559093	14.52025513	19.94743339	21760.60028	23235.35012	118.2602821	134.9186388	1198.37505	233.4211369	3732.536058	16.57744727	20.40693277	15.74284151	26.17106781	18.37211337	19.25302109	12.65987353	24.36657201	8201.567151	22.37056888	21.45038814	24.52606794
GPC4	126.6902267	73.41170643	56.14456485	77.48575035	42.58445228	111.2722902	59.39944184	77.95639785	53.75861921	43.02443597	1153.718547	129.3188315	145.8719106	72.23389989	79.65437831	105.523008	60.05830259	60.95504449	92.09947118	161.2550359	86.47333389	31.55476171
GPR1	3.129845825	4.79850122	5.245664557	17.25032467	1.863695454	4.064088815	44.35621868	1.244201526	0.453354164	1.559283973	1.064159643	0.972464723	0.453354164	37.47986528	12.27884037	2.493139629	17.15481458	52.08421325	14.99847133	1.025582915	2.979127268	1.869736619
GPR171	33.51495052	22.98219258	14.67922106	443.0770732	1041.132076	30.67179408	899.2846127	969.236538	2693.556404	924.3717963	12.06520012	25.51768362	54.79422344	84.11631212	46.41606111	13.87497835	227.8557261	6933.009161	4853.059657	19.22969007	560.4038043	1086.272212
GPR18	3056.84082	1822.014185	109.6660347	1204.171373	2025.829576	156.3072275	1241.790015	678.2573057	431.4075402	1037.066376	23.11613842	51.61492393	54.63497421	52.30100217	39.9013615	15.28674853	1521.532591	215.7526442	840.8407261	21.83449399	33.94734448	266.0015774
GPR183	275.8348106	2308.149818	196.979149	216.2351844	201.5996553	144.0671927	854.0807595	3012.768061	2265.096641	630.5280037	437.1733508	1631.804333	2474.434424	303.5641536	795.5512127	296.6071048	965.2070375	454.3725611	475.9389405	437.8462334	1945.433337	5121.174533
GPR19	27.02537152	36.08351025	19.81202335	42.35493987	65.65533364	49.98684446	73.33196188	71.86055345	373.0594532	40.61246787	19.66810706	10.56154776	11.00115106	17.35908885	16.0100968	78.06875407	336.9689608	397.8626539	29.76682384	19.86290214	14.74706676	237.9715496
GPR25	4.292572754	29.42735453	14.04592183	11.1673751	21.43533197	16.9118569	10.77863651	138.1919025	12.75467855	28.7191378	8.494154594	27.36083709	14.41666747	22.81784638	15.84215873	141.0660169	21.82778451	41.74363822	10.93345478	11.76229619	4.701007424	18.26386402
GPR65	507.5709281	490.2704567	1473.160908	2138.331722	2137.237334	2530.19965	572.3060778	1499.931247	850.211608	1518.573945	702.0291957	263.7450621	993.5543835	1700.97754	1507.86671	162.813157	252.2799806	608.4463585	2511.23381	607.4918095	155.0751578	8034.40209
GPR97	154.4101049	141.428644	71.26388228	295.1646205	418.1169425	2246.982554	57.15128061	138.4573773	94.40581808	104.9389313	98.36835876	137.5495819	92.19065542	261.4611106	460.8781982	207.6511007	39.81497642	136.0103845	96.9370486	119.263697	138.6725511	4581.696353
GRAP2	12.62708927	15.00203046	11.82509864	200.763896	307.2558216	10.85570109	318.9107126	269.2219489	151.959726	280.9234111	9.44203317	15.99426095	20.12785138	234.8866301	140.1321556	11.63480358	201.2672093	189.8106758	166.772216	7.973524377	10.11500312	13.68032754
GSTT1	6.958858985	12.48982331	17.31196185	15.93181405	15.76945271	23.00205986	43.10259613	14.99403456	14.09510035	18.64410933	51.03653105	82.52506061	520.5704059	349.3679467	391.8491675	12.11447678	83.68091706	24.66756578	14.72558502	634.2257819	64.6589982	40.40866355
GUSBP11	8048.07448	10388.03123	43.51505491	311.6532884	98.43888337	277.7647569	587.5664324	151.2654723	9.073509293	521.3361484	6.401562035	14.61435957	286.719961	51.74630466	22.89358188	30254.0679	447.7619209	268.2718711	15.07275333	9.045254731	9.611149339	371.5811685
GYPE	38.71816582	61.40275529	6.627731906	15.90605862	24.75298907	14.23666653	8.008517109	3.69898121	4.833493917	26.87927605	7.19407517	7.071638638	13.09271261	9.235760341	3.745156913	35.67150717	6.90617027	75.98982389	61.8922118	5.369616159	8.386579586	8.022460261
GZMA	204.958358	217.1903236	132.0433731	13660.47953	22380.29444	334.8696127	440.9534741	4034.52042	1173.96483	6301.839315	95.37711154	109.7080589	68.0390322	50.07477091	68.27005989	91.85142742	130.7405303	318.1893547	14188.10221	93.29389844	128.6984558	150.5888289
GZMB	102.255299	68.32230989	61.71915165	15276.85279	23235.35012	154.330993	85.36127082	58.9177582	21960.79819	2080.697741	136.87295	159.2974346	111.0281937	947.0769465	5600.547397	62.71521001	64.03542312	53.64876826	6018.578754	30.67820522	82.17563279	226.9706864
GZMH	21.35853068	33.95743123	36.90093477	11889.00904	7419.827913	41.85793547	198.9335618	630.7749174	896.7120375	8555.821981	24.82219085	15.89364427	14.88173325	17.9815414	19.61378309	41.24636078	26.30390688	79.31202778	10428.44501	17.75887232	26.34630303	52.48247611
GZMK	184.0395826	278.1808222	67.13748264	1967.19369	233.6749633	421.2121304	1423.65694	3724.329794	187.7181578	8814.387272	69.54165218	107.0724606	24.66700128	38.19756342	76.14236186	100.8148697	119.8476496	51.85294841	15903.70006	79.45607344	81.98912286	151.2474716
GZMM	6.305414565	16.45527256	13.20630847	3771.290343	2616.387026	65.82671625	1215.533292	884.0128037	529.132872	1048.989355	17.49904782	29.38087813	10.33284771	10.50550296	31.99969933	12.3063871	1030.215674	644.0425249	893.7767856	10.30937689	20.75077043	137.5324623
HAL	380.2322774	308.5027329	877.1793038	99.60146076	96.12281291	3105.095231	61.60426486	75.48182942	78.63381891	84.17530879	102.784423	90.95985764	76.24018935	130.3179977	91.4599882	108.9091177	548.1212227	79.74092409	191.4998166	74.77632532	54.11520645	192.0721184
HCK	273.5706061	489.3443473	7368.002228	391.7033029	184.1658664	7443.161769	107.2851313	80.31784648	81.79892574	106.4569423	3576.179245	8146.586422	4811.755806	616.1411859	834.9287387	130.5834263	43.76861448	75.08844559	737.406205	4370.59343	3772.369126	3730.856433
HDC	147.9736788	177.8451002	129.5522336	200.3498771	150.8083027	150.6140872	18.24228689	118.9595662	82.7123624	123.8596636	114.2614669	200.9810494	172.2889652	9299.383668	9389.503009	310.1156544	23.22265447	91.91206074	90.33473739	149.3724413	109.8186109	1119.899701
HESX1	6.869435614	5.810228378	8.365084929	8.440480409	9.195676707	7.283926945	8.172396024	5.971548735	7.370460489	7.046990167	7.285721879	2324.301051	100.3133583	6.47248879	11.36628394	9.073509293	8.369699084	37.84864451	7.64453315	12.06326019	1074.504512	10.3966513
HHEX	4489.488986	2773.84053	1914.137567	245.8936654	202.8459866	946.2641209	83.41360206	105.0214682	88.61808798	139.0353705	489.3080097	66.50542817	566.3249387	1317.400196	636.7392929	93.42592839	78.89317933	55.90922856	263.6249346	929.3017456	94.43877672	999.3650819
HIC1	5.092351833	4.093578948	7.017818913	15.68354842	41.82249473	7.476611925	18.79636185	5.971548735	7.057961151	8.159927666	6.432515224	12.57775597	6.223850888	8.937587114	8.052876552	6.795317032	6.633637977	88.0877177	11.44970382	7.589776753	12.15568636	12.829329
HIST1H2AE	35.26722995	21.8243194	8.28188422	14.84822972	6.198523194	22.11671753	30.34545814	45.64822436	11.24943836	29.91298037	6.633607497	6.332890006	9.272327825	16.93785386	29.36019802	277.7164299	110.4902286	64.89000999	15.85352471	17.89759376	41.34339654	79.29384956
HIST1H2BG	17.44318854	42.30455978	23.39236935	68.37610587	11.21409988	45.19348156	138.8837705	190.054614	52.48031743	78.31604621	11.49352112	10.13745863	8.737345423	49.45247756	29.77503454	689.6460957	182.147041	117.0121723	72.04696546	38.3658796	137.8269375	62.63375304
HK3	12.94364358	9.44765425	3103.136582	222.5053519	32.40772779	1255.80611	25.374709	12.81515335	21.8935711	21.81413027	3713.557866	31.97610013	159.1217051	37.91335842	234.2311504	13.29827708	15.36690486	19.81013313	140.6970049	1093.669785	294.1705912	1199.688932
HLA-DOB	6607.334733	4832.779431	102.1825691	230.4248523	188.3202183	96.88647987	54.34069564	47.963256	44.00072194	212.2757519	49.6673024	1573.187324	41.5765162	63.49779998	48.71801042	4287.536344	118.2666793	117.0529938	44.15872342	37.2824505	2006.948626	227.8449074
HLA-DQA1	942.7749076	1379.121703	275.3534268	219.2102706	214.9325691	218.2099668	122.6942485	106.9349988	167.0688665	173.4117383	874.2342868	4169.716387	5225.867112	190.2949934	390.0099509	161.7246112	89.17794598	621.2518682	356.7324528	7712.247914	6417.316621	68.2343922
HMGB3P30	30.97425375	30.88530653	27.19577484	38.72002482	62.1534728	76.9105534	3.547906137	52.31915781	40.80982734	42.79987867	39.38790361	55.10360905	37.55103381	36.03095911	16.65415201	36.51263796	5.822857646	359.7407068	101.6070301	46.97065338	53.61427074	69.89874699
HNMT	61.73602193	55.47571769	815.4265044	26.91293797	13.5847049	29.96288574	10.96771886	11.06762282	31.71073352	19.61866274	774.9294257	161.3031858	948.8385009	131.7566915	122.4906095	28.54732378	8.992612544	24.60168339	79.57214932	636.1739965	279.1068543	25.91241295
HOXA1	12.90856012	10.23319877	10.68723722	11.76733746	9.61033962	17.61748588	13.26159685	6.91970575	11.04729816	12.85536224	12.91531933	6.869435614	9.891781855	760.2924663	450.3900541	9.656741815	18.89413582	11.40467609	14.51961531	11.52610311	8.30653615	8.713825016
HPGDS	203.7910498	224.547027	36.75265198	177.6752993	148.3391263	219.1322864	88.13751751	182.147041	92.78922471	83.72110944	239.7846459	64.8769987	138.6741034	21760.60028	17743.45795	125.9523542	56.70706623	219.6942345	118.9847774	195.4447153	125.1233721	256.5193159
HPSE	30.8024485	29.58277474	1285.833086	29.9724331	54.88908823	973.4037642	132.3282146	207.2614073	494.245822	55.34751097	61.93696691	841.0904631	894.528267	164.6993882	103.8988856	32.74521328	234.9215764	157.5455198	302.9255809	27.69056049	30.84139727	39.27972971
HRH1	206.5394742	165.4581351	72.1745748	54.07639831	42.47010982	227.8748322	26.48229454	101.1491714	284.8186666	75.97436695	217.6585736	145.2834807	2195.073255	119.1113422	116.6680467	161.4809975	78.2920509	108.9553664	212.4319062	202.5321442	128.2673018	81.41713941
HSPA6	70.64960056	148.2879125	641.2142131	184.8377232	284.0317902	3303.08264	89.65418124	21.31200497	20.34672736	106.7169109	22.41022369	139.8627137	207.4981375	69.23074494	129.0246893	17.74602894	259.1902042	358.1515065	78.69909351	65.31326001	20.58127818	727.0675325
HTR2B	6.171513508	13.11478166	13.85052231	30.97175272	6.958858985	7.446654092	11.3103513	5.822857646	4.605860048	22.71063607	6.900538825	31.86953296	216.0502815	52.69279218	4.888042211	26.40774882	9.317338154	26.43901488	77.03535453	19.64801361	382.9194372	8.275869344
ICA1	191.4053509	115.3270172	183.2555042	133.7203845	135.275358	309.3789708	149.651559	289.2721081	160.7794316	134.2533776	198.8629383	192.8882167	157.9232363	218.8477587	198.9860864	209.3903648	2419.169387	216.2736493	194.6366579	204.0001741	190.5740318	165.6905432
ICOS	6.458825767	8.407302028	5.362446048	12.554434	22.53108052	6.199101199	1018.135876	786.5967435	1804.928958	194.1905981	4.485992218	18.58723205	5.065226719	5.202255893	5.256582916	6.147205936	7744.01596	738.9703291	36.42210641	6.702810599	6.159261216	13.9959794
IDO1	241.0650179	312.4524995	269.4662793	667.1972433	671.6285143	527.4082419	192.0869901	248.9097098	201.7392421	241.3331484	338.8974249	26473.42255	91.36792646	207.8915127	164.8463693	345.5621343	241.4925332	91.27779079	183.5919996	131.5732395	20536.85787	1389.417624
IFI44L	24.57422621	37.30993947	307.8493777	302.4006942	311.314882	74.97678161	147.4365503	127.385545	18.32015721	84.26221988	12.5901686	6016.733404	984.7302507	81.33879659	95.98817333	52.98873326	132.631945	3323.895627	492.7938791	11.03225551	4019.777684	165.2059275
IFNA10	63.51120873	158.4224613	13.10429637	8.565645005	13.16479841	20.7783228	14.25566764	13.99751273	9.372947039	12.57137446	10.54848621	8.485896389	7.997120003	31.31689645	22.44617229	31.21088513	15.27320006	155.2422393	10.459288	21.86200716	8.554973126	11.35404201
IFNG	233.2462403	168.0836515	108.1486375	247.3486217	3575.236664	187.1620872	107.3272359	142.1822906	6344.879706	249.0786281	105.0542732	96.36432219	71.1513012	109.1827541	70.32219401	137.3910104	208.3394234	174.2692818	269.3932002	75.83739524	92.78571972	157.0213934
IGHD	10811.41236	2526.481303	50.4303708	32.58210537	21.68739568	79.25564732	125.466199	26.14159933	21.20380232	62.3476822	44.70050298	97.72702921	106.3962528	32.60266038	30.03853946	21173.52695	135.5693196	28.36731347	27.10540257	78.42668997	56.63839916	257.5071029
IGHE	18.17410575	73.92464991	25.291882	19.3650878	15.52894714	45.89295939	46.81934	54.27863199	23.03809769	15.63289317	23.51249171	11.92870205	16.09778833	67.3916899	25.52891416	4949.619115	51.74744263	18.57562555	28.07995577	36.23816826	14.94842	62.78628164
IGHM	21960.79819	14250.20741	127.0436672	162.309451	134.8648186	98.13122154	46.93569691	156.9391502	260.5780432	361.7379219	32.10709446	32.67724104	26.51832445	70.02577331	41.64994169	31273.67963	2116.005563	593.8569709	226.0772361	44.41793335	41.25586808	834.002996
IGKC	27164.52012	30254.0679	318.0695055	324.3571791	121.6124805	119.9968023	489.1798399	40.36292074	67.88787751	3097.474216	78.07530888	235.9541063	170.8361038	100.706419	162.9166765	36524.44074	329.5978842	351.6837529	2059.744494	64.18688874	223.333702	1108.467068
IGLL3P	6633.535586	8962.420222	70.0394246	33.45486904	62.78986393	83.43489613	18.00926412	41.51758679	96.40860336	217.4652812	45.93797103	157.7551766	102.1260256	37.36510829	56.06416798	42851.28444	50.27476208	551.6984117	36.19278033	159.0326323	142.2968228	80.27971882
IGSF6	46.07125476	70.4016677	2662.140929	100.2893009	74.41451203	4222.728231	40.17569562	48.71083673	35.64452519	27.09871228	6076.582495	295.0724091	1626.552661	156.3302861	366.6351782	65.01794569	27.93727573	56.76437031	137.7959697	3679.737192	1231.557711	246.6944983
IL12B	105.275436	89.59925365	42.42610973	85.58316556	56.90002211	127.5501333	28.4476789	59.255418	77.91715796	41.94288686	43.55770236	513.0848293	18.65300514	38.07655929	72.40950258	56.97214117	42.09518393	43.47558877	84.12179397	73.47854562	2407.546497	68.62419013
IL12RB2	13.44126834	18.33818525	20.50390251	594.0469774	1531.023729	14.16736964	33.86467066	106.8888316	726.4496109	95.11508424	19.79170172	14.52740162	43.64768257	39.54913244	31.27438783	13.07042258	117.5335217	219.4383155	386.7126926	14.03060068	10.65230466	11.68834565
IL17A	24.10976356	31.66676526	7.929351943	9.511607877	8.087608443	39.5476383	6.547727883	6.560415317	294.032794	7.018701499	7.622591789	11.84351258	5.797213647	12.06834847	20.20321364	13.1991983	69.2200367	11.18736285	18.32724833	7.653355249	8.556203816	8.063350097
IL18R1	32.74521328	56.21530515	19.50301241	829.4466231	1084.441173	516.0935366	73.22426678	243.8532814	400.3612339	197.574303	19.54166867	7.9840431	32.56301861	1442.746463	2220.298354	34.90083093	119.2372786	512.4917243	1022.471148	22.9410599	21.814318	1494.967961
IL18RAP	63.16533501	45.38600163	92.02184739	6172.262928	5732.166309	2653.493356	83.75974388	275.2312246	367.9599908	541.6070596	93.75421468	24.97523206	38.64095647	239.2744548	362.4767389	22.92310159	101.4843406	113.0686831	4488.262918	88.07756471	89.09515062	1797.696657
IL1A	207.8094975	114.0328396	61.10993853	81.80415638	75.92997592	204.892697	98.02150804	89.41077945	147.6537197	65.8236721	627.6075867	90.02342615	27.04752387	140.5103893	2906.366436	101.4843406	52.93205499	47.70844227	104.0011372	107.4684033	387.9719904	2009.795325
IL1B	508.1423339	364.9197528	1257.182131	250.0432905	241.5910262	3099.346146	136.961868	251.1017935	200.4208119	144.2186891	1273.463059	675.1218227	291.824541	3282.430504	17770.60586	198.7896427	204.2875485	284.0853434	352.1592413	437.0700597	2781.903216	1137.887994
IL1RL1	161.2444569	100.3685885	37.42366918	65.350782	125.0829545	102.9096081	19.32045331	70.12950502	95.88469778	34.56285806	98.08944243	93.26068194	76.11959313	730.4759326	1305.536765	109.8410784	69.00006431	60.40587603	98.27886377	100.3189187	44.282995	971.1736917
IL21	346.0439646	299.7702438	103.5720427	38.68027919	68.0390322	201.0983497	21.34280658	81.58442785	333.1909722	59.42001123	83.58872184	59.64008096	42.67287335	96.13005298	60.01519603	161.7246112	1466.934174	42.0591226	87.99639559	78.1233779	62.52092002	93.38643807
IL26	6.120665994	7.623841163	3.424557859	7.691378335	5.136655175	4.557666573	7.902366544	9.532387256	273.5706061	7.410920044	2.491129956	4.330193687	4.366178616	3.032229715	38.01550446	26.26628742	116.5979064	20.82075804	10.73746674	4.355733897	4.531899492	4.776302225
IL2RA	151.2654723	216.016679	25.41115885	42.04435301	628.1600217	31.22286334	87.16147336	360.4452087	4978.13072	85.8239546	33.9871692	3963.774053	146.4600699	193.2645954	310.0050923	79.81202979	184.4383466	3823.559035	31.18038026	44.95064885	2221.900378	133.8083659
IL2RB	2118.459057	1945.518804	321.9612928	18026.39249	19190.61594	1044.851269	818.7927424	2988.605281	7562.491571	4000.216538	294.5506048	221.9788101	172.9682935	341.9687806	442.6048403	848.6873784	7279.249666	12662.47545	10958.76994	246.8795571	366.1434094	381.1943018
IL3	20.12785138	12.58545616	11.52632712	13.59206642	28.81247015	12.25400672	9.485254596	8.603842518	1689.599596	9.157134905	9.762406535	10.04573553	7.30958941	8.370755211	411.2800676	13.81492461	15.86814667	37.29223107	5.976390119	9.891831901	12.94335151	112.5425353
IL4	10.0823446	28.84260472	8.872339575	12.25198156	9.624468251	34.58584621	10.44585498	10.77863651	232.713076	13.17067743	7.664565106	8.673663183	7.429093546	7.282627513	10.14540159	39.12138574	118.0039289	31.86954261	32.63339605	9.549519912	9.284199738	52.56882157
IL4R	11009.29392	1883.66674	1192.215763	851.30019	1609.901147	2809.100785	2125.328314	1148.814515	864.1960215	884.659355	1054.288345	3007.592556	846.6140012	3106.475575	4652.787414	291.1304361	414.2300341	3102.322518	913.5881164	1093.752458	2410.484546	1117.612583
IL5	6.618252721	11.61192289	11.47899088	8.169496573	13.81492461	13.25903543	11.36906118	35.07363094	159.9554562	18.71157669	11.32827552	48.58576071	18.8378526	12.570626	317.6908754	9.694581053	28.07283413	86.16972173	34.7038725	15.96329864	22.53916948	22.81507783
IL5RA	122.2890422	101.5434264	41.02366335	45.67953351	44.27072755	256.0574097	26.5887412	63.93112851	43.62068846	42.9451164	36.13968537	43.73965746	22.0447246	154.5243618	105.6851394	197.2344989	32.20308963	103.1997215	118.4320183	51.58293868	55.86616787	713.1604697
IL7	250.9247833	611.4516464	51.3943268	24.76130902	26.22845437	14.89186794	34.7070222	69.25499148	30.32542187	41.57938135	93.50347161	133.4873015	79.20083093	55.59054639	25.03009419	40.0906413	68.38795936	43.15687677	27.39425876	68.88084979	143.5066148	18.13188477
IL7R	277.7164299	454.5504216	163.3050166	1159.340489	341.6294609	742.6718185	19513.31337	18085.9446	1965.113683	15195.16858	5078.293455	2163.365124	85.59144108	36.56114051	325.7294175	126.0983758	3066.253514	507.1604755	2118.827609	2156.179359	7799.647099	358.0842541
IL9	60.05830259	42.70618828	15.74553195	45.8168679	31.82797542	24.3295572	31.36207011	89.90011254	6525.444386	43.06562332	22.74633599	28.83176888	10.07084824	4.125140757	15.58698236	16.73521702	46.35002341	15.37426695	47.46140523	31.51470707	34.55584304	56.79210664
IRF8	9506.386392	7886.092193	2458.705658	1625.377439	2594.872072	281.068165	279.6879535	45.41225697	487.5663213	350.3493603	1929.656915	12117.94539	3495.416283	363.7262259	798.9447795	218.3135972	610.5494813	196.6158219	992.3568261	1652.355711	2798.258545	519.9851623
ITK	468.9985735	409.7558423	124.1014103	3056.935046	3981.741268	380.4695205	9578.936337	7704.627853	3954.854034	6471.889098	115.0222464	90.2244571	71.26574474	1344.476541	1083.589895	192.2179775	9006.839826	7176.363772	5787.063934	102.079759	166.1778128	654.6984165
KCNA3	306.2764477	411.3873405	143.5528595	411.3943392	577.1730417	65.0351555	465.479642	975.6549806	324.103216	573.9051164	102.9419725	129.9134995	20.61657512	13.81687679	18.00422957	1214.683767	263.9154835	74.99289378	440.6509136	23.54471	24.00174244	120.5070417
KCNG2	12.5310046	21.62331457	18.84293691	17.88167287	15.86814667	11.70521171	7.924164041	12.07805481	12.5310046	18.15238454	21.28655105	32.65230838	15.93115384	18.17240921	21.55778412	203.7216331	13.09271261	7.933580511	7.281883852	16.35770749	15.52250872	26.69902616
KIAA0226L	7209.224512	5267.694585	176.3964323	54.34410784	30.36307028	2046.296729	82.79229745	64.8769987	50.36671815	41.69784069	104.5999421	210.4700584	711.6687161	108.4065512	90.21510801	147.3808749	26.53483439	87.2937927	97.05270244	61.81257943	43.42734643	435.4505242
KIAA0754	9.870549848	7.165981269	44.79047534	151.0455484	150.2587239	7.870074424	80.9645004	7.879203828	4.366178616	23.11849958	7.819073969	414.8050146	157.7551766	7.690245228	54.64334078	4.818030863	76.11959313	56.16728339	60.22816379	7.952601123	4.64920776	85.39781903
KIR2DL1	7.406441697	5.157127328	5.116435124	281.9844186	532.2521388	12.34421311	12.79241876	6.332890006	4.126234993	8.01647279	4.751833847	8.603842518	8.522115249	30.90286056	25.65281368	4.493181638	6.198523194	24.55389477	24.17768826	4.531899492	7.023482621	7.453176714
KIR2DL4	331.7763894	242.5966898	128.8246048	602.9726262	1692.521387	282.8093	125.3243228	79.00529624	62.54142777	122.2246008	99.74347628	300.0125058	75.07815363	97.22199641	116.9912535	326.5656738	71.00293957	119.6110333	247.0446849	110.773487	151.8311567	187.147452
KIR2DS4	621.6999538	437.1452806	129.0849772	1172.82887	3017.546724	344.8539572	113.6054513	120.4987696	87.81654144	280.1613018	114.1247729	136.0850535	62.96408983	147.351626	135.0551191	512.4557638	129.4623262	189.8263758	544.8216867	137.3858092	106.7559176	121.4465272
