ascites_7873_1	ascites_7873_2	ascites_7882_1	ascites_7882_2	ascites_7892_1	ascites_7892_2
RHOT1P3	0	0	0	0.583730666666667	0.00549806666666667	0
RHOT2	16.6411666666667	26.0393	34.2214833333333	31.4044833333333	26.2791166666667	33.4123666666667
RHOU	48.9694166666667	49.4301333333333	55.3997833333333	69.0212666666667	56.8040333333333	63.5332166666667
RHOV	2.01155833333333	2.40432166666667	3.89547166666667	4.92784833333333	4.42522166666667	4.61634166666667
RHOXF1	0.446742666666667	0	0.0877330666666667	0.212979833333333	0.498878666666667	0.101853566666667
RHOXF2	0	0	0	0	0	0
RHOXF2B	0.0723266083333333	0	0.0478037	0	0.133920716666667	0.167149666666667
RHPN1	0.450583	0.829028833333333	3.50115166666667	3.44749666666667	2.71404166666667	3.535695
RHPN2	49.8153833333333	52.6434	98.5094833333333	112.150333333333	120.925666666667	110.116833333333
RIBC1	1.1025455	0.858048333333333	0.8140185	2.309965	0.804992666666667	0.858048333333333
RIBC2	3.32343166666667	4.20927166666667	3.608255	5.44135333333333	2.462605	3.15078333333333
RIC1	26.1374833333333	24.2415	13.982	15.7323666666667	16.9359166666667	14.54625
RIC3	13.7428166666667	11.302205	7.22666666666667	5.59940833333333	17.4386666666667	10.6032583333333
RIC8A	38.8092666666667	60.8904833333333	76.3226666666667	78.1369	65.99725	78.2404666666667
RIC8B	9.85427666666667	7.58515	10.2620616666667	5.65860833333333	6.08277833333333	6.12627
RICTOR	30.2678666666667	29.4409833333333	20.8249166666667	22.5929666666667	32.4859333333333	28.5488166666667
RIF1	32.8634666666667	28.3101666666667	25.08935	25.8167333333333	32.1599833333333	28.2522166666667
RIIAD1	0.632288333333333	0.395206	0	0.629633666666667	0.0100675666666667	0.0103891583333333
RILP	7.51244833333333	11.4301833333333	11.5103883333333	12.58465	9.76050333333333	14.2011
RILPL1	1.63468166666667	2.049095	2.68796	2.34652	1.849425	3.13745333333333
RILPL2	11.2692866666667	12.10145	7.42326333333333	8.776685	9.40839833333333	10.6968933333333
RIMBP2	0.0566550666666667	0.027948515	0.163403333333333	0.157089833333333	0.0176588166666667	0.0655024666666667
RIMBP3	0.106261066666667	0.7470025	0.575458	0.624523166666667	0.295101333333333	0.848126666666667
RIMBP3B	0.117005383333333	0.259414333333333	0	0	0	0
RIMBP3C	138.391	185.663333333333	200.0835	172.504166666667	159.332	200.292666666667
RIMKLA	2.59395666666667	1.787495	1.786445	2.59052	1.91653	1.70473333333333
RIMKLB	19.1427666666667	15.0335833333333	10.6502433333333	12.72685	7.248705	9.99020166666667
RIMKLBP1	0.404744666666667	0.339737833333333	0.489510833333333	0.419570333333333	0.434756666666667	0.568301833333333
RIMKLBP2	1.59229666666667	3.47651833333333	0.3204235	0.794462333333333	0.62593	0.9183065
RIMS1	0.403729333333333	0.506670333333333	0.143630166666667	0.2417215	0.382808833333333	0.292178166666667
RIMS2	6.76370166666667	5.58786833333333	5.71384666666667	7.07906833333333	11.6743216666667	13.2285333333333
RIMS3	6.22411166666667	6.58749166666667	3.472475	4.83425333333333	3.65129166666667	4.08116666666667
RIMS4	0.947659166666667	0.824873666666667	1.54996166666667	2.52853166666667	1.54355666666667	1.37902666666667
RIN1	0.756213	1.683495	1.92751666666667	1.86242666666667	2.635175	2.818535
RIN2	78.5918833333333	85.4589166666667	66.72395	74.9608833333333	60.0880333333333	61.12125
RIN3	13.1464666666667	15.96705	10.6814683333333	9.26540833333333	13.5930666666667	12.7210333333333
RING1	1.27009483333333	3.33935333333333	2.39127833333333	3.22592	0.886996333333333	1.95741666666667
RINL	12.5171333333333	13.5850833333333	9.88620166666667	12.8848833333333	11.9427166666667	13.53405
RINT1	21.6064166666667	15.1250833333333	9.51071083333333	8.524215	13.3642166666667	11.7924366666667
RIOK1	37.2631	26.6570333333333	23.74025	27.43215	24.2706	24.5442
RIOK2	31.9379166666667	28.7038833333333	22.3409833333333	26.3778833333333	18.57235	23.1619166666667
RIOK3	131.834	124.772833333333	96.3027166666667	86.56035	94.8420166666667	104.466333333333
RIOK3P1	0	0	1.26318783333333	0	0	0
RIPK1	33.3285	33.9684833333333	27.1055	32.2040666666667	32.3097833333333	30.96015
RIPK2	58.0791166666667	52.45645	72.8858333333333	81.29675	95.10665	98.1121166666667
RIPK3	17.1454333333333	17.4780333333333	14.9657	14.10835	12.7134833333333	14.1675166666667
RIPK4	5.04089333333333	4.28668833333333	7.18709166666667	8.44124166666667	7.05039	5.80805666666667
RIPPLY1	0	0	0	0	0	0
RIPPLY2	0	0	0	0	0	0
RIPPLY3	1.00906866666667	1.09960616666667	0.814773166666667	0.664395333333333	1.40843	0.627416833333333
RIT1	94.6358666666667	96.3449833333333	68.0487166666667	79.5040833333333	94.1025	88.8778166666667
RIT2	0.470865	0.13512055	0	0.163951	0	0.0876108666666667
RITA1	8.25942833333333	11.6264483333333	12.45655	17.0853333333333	10.7341	11.62297
RLBP1	0.615921333333333	1.38764833333333	0.765418	0.535952	0.678481333333333	0.653967
RLF	24.20445	20.9328	17.90535	20.4468333333333	23.74025	25.8460333333333
RLIM	47.5373166666667	45.20175	38.4512833333333	38.01355	38.05815	37.2876333333333
RLIMP1	1.42085	0.804550166666667	0.201292833333333	0.304453833333333	0.656542833333333	1.01346916666667
RLIMP2	0	0	0	0	0	0.0122757666666667
RLN1	0.5940395	0.499409333333333	0.2913395	0.22812	0.123617391666667	0.3644215
RLN2	0.525670333333333	0	0.522446	1.05617	0.197676	1.13735633333333
RLN3	0.156513	0.1494635	0.279319333333333	0.1390723	0.502683666666667	0.230996166666667
RLTPR	3.92344166666667	5.50058333333333	10.6513083333333	7.99504	9.54272	6.97737
RMDN1	129.9885	106.524666666667	86.4809833333333	89.5058833333333	84.0918833333333	87.5743333333333
RMDN2	11.464045	11.22191	5.85222	6.87097666666667	5.69587166666667	6.92307666666667
RMDN3	30.6202666666667	31.4044833333333	18.8066	18.2726666666667	17.9255833333333	16.8307666666667
RMI1	7.79014166666667	5.660585	4.66864166666667	4.93486833333333	5.71384666666667	3.41793666666667
RMI2	16.83805	18.6364833333333	25.5615833333333	32.295	24.6579833333333	25.26415
RMND1	24.7655333333333	22.0553333333333	17.5293	21.0197166666667	16.6639	19.2662333333333
RMND5A	59.3630333333333	61.6164	79.94115	72.3474666666667	67.8925666666667	63.0580666666667
RMND5B	10.4860533333333	11.2238183333333	12.6464833333333	11.2378891666667	10.0153783333333	9.93184833333333
RNASE1	888.905666666667	1046.68366666667	398.740333333333	427.820666666667	247.779166666667	367.1225
RNASE10	0.124809775	0.344499166666667	1.275435	2.01769583333333	1.18565566666667	1.61870333333333
RNASE11	0.0933957666666667	0.0852406583333333	0	0	0.0238506333333333	0.0332213833333333
RNASE12	0	0	0	0	0	0
RNASE13	0	0	0	0.159923	0	0.0495648666666667
RNASE2	116.349666666667	110.5505	34.48615	44.51235	21.23295	37.3517333333333
RNASE3	5.34256	4.49893166666667	1.499005	2.09057333333333	0.6403465	1.27108166666667
RNASE4	7.858435	8.321515	2.3865875	3.577415	5.24920666666667	3.49294666666667
RNASE6	145.301333333333	139.990666666667	47.6734833333333	58.81705	33.17035	47.82905
RNASE7	0	0	0	0.08905165	0.0120924666666667	0.11244375
RNASE8	0	0.257871833333333	0	0.12437885	0.159579333333333	0
RNASE9	0.08486025	0	0	0.048371	0	0
RNASEH1	35.8497166666667	34.4755666666667	35.8393166666667	40.1303166666667	35.9727666666667	39.00665
RNASEH1P1	0	0	0.0929885	0	0	0.0709975666666667
RNASEH1P2	0	0	0.0895658	0.1951155	0	0
RNASEH2A	24.2706	31.0064333333333	47.6274833333333	49.2548333333333	46.4119666666667	41.72415
RNASEH2B	84.5114666666667	74.9404666666667	41.0316333333333	46.7151333333333	38.01355	54.0979
RNASEH2C	13.6110666666667	17.5335666666667	15.7667166666667	18.4451	12.8487166666667	18.3126166666667
RNASEH2CP1	0	0	0	0	0	0
RNASEK	106.883	136.594833333333	219.286666666667	214.797166666667	196.384833333333	201.070166666667
RNASEK-C17orf49	1.80301166666667	2.24090833333333	1.7996	1.65099166666667	1.7996	1.91091166666667
RNASEL	14.02355	13.78975	6.880765	8.71354333333333	6.5836	8.41634833333333
RNASET2	338.358166666667	352.507666666667	258.010833333333	291.323166666667	253.873166666667	267.5265
RND1	1.54215333333333	1.8666425	2.818535	1.98078	3.43326833333333	3.48223666666667
RND2	1.22711266666667	1.1864705	1.46136166666667	1.31183	1.15882383333333	1.26318783333333
RND3	171.249333333333	157.527666666667	294.701	316.308166666667	359.9215	364.994
RNF10	188.758666666667	171.1575	136.594833333333	106.2305	157.396666666667	129.9885
RNF103	26.10385	25.8227833333333	22.3780833333333	19.6031166666667	30.78845	23.9638333333333
RNF103-CHMP3	0.384106	0.2166215	0.767802	1.20328583333333	1.688835	0.358196166666667
RNF10P1	0.2983865	0	0	0	0	0
RNF11	117.394	116.532166666667	145.619833333333	128.838333333333	134.343166666667	141.545166666667
RNF111	18.8868666666667	16.4291333333333	11.89848	10.3914933333333	18.25165	11.5385033333333
RNF112	0.0441288	0.136200733333333	0.0510259333333333	0.0414721833333333	0.200522833333333	0.116291333333333
RNF113A	9.269365	9.42972666666667	7.82159666666667	9.54982	6.611205	8.00869166666667
RNF113B	0.0684233666666667	0.151892166666667	0.2092875	0.142485833333333	0.2800655	0.1025193
RNF114	83.4178166666667	86.3600166666667	104.0203	109.774166666667	107.097666666667	102.971933333333
RNF115	25.1031333333333	21.0437666666667	20.9990666666667	23.3005333333333	21.0252333333333	20.6070333333333
RNF121	23.3371166666667	21.7831166666667	23.1229166666667	24.7149166666667	22.707	21.1914
RNF122	5.72488666666667	7.43247333333333	5.180585	7.342465	6.49199666666667	7.71962166666667
RNF123	10.1262883333333	15.0608	22.0662166666667	11.6135266666667	32.6411166666667	21.08775
RNF125	14.7371	18.8606833333333	6.75611166666667	12.061195	18.0513833333333	14.5102
RNF126	8.32883333333333	8.23673333333333	13.4645833333333	12.9455	11.2961183333333	13.3338666666667
RNF126P1	0	0.0887042916666667	0.3603965	0.150895166666667	0.0160405666666667	0.0466394166666667
RNF128	1.1054305	0.8486745	5.75485666666667	0.531367833333333	0.5975185	1.06823683333333
RNF13	342.496666666667	304.0075	207.497	213.369666666667	218.429	247.499666666667
RNF130	233.253	239.664	132.462166666667	135.627166666667	96.70015	125.796666666667
RNF133	0.150882583333333	0	0.239504666666667	0.179804916666667	0.0806077916666667	0.417457833333333
RNF135	88.4942833333333	92.7205333333333	50.2151666666667	47.3286666666667	39.17005	42.2074
RNF138	65.8681666666667	56.6237333333333	43.8946333333333	41.07755	46.20425	56.9017166666667
RNF138P1	1.0388475	0.538014	0	0	0.218915833333333	0.983933166666667
RNF138P2	0	0	0	0	0	0
RNF139	104.19905	92.58785	84.8839833333333	99.40835	92.2151833333333	102.761916666667
RNF14	64.6633166666667	59.6635166666667	55.4861333333333	55.1196166666667	40.9546333333333	48.32545
RNF141	170.643833333333	152.479166666667	92.9290666666667	108.098166666667	82.4328833333333	99.5967833333333
RNF144A	13.7874333333333	10.636475	17.3246	19.5362833333333	18.7775166666667	14.5402
RNF144B	58.6604	50.0745	45.4931833333333	47.8450666666667	52.4138	59.4701666666667
RNF145	79.0285	67.11455	32.7955833333333	39.1220833333333	33.9121333333333	40.4892833333333
RNF146	36.5050333333333	34.42565	30.2607166666667	31.3759	23.7130666666667	28.63415
RNF148	0.281804833333333	0.2190055	0.469607	0.649551166666667	0.576855666666667	0.25112
RNF149	205.848333333333	202.531666666667	131.834	133.453833333333	186.611	163.149166666667
RNF150	3.39807833333333	2.89014166666667	5.63928333333333	5.51746333333333	5.75787	6.19152166666667
RNF151	0	0	0	0	0	0
RNF152	4.45591333333333	3.938315	5.423865	5.48942166666667	5.49937166666667	3.97995666666667
RNF152P1	0	0.142454	0	0	0.169855	0.0939978583333334
RNF157	5.14588	6.81966833333333	6.66580333333333	7.00115333333333	9.57687166666667	7.30346666666667
RNF165	1.87737166666667	1.54457	1.86333166666667	2.25750166666667	3.01482333333333	2.006035
RNF166	13.56045	18.4954333333333	22.9302	22.4833333333333	19.9922833333333	22.8183166666667
RNF167	68.6665666666667	75.1825166666667	91.8692333333333	91.824	107.613333333333	86.76095
RNF168	30.6922666666667	26.57285	24.9152166666667	29.1399333333333	29.4246166666667	27.86095
RNF169	20.1584166666667	17.0187166666667	14.80445	13.6485833333333	16.3116333333333	14.6957333333333
RNF17	0	0.03455775	0.04534355	0	0.0338314166666667	0.0496447666666667
RNF170	19.4866666666667	16.1767666666667	12.9721833333333	18.4842833333333	8.80552416666667	13.2406
RNF175	8.51546166666667	6.79557833333333	3.42469166666667	4.01559166666667	7.05650166666667	7.227705
RNF180	10.14557	8.66181	11.1963883333333	10.1189816666667	8.22462	6.78556833333333
RNF181	173.457333333333	224.1435	178.662833333333	211.172	162.240833333333	178.5505
RNF182	2.451405	1.600565	2.205415	4.05529166666667	2.47672833333333	2.97825333333333
RNF183	5.80991666666667	4.35520833333333	10.600645	7.798535	8.97194	10.80344
RNF185	31.6655333333333	31.3100666666667	31.4498666666667	33.1153	28.3101666666667	30.5109166666667
RNF186	0.0737893166666667	0	0.0488116666666667	0	0	0.0213389366666667
RNF187	31.84795	39.98825	68.362	80.0104	62.2931666666667	63.8718166666667
RNF19A	113.6785	95.2291166666667	85.8421833333333	89.8416166666667	112.549333333333	110.142
RNF19B	39.6102166666667	43.5093833333333	68.0209333333333	35.5805833333333	46.9873	43.9628666666667
RNF19BPX	0	0	0	0	0	0
RNF19BPY	0	0	0.609739666666667	0	0.0116622166666667	0
RNF2	43.2642833333333	34.7309166666667	36.587	39.6574	40.1866666666667	35.5713333333333
RNF20	29.4464166666667	27.7616833333333	19.0957666666667	21.8856833333333	16.5535333333333	22.0512666666667
RNF207	5.384485	5.854195	9.53924333333333	3.82270333333333	7.32999333333333	8.69189666666667
RNF208	0	0	0.341708833333333	0.375926166666667	0.327025	0.204452416666667
RNF212	1.98078	1.328935	3.69062833333333	1.0293875	1.630455	2.76781333333333
RNF212B	0.825164166666667	0.606268666666667	0	0.431596	0.402775333333333	0.143175583333333
RNF213	123.3895	135.001333333333	76.9701166666667	62.0693833333333	128.337666666667	86.02
RNF214	11.0518766666667	11.5301	9.04354833333333	10.9955683333333	9.34809166666667	8.72338666666667
RNF215	6.79217833333333	6.40580666666667	10.0548133333333	10.8329416666667	8.76292166666667	11.1705266666667
RNF216	31.82665	27.83675	20.6578833333333	19.77035	23.74285	22.9638416666667
RNF216P1	26.3778833333333	24.1950666666667	19.2354666666667	21.1996166666667	21.6679833333333	24.1531166666667
RNF217	31.2519333333333	28.6663	32.3520333333333	28.5523833333333	33.4935666666667	31.1507833333333
RNF219	13.5806333333333	10.4817133333333	9.54688166666667	11.9049183333333	8.03414666666667	10.2620616666667
RNF220	60.5896333333333	72.0940166666667	106.852166666667	99.8886166666667	91.93605	93.4957833333333
RNF222	0.476465666666667	0.744513833333333	0.488932833333333	0.718350666666667	0.648115333333333	0.784524166666667
RNF223	0.8985875	0.524221833333333	1.38271833333333	1.787495	1.41285833333333	1.61012166666667
RNF224	0	0.0470370833333333	0.0640667	0.316605	0	0.0359403759450167
RNF225	0	0	0	0	0.0846348333333333	0
RNF24	9.42972666666667	8.58775833333334	5.617085	7.124845	13.19135	9.56289
RNF25	20.2830166666667	25.9809333333333	34.4142	36.0548666666667	19.6971166666667	25.0837833333333
RNF26	9.54688166666667	9.00887833333333	14.307	15.5776666666667	21.6316333333333	14.1560166666667
RNF2P1	1.40681666666667	1.19168683333333	1.51793833333333	2.87829166666667	1.45271333333333	1.58659666666667
RNF31	30.1025166666667	39.75595	45.20175	45.5353333333333	41.0055333333333	40.2439833333333
RNF32	2.453445	2.16561833333333	1.74492333333333	1.17839866666667	2.53822666666667	2.55551
RNF34	30.5841666666667	33.4735666666667	29.59165	33.7091666666667	30.7694	26.45105
RNF38	16.4291333333333	15.0419166666667	13.00375	11.464045	21.9032666666667	12.8504
RNF39	0.1167676	0.113778716666667	0.1052529	0.171856	0.100518833333333	0.0652549666666667
RNF4	62.51685	64.3119833333333	87.0980666666667	76.6628	89.3027	77.7525166666667
RNF40	80.99855	93.5992166666667	131.363666666667	121.536166666667	137.083666666667	126.734833333333
RNF41	29.0991333333333	31.9224166666667	37.1391666666667	38.4512833333333	29.0188	29.3331
RNF43	7.127665	6.97879333333333	5.45887166666667	6.15183833333333	8.65875666666667	7.49412833333333
RNF44	7.66762	8.06323833333333	11.11173	8.49264666666667	11.1878933333333	11.0085433333333
RNF5	16.4130666666667	15.18745	20.0033833333333	25.34545	18.3254	22.2320166666667
RNF5P1	0	0	1.71533666666667	0	0.2579745	0
RNF6	61.9983666666667	65.9195	50.6824333333333	66.0939833333333	53.82255	63.72955
RNF6P1	0	0	0	0	0	0.0742011166666667
RNF7	186.149	169.947333333333	176.9485	197.0615	182.0545	199.967166666667
RNF7P1	0	0	1.72461166666667	0	0	0
RNF8	38.55965	31.39415	39.9780833333333	47.11935	35.0182	38.43595
RNFT1	48.88975	47.4351333333333	37.7696833333333	33.8463	27.8115333333333	36.92125
RNFT1P2	0	0	0	0	0	0
RNFT1P3	0.397405333333333	0.308766166666667	0.0772194	0.505161833333333	0.23196	0.248761833333333
RNFT2	7.78806833333333	8.02098166666667	4.516645	5.42763833333333	7.00314	4.98471166666667
RNGTT	19.5762333333333	17.955	14.0001	17.0632666666667	14.8993666666667	15.66485
RNGTTP1	0	0	0	0	0	0.256233333333333
RNH1	24.6467	34.7464666666667	41.3444333333333	44.08235	39.1164666666667	32.8279
RNLS	7.96362833333333	7.96153166666667	2.910805	5.306855	2.0962	3.68348333333333
RNMT	50.0293333333333	46.0953166666667	42.1387666666667	50.73695	52.4703	50.7980166666667
RNMTL1	20.5314166666667	19.3139666666667	19.0173	21.3521666666667	18.355275	21.1699833333333
RNMTL1P1	0	0	0	0	0	0
RNMTL1P2	0	0	0.398782833333333	0	0	0
RNPC3	21.6853166666667	17.81015	15.6537166666667	11.908385	15.6615833333333	12.8457166666667
RNPEP	94.4077166666667	89.0406833333333	96.8116833333333	90.7580666666667	97.63555	75.78905
RNPEPL1	14.8540333333333	15.4185	22.9553333333333	20.49905	26.4175	21.5210666666667
RNPS1	69.48825	74.55655	89.6710833333333	83.3748	85.6145833333333	89.1996333333333
RNPS1P1	0.118418516666667	0.112680383333333	0	0.105128283333333	0.1951155	0
ROBO1	11.0338833333333	10.9925516666667	10.9925516666667	14.3004666666667	15.6064833333333	9.49019333333333
ROBO2	0.808657833333333	0.874406666666667	0.9067205	1.29921666666667	1.46504666666667	2.44326833333333
ROBO2P1	0	0	0	0	0	0
ROBO3	2.03279333333333	2.20396333333333	1.405365	1.37965333333333	1.60603	2.27543166666667
ROBO4	0.151988666666667	0.161274166666667	0.100435758333333	0.0343199166666667	0.1683575	0.270359666666667
ROCK1	62.2639833333333	55.7834166666667	40.77325	34.4755666666667	48.8565333333333	40.37065
ROCK1P1	2.616995	2.378715	2.712205	3.984885	2.814115	2.78305833333333
ROCK2	39.9238	31.7119666666667	37.2876333333333	34.4058333333333	36.8263333333333	33.3816166666667
ROGDI	10.6968933333333	19.5475833333333	16.2568166666667	19.4079333333333	11.8143183333333	14.80845
ROM1	1.04204033333333	1.951405	1.4317775	1.51521	1.11511033333333	2.67658666666667
ROMO1	104.075383333333	113.946833333333	169.146333333333	170.903333333333	139.037833333333	147.4655
ROPN1	0.210567166666667	0.142016616666667	0.0729957	0.243364166666667	0.113536183333333	0.302509333333333
ROPN1B	0.142422166666667	0.361240166666667	0.348507666666667	0.6180475	0.7421955	0.188819
ROPN1L	1.33514166666667	1.06630866666667	0.606268666666667	1.56108666666667	0.545793833333333	1.19047583333333
ROR1	4.15222833333333	3.38391333333333	1.95324166666667	3.03602166666667	6.76370166666667	5.19486666666667
ROR2	2.97653333333333	4.24571666666667	2.18730333333333	3.33406166666667	4.62635166666667	5.25442166666667
RORA	14.14575	14.4221333333333	8.97194	10.8099716666667	20.0226833333333	14.3487166666667
RORB	0.176151666666667	0.165792666666667	0.0817895333333333	0.0621026666666667	0.1159302	0.147027666666667
RORC	3.96052166666667	4.90208	5.27033833333333	7.42222	5.16627666666667	4.81746666666667
ROS1	0.0421353666666667	0.0734439166666667	0.0176588166666667	0.0204705683333333	0	0.00926336666666667
RP1	1.12152766666667	1.01431766666667	1.01487466666667	1.34699666666667	1.58558833333333	1.36340833333333
RP1L1	1.65016166666667	2.55796	1.12184283333333	1.545235	2.207135	1.35475333333333
RP2	61.0622	58.1990666666667	35.8573	37.6596833333333	26.55265	35.2118166666667
RP9	20.8565666666667	21.70735	16.71575	22.8565833333333	20.4802833333333	22.3281333333333
RP9P	5.55371166666667	4.62737666666667	2.950835	4.43057	4.14275	4.84541666666667
RPA1	40.0275166666667	38.7692333333333	45.4122166666667	45.29565	47.8450666666667	43.98955
RPA2	79.0054	70.4749	68.4724	80.7897333333333	63.0034333333333	72.8858333333333
RPA2P1	0	0	0	0	0	0
RPA2P2	0	0	0	0	0	0
RPA2P3	0	0.107441166666667	0	0	0	0
RPA3	58.3378333333333	51.3546333333333	40.3817333333333	49.2408666666667	36.2724166666667	44.7696833333333
RPA4	0.302242166666667	0.302722333333333	0.0769667333333333	0.08609055	0.0741077333333333	0.125726133333333
RPAIN	42.7157333333333	46.0750333333333	55.28845	55.1829833333333	48.4497833333333	49.6334666666667
RPAP1	7.22666666666667	6.87366166666667	8.41066166666667	7.91734333333333	10.7595533333333	7.49828666666667
RPAP2	21.1996166666667	18.3415166666667	13.1092666666667	18.94535	16.4838833333333	15.8244833333333
RPAP3	46.1223166666667	42.2366666666667	39.2388166666667	42.0495166666667	38.3751333333333	44.4015333333333
RPE	59.35245	48.21505	51.3994333333333	50.5637833333333	41.4440166666667	40.0451666666667
RPE65	0.0468167166666667	0	0	0	0.00640708333333333	0.00696326666666667
RPEL1	0	0.04287765	0.5715545	0.03455775	0.00864698333333333	0.028954585
RPEP1	0	0	0	0	0	0
RPEP2	0	0	0.0977981166666667	0	0	0
RPEP3	0.579488416666667	0.684459666666667	0.748928833333333	0.230361666666667	0.4436635	0.2875345
RPEP4	0.840393666666667	1.09449233333333	2.525425	0.396912833333333	0.344139333333333	0.797408
RPEP5	0	0	0	0	0	0
RPEP6	0	0	0	0.373323666666667	0	0
RPF1	75.8203	67.7560666666667	67.9817333333333	73.1536333333333	67.8294666666667	77.3392833333333
RPF2	48.21505	41.96305	43.5859166666667	42.35475	29.1102666666667	35.54305
RPF2P1	0	0	0	0	0	0
RPF2P2	0	0	0	0	0	0
RPGR	18.809	11.105155	6.41475166666667	9.9758925	13.2130333333333	10.4052366666667
RPGRIP1	5.835045	5.78532	1.50547166666667	2.74027333333333	2.26664333333333	2.20487666666667
RPGRIP1L	10.8075083333333	8.50882	8.91893833333333	9.10952666666667	8.64957833333333	9.107325
RPH3A	3.02703833333333	2.21604083333333	0.974255833333333	1.073353	1.65620333333333	2.09561833333333
RPH3AL	5.81245	4.70626666666667	6.547855	12.6464833333333	11.0085433333333	11.0584183333333
RPIA	19.5513333333333	16.5367166666667	14.9112333333333	19.4617666666667	12.72685	13.20385
RPIAP1	0	0.111864891666667	0	0	0.0572766666666667	0
RPL10	1996.23	2439.33166666667	2653.14666666667	2708.84666666667	2934.81833333333	2814.85
RPL10A	1435.84166666667	1507.02	1507.02	1637.16666666667	1507.02	1555.74833333333
RPL10AP1	0.378012166666667	0.376974166666667	0.678651666666667	0.810800833333333	0.795913166666667	1.1460935
RPL10AP2	0.3875505	1.148808	0.216882833333333	0.601042833333333	0.0718023166666667	0.313469
RPL10AP3	0	0.130223733333333	0.107579866666667	0.120713916666667	0	0.0847816833333333
RPL10AP5	0	0	0	0	0	0.318361166666667
RPL10AP6	0.8968185	0.301410833333333	0.395363666666667	0.419902333333333	0.182500166666667	0.723062
RPL10L	0	0.102467566666667	46.4309666666667	0	0	0
RPL10P1	0	0.13212715	113.607	0	0	0
RPL10P14	0.456809333333333	0	0.4129635	0	0	0
RPL10P3	0.747558	1.59681083333333	0	0.455531166666667	0.9702645	0.940539833333333
RPL11	2274.62333333333	2274.62333333333	2591.93833333333	2591.93833333333	2256.63333333333	2591.93833333333
RPL11P5	0	0	0.142937666666667	0	0.0977283	0.11829375
RPL12	1441.98833333333	1653.88833333333	1441.98833333333	1756.365	1555.74833333333	1637.16666666667
RPL12P1	0.323030333333333	0.144868	0.466677666666667	0.218576333333333	0.232174	0.281287666666667
RPL12P11	2.12509666666667	2.53731833333333	0.817951166666667	1.42526166666667	2.21198666666667	0.446798166666667
RPL12P15	0.543006666666667	0.188819	0	0	0	0.135998116666667
RPL12P18	0.750867	0.743778166666667	0.340775666666667	0.359283	0.473089333333333	0.684850833333333
RPL12P2	0	0	3.35326833333333	0.178313	0.11278985	0.184231666666667
RPL12P23	0	0	0	0	0	0
RPL12P24	0.197460833333333	0	0	0	0	0
RPL12P29	1.02354933333333	0.894349833333333	0.9510855	0.588977666666667	1.34259166666667	1.20702966666667
RPL12P3	0	0	0	0	0	0
RPL12P33	0.194806833333333	0	0	0	0	0.139442016666667
RPL12P34	0	0	0	0	0	0
RPL12P37	0	0.3982205	0	0.175406833333333	0.110985483333333	0
RPL12P38	2.47328833333333	1.66473833333333	1.11430483333333	1.523835	1.02313283333333	1.58042166666667
RPL12P39	0	0	0	0	0	0
RPL12P4	0.810559666666666	0.843748166666667	49.2990666666667	0.231787666666667	0.450974666666667	0.503748833333333
RPL12P41	0.192412333333333	0.190224166666667	0.319884	0.1758205	0	0.177230166666667
RPL12P43	0	0	0	0	0	0
RPL12P44	0.7518515	0.888500666666667	0.476821333333333	1.25881966666667	1.25881966666667	0.898892333333333
RPL12P8	0.169243333333333	0.8039925	0.531175833333333	0.162564333333333	0.0927490833333333	0.820909833333333
RPL12P9	0.553792333333333	0.19343975	0	0	0.2338165	0
RPL13	805.492166666667	1113.42166666667	1435.84166666667	1702.10166666667	1653.88833333333	1600.32666666667
RPL13A	1671.93833333333	1831.525	2256.63333333333	2405.72333333333	2405.72333333333	2256.63333333333
RPL13AP	0	0	0.0230054833333333	0	0	0
RPL13AP17	0	0	0	0	0.00923078333333333	0
RPL13AP2	0.1758205	0	0	0.159272333333333	0	0.121106733333333
RPL13AP20	0.575942333333333	0.438677	0.522978	1.559515	0.373323666666667	0.6180475
RPL13AP23	0.154639166666667	0	0.3767635	0	0.0830465333333333	0.3518185
RPL13AP25	0	0	0.604432	0.6517945	0.6183765	0.952105666666667
RPL13AP3	0.0656309	0.1421375	0.0401679383333333	0.224991666666667	0.143319916666667	0.296859
RPL13AP5	0	1.23732916666667	2.19299	2.154695	0.964204666666667	0.794729166666667
RPL13AP6	1.199019	1.472915	0.7314155	0.508521	1.14660183333333	0.5585765
RPL13AP7	0.310603	0.744925333333333	0.262620333333333	0.840393666666667	0.288217	0.241993
RPL13P	0	0	0.01760985	0	0	0
RPL13P12	0.350644833333333	0	0.158568166666667	0.180221	0.111331416666667	0.14008425
RPL13P2	0	0	0	0.118992766666667	0	0
RPL13P4	1.50713666666667	1.36202166666667	0.684201166666667	0.293645666666667	1.36340833333333	1.0115925
RPL13P6	0.143552666666667	0.263133333333333	0.343051666666667	0.126654	0.4100055	0.645769166666667
RPL14	844.922166666667	909.691166666667	847.331	1169.75666666667	877.793333333333	935.096
RPL14P1	2.262725	2.502425	1.00201166666667	2.37404833333333	2.98591666666667	1.97952
RPL14P3	0.402596666666667	0.651225333333333	0	0.2706865	0.334480666666667	0.0915305833333333
RPL14P5	0	0	0	0	0	0
RPL15	828.990166666667	1032.28033333333	1724.13333333333	1600.32666666667	1384.18	1315.72666666667
RPL15P1	0	0	4.03425166666667	0	0	0
RPL15P18	0	0	0	0	0	0
