AGENE	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
RP11-480I12.10	0	0	0.0001785077	0	0	0	0.0012128563	0	0
RP11-481A20.11	0.009406953	0	8.92538379150304E-005	0	0	0.0001321877	0.0001212856	0.0001082017	0
RP11-481C4.1	0	0	0	0	0	0	0	0.0001082017	0
RP11-482D24.2	0	0	0	0.0002332362	0	0.0002643754	0.0003638569	0.0003246051	0.0005022181
RP11-482D24.3	0	0	0.0001785077	0.0001166181	9.57304231284702E-005	0.0001321877	0.0001212856	0.0001082017	0.000083703
RP11-483A20.3	0.000408998	0	8.92538379150304E-005	0.0001166181	9.57304231284702E-005	0.0003965631	0.0002425713	0	0.000083703
RP11-483F11.7	0.000408998	0.0001192464	0	0	0.0002871913	0.0001321877	0	0.0002164034	0.0003348121
RP11-483H20.4	0	0	8.92538379150304E-005	0	0	0	0	0	0
RP11-483I13.5	0.000408998	0.0011924636	0.0026776151	0.0019825073	0.0017231476	0.0015862525	0.0006064281	0.0008656135	0.0017577635
RP11-483P21.2	0.0024539877	0.0010732173	0	0	0	0	0	0	0
RP11-483P21.3	0	0	0	0	9.57304231284702E-005	0	0	0	0
RP11-484D2.2	0	0	8.92538379150304E-005	0	0	0	0	0.0001082017	0.000083703
RP11-484K9.4	0	0.0029811591	0.0020528383	0.003148688	0.0021060693	0.0019828156	0.0057004245	0.0012984203	0.0021762786
RP11-484L8.1	0	0	0	0	0	0	0.0001212856	0	0
RP11-484O2.1	0	0	0	0	0	0	0	0	0.000083703
RP11-485G4.2	0.0024539877	0.0016694491	0.000535523	0.0032653061	0.0007658434	0.0003965631	0.0192844148	0.0024886388	0.0014229514
RP11-485G7.5	0	0.0004769855	8.92538379150304E-005	0	0	0.0001321877	0	0.0001082017	0.000083703
RP11-486G15.2	0	0.0053660863	0.0018743306	0.0013994169	0.003159104	0.0025115664	0.0049727107	0.0074659165	0.0079517871
RP11-486L19.2	0	0.0008347245	0.0008925384	0.0001166181	0.0014359563	0.0010575017	0.0002425713	0.0010820169	0.0019251695
RP11-486M23.1	0	0.0001192464	0.0002677615	0.0002332362	0	0	0	0	0.000167406
RP11-486O12.2	0.000408998	0.0003577391	8.92538379150304E-005	0.0002332362	9.57304231284702E-005	0.0002643754	0.0006064281	0.0005410084	0.0002511091
RP11-488C13.5	0.0032719836	0.0054853327	0.003837915	0.004548105	0.004977982	0.0034368804	0.0041237113	0.0049772776	0.0061103206
RP11-488L18.10	0.0016359918	0.0021464345	0.0008925384	0.003148688	0.0004786521	0.0006609385	0.0054578532	0.001731227	0.0015903574
RP11-488L18.8	0	0	8.92538379150304E-005	0.0001166181	9.57304231284702E-005	0	0.0004851425	0.0001082017	0
RP11-489E7.1	0.000408998	0	0	0.0001166181	0	0	0	0	0.000083703
RP11-489E7.4	0.0249488753	0.0647507751	0.0455194573	0.0653061224	0.0422171166	0.0709847984	0.2027895694	0.1127461588	0.0383359839
RP11-48B3.3	0.000408998	0	0.0001785077	0	0	0	0.0001212856	0.0001082017	0
RP11-48B3.4	0	0.0001192464	0	0	0	0	0.0004851425	0	0.000083703
RP11-490M8.1	0.0008179959	0.0003577391	0	0	0	0	0.0013341419	0	0
RP11-490O6.2	0.0085889571	0.0016694491	0.0019635844	0.0025655977	0.0013402259	0.0029081295	0.0109157065	0.0027050422	0.0017577635
RP11-491H19.1	0.000408998	0	8.92538379150304E-005	0	0	0	0.0001212856	0	0
RP11-492E3.2	0	0.0002384927	8.92538379150304E-005	0.0009329446	9.57304231284702E-005	0.0003965631	0.0006064281	0.0003246051	0.000083703
RP11-492E3.51	0	0	8.92538379150304E-005	0.0001166181	0	0.0003965631	0	0.0001082017	0
RP11-492I21.1	0	0	0	0	0	0	0.0002425713	0	0
RP11-493E12.1	0	0	0	0.0001166181	0	0	0.0002425713	0	0.000083703
RP11-493K19.3	0.000408998	0	0	0	9.57304231284702E-005	0.0001321877	0	0	0.000083703
RP11-493L12.3	0	0.0001192464	0.0013388076	0.0001166181	0.0036377561	0.0003965631	0	0.0001082017	0.0010881393
RP11-493L12.4	0	0.0020271882	0.0061585148	0.0082798834	0.0062224775	0.0039656312	0.013341419	0.0143908245	0.0137272956
RP11-493L12.5	0	0.0002384927	8.92538379150304E-005	0.0002332362	0	0	0	0	0
RP11-493P1.2	0	0.0001192464	0	0	0	0	0	0	0
RP11-494H4.3	0	0	0	0.0001166181	0.0001914608	0	0	0.0002164034	0.000083703
RP11-495K9.3	0	0	8.92538379150304E-005	0.0001166181	0.0001914608	0.0002643754	0.0003638569	0	0.000083703
RP11-495K9.5	0	0.0001192464	0	0	0	0	0	0	0.000083703
RP11-495K9.6	0	0	8.92538379150304E-005	0.0001166181	0	0	0.0002425713	0	0.000083703
RP11-495P10.1	0	0	0	0.0001166181	0	0.0001321877	0	0	0.000167406
RP11-495P10.3	0	0	0	0	0	0	0	0	0.000083703
RP11-495P10.6	0	0	0	0.0001166181	0	0	0	0	0
RP11-495P10.8	0	0	0	0	0	0	0	0	0.000083703
RP11-496H1.2	0	0	0	0.0001166181	0	0	0	0	0
RP11-496I9.1	0	0.0003577391	0.0008032845	0.003148688	0.0008615738	0.002247191	0.0004851425	0.0009738152	0.0004185151
RP11-497H17.1	0	0	0	0	0	0	0.0001212856	0	0
RP11-497K21.1	0	0	0	0	0	0.0001321877	0	0	0
RP11-498C9.12	0.000408998	0	0	0	0	0	0	0	0
RP11-498C9.15	0	0.0016694491	0.0002677615	0.0008163265	0.000670113	0.0005287508	0.0012128563	0.0007574118	0.0009207332
RP11-498C9.16	0	0	0	0	9.57304231284702E-005	0.0001321877	0	0	0
RP11-498C9.17	0.000408998	0	0	0	0	0	0	0	0
RP11-498C9.2	0.0016359918	0	0.0006247769	0.0003498542	0.0003829217	0.0006609385	0.0007277138	0.0004328068	0.0005022181
RP11-498C9.3	0.0032719836	0.0003577391	0.0019635844	0.0010495627	0.000670113	0.0018506279	0.00194057	0.0005410084	0.0007533272
RP11-498D10.5	0.000408998	0.0001192464	0	0	0	0.0001321877	0	0	0
RP11-498D10.6	0	0.0001192464	0.0001785077	0	0.0003829217	0.0005287508	0.0004851425	0.0001082017	0.0002511091
RP11-498E2.7	0	0.0003577391	0.0001785077	0	0.0002871913	0.0001321877	0.0002425713	0.0004328068	0.0003348121
RP11-498E2.8	0.000408998	0.0010732173	0.0003570154	0.0002332362	0.0003829217	0.0003965631	0.0001212856	0.0006492101	0.0004185151
RP11-498P14.5	0	0.0019079418	0.0014280614	0.0025655977	0.0010530347	0.0010575017	0.000970285	0.0028132439	0.0041014481
RP11-499E18.1	0	0.0004769855	0.0010710461	0.0013994169	0.0002871913	0.0011896894	0.0055791389	0.0016230253	0.0008370302
RP11-499F3.2	0	0.0031004054	0.0007140307	0.0010495627	0.0012444955	0.0005287508	0.0003638569	0.0006492101	0.0009207332
RP11-499P20.2	0.000408998	0.0009539709	0.0007140307	0.0004664723	0.0007658434	0.0010575017	0.0013341419	0.0006492101	0.0008370302
RP11-49C24.1	0	0.0003577391	8.92538379150304E-005	0.0002332362	0.0003829217	0.0001321877	0.0003638569	0.0003246051	0.000167406
RP11-49I11.1	0.000408998	0.0002384927	8.92538379150304E-005	0.0001166181	0	0	0.0001212856	0	0
RP11-49I4.3	0	0.0001192464	0	0	9.57304231284702E-005	0	0	0	0
RP11-49K24.8	0.000408998	0.0002384927	0.0004462692	0	9.57304231284702E-005	0.0001321877	0.0003638569	0.0002164034	0.000083703
RP11-4E23.2	0	0	0	0	0	0.0001321877	0	0.0001082017	0.000167406
RP11-4F5.2	0	0.0025041736	0.0002677615	0.0006997085	0.0001914608	0.0002643754	0.0099454215	0.0005410084	0.0005859212
RP11-500B12.1	0	0.0001192464	0	0	0	0	0	0	0
RP11-500C11.3	0.0036809816	0.0153827808	0.0070510532	0.0097959184	0.0052651733	0.0091209518	0.0200121286	0.0111447739	0.007784381
RP11-501J20.5	0	0	8.92538379150304E-005	0.0001166181	9.57304231284702E-005	0	0	0.0001082017	0.0004185151
RP11-502I4.3	0.000408998	0.0005962318	0.0018743306	0.001516035	0.0013402259	0.0019828156	0.0027895694	0.0021640338	0.0015066544
RP11-503E24.2	0	0	0	0.0001166181	0	0.0001321877	0	0.0001082017	0.000083703
RP11-503E24.3	0	0.0003577391	0.0001785077	0.0003498542	0.0002871913	0.0003965631	0	0.0002164034	0.000167406
RP11-503G7.1	0	0.0002384927	0	0	0	0	0	0	0
RP11-503L19.1	0	0	0	0	0	0	0	0.0001082017	0.000083703
RP11-503N18.1	0	0	8.92538379150304E-005	0	0	0	0	0	0
RP11-503P10.1	0	0.0002384927	0	0.0002332362	9.57304231284702E-005	0	0	0	0
RP11-504A18.1	0	0.0001192464	0	0	0	0	0	0	0
RP11-504P24.4	0.0012269939	0.0001192464	8.92538379150304E-005	0.0002332362	9.57304231284702E-005	0.0001321877	0.0006064281	0.0002164034	0.000083703
RP11-504P24.6	0.0016359918	0.0005962318	0.000535523	0.0005830904	0.0004786521	0.0009253139	0.000970285	0.0009738152	0.0007533272
RP11-504P24.8	0.0016359918	0.0016694491	0.0008032845	0.0009329446	0.0007658434	0.0007931262	0.0004851425	0.0016230253	0.0010881393
RP11-505E24.2	0.000408998	0	0	0	0	0	0	0	0
RP11-505K9.1	0.0175869121	0.0046506082	0.0041949304	0.0071137026	0.0051694428	0.0042300066	0.0084899939	0.0068167063	0.0070310538
RP11-505K9.4	0	0.0001192464	0.0004462692	0	0.0001914608	0.0005287508	0.0007277138	0.0002164034	0
RP11-505P4.6	0	0.00131171	0.0003570154	0.0001166181	0.0002871913	0.0006609385	0.0004851425	0.0008656135	0.0008370302
RP11-505P4.7	0	0.0004769855	0	0.0001166181	0	0.0001321877	0.0001212856	0.0002164034	0.0002511091
RP11-506H20.1	0	0	0	0.0001166181	0	0	0.0001212856	0	0
RP11-506K6.4	0	0	0	0	0	0	0	0.0001082017	0
RP11-506M12.1	0	0	0	0	0	0	0	0	0.000167406
RP11-506M13.3	0.0028629857	0.00655855	0.0040164227	0.0050145773	0.0038292169	0.0046265697	0.0083687083	0.0080069249	0.0046873692
RP11-508N22.12	0.000408998	0	0	0	0	0	0	0	0
RP11-509A17.3	0	0	0	0	9.57304231284702E-005	0	0	0	0
RP11-509E16.1	0	0	0	0	0	0	0.0001212856	0	0
RP11-509J21.1	0.000408998	0	8.92538379150304E-005	0.0002332362	0.0002871913	0.0003965631	0.0007277138	0.0003246051	0.000083703
RP11-509J21.2	0	0.0004769855	0.0006247769	0.0022157434	0.0004786521	0.0003965631	0.00194057	0.0007574118	0.0005859212
RP11-509J21.3	0	0.0001192464	8.92538379150304E-005	0.0001166181	9.57304231284702E-005	0	0.0004851425	0.0002164034	0
RP11-509J21.4	0	0	0	0	0	0	0	0	0.000083703
RP11-50B3.4	0	0	0	0	9.57304231284702E-005	0	0.0001212856	0	0
RP11-50E11.3	0	0.0033388982	0.0011602999	0.0016326531	0.000670113	0.0006609385	0.0035172832	0.0005410084	0.0007533272
RP11-510H23.1	0	0	0	0	0	0	0.0001212856	0	0
RP11-510J16.5	0	0	0.0007140307	0.0011661808	0.0011487651	0.0017184402	0.0001212856	0.0011902186	0.0015903574
RP11-510M2.2	0	0.0003577391	0.0002677615	0.0001166181	0	0.0001321877	0.0002425713	0.0003246051	0.000083703
RP11-511B23.1	0	0.0135940854	0.0006247769	0.0005830904	0.0005743825	0.0003965631	0.0004851425	0.0001082017	0
RP11-511B23.2	0	0.0002384927	0	0	0	0	0	0	0
RP11-511I2.2	0	0	0	0.0001166181	0	0	0.0006064281	0	0.000083703
RP11-513D5.5	0	0	0	0	0	0	0	0	0.000083703
RP11-513G19.1	0	0	0	0	0	0	0.0001212856	0	0
RP11-513I15.6	0	0.0004769855	0.0001785077	0.0006997085	0.0001914608	0.0001321877	0.0002425713	0.0008656135	0.0003348121
RP11-513M16.7	0	0.0005962318	0.0006247769	0.0004664723	0.0010530347	0.0002643754	0.0002425713	0.0005410084	0.0007533272
RP11-513M16.8	0.000408998	0	0.0006247769	0.0008163265	0.0007658434	0.0003965631	0.0006064281	0.0006492101	0.0008370302
RP11-514O12.4	0.0106339468	0.0020271882	0.0047304534	0.006180758	0.0027761823	0.0043621943	0.0030321407	0.0025968405	0.0014229514
RP11-514P8.2	0	0	8.92538379150304E-005	0.0002332362	9.57304231284702E-005	0.0001321877	0	0	0.0005859212
RP11-514P8.6	0	0	8.92538379150304E-005	0	0	0.0001321877	0	0.0001082017	0
RP11-514P8.7	0	0.0002384927	0	0	9.57304231284702E-005	0	0	0	0
RP11-515O17.2	0	0	0	0.0001166181	0	0	0	0	0
RP11-515O17.3	0.000408998	0	0	0	0	0	0	0	0
RP11-516C1.1	0	0	0	0	0	0	0	0.0001082017	0
RP11-517B11.4	0	0	0	0.0001166181	9.57304231284702E-005	0	0	0	0
RP11-517C16.2	0	0	0	0	9.57304231284702E-005	0	0	0	0
RP11-517I3.1	0	0	0.0002677615	0.0001166181	0.0004786521	0	0.0001212856	0.0001082017	0.000167406
RP11-517O13.1	0	0	0	0	0	0.0001321877	0	0	0
RP11-517P14.2	0.0016359918	0.0033388982	0.0016065691	0.0018658892	0.0022975302	0.0017184402	0.0040024257	0.0041116641	0.0021762786
RP11-518L10.5	0	0.0004769855	0.0001785077	0.0004664723	0.0001914608	0.0002643754	0.0002425713	0.0006492101	0.0004185151
RP11-519G16.2	0	0	8.92538379150304E-005	0.0001166181	0	0.0001321877	0.0001212856	0	0
RP11-51J9.4	0	0	8.92538379150304E-005	0	0	0	0	0.0001082017	0.000083703
RP11-51J9.5	0.0846625767	0.0228953017	0.1146019279	0.1935860058	0.1142063948	0.1684071381	0.1599757429	0.2351222679	0.150749142
RP11-51J9.6	0	0	0	0.0001166181	0.0002871913	0	0.0004851425	0.0002164034	0
RP11-521B24.3	0	0.0003577391	0.0003570154	0.0001166181	0.0004786521	0	0.0008489994	0.0005410084	0.0002511091
RP11-521D12.5	0	0	8.92538379150304E-005	0.0003498542	0	0	0.0002425713	0	0
RP11-521L9.1	0	0	0	0.0001166181	0	0	0	0	0
RP11-521O16.1	0	0	0	0.0002332362	0	0.0001321877	0	0.0001082017	0
RP11-521O16.2	0	0	8.92538379150304E-005	0	0	0	0	0	0
RP11-522I20.3	0	0.0009539709	0.0034808997	0.0025655977	0.0034462952	0.0026437541	0.0013341419	0.0025968405	0.0035992299
RP11-522M21.3	0	0	0	0	0	0	0.0001212856	0	0
RP11-523H20.3	0	0	0	0	9.57304231284702E-005	0	0	0.0001082017	0
RP11-523H24.3	0	0	0	0.0003498542	0.0001914608	0	0	0	0.000083703
RP11-524F11.2	0.000408998	0	0	0	0.0001914608	0	0	0.0002164034	0.000167406
RP11-524O1.4	0.000408998	0.0002384927	0.0001785077	0.0004664723	9.57304231284702E-005	0.0001321877	0.0012128563	0	0.000083703
RP11-525A16.4	0	0	0	0.0001166181	0	0	0.0001212856	0	0
RP11-525K10.3	0	0	0	0.0001166181	9.57304231284702E-005	0	0.0001212856	0	0
RP11-526I2.5	0	0.0004769855	0.0011602999	0.0039650146	0.0013402259	0.0009253139	0.0008489994	0.0018394287	0.0019251695
RP11-527D7.1	0	0.00393513	0	0	0	0	0	0	0
RP11-527F13.1	0	0	8.92538379150304E-005	0	0	0	0	0.0001082017	0
RP11-527J8.1	0.000408998	0.0002384927	8.92538379150304E-005	0	0	0	0.0002425713	0	0
RP11-527L4.2	0	0.0003577391	0.0014280614	0.0004664723	0.0019146085	0.0006609385	0.0002425713	0.0053018827	0.0056081025
RP11-527L4.5	0.000408998	0.0008347245	0.0036594074	0.004664723	0.004307869	0.0030403173	0.0002425713	0.0025968405	0.0074495689
RP11-527L4.6	0	0	8.92538379150304E-005	0	0	0	0	0	0
RP11-528G1.2	0	0	0.0002677615	0.0004664723	9.57304231284702E-005	0.0002643754	0.0002425713	0.0001082017	0.000167406
RP11-528I4.2	0	0.0004769855	8.92538379150304E-005	0.0006997085	9.57304231284702E-005	0.0007931262	0.0006064281	0.0006492101	0.0003348121
RP11-529G21.2	0.000408998	0	0	0	0	0	0	0.0001082017	0
RP11-529K1.4	0	0.0001192464	8.92538379150304E-005	0.0002332362	0	0.0001321877	0.0001212856	0	0
RP11-530C5.1	0	0.0001192464	0	0	0	0	0.0001212856	0	0
RP11-530C5.2	0	0.0001192464	0	0	0	0	0	0	0
RP11-530N7.3	0	0	0	0	0	0.0002643754	0.0001212856	0	0.000083703
RP11-531A24.5	0	0.0002384927	8.92538379150304E-005	0	0.0002871913	0.0001321877	0	0.0001082017	0.000167406
RP11-531F16.4	0	0.0004769855	0	0.0002332362	0.0001914608	0.0001321877	0.0002425713	0.0001082017	0.000083703
RP11-532F12.5	0.0020449898	0.0101359409	0.0036594074	0.0065306122	0.0017231476	0.0048909451	0	0.0010820169	0.000167406
RP11-532F6.3	0.000408998	0.0044121154	0.0041056765	0.0023323615	0.0022017997	0.0026437541	0.0049727107	0.0028132439	0.0014229514
RP11-532F6.4	0	0.0001192464	0	0.0002332362	0	0	0	0.0001082017	0
RP11-532F6.5	0	0.0002384927	0	0.0001166181	0	0.0001321877	0	0	0
RP11-532M24.1	0.000408998	0.0001192464	0	0.0003498542	9.57304231284702E-005	0.0003965631	0.0004851425	0.0001082017	0
RP11-533E19.5	0.0012269939	0.0008347245	0.003302392	0.004664723	0.0034462952	0.0021150033	0.005215282	0.0041116641	0.0061103206
RP11-533E19.7	0.0061349693	0.0118053899	0.0101749375	0.0102623907	0.0119663029	0.0125578321	0.0115221346	0.0098463536	0.0112999079
RP11-534C12.1	0	0	0	0.0004664723	0	0	0	0	0
RP11-534L20.5	0.000408998	0.0007154782	0.0002677615	0.0010495627	0.0001914608	0.0002643754	0.0004851425	0.0004328068	0.0004185151
RP11-534L6.2	0	0.0001192464	0	0	0	0	0	0	0
RP11-535A19.2	0.000408998	0	8.92538379150304E-005	0.0001166181	9.57304231284702E-005	0	0.0001212856	0.0001082017	0
RP11-535A5.1	0	0	0.0043734381	0.0065306122	0.0013402259	0.0058162591	0.0140691328	0.0136334127	0.0127228593
RP11-536C5.7	0.0012269939	0.00131171	0.0007140307	0.0009329446	0.0002871913	0.0006609385	0.0012128563	0.0004328068	0.0005022181
RP11-536K7.3	0.0069529652	0	8.92538379150304E-005	0.0003498542	0	0.0001321877	0.0003638569	0.0002164034	0.000083703
RP11-536K7.5	0	0	0	0	0.0001914608	0	0	0	0
RP11-536O18.2	0.000408998	0	0	0	0	0	0	0	0
RP11-538D16.3	0	0	8.92538379150304E-005	0.0003498542	9.57304231284702E-005	0	0	0	0
RP11-538I12.2	0	0.0001192464	0	0	0	0	0	0	0
RP11-538I12.3	0	0	0	0	0	0	0	0.0001082017	0
RP11-538P18.2	0	0.0017886954	0.0013388076	0.0011661808	0.0017231476	0.0014540648	0.0030321407	0.0010820169	0.0010881393
RP11-539G18.2	0.0008179959	0.0004769855	0.0001785077	0.0004664723	0.0001914608	0	0.0008489994	0.0002164034	0.000167406
RP11-539I5.1	0	0.0008347245	0	0.0001166181	0	0	0	0	0
RP11-539L10.2	0	0	0.0049089611	0.0104956268	0.0001914608	0.0087243886	0.0282595512	0.006600303	0.0007533272
RP11-539L10.3	0.0073619632	0.0069162891	0.0114244913	0.0197084548	0.0083285468	0.0091209518	0.016616131	0.018394287	0.0167406043
RP11-53B2.3	0	0	8.92538379150304E-005	0	0	0	0	0	0
RP11-53I6.3	0.0008179959	0.0062008109	0.0034808997	0.0024489796	0.0036377561	0.0038334435	0.0046088539	0.003137849	0.0027621997
RP11-53I6.4	0	0.0001192464	8.92538379150304E-005	0.0001166181	0	0	0	0	0.000167406
RP11-53O19.1	0	0	8.92538379150304E-005	0.0002332362	9.57304231284702E-005	0.0002643754	0.0007277138	0.0001082017	0.000167406
RP11-53O19.3	0	0.0001192464	0.0001785077	0.0003498542	9.57304231284702E-005	0	0.0002425713	0.0003246051	0.0005859212
RP11-540A21.2	0.0016359918	0.0001192464	0.0004462692	0.0003498542	0.0002871913	0.0003965631	0.0024257126	0.0002164034	0.0003348121
RP11-540O11.1	0	0.0002384927	0	0.0001166181	0	0	0	0	0
RP11-540O11.6	0	0	0	0	0	0	0	0.0001082017	0
RP11-541P9.3	0	0	0	0	0	0	0	0	0.000083703
RP11-542C16.1	0	0	0.0001785077	0	0	0	0.0001212856	0	0
RP11-542C16.2	0	0	8.92538379150304E-005	0	0	0	0.0002425713	0.0001082017	0
RP11-542F9.1	0	0.0001192464	0	0	0	0	0	0	0
RP11-542K23.7	0.000408998	0.0063200572	0.0022313459	0.0043148688	0.0014359563	0.0043621943	0	0.003137849	0.0025110907
RP11-542K23.9	0	0	0	0	9.57304231284702E-005	0.0001321877	0	0	0
RP11-542M13.2	0	0.0001192464	0	0	0	0	0	0	0
RP11-542M13.3	0.0016359918	0.0232530408	0.0041949304	0.00303207	0.0046907907	0.0011896894	0.0084899939	0.0061674962	0.0079517871
RP11-543C4.1	0	0.0005962318	0.0009817922	0.0005830904	0.0002871913	0.0013218771	0.0012128563	0.0012984203	0.0002511091
RP11-543D10.2	0.000408998	0	0	0	0	0	0	0	0
RP11-544A12.4	0	0.0001192464	0	0	9.57304231284702E-005	0	0.0002425713	0.0001082017	0
RP11-544A12.8	0.0008179959	0.0034581445	0.0018743306	0.0022157434	0.0022017997	0.0011896894	0.0059429958	0.0027050422	0.0020088725
RP11-544D21.2	0.000408998	0	0	0	0	0.0001321877	0	0.0002164034	0
RP11-544I20.2	0	0.0004769855	0.000535523	0.0004664723	0.0007658434	0.0007931262	0.0006064281	0.0003246051	0.0006696242
RP11-545E17.3	0.0130879346	0.0053660863	0.0107997144	0.0211078717	0.0080413555	0.0115003305	0.0236506974	0.0153646397	0.0107139868
RP11-545I5.3	0.0012269939	0.0011924636	0.0018743306	0.0013994169	0.0019146085	0.0023793787	0.0010915706	0.0024886388	0.0015903574
RP11-545M17.1	0.000408998	0.0001192464	0.0007140307	0.0011661808	0.0001914608	0.0002643754	0.0015767132	0.0004328068	0.000083703
RP11-545N8.3	0.000408998	0	0	0	0	0	0	0	0
RP11-546B15.1	0	0	8.92538379150304E-005	0	0	0	0.0004851425	0.0001082017	0
RP11-546J1.1	0	0	0.0006247769	0.0010495627	0.0001914608	0.0011896894	0	0.0003246051	0.000167406
RP11-546K22.1	0	0.0002384927	8.92538379150304E-005	0.0001166181	9.57304231284702E-005	0	0.0001212856	0.0001082017	0.000167406
RP11-546K22.3	0	0.0001192464	0	0	9.57304231284702E-005	0	0.0003638569	0	0.000083703
RP11-546M21.6	0	0	0	0.0001166181	0	0	0	0	0
RP11-547D23.1	0	0.0003577391	0.0003570154	0.0002332362	0.0001914608	0.0001321877	0.0003638569	0.0005410084	0.000167406
RP11-548H3.1	0.0008179959	0.0001192464	8.92538379150304E-005	0.0005830904	9.57304231284702E-005	0.0005287508	0.0008489994	0.0008656135	0.0006696242
RP11-548P2.2	0	0.0002384927	8.92538379150304E-005	0.0001166181	0.0001914608	0.0002643754	0.0006064281	0.0005410084	0.000083703
RP11-549B18.1	0	0.0002384927	0	0	0	0.0001321877	0.0044875682	0	0
RP11-549L6.3	0	0	0	0	0	0.0001321877	0.0001212856	0	0
RP11-54O7.11	0	0.0001192464	0.0001785077	0.0002332362	0.0001914608	0	0.0004851425	0	0.0002511091
RP11-54O7.17	0.0008179959	0	0	0	0	0	0	0	0
RP11-54O7.18	0.0008179959	0	0	0	0	0.0001321877	0	0.0001082017	0.000083703
RP11-551L14.4	0	0.0001192464	0	0	0	0	0	0	0
RP11-552D4.1	0.0065439673	0	0	0	0	0	0	0	0
RP11-552D8.1	0	0.0001192464	8.92538379150304E-005	0	0	0	0	0	0.000083703
RP11-552F3.10	0	0.0001192464	0	0.0001166181	9.57304231284702E-005	0	0.0001212856	0	0
RP11-552F3.12	0	0	0	0	0	0	0	0.0001082017	0
RP11-552F3.9	0	0	0.0009817922	0.0011661808	0.0002871913	0.0009253139	0.0001212856	0.0005410084	0.0003348121
RP11-553A10.1	0	0	0	0.0004664723	0	0	0	0.0001082017	0
RP11-553A21.3	0.0008179959	0	8.92538379150304E-005	0.0001166181	0	0	0	0	0
RP11-553K8.2	0	0.0031004054	0	0	0	0	0.0001212856	0	0
RP11-553K8.5	0	0.0001192464	0	0	0	0	0	0	0
RP11-553L6.2	0	0.0033388982	0.0017850768	0.0036151603	0.0015316868	0.0051553206	0.0152819891	0.0040034625	0.0017577635
RP11-553L6.5	0	0.0060815645	0.0031238843	0.004664723	0.0029676431	0.0017184402	0.0046088539	0.0046526726	0.0035155269
RP11-554A11.7	0.0008179959	0	0.0001785077	0	0	0	0	0	0
RP11-554A11.9	0	0	0	0	0	0	0.0001212856	0	0
RP11-554E23.2	0	0.0001192464	0	0	0	0	0	0	0
RP11-554E23.4	0	0.0001192464	0	0.0002332362	0	0	0	0.0002164034	0.000083703
RP11-554F20.1	0	0	0	0	0	0	0	0.0001082017	0
RP11-554I8.1	0	0	0.0002677615	0	0	0.0001321877	0	0.0001082017	0.000083703
RP11-554J4.1	0.008997955	0.0107321727	0.0111567297	0.0152769679	0.0104346161	0.0075346993	0.0172225591	0.0148236312	0.0140621076
RP11-555M1.3	0.000408998	0	0	0	0	0	0	0	0
RP11-556I14.1	0	0	0	0	0	0	0.0002425713	0	0
RP11-556N4.1	0	0	0	0.0001166181	0	0	0	0.0001082017	0
RP11-557C18.3	0	0	0	0	0	0.0001321877	0	0	0.000083703
RP11-557C18.4	0	0	0	0	0	0	0.0003638569	0	0
RP11-557L19.1	0	0	0	0	0	0	0	0.0001082017	0
RP11-558F24.4	0	0.0021464345	0.0013388076	0.0016326531	0.0009573042	0.0011896894	0.0010915706	0.0029214456	0.003934042
RP11-559M23.1	0.0032719836	0.0011924636	0.0019635844	0.0020991254	0.0011487651	0.0027759418	0.0055791389	0.001731227	0.0015903574
RP11-55K13.1	0.000408998	0	8.92538379150304E-005	0.0001166181	0.0001914608	0.0002643754	0.0001212856	0.0001082017	0.000167406
RP11-560J1.2	0.0028629857	0.0019079418	0.0008925384	0.0008163265	0.0015316868	0.0013218771	0.0002425713	0.0007574118	0.0012555453
RP11-562A8.5	0	0	0	0.0001166181	0	0	0	0	0
RP11-563D10.1	0	0	0.0001785077	0	0	0.0001321877	0	0	0
RP11-563J2.2	0	0	8.92538379150304E-005	0.0004664723	0.0002871913	0.0002643754	0.0004851425	0.0001082017	0.000167406
RP11-563K23.1	0	0	0	0	0	0	0.0001212856	0.0001082017	0
RP11-563N4.1	0.0040899796	0.0056045791	0.0080328454	0.0083965015	0.0071797817	0.0077990747	0.0076409945	0.0093053452	0.0071984599
RP11-563P16.1	0	0	0	0	0	0	0.0002425713	0	0
RP11-566E18.3	0	0.0003577391	0.0003570154	0.0004664723	0.0007658434	0.0005287508	0.0013341419	0.0006492101	0.0013392483
RP11-566K11.5	0	0	8.92538379150304E-005	0	0	0	0.0001212856	0	0.000083703
RP11-567C2.1	0	0.0003577391	8.92538379150304E-005	0.0001166181	0	0	0	0	0
RP11-567J20.3	0	0.0009539709	0	0	0	0	0.0007277138	0	0
RP11-567M16.3	0.0012269939	0	0	0.0001166181	0	0.0001321877	0.0001212856	0	0
RP11-568J23.4	0	0.0001192464	0	0	0	0	0	0	0
RP11-568J23.5	0	0	0	0	9.57304231284702E-005	0	0	0	0
RP11-568N6.1	0	0.0011924636	0.0011602999	0.0016326531	0.0008615738	0.0018506279	0.0036385688	0.0008656135	0.0004185151
RP11-569A11.1	0	0	0	0	9.57304231284702E-005	0	0	0	0.000083703
RP11-56B16.4	0	0.0001192464	0.0001785077	0.0004664723	9.57304231284702E-005	0.0002643754	0.0006064281	0.0003246051	0.000083703
