Gene symbol	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils
PDCD1	0.03177	0.039846	0.050937	0.04134	0.038979	0.09919	0.04218	0.049293	0.082568	0.05117	0.035793	0.043692	0.043101	0.042038	0.028433	0.032378	1.0	0.093892	0.072214	0.034845	0.038876	0.078287
PDCD1LG2	0.011295	0.004552	0.007287	0.017208	0.005924	0.01797	0.008637	0.003584	0.007782	0.005781	0.058211	0.54705	0.41618	0.002274	0.012775	0.005041	0.0	0.084172	0.009335	0.134336	1.0	0.079395
PDE6C	0.0	0.059434	0.076656	0.297861	0.030272	0.025858	0.437328	0.112066	0.014681	0.020566	0.047444	0.043199	0.05417	0.156331	0.003138	0.010836	0.12051	0.014411	0.114315	0.021839	0.205328	0.973204
PDK1	0.007345	0.001701	0.002244	0.007427	0.011007	0.01505	0.352458	0.070124	0.105476	0.148395	0.07419	0.077305	0.070687	0.000855	0.00546	0.9785	0.067384	0.329929	0.000637	0.052844	0.0	0.390168
PGLYRP1	0.005779	0.008591	0.002656	0.05671	0.013079	1.0	0.0	0.003701	0.003989	0.000106	0.002276	0.001813	0.003606	0.144555	0.160152	0.006543	0.006326	0.001797	0.003986	0.0008	0.003972	0.470484
PIK3IP1	0.461709	0.204519	0.110844	0.218234	0.047966	0.091098	0.97001	0.827488	0.074788	1.0	0.033783	0.026085	0.301144	0.093371	0.045575	0.126434	0.433315	0.916537	0.242944	0.042642	0.035808	0.136446
PKD2L2	0.015041	0.003508	0.029564	0.020047	0.008025	0.22308	0.181756	0.021952	0.067844	0.051246	0.01566	0.026992	0.056002	0.609972	0.167025	0.074515	0.000606	0.163308	0.164498	0.0	0.033941	1.0
PLA1A	0.005188	0.003787	0.009621	0.00323	0.000935	0.003398	0.001609	0.0	0.0012	0.001545	0.003438	0.521423	0.001225	0.007686	0.006635	0.001366	0.002259	0.001611	0.004435	0.00564	0.11939	0.008463
PLA2G7	0.008749	0.006594	0.12706	0.006001	0.003734	0.004608	0.0	0.002362	0.002636	0.001149	1.0	0.165738	0.154836	0.104953	0.096216	0.005687	0.00247	0.009556	0.016509	0.566356	0.504617	0.003058
PLCH2	0.018071	0.0	0.033745	0.14239	0.121994	0.089999	0.160078	0.126627	0.029471	0.012913	0.017548	0.031095	0.015704	0.022586	0.062372	0.018441	0.167207	1.0	0.059191	0.00448	0.016992	0.091485
PLEKHF1	0.0049	0.0	0.008689	1.0	0.641069	0.01178	0.208175	0.321417	0.305825	0.575115	0.175439	0.027529	0.00056	0.02748	0.167664	0.181514	0.598997	0.229967	0.68209	0.005347	0.001287	0.019581
PLEKHG3	0.000367	0.0	0.255484	0.530433	0.192776	1.0	0.041401	0.344713	0.060174	0.177538	0.079273	0.364214	0.106419	0.121807	0.016878	0.000172	0.00955	0.004363	0.575842	0.00934	0.006666	0.903563
PMCH	0.000686	0.000491	0.000371	7.2e-05	0.000545	0.000798	0.000748	0.000949	0.014315	0.000107	0.000299	0.0	0.000146	0.000429	0.002847	0.001137	0.000405	1.0	0.00145	0.000401	0.000631	0.000514
PNOC	0.986473	1.0	0.049304	0.010218	0.013234	0.058401	0.010059	0.010295	0.014388	0.015724	0.016881	0.004932	0.016744	0.009547	0.019662	0.7109	0.0	0.014336	0.040137	0.010949	0.018121	0.03169
PPBP	0.028056	0.021946	0.019444	0.008084	0.002636	0.148661	0.015482	0.013511	0.003544	0.014428	1.0	0.059396	0.07617	0.018843	0.372202	0.042446	0.014954	0.02939	0.125194	0.022316	0.054536	0.011851
PPFIBP1	0.031789	0.002689	0.009538	0.008153	0.002156	0.003312	0.020286	0.010706	0.007178	0.017727	0.015547	0.000727	0.003021	0.019453	0.012548	0.005818	0.0	0.018241	0.003271	0.107023	0.035782	0.001547
PRF1	0.006588	0.007847	0.004406	0.963159	1.0	0.01472	0.030384	0.077628	0.046616	0.300625	0.002416	0.001178	0.0	0.011908	0.009656	0.00701	0.034278	0.059682	0.568025	0.001647	0.002976	0.009035
PRG2	0.004442	0.00571	0.005316	0.0031	0.003669	0.002565	0.004834	0.006371	0.007633	0.005774	0.004659	0.013872	0.012337	0.91285	1.0	0.007253	0.001399	0.00299	0.0005	0.003802	0.00401	0.008774
PRR5L	0.090764	0.159552	0.086029	0.919619	1.0	0.151918	0.06797	0.193368	0.102748	0.257217	0.021197	0.055678	0.08599	0.287219	0.321349	0.001851	0.039304	0.051364	0.662231	0.0	0.057719	0.373403
PSG2	1.0	0.799106	0.102528	0.088384	0.080328	0.35337	0.062924	0.131831	0.056123	0.094074	0.093957	0.053615	0.074347	0.043935	0.019314	0.268058	0.044211	0.183763	0.222035	0.067333	0.086952	0.031748
PTGDR	0.03139	0.027032	0.007424	0.79409	1.0	0.028649	0.01888	0.056636	0.017436	0.261203	0.001986	0.009759	0.002741	0.0	0.003895	0.00661	0.008745	0.007763	0.191085	0.005605	0.004232	0.057604
PTGER2	0.005651	0.00098	0.197985	0.515726	1.0	0.029337	0.042393	0.733512	0.181053	0.390242	0.105001	0.027026	0.302241	0.07742	0.15242	0.001155	0.0	0.450604	0.511371	0.098913	0.141088	0.084473
PTGIR	0.005806	5.6e-05	0.254793	0.005252	0.005143	0.014113	0.116923	0.021016	0.077021	0.013784	0.008968	1.0	0.59381	0.096491	0.051008	0.004865	0.00182	0.704256	0.005757	0.00323	0.724492	0.002793
PTPRCAP	0.736783	0.722982	0.003472	0.644913	0.591613	0.004411	0.336578	0.825774	0.265615	0.78458	0.00177	0.000357	0.002527	0.004637	0.0	0.159949	1.0	0.611024	0.303362	0.002365	0.006337	0.060275
PTPRG	0.114729	0.103995	0.00376	0.005994	0.002902	0.118101	0.001435	0.001075	0.010658	0.000909	0.007333	0.031864	0.001914	0.007635	0.0	0.090083	0.011085	0.168115	0.070916	0.006592	0.016904	1.6e-05
PVRIG	0.189883	0.252354	0.018304	1.0	0.887584	0.075385	0.553169	0.39186	0.177431	0.877288	0.011389	0.000783	0.02129	0.015631	0.0	0.063338	0.865962	0.544829	0.903162	0.008888	0.017597	0.032579
QPCT	0.001048	0.001835	0.115612	0.005201	0.00359	0.249619	0.000108	0.00156	0.004868	0.0017	0.204127	0.008631	0.098511	0.018052	0.018976	0.175301	0.0	0.000787	0.001581	0.1217	0.032306	0.00283
RAB27B	0.001962	0.004917	0.000963	0.094395	0.0844	0.002803	0.019082	0.032567	0.005243	0.021282	0.0	0.008247	0.028028	1.0	0.713728	0.006204	0.018241	0.06892	0.037785	0.008287	0.026246	0.02522
RALGPS2	0.24321	0.198179	0.003525	0.005023	0.001623	0.013495	0.002814	0.000215	0.002281	0.005404	0.000805	0.0	0.006394	0.003406	0.003942	0.014019	0.000954	0.01187	0.009797	0.00242	0.002704	0.005388
RASA3	0.0	0.020403	0.123522	0.301752	0.081723	0.013228	0.217732	0.473431	0.020909	0.388581	0.016119	0.005774	0.157239	0.007178	0.012738	0.003848	0.090524	0.103027	0.08715	0.010053	0.002628	0.024028
RASGRP2	1.0	0.867853	0.122448	0.225307	0.036683	0.20766	0.677225	0.479417	0.013651	0.4066	0.0	0.013532	0.010363	0.040905	0.028685	0.004702	0.021872	0.192884	0.162859	0.004203	0.015224	0.256657
RASGRP3	0.137825	0.173935	0.0	0.001256	0.002356	0.001373	0.005352	0.000688	0.00071	0.001476	0.223141	0.166713	0.403762	0.01412	0.024285	1.0	0.001358	0.025198	0.001414	0.300565	0.316429	0.020219
RASSF4	0.002502	0.001173	0.21745	0.070635	0.043384	0.006175	0.004679	0.001506	0.00277	0.002603	0.190813	1.0	0.180605	0.00808	0.005228	0.0	0.003523	0.017444	0.00183	0.212729	0.816387	0.000152
RCAN3	0.048941	0.041845	0.04305	0.002324	0.02334	0.0	0.253445	0.664093	0.222056	0.177055	0.05878	0.038223	0.027667	0.001135	0.035235	0.042596	0.027833	0.387071	0.027291	0.029894	0.11983	0.006764
REN	0.150117	0.117812	0.06646	0.052736	0.053454	0.097131	0.183929	0.094999	0.081607	0.064649	0.064253	0.062562	0.05243	0.212529	0.118668	1.0	0.077713	0.176776	0.051401	0.050717	0.050238	0.071834
RENBP	0.022524	0.014915	0.125643	0.001344	0.010225	0.037519	0.011992	0.010225	0.014228	0.017406	0.264857	0.48496	1.0	0.0532	0.111491	0.003079	0.0	0.009605	0.012344	0.1198	0.060873	0.183947
REPS2	0.023983	0.014704	0.108423	0.005771	0.010041	1.0	0.002842	0.007973	0.0	0.004186	0.004641	0.001122	0.12184	0.074745	0.008048	0.011689	0.007689	0.010462	0.008337	0.0285	0.026042	0.543824
RGS1	0.005776	0.009008	0.000114	0.004155	0.00946	0.002409	0.007512	0.070166	0.061601	0.028595	0.00416	0.006011	8.4e-05	0.021773	0.020171	0.033256	0.093862	0.06469	0.002358	0.0	0.168932	0.294491
RGS13	0.017497	0.017296	0.003868	0.008418	0.006776	0.004153	0.001913	0.004773	0.001042	0.005992	0.001352	0.000339	0.0	0.753759	1.0	0.069038	0.001075	0.006199	0.014577	6.6e-05	0.008003	0.411811
RNASE2	0.020414	0.017083	0.549955	0.094039	0.02715	0.09545	0.015728	0.006865	0.007445	0.025111	0.013889	0.054517	0.096303	0.296735	0.334978	0.045795	0.004547	0.008145	0.084377	0.013739	0.014119	1.0
RNASE6	0.212953	0.136557	0.479172	0.009005	0.000655	0.237026	0.002291	0.006609	0.0	0.000974	0.299518	0.035354	0.602445	0.07997	0.059172	0.270201	0.001583	0.000298	0.091372	1.0	0.100452	0.016071
RPL10L	0.038859	0.098518	0.142625	0.134924	0.148231	0.0	0.54674	1.0	0.579553	0.535047	0.075862	0.068964	0.098501	0.293978	0.220898	0.517594	0.254867	0.227389	0.297006	0.023108	0.107527	0.019351
RRP12	0.00372	0.003457	0.302936	0.012171	0.071734	0.287459	0.000949	0.005352	0.40109	0.001567	0.097151	0.00254	0.005566	0.019032	0.178058	0.582887	0.00856	0.021262	0.0	0.028352	0.002671	1.0
RRP9	0.0	0.013187	0.051653	0.084991	0.343977	0.000778	0.20764	0.077683	1.0	0.160892	0.301914	0.33733	0.158564	0.196363	0.318264	0.01555	0.141856	0.023454	0.122578	0.038375	0.013383	0.07064
RSAD2	0.019559	0.019022	0.035577	0.030944	0.079958	0.086185	0.021626	0.020579	0.010758	0.012721	0.001321	0.923889	0.009519	0.044197	0.032585	0.019598	0.004362	0.104807	0.04303	0.006252	1.0	0.133937
RYR1	0.074634	0.080398	0.090332	0.019433	0.049697	0.146226	0.0	0.095289	0.116495	0.095101	0.150828	0.046767	0.06973	0.001948	0.03305	0.037785	0.15739	1.0	0.101294	0.081381	0.072269	0.048928
S100A12	0.013967	0.015312	1.0	0.094723	0.016663	0.78695	0.007793	0.003917	0.003795	0.006087	0.00968	0.020052	0.007942	0.091661	0.084673	0.015402	0.007098	0.005257	0.210552	0.008763	0.009307	0.030503
S1PR5	0.004092	0.002426	0.002015	1.0	0.292216	0.006421	0.004873	0.001601	0.002109	0.060878	0.00719	0.001749	0.001405	0.00577	0.006029	0.003506	0.00562	0.0	0.012802	0.002241	0.003526	0.004254
SAMSN1	0.009471	0.031099	0.116825	0.103951	0.246186	0.138187	0.045885	0.13872	0.244667	0.062276	0.049102	0.441769	0.268916	0.551009	0.377312	0.04285	0.043069	0.166434	0.130907	0.174977	0.655261	1.0
SCN9A	0.00508	0.007709	0.00177	0.018871	0.016693	0.032214	0.049597	0.002707	0.002265	0.0	0.003748	0.354284	0.27573	0.185909	0.34448	0.009492	0.055287	0.114136	0.170232	1.0	0.001623	0.040643
SEC31B	0.039269	0.026201	0.107603	0.214059	0.00705	0.016187	0.491169	0.038305	0.0	0.380882	0.009153	0.033275	0.446217	0.175155	0.197722	0.073973	0.133655	1.0	0.03327	0.014063	0.005885	0.148514
SELL	0.623628	0.447881	0.404794	0.319668	0.084303	0.772355	0.550108	0.396956	0.137651	0.414781	0.0	0.007386	0.010394	0.01418	0.010479	0.015479	0.23159	0.287005	0.594343	0.001023	0.001894	0.164296
SERGEF	0.010601	0.002064	0.0215	0.122324	0.070241	0.013026	0.58325	0.040315	0.011839	0.121001	0.029884	0.236196	0.211787	0.179466	0.06524	0.0	0.410236	0.0109	0.014239	0.013247	0.018365	0.019373
SH2D1A	0.006551	0.004156	0.002364	0.432097	0.280298	0.010254	0.302273	0.451906	0.495494	0.416358	0.002	0.002067	0.0	0.003626	0.010952	0.001894	1.0	0.688219	0.508229	0.001723	0.005462	0.006028
SIGLEC1	0.035683	0.018071	0.039083	0.009888	0.008273	0.033683	0.002892	0.008638	0.001441	0.00709	0.012739	1.0	0.553106	0.023936	0.017467	0.009842	0.002826	0.015303	0.023201	0.0663	0.43752	0.014347
SIK1	0.749632	0.770235	0.067193	0.055121	0.026122	0.047349	0.060214	0.048521	0.014175	0.160605	0.011974	0.032313	0.007139	0.0	0.037023	1.0	0.673528	0.122245	0.046191	0.006248	0.023335	0.320275
SIRPG	0.019755	0.037074	0.013404	0.027528	0.014385	0.036232	0.345902	0.368729	0.090821	0.421128	0.005893	0.021845	0.008417	0.0	0.003868	0.013691	1.0	0.735627	0.227439	0.005351	0.022849	0.022144
SIT1	0.172432	0.353772	0.012176	0.015939	0.014149	0.057587	0.332649	0.379809	0.213311	0.342212	0.017603	0.002642	0.014149	0.006623	0.000457	0.091109	0.395273	1.0	0.309717	0.088011	0.006809	0.006672
SKA1	0.009261	0.003162	0.00438	0.044186	0.112928	0.001237	0.040494	0.0	1.0	0.001598	0.007728	0.013977	0.039669	0.082806	0.046717	0.004487	0.148405	0.086872	0.054907	0.0033	0.008796	0.010743
SKAP1	0.227006	0.084351	0.014601	0.341335	0.250388	0.055175	0.451301	0.403531	0.129019	0.382281	0.020316	0.007715	0.005098	0.074183	0.07117	0.13959	0.402402	1.0	0.488704	0.016898	0.014328	0.064925
SLAMF1	0.117333	0.07624	0.008976	0.009345	0.009594	0.033801	0.065298	0.170582	0.324569	0.073063	0.012276	1.0	0.131245	0.0	0.016584	0.160289	0.169485	0.241137	0.110435	0.011398	0.123914	0.030989
SLAMF8	0.042247	0.034784	0.045704	0.047128	0.020461	0.02949	0.012494	0.02267	0.017203	0.024879	0.866643	0.221851	0.48552	0.070948	0.124692	0.014882	0.003919	0.0	0.064063	1.0	0.113765	0.026123
SLC12A1	1.0	0.538001	0.018491	0.021963	0.024545	0.074974	0.135401	0.108128	0.001727	0.103298	0.022639	0.03968	0.0	0.040307	0.187736	0.084249	0.001727	0.21098	0.412496	0.011355	0.000851	0.262561
SLC12A8	0.006034	0.008127	0.014278	0.011092	0.024799	0.016312	0.0129	0.0	0.009636	0.019353	0.800323	0.036035	0.03739	0.768927	1.0	0.083653	0.053809	0.07735	0.006515	0.059233	0.083962	0.17877
SLC15A3	9.4e-05	0.032974	0.284613	0.000552	0.0	0.241854	0.003167	0.001847	0.000781	0.001712	0.774515	0.654905	1.0	0.05318	0.07316	0.0003	0.001751	0.000234	0.011223	0.625684	0.789145	0.002022
SLC2A6	0.017274	0.050443	0.101794	0.010361	0.019407	0.000681	0.0	0.001245	0.002782	0.005789	0.053008	1.0	0.094494	0.090019	0.086048	0.00576	0.0005	0.001568	0.033901	0.081352	0.326148	0.001051
SLC7A10	0.089459	0.118467	0.036649	0.032651	0.020483	0.063753	0.01284	0.067244	0.053742	0.034847	0.066919	0.037333	0.02366	0.05839	0.0	0.160776	1.0	0.019182	0.004883	0.042324	0.067134	0.037222
SLCO5A1	0.099653	0.089471	0.024698	0.055819	0.033246	0.111857	0.039316	0.053777	0.025755	0.014493	0.02642	0.901986	0.023798	0.0	0.010886	0.064656	0.000574	0.094085	0.019739	0.026852	1.0	0.013572
SMPD3	0.033252	0.075046	0.01225	0.044603	0.083446	0.138504	0.080093	0.019424	0.001249	0.032896	0.017361	0.030806	0.060635	0.0	0.009418	0.187701	0.29989	0.007289	0.050313	0.005041	0.022845	1.0
SMPDL3B	0.0	0.002026	0.012658	0.012179	0.009526	0.023959	0.020599	0.007336	0.012414	0.006573	0.009156	0.013241	0.008537	0.013534	0.016713	0.026443	0.014308	0.02393	0.041483	0.006237	0.009956	1.0
SOCS1	0.004507	0.003607	0.001691	0.014385	0.531376	0.006498	0.020841	0.044215	0.445529	0.063041	0.02869	1.0	0.301427	0.014666	0.018723	0.0	0.104358	0.257425	0.028039	0.038042	0.167289	0.01551
SP140	0.163554	0.453837	0.015577	0.07372	0.068643	0.036665	0.06528	0.10005	0.067046	0.075701	0.00952	0.027617	0.000807	0.005413	0.0	0.186649	0.096296	0.121043	0.086005	0.009414	0.035593	0.120135
SPAG4	0.002191	0.004537	0.002342	0.0	0.011615	0.003957	0.019507	0.015416	0.030628	0.014235	0.007026	0.003679	0.00088	0.009108	0.026964	1.0	0.021624	0.011423	0.020682	0.000917	0.011591	0.012078
SPOCK2	0.348246	0.2504	0.045851	0.220571	0.138251	0.124788	0.469732	0.749305	0.226962	0.766277	0.025097	0.01466	0.011342	0.033621	0.024246	0.086393	0.729213	1.0	0.402171	0.031472	0.034889	0.087484
SSX1	8.3e-05	0.001121	0.001707	0.000316	0.0	0.006156	0.018204	0.000469	0.003857	0.002733	0.003823	0.002771	0.010315	0.011365	0.008066	0.000836	0.011093	0.053502	0.026199	0.006254	0.011636	0.019275
ST3GAL6	0.007232	0.003357	0.04228	0.002481	0.001432	0.055337	0.00078	0.0	6e-05	8.1e-05	0.062319	0.004161	0.022342	0.088573	0.084639	0.007176	0.001732	0.001654	0.004751	0.047208	0.149753	0.188664
ST6GALNAC4	0.092098	0.17979	0.058109	0.080155	0.073592	0.051082	0.10833	0.158878	0.098014	0.163463	0.302748	0.027404	0.081661	0.017233	0.025301	1.0	0.091578	0.3579	0.135413	0.13419	0.051547	0.027825
ST8SIA1	0.016007	0.014091	0.00151	0.000996	0.003526	0.004134	0.001822	0.094024	0.032023	0.024696	0.000539	0.003356	0.0	0.105957	0.020125	0.002032	1.0	0.009916	0.025467	0.000839	0.003818	0.000415
STAP1	0.634957	0.350756	0.0	0.050371	0.074879	0.004952	0.074344	0.016211	0.015706	0.016428	0.000865	0.063573	0.004044	0.592213	0.383071	0.173874	0.012874	0.107415	0.008639	0.004785	0.018	0.146518
STEAP4	0.002598	0.007525	0.137213	0.008029	0.018698	1.0	0.010204	0.0	0.001334	0.003114	0.003712	0.025061	0.030213	0.038631	0.051209	0.006856	0.001562	0.086244	0.006932	0.057554	0.002452	0.028409
STXBP6	0.021767	0.017249	0.011512	0.005296	0.009111	0.016614	0.027199	0.034365	0.015712	0.020175	0.011529	0.041837	0.012132	0.820646	0.618087	0.062719	0.024746	0.0	0.01565	0.010211	0.016091	0.02059
TBX21	0.111518	0.121045	0.056136	1.0	0.784897	0.120621	0.029687	0.115812	0.272145	0.388307	0.066349	0.116885	0.011368	0.024438	0.026873	0.098596	0.097445	0.070711	0.423516	0.049473	0.033349	0.048685
TCF7	0.00194	0.019902	0.0	0.056969	0.019096	0.005239	0.741749	0.45813	0.047804	0.452847	0.00091	0.03813	0.003629	0.000532	0.00042	0.000883	0.668076	0.105771	0.12817	0.001999	0.005316	0.062172
TCL1A	1.0	0.060067	0.010261	0.005587	0.003376	0.018561	0.007962	0.00563	0.002037	0.005731	0.005904	0.005936	0.002935	0.001037	0.004597	0.037748	0.008374	0.005895	0.005723	0.004366	0.007027	0.018397
TEC	0.010812	0.010228	0.034066	0.052185	0.034806	0.018268	0.000331	0.003352	0.001269	0.014175	0.051093	0.263905	0.191374	0.06693	1.0	0.003183	0.017649	0.0	0.027177	0.026325	0.05654	0.330874
TEP1	0.041512	0.057886	0.059185	1.0	0.488701	0.035794	0.042518	0.508496	0.055617	0.527333	0.018696	0.365186	0.606105	0.044945	0.0	0.006254	0.01529	0.020175	0.021877	0.241137	0.03716	0.015161
TGM5	0.045391	0.061012	0.05119	0.041084	0.046115	0.075168	0.020837	0.028242	0.020201	0.029299	0.039768	0.058356	0.132789	0.122196	0.176953	1.0	0.010009	0.059946	0.075006	0.043587	0.06876	0.166491
TLR2	0.0	0.006077	0.846104	0.010729	0.011085	1.0	0.010237	0.008558	0.003881	0.007365	0.13454	0.86654	0.564852	0.113209	0.28521	0.006507	0.013282	8.4e-05	0.067453	0.21182	0.076623	0.00702
TLR7	0.044351	0.099263	0.587205	0.025621	0.003728	0.013367	0.053263	0.002548	0.0	0.000766	0.028233	1.0	0.562475	0.027292	0.016383	0.031645	0.030261	0.044106	0.080875	0.029114	0.055087	0.157562
TLR8	0.000847	0.000482	0.638627	0.000107	0.000226	0.721924	0.0	0.000531	6.7e-05	5.5e-05	0.269952	1.0	0.453349	0.00568	0.001655	0.005845	0.014281	6.4e-05	0.036228	0.230836	0.278622	0.000758
TMEM156	0.221639	0.222647	0.00238	0.04831	0.049534	0.01352	0.038738	0.053917	0.126024	0.059928	0.003495	0.0	0.001468	0.002493	0.004689	0.299977	0.103229	0.081275	0.075477	0.005339	0.002291	0.107861
TMEM255A	0.062031	0.040809	0.064459	0.046819	0.026609	0.033979	0.00115	0.018704	0.012826	0.035629	0.359402	0.29231	0.167119	0.040762	0.009123	0.044277	0.000632	0.049909	0.061266	0.945148	1.0	0.0
TNFAIP6	0.012126	0.011707	0.010326	0.004601	0.005752	0.178821	5.6e-05	0.003059	0.00227	0.002383	0.016263	1.0	0.015125	0.011361	0.117466	0.005509	0.00146	0.005024	0.005849	0.010979	0.458933	0.008751
TNFRSF11A	0.046778	0.027657	0.011928	0.08586	0.066841	0.065979	0.0	0.016518	0.042171	0.003288	0.033648	0.073618	0.421749	0.019542	0.079868	0.02297	0.008268	1.0	0.087565	0.297346	0.75923	0.005885
TNFRSF13B	0.306659	1.0	0.087503	0.11501	0.072921	0.195289	0.170858	0.040196	0.053365	0.083288	0.06705	0.124399	0.07629	0.07015	0.087402	0.856729	0.083286	0.220902	0.215931	0.073266	0.086121	0.159086
TNFRSF17	0.002358	0.03143	0.000745	0.001055	0.00059	0.000647	0.0	0.001175	0.000465	0.001223	0.000807	0.000654	0.001186	0.000372	0.000283	1.0	0.000453	0.004759	0.000736	0.000807	0.001702	0.00215
TNFRSF4	6.8e-05	0.0	0.001037	0.063797	0.240607	0.004707	0.0026	0.179571	0.69846	0.001368	0.002083	0.510078	0.150203	0.021887	0.117178	0.045101	0.409992	1.0	0.002299	0.066471	0.5748	0.003638
TNFSF14	0.000681	0.000503	0.012918	0.17306	1.0	0.29647	0.009559	0.024725	0.205503	0.04095	0.454411	0.00576	0.003601	0.002355	0.028291	0.000423	0.07842	0.122149	0.004448	0.004536	0.0	0.138623
TNIP3	0.001916	0.016937	0.00225	0.005414	0.0	0.003284	0.044765	0.016035	0.367909	0.049654	0.194183	1.0	0.004655	0.026235	0.079789	0.000392	0.208135	0.030724	0.027139	0.009528	0.030162	0.02512
TPSAB1	0.036503	0.026045	0.017507	0.01484	0.009621	0.034151	0.000496	0.008706	0.004029	0.011808	0.011198	0.011566	0.011449	0.933006	1.0	0.004181	0.015379	0.0	0.007952	0.012551	0.012516	0.030254
TRAF4	0.055903	0.139096	0.001708	0.010251	0.015479	0.008199	0.004014	0.021211	0.07329	0.00142	0.002393	0.0	0.00021	0.046538	0.052929	0.026293	0.027488	0.008306	0.005519	0.00547	0.002275	0.018768
TRAT1	0.003617	0.00455	0.000999	0.008202	0.014339	0.002373	0.902413	1.0	0.626267	0.315634	0.003522	0.000795	0.0	0.01139	0.012146	0.005101	0.552984	0.172497	0.556042	0.002478	0.009721	0.073337
TREM1	0.04168	0.020335	0.204223	0.001596	0.003497	1.0	0.006016	0.000119	0.00057	0.004277	0.064228	0.015325	0.014121	0.026163	0.074008	0.017283	0.004181	0.0	0.06076	0.018662	0.030034	0.037226
TREM2	0.000835	0.0	0.002039	0.000301	0.000448	0.002108	0.000481	0.000822	0.000128	0.000698	0.357482	0.024786	0.663965	0.063164	0.099871	0.00122	0.000493	0.014834	0.000366	1.0	0.152569	0.000674
TREML2	0.048644	0.001943	0.020626	0.034058	0.09826	1.0	0.030165	0.0	0.031609	0.004056	0.008035	0.012441	0.012994	0.078184	0.018894	0.022155	0.036254	0.038447	0.016068	0.013119	0.008031	0.524898
TRIB2	0.311156	0.152175	0.017156	0.219056	0.175044	0.022757	0.384475	0.401331	0.043196	0.190133	0.022116	0.00834	0.0	0.328362	0.233898	0.040975	1.0	0.139327	0.12471	0.039681	0.017801	0.0493
TRPM4	0.006154	0.0	0.050164	0.005132	0.0062	0.016588	0.048597	0.013464	0.013697	0.006589	0.033843	1.0	0.953016	0.043868	0.040544	0.237249	0.022372	0.002317	0.009435	0.092203	0.118314	0.068017
TRPM6	0.059858	0.039239	0.03937	0.012146	0.029953	0.409484	0.001646	0.030169	0.095656	0.019477	0.023389	0.013486	0.0	0.009207	0.003858	0.097179	0.033816	0.007815	0.08636	0.011595	0.03485	1.0
TSHR	0.053228	0.042071	0.029078	0.054725	0.022348	0.046969	0.016184	0.026556	0.0	0.017502	0.034795	0.007861	0.000716	0.05662	0.010214	0.383571	1.0	0.01857	0.033418	0.053154	0.065532	0.04359
TTC38	0.0	6.4e-05	0.028156	1.0	0.222083	0.007739	0.032462	0.000574	0.011349	0.121744	0.0234	0.143751	0.105984	0.15109	0.120483	0.005156	0.05136	0.006424	0.140371	0.024548	0.041507	0.045427
TXK	0.126397	0.067816	1e-06	0.769011	1.0	0.05685	0.67675	0.186084	0.057573	0.313988	0.000534	0.012227	0.046804	0.056713	0.0708	0.011705	0.073643	0.052955	0.131143	0.009951	0.011365	0.070803
TYR	0.0004	0.000388	0.000334	0.003004	0.002045	0.006638	0.001731	0.008769	0.001412	0.000176	0.001359	0.000839	0.001151	0.006266	0.0045	0.000381	0.0	0.081655	0.013722	0.001194	0.000253	0.000291
UBASH3A	0.002432	0.003618	0.000582	0.000551	0.001699	0.00242	1.0	0.326789	0.091229	0.401085	7e-05	0.00182	0.001544	0.004076	0.00603	0.001494	0.428066	0.631158	0.14462	0.0	0.000385	0.024987
UGT1A8	1.0	0.686227	0.117121	0.097076	0.107845	0.484219	0.127633	0.164818	0.132018	0.103079	0.124057	0.063169	0.062466	0.075696	0.068443	0.225632	0.120114	0.655009	0.673213	0.108605	0.061273	0.125587
UGT2B17	0.087905	0.033385	0.015646	0.007511	0.013168	0.020678	0.008508	0.010294	0.006855	0.005016	0.012929	0.017285	0.016136	0.009154	0.010435	1.0	0.017518	0.019398	0.025062	0.014435	0.021539	0.02136
UPK3A	0.040006	0.037303	1.0	0.019447	0.015033	0.056085	0.030298	0.032652	0.063937	0.0199	0.02538	0.0	0.003771	0.018775	0.041112	0.04994	0.019572	0.067517	0.04687	0.018097	0.03962	0.089972
VILL	0.012849	0.020391	0.114382	0.289547	0.028196	0.0	1.0	0.712853	0.017806	0.614831	0.032996	0.423223	0.162178	0.121397	0.174422	0.049058	0.631391	0.026733	0.28019	0.000302	0.000122	0.004131
VNN1	0.018038	0.017025	1.0	0.056877	0.022086	0.872719	0.024033	0.006804	0.002279	0.007558	0.90201	0.007572	0.113791	0.062211	0.035482	0.011914	0.0	0.045135	0.11306	0.150992	0.032394	0.058749
VNN2	0.003176	0.00397	0.177961	0.032123	0.006904	1.0	0.030716	0.004389	8e-05	0.023733	0.02467	0.0	0.000111	0.012757	0.000637	0.002423	0.009562	0.004055	0.055169	7e-06	6.2e-05	0.000192
VNN3	0.009162	0.009777	0.079674	0.00518	0.015284	1.0	0.021495	0.00809	0.007346	0.001128	0.008137	0.027182	0.022475	0.016557	0.014233	0.0	0.011631	0.033689	0.012669	0.003809	0.004438	0.031221
