Row	ascites7873R1	ascites7873R2	ascites7882R1	ascites7882R2	ascites7892R1	ascites7892R2
SLIT1	0.402774	1.0	0.758098	0.320102	0.727621	0.830824
SLIT3	0.042	0.028598	0.013189	0.02594	0.060641	0.047472
SLITRK4	0.49097	0.409886	0.286746	0.404015	0.345961	0.365564
SLPI	0.370818	0.414846	0.758771	0.978625	1.0	0.950994
SMCO3	0.041223	0.025918	0.002745	0.005578	0.024386	0.028822
SMOC1	0.067547	0.090981	0.060786	0.077468	0.056727	0.08095
SMPDL3B	0.422387	0.459903	0.816703	1.0	0.853799	0.786642
SNAP25	0.556489	0.518186	0.428381	0.624849	0.33476	0.738967
SNCB	0.060553	1.0	0.288628	0.633312	0.043848	0.110297
SNED1	0.004271	0.004761	0.00327	0.007189	0.010218	0.005628
SNRK	0.125315	0.137741	0.102233	0.115002	0.171001	0.140816
SNTG2	0.317084	0.633592	0.019345	0.228685	0.792616	1.0
SOBP	0.187528	0.321875	0.307498	0.334052	0.351147	0.350869
SOD3	0.006001	0.01294	0.022213	0.042148	0.039975	0.039149
SORCS2	0.262771	0.151405	0.034613	0.520219	0.580934	0.389267
SOX11	0.002272	0.001526	0.007051	0.000968	0.001227	0.001015
SOX15	0.008869	0.012978	0.014075	0.019826	0.010148	0.021852
SOX17	0.252122	0.208048	0.272407	0.31387	0.203084	0.219634
SOX18	0.0	0.0	0.0	0.0	0.0	0.0
SOX5	0.11136	0.062692	0.087891	0.071542	0.066753	0.088128
SOX7	0.009955	0.013989	0.013854	0.002943	0.011853	0.005676
SPARCL1	0.027524	0.011537	0.002194	0.009398	0.003806	0.005874
SPATA12	1.0	0.67846	0.381822	0.783638	0.67846	0.558665
SPATA4	0.04039	0.130412	0.105768	0.087284	0.032175	0.0
SPECC1L-ADORA2A	0.077304	0.059827	0.109088	0.149768	0.102413	0.110031
SPEF1	0.225772	0.226539	0.315647	0.533658	0.195001	0.251038
SPINT1	0.080185	0.104301	0.203108	0.220614	0.225873	0.201
SPNS2	0.04846	0.058416	0.16733	0.177583	0.186593	0.184682
SPOCK3	0.178329	0.2711	0.075716	0.288703	0.146184	0.313853
SPON1	0.334786	0.293274	0.458041	0.514457	0.514551	0.446053
SPON2	0.003687	0.003948	0.004487	0.005754	0.004414	0.004706
SPP1	1.0	1.0	1.0	1.0	0.050383	0.884957
SPRN	0.074656	0.2553	0.246722	0.551089	0.194136	0.541554
SPSB4	0.517305	0.206495	0.43936	1.0	0.37824	0.404007
SPX	0.515699	0.370442	0.734841	1.0	0.628416	0.651367
SRGN	0.964172	1.0	0.349955	0.399304	0.429026	0.567753
SRL	0.014906	0.01452	0.014471	0.023698	0.023545	0.020112
SRPK3	0.122834	0.074784	0.261318	0.240705	0.155666	0.25882
SSTR1	0.195961	0.157736	0.195068	0.24616	0.165604	0.137395
ST14	0.269113	0.394582	0.602386	0.720179	0.591749	0.641865
ST6GAL1	0.728742	0.75365	0.56681	0.678129	0.629946	0.495527
ST6GAL2	0.085834	0.052701	0.073052	0.094193	0.085955	0.046687
ST6GALNAC5	0.021353	0.019105	0.014711	0.032529	0.01898	0.034092
ST8SIA6	0.165916	0.124115	0.144986	0.058937	0.154304	0.126083
STAB1	0.716204	1.0	0.439955	0.305024	0.237319	0.310501
STAC3	0.216689	0.216452	0.127246	0.11759	0.096278	0.107227
STAR	0.030035	0.019068	0.013688	0.014693	0.029261	0.022699
STC1	0.061462	0.054542	0.083606	0.096338	0.068669	0.070716
STC2	0.00379	0.003207	0.007049	0.006577	0.004693	0.004574
STEAP1	0.062778	0.032062	0.015087	0.032578	0.056438	0.084372
STEAP1B	0.268313	0.222919	0.242137	0.280014	0.254143	0.268733
STEAP4	0.051154	0.050102	0.028013	0.03219	0.052445	0.048785
STMN2	0.00569	0.014402	0.317799	0.007394	0.007236	0.002915
STRA6	0.012609	0.030377	0.029932	0.030777	0.021477	0.034247
SULF1	0.005469	0.004963	0.0032	0.003481	0.006064	0.007552
SULT1B1	0.149713	0.136342	0.081111	0.08747	0.148797	0.116467
SULT1C4	0.035793	0.034411	0.038376	0.047639	0.065456	0.042768
SULT1E1	0.001361	0.000449	0.000459	0.002076	0.002248	0.004147
SULT2B1	0.01601	0.018699	0.016789	0.031595	0.013503	0.031283
SUSD3	0.209848	0.195727	0.168673	0.191537	0.180482	0.1364
SVIP	0.880981	0.825587	0.771354	0.974786	0.844269	1.0
SYCE1	0.020337	0.042599	0.00071	0.047721	0.006631	0.0
SYPL2	0.009739	0.001255	0.0	0.0	0.0	0.02431
SYT16	0.642115	0.559412	0.662687	0.832018	0.889854	0.838583
SYT9	0.02777	0.002048	0.0	0.0	0.026985	0.0
SYTL5	0.012356	0.012861	0.013307	0.011988	0.010029	0.012488
TAF7L	0.16618	0.014606	0.018176	0.078059	0.162934	0.1506
TAGLN	0.007625	0.008713	0.039524	0.022474	0.028618	0.03005
TAGLN3	0.029018	0.034622	0.000623	0.024652	0.010572	0.008849
TAL1	0.009517	0.004923	0.02875	0.003678	0.025845	0.005939
TAS1R1	0.160214	0.101708	0.061549	0.0	0.207192	0.04523
TAS2R43	0.155474	0.057163	0.017067	0.0	0.084283	0.0
TBC1D26	0.359169	0.665384	0.486666	1.0	0.893941	0.755951
TBC1D30	0.941315	0.937005	0.903021	0.916405	1.0	0.956157
TBX15	0.016083	0.010161	0.068078	0.026522	0.014845	0.008466
TBX2	0.002679	0.002405	0.00481	0.016277	0.005678	0.005879
TBX20	0.0	0.003629	0.0	0.006086	7e-05	0.002122
TBX3	0.001867	2.3e-05	4.4e-05	0.001465	0.002266	0.000363
TCF21	0.001232	0.001452	0.0	0.0	0.001919	0.001962
TCP11	0.037991	0.061091	0.0	0.150491	0.000174	0.131854
TDO2	0.719953	0.468912	0.347969	0.343768	0.814271	1.0
TDRD1	0.208327	0.152736	0.061837	0.138623	0.078202	0.084836
TENM2	0.010641	0.001295	0.001086	0.007097	0.008257	0.002537
TEX15	0.073592	0.065176	0.130743	0.203081	0.141905	0.009982
TFAP2C	0.035393	0.020802	0.042237	0.044989	0.052288	0.060374
TFEC	1.0	0.967627	0.458554	0.418533	0.249607	0.348247
TFF3	0.001328	0.0085	0.005167	0.031976	0.000894	0.013366
TFPI2	0.061897	0.052688	0.090962	0.104796	0.099997	0.110919
TGFA	0.091925	0.079338	0.078054	0.092074	0.089094	0.090149
TGIF2-C20ORF24	0.518184	0.33642	0.598842	1.0	0.710866	0.785625
TGM1	0.017041	0.032371	0.020594	0.022365	0.056005	0.051087
TGM4	0.068858	0.064688	0.014428	0.023651	0.030879	0.027415
THBD	0.282011	0.278664	0.24432	0.245461	0.253694	0.261124
THBS2	0.006788	0.005302	0.009796	0.004788	0.007594	0.007514
THY1	0.008564	0.008394	0.006733	0.007889	0.01289	0.012554
TIE1	0.001415	0.001597	0.001148	0.003981	0.001983	0.001077
TIMP3	0.003426	0.002743	0.005315	0.002651	0.004619	0.004189
TLDC2	1.0	0.798697	0.57888	0.628927	0.536188	0.580451
TLE6	0.337104	0.401946	0.261266	0.568031	0.416172	0.098212
TLL2	0.640415	0.736825	0.694857	0.91129	1.0	0.946436
TM4SF18	0.00376	0.002447	0.002785	0.00509	0.002887	0.004214
TMC1	0.802128	0.929997	0.553347	0.752262	0.900303	1.0
TMC4	0.170017	0.317773	0.280734	0.627699	0.318649	0.527974
TMC8	0.184508	0.241119	0.264461	0.215901	0.236901	0.233568
TMEFF2	0.0638	0.126877	0.016926	0.006485	0.021046	0.010564
TMEM100	0.260166	0.16781	0.148024	0.304847	0.039878	0.163791
TMEM108	0.02993	0.035887	0.004623	0.007522	0.014499	0.01017
TMEM119	0.006042	0.006251	0.003787	0.005558	0.007066	0.00494
TMEM130	0.353743	0.211344	0.41401	0.203182	0.302415	0.180362
TMEM132B	0.152357	0.1742	0.278527	0.272399	0.219901	0.196757
TMEM139	0.511867	0.527967	0.856326	1.0	0.684085	0.753043
TMEM158	0.022381	0.015054	0.016735	0.024308	0.024539	0.034839
TMEM163	0.350546	0.380709	0.16318	0.256693	0.278439	0.428294
TMEM176B	0.841837	1.0	0.54481	0.658648	0.687858	0.751346
TMEM178B	0.042129	0.039018	0.012165	0.023976	0.077811	0.072535
TMEM184A	0.235233	0.221167	0.39544	0.2666	0.222798	0.306825
TMEM191B	0.254031	0.564967	0.597241	1.0	0.88809	0.885793
TMEM200A	0.051564	0.044628	0.025582	0.036771	0.045942	0.053134
TMEM233	0.025176	0.040667	0.028529	0.0	0.090709	0.029336
TMEM255A	0.25642	0.263042	0.083456	0.089681	0.208371	0.208232
TMEM40	0.120911	0.106761	0.105565	0.041454	0.112304	0.082983
TMEM45B	0.080483	0.088763	0.084493	0.113326	0.116671	0.107879
TMEM59L	0.002835	0.005947	0.0	0.0	0.003505	0.0
TMEM63C	0.062866	0.015086	0.054876	0.118807	0.126371	0.052627
TMEM74B	1.0	0.329852	0.409704	0.557729	0.772883	0.506685
TMEM88	0.005565	0.012121	0.010648	0.012105	0.019709	0.014451
TMEM92	0.346782	0.291367	0.65591	0.62955	0.766727	0.384195
TMOD4	0.675647	0.353687	0.26638	1.0	0.574209	0.952372
TMPRSS5	0.063746	0.052994	0.159335	0.213771	0.16539	0.090912
TMSB15A	0.176171	0.146662	0.172304	0.163431	0.134501	0.142091
TNF	0.022182	0.023122	0.03721	0.042958	0.035361	0.03785
TNFAIP6	0.040296	0.037224	0.037687	0.048046	0.094199	0.141664
TNFRSF11B	0.021872	0.015379	0.010317	0.016392	0.021756	0.025616
TNFRSF18	0.097544	0.386883	0.800268	1.0	0.885521	0.961216
TNFRSF19	0.098925	0.091114	0.072152	0.094011	0.136751	0.08897
TNFRSF4	0.002137	0.0	0.057992	0.129057	0.069565	0.082714
TNFRSF8	0.192828	0.557371	0.509535	0.746453	0.755188	1.0
TNFRSF9	0.528291	0.438111	0.494753	0.608066	0.983058	1.0
TNFSF11	0.475951	0.550008	0.345473	0.697358	0.660559	0.782152
TNFSF18	0.137505	0.113316	0.103368	0.118494	0.045529	0.073952
TNNC1	0.00876	0.011931	0.016474	0.020067	0.016538	0.019478
TNNC2	0.034	0.03354	0.100477	0.138554	0.128291	0.126996
TNNT2	0.005585	0.006142	0.005403	0.003963	0.004832	0.006168
TNS4	0.007379	0.010165	0.006076	0.008845	0.011867	0.00844
TOX2	0.006114	0.006106	0.002933	0.013791	0.007121	0.006265
TP63	0.026113	0.022221	0.028856	0.026325	0.024362	0.023257
TP73	0.017598	0.016718	0.050539	0.050539	0.026534	0.028322
TRIL	0.107322	0.076553	0.122457	0.1709	0.088395	0.097324
TRIM29	0.017295	0.022796	0.038075	0.039149	0.044725	0.045505
TRIM55	0.000352	0.001854	0.005051	0.002572	0.001293	0.004088
TRIML2	0.110628	0.134513	0.080934	0.052736	0.129014	0.127131
TRPA1	0.009838	0.024322	0.001885	0.01428	0.008434	0.031434
TRPC3	0.082245	0.077739	0.024037	0.004886	0.038128	0.002836
TRPC4	0.0	0.000865	0.0	0.0	0.0	0.0
TRPC6	0.196252	0.203954	0.105787	0.098393	0.11927	0.176408
TRPM2	0.730443	0.902299	0.532807	0.714433	0.539521	0.607593
TSLP	0.001743	0.010778	0.021978	0.027023	0.00346	0.018676
TSPAN1	0.357895	0.378252	0.851355	0.959142	0.993637	1.0
TSPAN10	0.092252	0.101465	0.065721	0.066953	0.092454	0.07852
TSPAN18	0.072285	0.055933	0.019075	0.050852	0.09991	0.052899
TSPAN8	0.006453	0.015364	0.020916	0.015595	0.015051	0.014214
TSSC2	0.373181	0.386287	0.273114	0.293804	0.319353	0.261296
TSSK3	0.146217	0.225976	0.65949	0.399737	0.795164	1.0
TTC29	0.174613	0.016379	0.182247	0.042057	0.0	0.014297
TTC9	0.302454	0.316025	0.480755	0.58602	0.671612	0.543202
TTN	0.011754	0.015895	0.007564	0.008014	0.013207	0.007867
TUBA8	0.480466	0.499918	0.845849	0.921511	0.744273	0.964776
TWIST2	0.001004	0.001123	0.001451	0.002311	0.009206	0.010709
TXNDC2	0.63575	0.204412	0.204412	0.760018	0.059433	0.323278
TYRP1	0.0	9e-06	6e-06	0.0	1.5e-05	3e-06
UGT2B7	0.624193	0.577368	0.81016	1.0	0.864857	0.905341
ULK4P2	0.923123	1.0	0.240647	0.346468	0.455153	0.459151
UNC13A	0.038499	0.028452	0.070244	0.129005	0.019925	0.059099
UNC13D	0.102644	0.117675	0.100047	0.104954	0.122594	0.129567
UNC5A	0.002479	0.003557	0.016561	0.018843	0.0	0.000184
UPK1B	0.500994	0.471449	0.760742	1.0	0.904835	0.995869
UPK3BL	0.010219	0.012906	0.010735	0.011237	0.012686	0.011765
VASH1	0.298883	0.29585	0.213434	0.213799	0.196689	0.209708
VAT1L	0.009633	0.006675	0.00461	0.002437	0.013941	0.010352
VCAM1	0.059156	0.042593	0.029898	0.034984	0.122658	0.146696
VCAN	0.3773	0.341314	0.138644	0.149739	0.257313	0.165678
VEPH1	0.015237	0.02258	0.018588	0.021439	0.014838	0.021081
VGF	0.001559	0.001394	0.002341	0.003226	0.001507	0.005953
VSIG8	0.0	0.036844	0.0	0.353706	0.0	0.0
VSNL1	0.085513	0.019326	0.072255	0.123107	0.163007	0.077065
VSTM4	0.052564	0.048765	0.048921	0.041194	0.05227	0.04464
VTN	0.088538	0.067019	0.070352	0.104602	0.220231	0.206975
VWF	0.001053	0.001297	0.001254	0.001525	0.000987	0.001042
WDR93	0.991488	0.766254	0.480175	0.547813	1.0	0.65277
WFDC2	0.202536	0.272423	0.633745	0.661435	1.0	0.60399
WISP1	0.042233	0.032644	0.011917	0.025099	0.046134	0.061472
WISP2	0.002387	0.001475	0.006365	0.001326	0.00166	0.001003
WNT11	0.066961	0.045563	0.146556	0.192271	0.169912	0.193031
WNT16	0.099994	0.129108	0.339367	0.345669	0.167068	0.217233
WNT2	0.013178	0.014209	0.017303	0.037259	0.029066	0.031751
WNT7B	0.042846	0.056072	0.071668	0.097449	0.155699	0.084171
WSCD1	0.006628	0.016162	0.006721	0.035391	0.017894	0.0115
WWC1	0.25141	0.210806	0.284262	0.298251	0.36451	0.302767
XDH	0.17607	0.174012	0.251723	0.21391	0.285157	0.256258
XKR5	0.316854	0.295331	0.119238	0.073469	0.22963	0.06562
XKRX	0.019161	0.0	0.024739	0.048266	0.046083	0.074945
XYLT1	0.122781	0.129171	0.073285	0.108728	0.113582	0.158515
ZAP70	0.10059	0.151496	0.180946	0.170265	0.204822	0.207686
ZC3H12D	0.284338	0.231346	0.195158	0.178293	0.207817	0.213566
ZCCHC5	0.0	0.0	0.0	0.0	0.0	0.0
ZFP42	0.101292	0.097764	0.06634	0.070083	0.106857	0.086839
ZFP57	0.0	0.0	0.0	0.0	0.0	0.0
ZFP92	0.798734	0.668673	0.245277	0.30081	0.204069	0.391322
ZG16B	0.747098	1.0	0.314579	0.545324	0.238135	0.243174
ZIC1	0.012076	0.030536	0.0	0.006186	0.001759	0.010433
ZNF233	0.987201	1.0	0.843349	0.65372	0.750602	0.77779
ZNF366	0.040858	0.029999	0.015661	0.006387	0.003686	0.003831
ZNF620	0.924616	0.82029	0.85078	1.0	0.978777	0.864462
ZNF702P	0.412568	0.358585	0.717449	0.846318	0.777606	0.852938
ZNF804A	0.093109	0.087106	0.03159	0.043966	0.040003	0.056279
ZPLD1	0.021312	0.017425	0.007394	0.005165	0.008807	0.004784
ZSCAN31	0.724696	0.709878	0.640911	0.698836	0.640504	0.70019
