TissueNames	Epithelial Cell Airway	Canonical Epithelial Cell	Epithelial Cell Placental	placental.pericyte	pulmonary.artery.endothelial.cell	vein.endothelial.cell	Glomerular Endothelial Cell	articular.chondrocyte.of.knee.joint	Canonical Endothelial	hair.follicular.keratinocyte	Cardiac Fibroblast	mononuclear.cell	myometrial.cell	kidney.epithelial.cell	subcutaneous.preadipocyte	Osteoblast	epithelial.cell.of.umbilical.artery	bronchus.fibroblast.of.lung	Smooth Muscle	hair.follicle.dermal.papilla.cell	thoracic.aorta.endothelial.cell	epithelial.cell.of.proximal.tubule	Endometrial or Mammary Endothelial	Skeletal Muscle Myoblast	skeletal.muscle.satellite.cell	Melanocyte	mesenchymal.stem.cell.of.Whartons.jelly	fibroblast.of.villous.mesenchyme
PRSS35	0.006103	0.041656	0.013603	0.045361	0.007086	0.01262	0.005948	0.134064	0.003169	0.016551	0.178097	0.003414	0.324247	0.005793	0.019499	0.08079	0.0	0.442717	0.661257	0.076549	0.012517	0.02312	0.029301	0.014844	0.026016	0.0	0.40571	1.0
PRSS8	0.547768	0.180143	0.434084	0.00028	0.000116	0.0	0.005578	0.0	0.0	0.607871	0.001292	0.0	0.0	1.0	0.0	0.0	0.0	0.007544	3.1e-05	0.000475	0.000142	0.257581	0.0	0.0	0.0	0.000256	0.0	0.0
PSG1	0.0	0.011869	0.0	0.035945	0.0	0.034314	0.172141	0.008701	0.018262	0.0	0.0	0.0	0.11012	0.0	0.0	0.045734	0.0	0.0	0.03043	1.0	0.005003	0.009734	0.238295	0.212627	0.105253	0.004432	0.00484	0.694763
PSG4	0.0	0.087822	0.568554	0.029016	0.0	0.005925	0.240681	0.060121	0.010772	0.027651	0.015314	0.0	0.041494	0.066528	0.005959	0.005787	0.0	0.0	0.091177	0.262141	0.000792	0.034308	0.384355	0.074881	0.039053	0.000702	0.0	1.0
PSG5	0.004373	0.051718	0.720539	0.042336	0.0	0.000681	0.004451	0.004701	0.002004	0.0	0.001975	0.0	0.148831	0.008755	0.003252	0.094971	0.0	0.009532	0.07202	1.0	0.0	0.042267	0.020051	0.097024	0.00659	0.0	0.0	0.700985
PSG9	0.010947	0.069507	0.01039	0.025326	0.003432	0.0	0.029918	0.0	0.005718	0.043416	0.0	0.0	0.810891	0.0	0.0	0.0	0.0	0.035391	0.00303	0.008813	0.0	0.172179	1.0	0.020641	0.0	0.0	0.0	0.035067
PTAFR	0.13001	0.102733	0.0	0.002652	0.00283	0.001268	0.0	0.000183	0.001277	0.3006	0.003181	0.210917	0.016442	0.016159	0.0	0.0	0.0	0.004056	8.5e-05	0.00084	0.00055	0.042159	0.002894	0.0	0.0	0.000784	0.000801	0.0
PTGDR2	0.010961	0.001765	0.0	0.0	0.003437	0.0	0.0	0.003019	0.000996	0.0	0.09311	0.058709	0.0	0.0	1.0	0.0	0.0	0.451045	0.063787	0.23451	0.0	0.041616	0.0	0.030005	0.242313	0.005527	0.0	0.0
PTGER3	0.0	0.009984	0.018889	0.063576	0.0	0.0	0.015462	0.001754	0.0026	0.0	0.0434	0.034109	0.0	0.065789	0.028712	0.0	0.025501	0.0	0.599371	1.0	0.007394	0.081764	0.030574	0.0	0.0	0.0	0.042474	0.063333
PTGIS	0.0	0.008106	0.000672	0.013345	0.027036	0.017517	0.006687	0.193674	0.004711	0.0	0.248412	0.0	0.007366	0.006383	0.291406	0.315752	0.011324	0.002096	1.0	0.047719	0.00486	0.0	0.008622	0.013179	0.026808	0.001479	0.021906	0.01795
PTHLH	0.940928	0.301426	0.024626	0.017368	0.012325	0.00151	0.008375	0.000727	0.001011	1.0	0.001496	0.0	0.0	0.005157	0.003082	0.005949	0.004067	0.0	0.018635	0.000839	0.006431	0.003355	0.007159	0.001105	0.0	0.000925	0.003828	0.003199
PTK6	0.030912	1.0	0.00214	0.00513	0.002554	0.0	0.003081	0.000704	0.000199	0.576752	0.001178	0.006796	0.0	0.007786	0.0	0.0	0.0	0.0	0.000964	0.001022	0.0	0.0	0.001527	0.006968	0.005409	0.004608	0.0	0.0
PTN	0.022379	0.021794	0.011447	0.182217	0.009393	0.0	0.048369	0.108456	0.001468	0.009039	0.209338	0.0	0.493897	0.151411	0.004854	0.652891	0.020608	1.0	0.615512	0.33326	0.003116	0.503618	0.010829	0.002865	0.009091	0.00262	0.346201	0.42282
PTPRB	0.002637	0.007618	0.001913	0.013835	0.542072	1.0	0.395368	0.000271	0.580167	0.00532	0.007298	0.000405	0.0	0.014029	0.0	0.001659	0.312694	0.000813	0.018588	0.001832	0.576229	0.009148	0.194296	0.00386	0.002852	0.000127	0.007269	0.001848
PTPRH	0.006267	0.140976	0.003947	0.985759	0.043694	0.018287	0.035859	0.173417	0.012712	0.031337	0.271376	0.0	0.48446	0.03822	0.374601	0.02269	0.089738	0.061346	0.223223	0.031347	0.010938	0.077391	0.256436	0.01432	0.167814	0.385832	1.0	0.188986
PTPRN	0.01161	0.024205	0.001852	0.120073	0.0	0.0	0.026328	0.003655	0.001362	0.006152	0.127087	0.030595	0.077752	0.072088	0.036267	0.011163	0.030975	0.402464	1.0	0.008037	0.0	0.033555	0.0	0.03033	0.059966	0.024149	0.092868	0.019407
PTPRN2	0.073807	0.102546	0.003729	0.002963	0.064619	0.059492	0.686303	0.011253	0.228065	0.008822	0.287688	0.010786	0.102771	0.11116	0.012551	0.015714	0.041198	0.078435	0.026447	0.01072	0.050486	0.179641	1.0	0.015148	0.041598	0.0	0.016779	0.0
PTPRQ	0.0	0.002747	0.0	0.007931	0.0	0.007426	0.0	0.034829	0.000431	0.0	0.067895	0.0	0.934389	0.0	0.164833	0.195225	0.0	0.075543	0.049371	0.137453	0.0	0.0	0.0	0.657896	1.0	0.0	0.021782	0.109958
PTPRR	0.112214	0.307282	0.125687	0.215565	0.351533	0.149619	0.203155	0.0	0.144413	0.0	0.161969	0.0	0.105478	0.632955	0.045737	0.0	1.0	0.0	0.18658	0.0312	0.424481	0.211133	0.962418	0.670626	0.436713	0.0	0.138451	0.067718
PTX4	0.0	0.138331	0.0	0.079875	0.045515	0.068273	0.07095	0.014502	0.074642	0.0	0.459839	0.0	0.590361	0.0	0.115127	0.0	0.0	0.366131	0.012197	0.067381	0.0	0.0	1.0	0.099286	0.0	0.064034	0.039714	0.168675
PURG	0.0	0.002989	0.0	0.007047	1.0	0.553607	0.219891	0.0	0.771025	0.0	0.332647	0.005226	0.160345	0.087576	0.04656	0.021538	0.736915	0.142529	0.166291	0.245863	0.506057	0.080687	0.074076	0.007443	0.039829	0.0	0.068097	0.146528
PYY2	0.187005	0.006735	0.0	0.0	0.0	0.893819	0.767036	0.0	0.00461	0.0	0.205494	0.0	0.0	0.659271	0.0	0.0	0.659271	0.0	0.070787	0.0	0.560222	0.0	0.292393	0.462758	0.0	0.544374	0.0	0.234548
RAB19	0.070372	0.377206	0.0	0.0	0.040786	0.023869	0.021629	0.005871	0.031264	0.042409	0.0	0.174733	0.0	1.0	0.0	0.0	0.045189	0.0	0.00018	0.004326	0.007107	0.500097	0.0	0.0	0.0	0.0	0.0	0.0
RAB27B	0.267578	0.606863	0.114631	0.259463	0.001246	0.0	0.006214	0.201877	0.000568	0.081984	0.03298	0.214115	0.427374	0.011064	0.245757	1.0	0.006204	0.047396	0.318142	0.039797	0.002466	0.024135	0.005735	0.021241	0.322481	0.003617	0.666524	0.054561
RAB3IL1	0.0	0.035255	0.005009	0.226645	0.0509	0.048415	0.120154	0.21664	0.204932	0.035839	0.545525	0.0	0.054423	0.155223	0.448368	0.449651	0.024052	0.080784	0.284923	0.429952	0.027752	0.00833	0.1571	0.013231	1.0	0.27317	0.204071	0.216336
RAB40AL	0.0	0.140668	0.407357	0.216621	0.14555	0.895095	0.972298	0.715259	0.315994	0.120345	0.704057	0.086285	0.0	0.483651	0.31426	0.398501	0.403497	0.0	0.224417	0.479564	1.0	0.0	0.064487	0.281108	0.439146	0.244096	0.328338	0.417348
RAMP1	0.018927	0.012935	0.009493	0.0245	0.0	0.0	0.000412	0.020046	0.000712	0.039917	0.096466	0.006978	1.0	0.010619	0.001462	0.008982	0.0	0.117029	0.033363	0.001717	0.0	0.020988	0.000386	0.362728	0.010848	0.071934	0.000898	0.117612
RAPGEF5	0.014413	0.039523	0.002951	0.00132	0.397364	0.907016	0.74745	0.011595	0.889085	0.04059	0.061855	0.001825	0.002125	0.003335	0.005242	0.003636	1.0	0.002586	0.060902	0.001999	0.751586	0.024609	0.362038	0.028176	0.007803	0.014016	0.000335	0.002139
RAPSN	0.0	0.001311	0.00407	0.001109	0.001247	0.001098	0.000666	7.6e-05	0.001095	0.0	0.002587	0.001079	0.001384	0.000833	0.00024	0.000633	0.000967	0.0	0.000392	0.00034	0.000319	0.0	0.0	1.0	0.029199	0.0	0.000542	0.000535
RARRES1	0.009654	0.029018	0.001448	0.058927	0.027635	0.006697	0.019266	0.089472	0.02025	0.0	0.182232	0.0	1.0	0.029606	0.013027	0.097401	0.102784	0.250336	0.503148	0.002497	0.003108	0.06681	0.074406	0.037642	0.012655	0.004415	0.082517	0.041275
RARRES2	0.0	0.133943	0.001109	0.115955	0.0	0.000236	0.0	0.004346	0.006776	0.0	0.353923	0.000197	0.022784	0.005649	0.000308	0.122023	0.0	0.087009	0.0967	0.000167	0.0	0.046115	0.0	0.266367	0.032784	0.004311	0.006229	1.0
RASGRF1	0.012162	0.032801	0.709199	0.045246	0.0	0.008142	0.10791	0.0	0.330121	0.0	0.012162	0.0	1.0	0.143159	0.0	0.0	0.0	0.102551	0.004397	0.0	0.0	0.760835	0.091574	0.330379	0.0	0.403917	0.024014	0.063077
RASGRF2	0.034375	0.101565	0.0064	1.0	0.174935	0.287211	0.250787	0.000676	0.5946	0.005667	0.015421	0.356333	0.099192	0.081168	0.003892	0.001094	0.319398	0.154233	0.178141	0.030612	0.334655	0.122366	0.550089	0.00097	0.0	0.000841	0.549555	0.119301
RASIP1	0.026378	0.012916	0.01567	0.003054	0.365096	0.564524	0.772594	0.003185	0.479766	0.140917	0.024369	0.00018	0.035539	0.016783	0.017867	0.011201	0.417359	0.064236	0.00698	0.001078	0.324244	0.028812	1.0	0.00325	0.029647	0.118795	0.005466	0.006903
RASL10A	0.0	0.003298	0.0	0.014502	0.127152	0.171662	0.082992	0.0	1.0	0.0	0.011328	0.016598	0.0	0.026907	0.0	0.0	0.418323	0.0	0.004383	0.004892	0.083429	0.028043	0.041976	0.032978	0.0	0.0	0.0	0.046912
RASL11B	0.279325	0.384942	0.009267	0.029476	0.005122	0.0	0.038743	0.001513	0.0	0.325355	0.174078	0.015087	1.0	0.091641	0.097835	0.0	0.011502	0.083818	0.032712	0.099697	0.0	0.293411	0.0	0.050058	0.038161	0.006566	0.031502	0.053178
RASL12	0.0	0.0	0.0	0.035872	0.0	0.0	0.0	0.016228	0.001286	0.05226	0.316484	0.0	0.756533	0.01879	0.294665	0.004431	0.012611	0.692889	1.0	0.409341	0.0	0.0	0.0	0.0	0.011477	0.025576	0.0	0.063711
RASSF6	0.674931	1.0	0.020423	0.004287	0.0	0.0	0.026251	0.0	0.002224	0.922049	0.0	0.003179	0.028659	0.410522	0.0	0.0	0.0	0.244541	0.000634	0.002697	0.0	0.419409	0.0	0.012379	0.010934	0.006912	0.004287	0.0
RBP4	0.0	0.068935	0.103369	0.007506	0.0	0.0	0.00719	1.0	0.0	0.0	0.400693	0.002984	0.0	0.0	0.118065	0.170518	0.0	0.544427	0.019444	0.028171	0.0	0.24298	0.0	0.057676	0.066674	0.0	0.004024	0.0
RELN	0.0	0.001158	0.0	0.000154	0.006257	0.111972	0.007586	0.0	1.0	0.0	0.000732	0.0	0.003777	0.005201	0.001517	0.000164	0.002348	0.002685	0.031212	0.00014	0.003496	0.003065	0.018404	0.003212	0.000928	8.7e-05	0.002147	0.000383
REN	0.0	0.008507	0.0	0.069777	0.00318	0.027756	0.044341	0.0	0.00514	0.0	0.0	0.0	0.50116	0.924293	0.023546	0.0	0.0	0.140027	0.009223	0.0	0.003867	0.035748	0.165227	0.01332	0.0	0.0	0.0	1.0
RERG	0.063241	0.086583	0.0	0.104903	0.012687	0.0	0.0	0.83068	0.0	0.020314	1.0	0.0	0.726888	0.149785	0.0	0.008126	0.0	0.062896	0.036884	0.013491	0.0	0.159521	0.0	0.318236	0.017401	0.010808	0.0	0.029283
RFX8	0.015375	0.000169	0.001591	0.233017	0.02879	0.007598	0.015112	0.195781	0.010625	0.007292	0.021195	0.002002	0.079883	0.024206	1.0	0.1568	0.081116	0.107087	0.182795	0.206756	0.026134	0.0	0.022786	0.007608	0.302536	0.000859	0.073171	0.019501
RGS17	0.127232	0.126564	0.0	0.235113	0.131194	0.065414	0.194886	0.013477	0.136354	0.028875	0.164874	0.0	0.402016	0.314287	0.923021	0.03142	0.142013	0.320983	0.51832	0.054222	0.12948	0.182056	0.117377	0.057445	1.0	0.131175	0.192799	0.049613
RGS5	0.01817	0.081887	0.040633	0.129876	0.926058	0.225993	0.137192	0.070336	0.182869	0.016559	0.43369	0.066792	0.05926	0.035638	0.080672	0.031525	1.0	0.048339	0.273815	0.122487	0.218492	0.057928	0.070291	0.058224	0.074807	0.06804	0.079234	0.060185
RHCG	1.0	0.862759	0.002923	0.0	6.7e-05	0.0	0.000142	0.0	2.4e-05	0.083988	0.00051	0.0	0.0	0.000494	0.0	0.0	0.000851	0.0	0.000307	0.0	0.0	0.000299	0.0	0.000686	0.000409	0.000822	0.0	0.0
RHOH	0.0	0.000778	0.005201	0.001131	0.0	0.002102	0.00172	0.0	0.000909	0.000773	0.000463	1.0	0.003242	0.0	0.0003	0.0	0.0	0.0	2e-05	0.009037	0.000456	0.0	0.009653	0.0	0.003051	0.0	0.00042	0.0
RHOJ	0.000772	0.000453	0.001883	0.00863	0.43753	1.0	0.353929	0.014144	0.647298	0.0	0.048934	0.000161	0.0	0.001596	0.002511	0.015257	0.1776	0.011219	0.039993	0.003885	0.770748	0.002421	0.104724	0.000931	0.0	0.263592	0.061775	0.010989
RHOV	1.0	0.26087	0.002188	0.0	0.000577	0.000633	0.00388	0.0	0.000402	0.030646	0.0	0.0	0.0	0.031203	0.0	0.001331	0.00198	0.0	0.000164	0.00186	0.0	0.039587	0.001138	0.001242	0.0	0.000653	0.0	0.0
RIMBP3	0.032984	0.01782	0.756115	0.344235	0.061495	0.154577	0.115024	0.080224	0.166393	0.0	0.264384	0.05311	0.502306	0.379874	0.3413	0.178337	0.0	0.530538	0.298579	0.159609	0.038295	0.172467	0.054368	0.216911	1.0	0.142278	0.240391	0.349686
RIPK3	0.031538	0.020853	0.045925	0.0	0.021227	0.019592	0.007913	1.0	0.017351	0.04022	0.00514	0.054997	0.0	0.008279	0.017755	0.04241	0.03264	0.005576	0.009259	0.136648	0.014739	0.033203	0.027301	0.000599	0.001782	0.015649	0.000501	0.007445
RIPPLY2	0.305658	0.393828	0.0	0.0	0.0	0.17928	0.0	0.138134	0.379667	0.343865	0.080456	0.0	0.0	0.0	0.846436	0.0	0.0	1.0	0.149522	0.719324	0.0	0.0	0.104335	0.0	0.661278	0.059882	0.105805	0.0
RLN1	0.864759	0.234504	0.0	0.0	0.031209	0.105765	0.0	0.0	0.135713	0.451452	0.721211	0.140442	0.0	0.10143	0.0	0.0	0.107065	0.0	0.014377	0.0	0.0	1.0	0.084309	0.0	0.0	0.211747	0.0	0.0
RNASE1	0.006492	0.000651	0.001537	0.000488	0.294983	0.141557	1.0	0.001094	0.128033	0.0	0.013308	0.000118	0.0	0.0002	0.0	0.001201	0.151302	0.000682	0.005735	0.0	0.213632	0.000947	0.618873	0.0	0.0	0.0	0.000257	0.0
RNF128	0.32299	1.0	0.00281	0.148822	0.0	0.004363	0.024174	0.0	0.00486	0.045341	0.00224	0.0	0.008402	0.021322	0.001454	0.009672	0.003488	0.01895	0.165064	0.000791	0.0	0.024315	0.018321	0.014812	0.007103	0.281956	0.058755	0.005338
RNF144B	0.2224	0.979882	0.074394	0.001653	0.692018	0.487144	0.159536	0.089534	0.253192	0.099303	0.005443	0.163143	0.00838	0.064012	0.0	0.020196	1.0	0.010643	0.003944	0.086828	0.702941	0.045839	0.873344	0.10444	0.005331	0.123347	0.001146	0.004715
RNF175	0.0	0.092796	0.0	0.0	0.0	0.00341	0.0	0.003971	0.009527	0.037852	0.0	0.072597	0.0	0.092084	0.041175	0.0	0.0	0.389009	0.016595	0.133	0.0	0.131641	0.0	0.004402	0.041737	0.007877	0.00928	0.0
RNF43	0.612446	0.601852	0.051283	0.0	0.010139	0.0	0.007636	0.005888	0.000689	1.0	0.008648	0.048946	0.0	0.088415	0.0	0.0	0.00909	0.0	0.00054	0.008869	0.020461	0.077467	0.0	0.003459	0.0	0.48585	0.0	0.0
ROBO2	0.001445	0.004273	0.000543	0.009121	0.008712	0.0	0.000545	0.001153	6e-06	0.0	0.001275	0.0	0.0	0.00767	0.0	0.00033	0.0	0.004282	0.01769	1.0	0.0	0.001575	0.001271	0.000764	0.001853	0.122762	0.011309	0.01539
ROBO4	0.000389	0.001171	0.000406	0.002385	0.289422	0.969104	1.0	0.000515	0.575084	0.012404	0.028754	0.000248	0.012943	0.006429	0.027385	0.000342	0.215451	0.005688	0.001314	0.001295	0.395365	0.002573	0.602881	0.004038	0.01321	0.00011	0.000714	0.000412
RORB	0.0	0.006899	0.0	0.034692	0.0	0.0	0.016743	0.0	0.001161	0.0	0.186703	0.004682	1.0	0.0	0.08712	0.074918	0.017523	0.26622	0.550276	0.105814	0.0	0.0	0.0	0.03228	0.066049	0.053634	0.1592	0.355929
ROS1	0.021648	0.005457	0.0	0.0	0.0	0.0	0.000494	0.023902	0.0	0.015009	0.003482	0.0	0.022905	0.000506	0.003326	0.007717	0.0	0.002744	0.001906	0.000594	0.0	0.0	0.0	1.0	0.04751	0.0	0.0009	0.002363
RP1	0.04517	1.0	0.0	0.0	0.0	0.030241	0.030241	0.012441	0.0	0.301641	0.0	0.025264	0.0	0.069668	0.039428	0.0	0.0	0.0	0.017226	0.0	0.017226	0.122877	0.0	0.098378	0.740897	0.999856	0.0	0.0
RPL13AP20	0.010695	0.016931	0.0	0.033389	0.015112	0.021357	0.179686	0.00748	0.032061	0.049753	0.009296	0.002234	1.0	0.047485	0.003486	0.023184	0.0	0.132438	0.009042	0.0	0.025435	0.109152	0.705299	0.126092	0.035419	0.012489	0.056082	0.136059
RPL13AP3	0.0	0.143431	0.0	0.186131	0.113139	0.111679	0.0	0.024088	0.058261	0.0	0.120681	0.338686	0.0	0.0	0.0	0.077372	0.0	0.0	0.129684	0.182482	0.222628	0.0	0.0	0.0	0.367153	0.0	0.105109	0.0
RPL37	0.103285	0.394391	0.473872	0.149896	1.0	0.057185	0.051839	0.023381	0.973657	0.043736	0.133354	0.344546	0.002528	0.073422	0.604287	0.142144	0.101541	0.014354	0.839448	0.050568	0.0831	0.084383	0.0	0.645746	0.193349	0.283622	0.131401	0.354443
RPLP0P2	0.063696	0.796741	0.0	0.512876	0.0	0.007767	0.002515	0.076731	0.003687	0.042814	0.035137	0.0	0.204329	0.786408	0.816982	1.0	0.007862	0.197788	0.459902	0.007671	0.0	0.019959	0.031275	0.024877	0.646459	0.127726	0.172497	0.055101
RSPH14	0.021566	0.042831	0.0	0.0	0.034405	0.024475	0.007924	0.007623	0.013094	0.0	0.0	0.00662	0.387382	0.182055	0.027484	0.0	0.024776	0.462511	0.019702	0.014645	0.004514	0.124028	0.0	0.0	0.0	0.014444	0.008927	0.02307
RSPO2	0.0	0.0	0.002699	0.006935	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.01632	0.0	0.009509	0.001895	0.007436	0.006819	0.164829	0.017544	0.00177	0.0	0.0	0.0	0.044097	0.002565	0.027027	0.004111
RTN1	0.020395	1.5e-05	0.0	0.004266	0.040456	0.003994	0.114736	0.005898	0.005908	0.0	0.012678	0.230894	0.0	0.011752	0.0	0.001311	0.021687	0.013947	0.089129	0.038763	0.019969	0.014596	0.221367	0.129728	0.008729	0.001774	0.404948	0.007567
RUNDC3B	0.008674	0.017901	0.0	0.0	0.112646	0.004186	0.022874	0.024051	0.07691	0.048936	0.0	0.02665	0.036555	0.023312	0.018934	0.0029	0.156151	0.030398	0.0317	0.011273	0.202556	0.010042	1.0	0.023503	0.032615	0.049264	0.0	0.010343
RXFP1	0.0	0.000265	0.0	0.01117	0.0	0.0	0.0	0.033791	0.004221	0.0	0.074052	0.0	0.112139	0.0	0.216228	0.0	0.015414	0.023807	0.821828	0.163684	0.0	0.0	1.0	0.036412	0.506779	0.0	0.0	0.13267
S100A1	0.0	0.275188	0.008348	0.02637	0.0	0.017082	0.0	0.173503	0.0	0.0	0.024693	0.0	0.0	0.127508	0.005694	0.00586	0.0	0.02109	0.007767	0.0	0.0	1.0	0.0	0.102714	0.0	0.730817	0.00492	0.0
S100A14	1.0	0.433533	0.182015	0.0	0.000122	0.0	0.0	0.0	0.000144	0.86506	2.5e-05	0.0	0.0	0.00176	0.000255	4.7e-05	0.0	0.000208	0.000185	0.000168	9.9e-05	0.016136	0.0	0.0	0.000563	0.0	0.0	0.0
S100A2	0.590182	0.069744	0.000546	0.000121	0.000226	4.3e-05	0.000534	0.000168	0.000182	1.0	6e-05	8e-06	0.000177	0.001646	0.000122	0.000113	0.000376	0.00091	0.000203	0.000359	0.000193	0.002292	0.000254	0.000574	0.000327	8e-05	0.000242	9.6e-05
S100A5	0.102079	0.093264	0.0	0.120401	0.0	0.0	0.0	0.0	0.007429	0.090228	0.0	0.0	0.313582	0.079395	0.077359	0.0	0.0	0.435873	0.067689	0.0	0.0	1.0	0.0	0.122292	0.202487	0.0	0.0	0.021521
S100B	0.000553	1e-06	9.7e-05	8.7e-05	3.2e-05	0.000118	0.0	0.015023	5.7e-05	0.0	0.000423	0.023173	0.0	0.0	0.0	0.000515	0.0	0.002678	0.000144	0.000869	2.2e-05	0.0	0.0	0.0	0.0	1.0	4.3e-05	0.0
S100P	0.209046	1.0	0.001202	0.0	0.000199	0.0	0.0	6.4e-05	0.000867	0.00121	0.001185	0.000632	0.0	0.02345	0.000201	0.000531	0.0	0.0	0.00123	0.0	0.0	0.177831	0.000379	0.0	0.000443	0.000159	0.0	0.0
S1PR1	0.003792	0.006325	0.00146	0.021048	0.718309	1.0	0.803473	0.02231	0.877903	0.011866	0.025688	0.763485	0.064766	0.004152	0.018091	0.078867	0.503543	0.066008	0.043319	0.01427	0.783798	0.004381	0.772446	0.005181	0.003939	0.0	0.012505	0.03556
S1PR2	0.074218	0.041462	0.265399	0.737681	0.000253	0.020426	0.034317	0.258434	0.006345	0.118162	0.663711	0.114444	0.185343	0.118389	1.0	0.191818	0.00519	0.358638	0.467496	0.573669	0.0	0.044343	0.033164	0.03976	0.350686	0.21764	0.333451	0.630052
SAA2	0.102335	1.0	0.0	0.0	0.0	0.0	0.006576	0.000595	0.002926	0.183222	0.017096	0.004279	0.0	0.042474	0.0	0.0	0.0	0.0	0.035622	0.0	0.0	0.433296	0.0	0.155707	0.0	0.000647	0.000786	0.001255
SALL1	0.010881	0.143356	0.0	0.107631	0.028771	0.0	0.1041	0.0	0.000694	0.006931	0.109318	0.0	0.192559	0.580462	0.072818	0.0	0.0	0.028902	0.039639	0.018204	0.0	1.0	0.0	0.013706	0.06981	0.0	0.023671	0.17323
SAMD13	0.341089	0.152387	0.025234	0.008539	0.68568	0.406332	0.243704	0.085152	0.305013	0.291005	0.230191	0.031087	0.442984	0.214152	0.171264	0.01017	1.0	0.678724	0.10307	0.091533	0.466107	0.177884	0.857592	0.062557	0.169393	0.565699	0.008539	0.036651
SAMSN1	0.0	0.00041	0.0	0.000287	0.017245	0.020603	0.001802	0.0	0.009947	0.0	0.001759	1.0	0.0	0.00073	0.0	0.0	0.041217	0.0	9.9e-05	0.0	0.03674	0.000536	0.003446	0.0	0.000891	0.0	0.0	0.001734
SBK1	0.019712	0.008297	0.0	0.0	0.002178	0.006898	0.021079	0.0	0.00165	0.006834	0.0	0.16312	0.028254	0.403357	0.0	0.0	0.015366	0.0	0.000117	0.0	0.005168	0.131438	0.004154	0.002178	0.0	0.0	0.0	0.0
SBSN	1.0	0.381374	0.0	0.000573	0.0	0.0	0.0	0.017177	0.000105	0.042262	0.176374	0.0	0.046746	0.0	0.128437	0.090695	0.0	0.002458	0.05438	0.010125	0.0	0.0	0.0	0.0	0.208824	0.0	0.0	0.0
SBSPON	0.009938	0.189108	0.04455	0.053309	0.0	0.0	0.123461	0.056299	0.006416	0.039413	1.0	0.0	0.0	0.094322	0.0	0.056593	0.0	0.0	0.079704	0.019538	0.0	0.104597	0.0	0.05992	0.0	0.0	0.053983	0.0
SCARA5	0.007913	0.0	0.063667	0.0	0.000607	0.0	0.0	0.034798	2.7e-05	0.0	1.0	0.000616	0.0	0.0	0.28821	0.004159	0.0	0.0	0.558816	0.000887	0.00042	0.0	0.0	0.001522	0.013767	0.059995	0.0	0.0
SCGB1B2P	0.0	0.03784	0.110948	0.0	0.0	0.058046	0.286554	0.204996	0.068866	0.235121	0.063924	0.139603	0.0	0.0	0.0	0.297943	0.0	1.0	0.05327	0.069802	0.221896	0.804923	0.0	0.0	0.0	0.0	0.065393	0.0
SCHIP1	0.021762	0.016404	0.056412	0.013097	0.182015	0.04566	1.0	0.013939	0.108827	0.016147	0.019163	0.000499	0.037112	0.02376	0.010597	0.007362	0.884667	0.079594	0.023368	0.014994	0.222851	0.030714	0.103646	0.04781	0.007272	0.004384	0.011432	0.014706
SCIN	0.040789	0.8643	0.17986	0.1319	0.005582	0.024512	0.030564	0.086261	0.023693	0.0	0.0	0.005251	0.0	0.521161	0.0	0.200793	0.019883	0.0	0.100657	0.035317	0.005278	0.320976	0.207446	0.0	0.0	0.067463	1.0	0.186534
SCN2A	0.008942	0.207144	0.008488	0.089273	0.0	0.0	0.027206	0.188094	0.0	0.110757	0.043373	0.0	1.0	0.017127	0.007806	0.342579	0.044333	0.287068	0.620256	0.052745	0.0	0.01258	0.0	0.086242	0.038119	0.036224	0.563222	0.850896
SCN3A	0.0	0.238332	0.0	0.0	0.0	0.0	0.060392	0.014677	1.0	0.0	0.0	0.32963	0.0	0.009574	0.0	0.023436	0.0	0.043163	0.068861	0.0	0.0	0.092745	0.128832	0.019859	0.089878	0.019412	0.079541	0.0
SCN4B	0.373646	0.189749	0.037408	0.0	0.029424	0.0	0.097677	0.026106	0.003726	1.0	0.026106	0.004813	0.0	0.069311	0.0	0.012105	0.018011	0.101761	0.014305	0.0	0.013928	0.0	0.0	0.0	0.0	0.004339	0.03296	0.0
SCN9A	0.013433	0.138391	0.003307	0.489819	0.005948	0.013821	0.138853	0.0	0.017793	0.013833	0.102568	0.013966	0.359633	0.10129	0.003125	0.02846	0.04431	0.324723	0.415264	0.022106	0.021888	0.025238	0.026146	0.078336	0.098771	0.014163	0.239767	1.0
SCUBE1	0.0	3.4e-05	0.0	0.0	0.0	0.013085	1.0	0.071295	0.01331	0.0	0.002276	0.010522	0.0	0.005293	0.0	0.022792	0.0	0.003473	0.009072	0.0	0.000783	0.0	0.006895	0.00227	0.00712	0.0	0.000704	0.0
SCUBE3	0.001135	0.000355	0.001735	0.029407	0.003682	0.009619	0.009526	0.057712	0.010884	0.0	0.023107	0.0	0.280375	0.008229	0.107943	0.324493	0.003191	0.003969	0.127257	0.035834	0.003071	0.006789	0.006275	0.158229	1.0	0.000293	0.00211	0.117986
SDC1	0.699283	0.621292	0.157109	0.034526	0.007838	0.003575	0.00899	0.017129	0.004505	1.0	0.001837	0.0	0.021948	0.145987	0.010917	0.00649	0.001101	0.034042	0.031103	0.09043	0.001259	0.094006	0.002196	0.001075	0.002932	0.006116	0.041213	0.069082
