Gene symbol	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils
ABCB4	555.713449	10.744235	6.202496	13.682839	4.556713	14.906888	4.60586	7.406442	8.043976	4.31128	7.95136	27.55771	121.432277	4.727985	34.113659	7.225819	6.469993	7.833082	9.312295	114.636747	4.872184	15.03053
ABCB9	15.603544	22.094787	20.309426	21.863723	16.396143	33.679147	35.671507	30.048192	38.455423	24.223723	56.251887	29.380878	40.39026	53.466757	23.615746	653.392328	17.604795	46.073657	19.715722	123.993306	23.384603	29.786442
ACAP1	215.305951	321.621021	190.879024	512.636909	387.581742	596.025961	1790.09717	922.152747	340.883425	1055.613378	48.972217	30.974254	23.05515	104.200198	73.607932	38.616872	1107.798265	1995.482601	280.075719	61.38655	26.412923	696.442802
ACHE	15.117949	16.648847	16.375268	16.653738	13.441268	22.766494	27.187732	18.444927	13.441268	13.428288	13.692963	1373.06962	48.585761	13.948778	20.501249	22.123737	14.805542	24.652712	33.658448	16.715474	193.159977	40.414927
ACP5	605.897384	1935.201479	512.931382	340.820137	239.277068	307.142798	744.6566	557.81982	248.546932	306.312519	13644.1723	1062.475909	7633.960182	263.49793	323.381277	1120.104684	711.949744	958.916018	493.96912	13825.05363	3989.865169	860.563374
ADAM28	1943.742699	1148.120138	58.311203	193.609392	94.405818	128.686066	40.061713	21.233311	15.20962	22.689718	54.966487	274.639997	360.682044	137.853628	116.879504	324.7808	24.281406	74.766335	24.370752	37.291726	53.219649	546.006157
ADAMDEC1	371.033593	318.478799	106.301336	68.277586	48.399246	185.505923	80.9645	47.433514	30.552976	44.616287	4464.262133	8524.022801	5004.969419	730.192171	1569.761722	127.967448	68.737893	156.707655	231.827254	164.841249	1784.613941	175.169911
ADAMTS3	146.195568	106.052311	54.797071	31.435269	50.819674	124.357143	79.241795	57.385906	53.413024	42.390416	45.560491	32.340167	33.351428	650.182587	406.233488	74.33917	35.411076	76.280618	65.267988	48.69797	44.226935	100.736021
ADRB2	486.343816	510.08134	664.88395	1957.53925	2360.471299	735.663486	77.153955	595.210549	142.831911	899.648502	143.017878	787.623974	363.185006	4628.681578	2887.874236	289.79845	97.174226	217.06277	2378.452129	175.633473	82.911661	1969.028818
AIF1	24.074298	20.321859	8655.680002	105.734553	23.170426	6260.640469	718.614787	35.172248	39.50876	742.815819	1841.269508	1611.228571	11610.29035	1851.124125	1672.630327	21.969573	19.077684	29.367035	1086.959659	3285.640815	26.923859	51.176463
AIM2	327.958056	4538.991046	536.1119	87.227424	134.495865	794.214557	57.080797	250.29958	3311.978393	294.484614	181.9571	2965.888162	148.284522	93.471449	62.125454	1429.674088	1115.681612	315.645875	407.592905	176.961588	907.039962	117.507706
ALOX15	12.233595	13.753238	9.800855	30.176854	9.776318	30.068546	18.556562	12.009663	5.239541	9.774972	6.621227	5.412216	430.335305	11.139471	10.65485	9.073509	13.152253	22.381425	14.452759	2907.327994	30.342266	355.252282
ALOX5	1799.683549	2425.680554	1979.301155	157.036504	121.997795	2917.27138	74.930904	132.010122	59.087359	78.68444	788.539775	83.300898	248.372472	641.139691	590.925738	190.331467	35.000875	143.013433	441.555623	118.483495	73.105962	1460.758519
AMPD1	263.745062	217.761727	98.232607	59.140437	60.67685	173.77664	68.661945	85.318367	68.461406	66.10749	76.544567	62.397644	59.952694	56.208577	75.441099	3012.768061	53.955137	79.264212	114.049538	89.210998	60.643496	118.498452
ANGPT4	23.122173	21.312557	16.9187	9.380756	26.176643	34.718671	22.060148	44.475134	99.593996	44.684659	39.33257	21.218127	11.809701	33.411414	31.32956	230.680671	101.445586	29.465078	29.258585	17.894285	12.018704	14.812344
ANKRD55	284.412654	218.915803	126.10782	83.38528	88.459571	415.242519	1853.335599	436.420348	79.774972	141.698111	123.600429	96.203924	48.554174	153.228933	104.300996	117.200367	1077.33032	123.880611	176.243881	108.027128	133.559628	1068.295022
APOBEC3A	102.429174	89.600686	2415.197908	253.306815	132.219362	5584.333309	107.235513	52.737214	57.782316	64.355337	85.240085	4501.140479	148.79934	71.920786	33.354855	99.593996	71.37789	36.390068	723.143761	107.913789	2637.278954	1137.484256
APOBEC3G	1283.451966	1135.293933	865.740525	6314.770723	8895.302228	464.441254	336.6457	2340.674986	1540.772502	2090.85254	278.768141	1036.993881	258.300428	627.131404	327.19438	2034.562362	386.053587	979.720376	5415.054458	203.447782	1393.358139	306.306215
APOL3	222.627511	530.398134	1000.826958	1172.693097	1002.837652	106.42451	950.790272	1615.032254	1119.486881	1209.122376	238.598096	11009.29392	437.527208	264.675663	98.216064	754.868035	351.129048	993.462497	1173.270474	219.600485	861.458739	107.805143
APOL6	17.311822	11.606508	11.820687	12.855272	370.396628	19.071171	11.962279	8.439383	57.517186	8.448971	13.109437	967.645146	7.784612	23.129925	8.195434	7.83161	7.177587	13.367642	9.71819	9.135536	159.534636	5.952127
AQP9	21.342807	15.114593	2044.034835	93.469259	12.577756	13705.68672	14.192101	14.894125	13.115968	13.675483	4583.500675	4309.341662	399.474619	576.553304	1876.266127	15.664335	18.666706	64.26406	188.872749	1132.650087	1454.899429	128.819642
ARHGAP22	34.635565	48.312899	54.808002	82.427535	27.398641	20.41036	71.860553	22.631236	15.452661	45.014099	175.457435	351.592206	272.989057	46.747822	52.545472	23.833518	25.409667	32.567808	12.494566	319.774413	2985.731104	81.640092
ARRB1	15.931154	15.198158	440.237005	57.396707	138.989341	32.749621	18.712198	25.184219	23.05515	19.091304	333.396272	946.013818	395.55623	44.466076	31.290327	18.992505	18.444927	7.89658	15.114267	43.107585	32.664494	26.074193
ASGR1	40.870134	42.497827	976.707179	10.823905	15.247755	75.072678	10.826244	13.274209	8.195551	12.188809	108.721892	25.236261	155.491339	55.016984	65.875975	42.612905	5.122171	19.556629	304.793461	76.176169	33.718623	40.394407
ASGR2	30.260956	33.908542	1484.961048	29.553982	29.874613	49.902649	36.871407	41.822495	34.463816	29.780238	36.119787	26.373869	760.725771	23.986292	20.529676	33.913635	31.382735	113.230135	167.104238	48.759093	23.496231	51.181962
ATHL1	367.959991	535.782761	183.28087	570.547141	277.084666	1241.008114	5333.944658	794.948022	231.178819	806.099928	52.25821	167.50326	132.631945	72.349403	60.489325	782.067573	1765.552386	250.515166	216.982377	31.123549	26.360968	329.502398
ATP8B4	123.614986	86.805944	219.344017	612.758012	1035.862627	95.696912	59.889263	51.014178	77.34829	69.793602	106.070644	33.351428	1163.254876	1798.044318	2105.047172	83.725657	29.053403	58.631073	106.471543	641.207958	109.356765	386.194681
ATXN8OS	19.03487	17.581477	10.415444	10.346931	9.398323	15.560084	11.610802	12.659874	12.988397	12.108509	10.99878	13.344003	11.402812	22.208495	8.571376	131.451958	12.423604	16.781354	24.886738	10.348582	12.373314	19.43851
AZU1	26.084488	37.315887	96.504509	411.64519	118.870656	82.371255	9.996683	45.141594	20.303593	75.494184	51.601653	163.901045	315.832824	600.002664	1034.586818	54.5057	12.101873	11.811312	32.590507	63.667765	58.984755	114.300362
BACH2	4442.146224	1237.156184	52.109152	478.098881	511.120036	132.764884	1423.65694	449.178786	442.475749	716.576217	60.730691	78.333848	56.2809	78.946869	68.300059	145.924869	245.058367	444.685032	597.15057	58.864334	82.814419	187.934603
BANK1	7633.960182	9177.359918	86.587248	33.004825	37.194858	39.185105	39.564497	35.512763	4.929861	27.088701	7.014183	16.020271	29.192635	79.815488	92.539396	108.774897	18.992505	33.465269	55.759421	49.229378	19.411373	993.03143
BARX2	16.256213	22.625091	18.156228	19.024449	26.101938	61.558548	13.898946	10.899275	17.902009	14.680737	17.141879	15.566083	28.072834	48.176556	26.332236	15.031858	19.743473	400.092078	134.586927	22.650171	21.759346	65.612411
BCL11B	166.581299	133.713626	88.026751	818.2108	512.27635	166.892747	7177.230404	4962.937555	842.214219	4183.738789	78.008381	68.039032	51.078573	53.864809	52.158234	149.82102	3186.537019	2748.114787	2581.692496	95.818193	76.460434	306.98802
BCL2A1	112.641738	314.019133	2261.391134	539.959288	526.577471	8790.33201	452.91449	755.858403	1206.5058	575.035203	5560.455558	7038.536622	195.959802	869.147125	3291.227822	76.39326	698.651395	171.062582	431.974914	135.592478	5551.253657	13257.93204
BCL7A	1097.312303	437.914674	53.336481	31.501749	60.228935	121.286191	118.183842	78.521606	52.256796	119.268025	55.798001	131.353843	185.737523	156.316076	190.530536	201.808958	70.538163	182.583469	53.792983	281.321708	211.804747	79.745705
BEND5	571.200941	267.740789	57.984121	74.643544	37.219545	102.156982	219.568346	64.984565	51.466051	159.675073	67.047186	57.113832	51.614924	54.238826	63.184389	197.854542	54.246204	28.022422	56.17743	66.090743	79.336885	82.16728
BFSP1	8.615517	12.092517	21.37856	34.614508	19.451686	19.086522	130.382871	8.910363	12.089508	19.663581	15.682064	36.951075	30.802449	34.022911	49.684967	9.834897	59.326843	14.532621	111.388406	19.396331	12.200579	13.217963
BIRC3	1762.323129	1072.239215	159.952492	283.687192	1173.96483	132.85426	677.980709	1121.424012	2888.707681	370.930725	230.765013	1971.112539	237.501784	71.256172	1951.560424	363.816444	402.562324	2449.370773	238.924626	442.729827	10553.57544	1582.230325
BLK	1788.424777	3284.235489	34.134085	10.056649	12.257574	9.863599	67.999459	19.165285	10.421282	136.393648	15.524094	11.820499	14.416667	10.556969	8.164953	42.039489	89.856028	9.580066	20.714814	15.285787	16.743979	38.700173
BMP2K	282.309523	216.433712	350.591058	107.042587	117.200367	588.903794	109.308105	42.068878	146.677884	117.76525	323.587386	655.431929	971.803651	2822.782124	2472.95602	104.853133	224.312525	77.320986	118.81777	427.676157	620.46193	900.238207
BPI	10.469715	14.031679	280.001708	837.200829	166.062104	60.800532	41.299483	12.507723	6.38254	64.138905	15.021821	16.533686	25.96026	973.600158	829.760687	15.247755	15.195843	10.779597	19.437438	13.482469	14.91304	390.588227
BRAF	2571.803933	974.313187	264.878258	298.71946	257.179905	721.27995	101.026721	155.551421	178.352303	178.693105	312.931116	369.770593	191.008753	153.480663	301.84377	492.069202	102.126026	593.32329	441.028054	230.094979	360.063401	925.522491
BRSK2	10.445855	4.456869	11.758644	18.270295	17.220131	11.861715	7.924164	16.190415	40.503674	10.4622	9.848571	10.526179	8.88663	46.23598	15.481934	34.322446	54.730544	14.764239	61.616111	7.498549	28.809953	8.252302
BST1	65.21842	67.587931	1567.219569	151.410145	86.137077	1750.231329	129.370385	67.69994	71.823227	68.855598	390.53906	73.768331	209.464822	427.499859	444.167531	33.768561	62.291412	44.303338	322.460856	154.277349	113.982438	10.161067
BTNL8	15.222361	13.267575	20.109202	11.54872	13.716778	1062.582186	23.170426	17.469058	21.218127	13.495474	25.723419	18.63943	10.710251	13.130003	16.682446	9.87055	16.643192	35.146118	44.086659	16.444651	18.982398	99.582654
C11ORF80	531.849262	393.771566	85.672431	100.49005	141.009339	101.6588	91.485419	158.514894	138.989341	162.584788	99.334361	34.488729	88.340559	147.602409	142.900141	2192.7069	136.961868	92.034718	149.346697	103.764819	141.865471	157.069336
C1ORF54	41.710795	44.309468	395.023018	162.659319	73.108886	49.309394	292.561755	288.264436	109.841078	244.029576	1418.001252	1157.753062	2036.475768	277.275721	305.21081	113.097039	87.198413	51.317784	125.68176	4773.895505	1134.906101	422.548798
C3AR1	131.099556	97.68303	1337.368233	753.718029	473.171437	746.04456	100.57262	198.343358	109.085646	218.067024	799.644712	4247.947251	2754.457112	4587.545998	4865.330497	235.873079	110.396841	521.296033	667.738611	879.087847	259.277603	9437.290602
C5AR1	92.392333	64.883661	4237.561451	335.174822	170.959416	12587.17469	39.175831	24.574226	23.79988	71.29814	4989.998907	262.803764	1920.668117	536.888673	756.900798	25.374709	27.360837	42.314246	422.402794	1195.953955	889.957822	2647.728393
CA8	17.996179	18.543866	14.009072	14.156998	14.468469	25.59129	19.539739	16.421781	15.326472	13.317182	12.521986	31.468976	13.250167	72.216895	144.63216	16.867203	200.623699	43.540052	62.320181	11.513104	32.217015	15.507554
CAMP	32.24982	29.66512	126.178855	1655.267194	130.333791	1507.37221	148.565513	101.739764	32.632427	76.145061	187.357366	81.656501	105.440367	223.23414	175.154221	52.127423	121.339966	33.092761	40.186195	94.823218	41.528614	529.456282
CASP5	16.22879	25.411171	120.176609	35.161925	57.151281	483.504732	11.623167	9.073509	7.441335	20.721948	50.413984	518.075715	31.730418	9.129397	70.371326	7.489071	44.672568	117.85066	13.785883	21.430591	52.522483	59.197315
CCDC102B	7.52423	6.165616	5.674858	21.312139	3.261428	6.416535	9.251048	13.310381	1.761755	17.720018	207.122882	1.538368	2.55642	36.943569	6.502718	6.184618	6.133756	5.824258	17.087214	146.682838	8.571629	30.760434
CCL1	9.15145	10.418237	11.123315	11.533439	29.605474	9.407692	22.583956	9.669431	15.970309	10.78454	12.309725	13.392764	10.207179	7.259317	1266.591321	10.057154	12.616524	9.104707	11.249562	10.503729	366.165883	9.884653
CCL13	195.35077	171.430295	87.087699	95.020509	96.666433	105.316265	41.659769	118.40293	66.045789	120.948249	166.931929	182.28391	6581.432651	101.026889	675.869791	101.359685	12.707086	75.511299	72.337665	3717.503489	5513.790278	121.977344
CCL14	70.017159	58.919159	105.070247	67.544591	72.994882	248.318196	31.210885	91.769591	77.609072	71.064461	166.019789	1233.172359	2459.096418	98.301519	149.322667	153.552373	33.087893	152.041729	152.988413	283.011761	172.673032	119.00638
CCL17	42.21616	58.995879	67.760499	75.011793	38.771742	34.285915	19.483587	30.304781	170.338355	78.504283	114.842229	55.411581	620.213461	26.617419	45.951707	82.146216	38.033751	393.92646	59.77162	2541.410819	6414.906541	91.928664
CCL18	19.938772	21.68817	40.681349	39.138433	79.513199	49.528767	24.351231	12.825795	81.202364	35.317617	2820.01871	1252.527933	12334.37123	423.11048	930.7825	56.609196	31.276707	20.568287	109.494638	1697.959294	1749.786143	47.81946
CCL19	78.521606	139.744332	115.552553	109.92318	146.46007	117.263639	36.871407	60.929232	89.778345	77.622978	114.366799	32553.88074	137.074204	38.048672	19.152438	258.101682	48.985624	34.993399	21.178481	170.847117	3048.871233	152.8013
CCL20	39.50876	26.992462	18.851132	18.435175	20.31818	22.444681	13.082024	29.401365	1562.138826	61.5411	11.310471	724.614868	12.804997	13.965285	5473.438695	13.716778	188.675502	12.369263	18.130335	14.520878	1509.776445	31.128959
CCL22	46.071255	31.325072	33.117333	26.916776	76.965557	59.926784	39.429591	27.878537	28.170319	24.035297	2604.46642	464.972961	880.202205	24.523128	113.920916	19.847513	24.333063	560.184443	23.022278	4123.086134	30950.32751	94.521516
CCL23	19.743473	16.592536	37.986144	64.615716	43.882127	58.689663	19.698156	27.65693	5.971549	15.318374	244.47936	615.574234	5505.223986	662.698787	545.134546	53.413024	13.441268	70.659948	22.990982	321.781001	377.539773	534.198314
CCL4	1661.464071	817.481665	3000.888772	11202.80591	38944.01868	2680.048326	270.872236	442.475749	11191.41447	2564.294556	1968.542066	11885.1113	3139.008389	1133.500818	35339.68536	307.806613	356.472639	481.279116	8310.145807	2072.163482	4282.933369	6568.915331
CCL5	19.568499	88.239565	102.842597	17238.65692	11744.53738	133.363067	189.493277	3143.971755	1850.010235	11434.94887	100.233683	16862.16904	250.750217	46.191506	660.091381	30.325422	69.758415	171.000916	19080.91475	59.293477	6507.212063	300.437911
CCL7	80.549195	45.948406	36.206542	33.539946	21.328393	97.336807	48.243586	38.505591	22.958429	54.297203	651.364803	241.065018	85.74723	137.743851	956.436285	58.108588	53.34938	55.467311	74.504488	24.243492	72.952353	108.068813
CCL8	229.3384	97.029399	126.767245	49.618588	49.047132	94.609849	31.425793	64.2239	82.98777	35.054201	152.319386	4535.517152	2829.09296	59.520763	1333.111492	105.738251	40.644117	77.900223	105.870155	85.439777	1523.493213	24.193119
CCND2	299.043389	447.614548	196.775837	1065.420393	6016.733404	314.069521	363.696915	1162.572673	2369.155331	682.208579	378.81108	81.430532	108.189616	337.101213	466.685495	677.713898	460.631484	1118.95465	330.798871	428.17114	308.393647	449.445195
CCR10	52.988733	92.315465	68.907589	81.818907	50.059414	97.537963	64.302502	282.922393	67.600224	130.744128	63.127949	57.584016	73.731138	50.870125	73.114391	773.818467	100.732455	54.441448	50.764032	54.79312	76.238247	139.357934
CCR2	420.037065	360.021646	2908.726283	92.119094	97.005356	243.228817	64.946724	756.551645	297.144765	312.620344	122.771369	80.9645	74.521205	115.01161	63.828478	1710.33313	95.476934	258.89847	1151.152529	115.752811	117.139888	213.986251
CCR3	135.02223	31.145302	83.40127	128.200791	81.078455	1435.2148	12.078055	88.582059	53.989978	51.215399	79.251784	59.889263	39.092809	33.178819	72.433773	52.480317	20.484816	260.968032	37.496303	83.692469	66.101683	6575.502616
CCR5	98.763554	93.009513	489.987509	578.483223	1425.773385	85.861545	75.403886	462.152429	423.397301	992.044258	2191.941547	1493.347557	787.300008	149.374751	260.553832	46.81934	530.485672	503.016801	2444.179396	1515.597414	624.566205	130.089752
CCR6	327.498797	331.084345	29.59035	46.438383	122.942409	45.633787	69.04044	486.343816	155.671784	173.089616	17.973639	25.588956	29.920117	27.618488	31.699299	40.644117	151.090758	101.985381	262.858288	30.030028	42.189747	34.980047
CCR7	3811.326733	1939.045683	165.23535	672.466559	482.442932	376.155734	8788.597127	2693.556404	2885.120974	5074.201816	328.194929	17366.91051	123.746312	66.658953	81.245848	202.926176	1858.531026	6339.949771	490.805175	290.530233	14223.15516	647.963633
CD160	446.129422	281.825172	93.856262	2499.533496	688.496341	231.942332	114.967836	125.324323	159.178552	1145.34982	89.410707	67.999459	36.951075	64.101208	95.579485	129.564104	73.656333	249.119562	3283.208487	71.958401	78.862662	170.013108
CD180	1502.166724	2247.885466	576.44692	37.049525	30.949417	110.540975	23.154895	37.963199	83.100642	78.779645	201.363847	120.080425	2787.643912	64.155137	52.743082	1123.318028	48.861573	179.216347	131.403455	108.5105	93.267666	108.188362
CD19	7315.689158	5295.93686	164.902622	90.486058	98.401907	257.896311	128.203975	55.613618	93.425928	132.241659	98.838895	106.444901	146.623569	121.141199	130.640189	1743.474914	148.855613	217.547687	147.792767	122.998223	161.334423	393.165693
CD1A	1294.174017	818.783472	312.022588	152.535786	145.924869	419.794414	135.372291	191.405351	139.716514	208.394926	224.985807	160.945247	156.93915	110.816832	174.711917	504.004017	156.481645	511.824337	265.29985	14772.22773	1315.229715	260.606189
CD1B	1351.157456	338.330744	198.281706	152.905207	109.575838	356.883693	22.286532	192.553269	45.504005	55.677589	165.954	76.082614	132.219362	124.039653	158.889088	343.68989	21.530891	52.941063	252.416596	15969.53236	2349.595156	118.103027
CD1C	1349.225244	2899.133023	526.834127	36.323195	30.678025	258.212996	77.234687	204.510044	33.580187	44.14189	29.851155	22.859693	167.50326	32.851249	34.928291	31.297374	40.923915	16.851048	50.881723	9523.260691	1002.723527	24.637517
CD1D	243.574824	416.303075	2785.253606	16.24956	17.377832	136.921522	30.197636	10.79075	6.35703	16.922732	49.35528	373.059453	39.50876	69.976129	23.92167	201.532109	48.617055	52.423483	288.634597	90.829753	51.310818	51.541528
CD1E	53.251528	49.962713	91.106151	53.710785	34.07711	41.447957	80.735441	55.877697	33.114143	52.56295	48.570298	40.478809	112.605017	49.954839	51.765822	49.272531	61.987066	75.82639	32.865705	8828.20894	1421.6131	49.639798
CD2	419.435019	409.582214	222.357789	6247.906848	3097.47128	576.827296	8002.722844	9578.936337	7866.426688	8182.951228	149.914948	112.605017	188.194799	332.623839	138.588805	377.872252	14057.43026	11226.69889	5897.393241	187.612485	146.968878	614.912043
CD209	68.811567	26.730329	84.173767	42.604992	31.869533	130.883982	99.593996	16.533686	21.605916	21.608975	315.21768	190.945084	2758.297802	66.977958	173.320349	23.37354	24.144531	154.815343	116.693533	2461.153302	228.387062	91.615989
CD22	3293.629651	1803.150148	31.152325	41.942302	32.520359	72.321562	53.382009	54.374377	40.697675	37.470486	153.701718	62.36132	221.734771	287.729064	205.91697	19.03487	45.412257	127.573896	80.611888	154.817522	36.801049	104.763845
CD244	59.708989	38.511776	828.429835	1823.542464	1702.765135	51.865069	174.438983	69.110061	23.255078	623.694747	22.324337	46.758659	96.281434	105.298522	38.337662	28.831769	123.377248	85.180755	1115.507714	23.850776	18.38716	2465.483607
CD247	23.667793	53.690276	35.27406	16099.47966	15108.26954	59.83785	7038.536622	5318.708728	2156.371127	5508.526368	23.928681	26.933718	81.838701	128.466187	105.40584	65.552599	5302.661793	9743.994501	9129.432322	43.678977	32.485531	459.132629
