TissueNames	Epithelial Cell Airway	Canonical Epithelial Cell	Epithelial Cell Placental	placental.pericyte	pulmonary.artery.endothelial.cell	vein.endothelial.cell	Glomerular Endothelial Cell	articular.chondrocyte.of.knee.joint	Canonical Endothelial	hair.follicular.keratinocyte	Cardiac Fibroblast	mononuclear.cell	myometrial.cell	kidney.epithelial.cell	subcutaneous.preadipocyte	Osteoblast	epithelial.cell.of.umbilical.artery	bronchus.fibroblast.of.lung	Smooth Muscle	hair.follicle.dermal.papilla.cell	thoracic.aorta.endothelial.cell	epithelial.cell.of.proximal.tubule	Endometrial or Mammary Endothelial	Skeletal Muscle Myoblast	skeletal.muscle.satellite.cell	Melanocyte	mesenchymal.stem.cell.of.Whartons.jelly	fibroblast.of.villous.mesenchyme
SLC38A4	0.153986	0.175837	0.012877	0.726179	0.0	0.018726	0.013208	0.459033	0.33572	0.072099	0.105189	0.0	0.114858	0.004434	0.004858	0.050967	0.046651	0.144929	0.124619	0.731934	0.002123	0.0	0.017877	0.795	0.013019	0.003844	0.534906	1.478066
SLC3A1	0.0	0.686344	0.005283	0.016274	0.0	0.0	0.009788	0.0	0.002864	0.0	0.009198	0.106698	0.0	0.046604	0.0	0.00783	0.0	0.0	0.000731	0.0	0.00434	0.016274	0.0	0.014929	0.0	0.002807	0.004198	0.006981
SLC44A4	0.64934	0.702441	0.005283	0.0	0.003066	0.018255	0.068373	0.007925	0.009931	0.0125	0.013813	0.003113	0.028066	1.407547	0.0	0.0	0.033939	0.042594	0.011281	0.0	0.025094	1.687736	0.293656	0.0	0.0	0.0	0.010142	0.0
SLC44A5	0.005566	0.181333	0.077264	0.0	0.840873	1.139741	0.36533	0.016415	0.385708	0.24816	0.038223	0.029811	0.0	0.272877	0.0	0.00783	0.82066	0.0	0.04952	0.015613	1.03283	0.088373	0.170814	0.0	0.0	0.0	0.010991	0.0
SLC45A2	0.0	0.005307	0.022783	0.004198	0.007807	0.003726	0.0	0.00309	0.002273	0.0	0.0	0.0	0.0	0.0	0.017783	0.021014	0.0	0.0	0.003443	0.002642	0.002123	0.0	0.0	0.020849	0.0	26.62954	0.064835	0.0
SLC47A1	0.243373	0.098426	0.0	0.0225	1.044623	0.146226	0.037311	0.972358	0.126441	0.419104	0.451525	0.045943	0.341934	0.161392	0.3475	0.053962	0.386887	0.052406	0.13816	0.356604	0.907689	0.122712	0.309092	0.040118	0.241745	1.030318	0.090142	0.02533
SLC6A15	1.579552	4.102182	0.182028	0.44908	0.093726	0.158349	0.491226	0.00309	0.696218	4.00691	0.472563	0.0	1.047642	1.201014	13.903066	0.0	0.169434	0.49434	1.581215	0.985401	0.045047	0.18684	0.343892	0.166557	9.61441	6.115837	0.458797	0.028868
SLC6A4	0.056415	0.006297	0.0	0.0	0.008255	0.043491	0.128278	0.0	0.392847	0.0	2.358577	0.097217	0.0	0.0	0.0	0.00783	0.0	0.0	0.066946	0.020094	0.00434	0.0	0.16783	0.0	0.020283	0.0	0.004198	0.0
SLC7A14	0.0	0.009186	0.0	0.256816	0.772594	0.126651	0.188726	0.007547	0.035184	0.022618	0.157791	0.0	0.043066	0.004434	0.290142	0.01283	0.212618	0.065825	0.539992	0.294693	0.131462	0.011792	0.10033	0.075495	0.030896	0.0	7.666509	0.129906
SLC7A2	0.252193	0.321279	2.650047	4.084033	7.909198	5.722028	0.731132	2.522241	0.579768	0.19934	3.123836	0.0	3.626132	0.543184	0.200943	0.021014	2.704104	3.194599	1.010118	0.010943	5.007901	1.020943	1.446887	1.634717	0.865708	1.634304	0.715307	0.799906
SLC7A4	0.250849	0.11717	0.0	0.166415	0.0	0.0	0.0	0.0	0.0	0.079858	0.065998	0.0	0.0	0.16066	0.0	0.00783	0.0	0.038703	0.025617	1.982406	0.0	0.101675	0.0	0.046226	0.020283	0.269057	0.143538	0.080566
SLC8A3	0.0	0.006686	0.0	0.008443	0.015118	0.026085	0.003726	0.007925	0.04304	0.027594	0.028758	0.070849	0.0	0.005283	0.0	0.0	0.011651	0.0	0.016281	0.0	0.011415	0.011792	0.0	1.290425	0.079575	0.0	0.006792	0.0
SLCO2A1	0.043538	0.037665	0.210425	0.055566	0.123585	0.761085	0.209387	0.0	0.935395	0.0	0.210055	0.0	0.104104	0.212901	0.0	0.00783	0.066274	0.491226	0.000126	0.101792	0.169292	0.076486	1.9677	0.0	0.0	0.0	0.0	0.043349
SLCO2B1	0.025189	0.799499	0.0	0.038302	0.021061	0.047736	0.257547	0.0	0.661569	0.0	0.238113	0.0	0.0	0.06658	0.019717	0.019127	0.019623	0.0	0.014332	0.0	0.009292	0.030425	0.081321	0.110283	0.0	2.770354	0.055472	0.0
SLCO4C1	0.014906	1.017406	0.0	0.0	0.0	0.0	0.02434	0.0	0.002839	0.052146	0.031926	0.145708	0.0	0.088915	0.004858	0.231627	0.0	0.100142	0.0	0.031745	0.0	0.084009	0.0	0.0	0.013019	0.0	0.023443	0.0
SLFN11	0.719481	0.625843	0.016509	4.014552	14.341698	6.202146	2.324929	0.620165	6.229897	0.172547	4.621392	2.242642	7.430495	0.014858	12.882736	5.375684	12.983325	6.260519	6.365975	3.492925	13.464906	0.238113	9.059281	0.19559	9.620637	2.345059	2.064481	6.969741
SLIT1	0.0	0.005613	0.0	0.004198	0.001745	0.0	0.0	0.0	0.000137	0.0	0.007453	0.003113	0.0	0.013019	0.012925	0.0	0.0	0.020708	0.003884	0.006887	0.0	0.011792	0.0	0.0	0.013019	0.002807	0.0	0.0
SLIT3	0.15434	0.219422	0.907123	0.038302	0.088491	0.018726	0.345425	0.086368	0.005103	0.912642	10.981667	0.003113	0.0	0.267759	0.279906	3.437712	0.027594	0.052406	3.595515	10.505896	0.040472	0.161651	0.009175	0.020849	0.067264	0.012453	1.434835	0.018019
SLITRK4	0.020519	0.664947	0.005283	0.275189	0.213443	0.279033	0.319316	0.001533	0.316518	0.0	0.76559	0.106698	0.0	0.281392	0.686981	0.01283	2.326203	0.020708	0.195676	0.046179	3.114646	0.307759	0.474328	1.807547	0.413396	0.0	0.451038	0.36467
SLPI	43.77066	80.366869	0.0175	0.00783	0.009528	0.0	0.0	0.926792	0.087414	2.338019	0.420283	0.036981	0.0	8.446368	0.0	0.108019	0.0	0.0	0.092362	0.0	0.0	4.222901	0.0	0.072241	0.0	0.0	0.006792	0.0
SMCO3	0.0	0.00684	1.924623	0.0	0.055991	0.028962	0.015212	0.00309	0.171745	0.0	0.264631	0.0	0.0	0.0	0.0	0.0	0.049882	0.017995	0.143774	0.0	0.00434	0.00783	0.015271	0.316108	0.013019	0.136179	0.048632	0.006981
SMOC1	1.302075	1.022653	0.0	0.0	0.019717	0.238019	0.052123	6.596745	0.217264	1.593892	0.149182	0.0	0.073585	0.136604	2.538278	2.674057	0.0	0.301745	0.14261	0.060519	0.050094	0.407075	0.049458	0.157618	4.606392	0.021675	0.0	0.0
SMPDL3B	0.46934	0.643508	0.0	0.00783	0.040236	0.015236	0.092689	0.0	0.073786	0.186462	0.008019	0.003113	0.0	1.758703	0.0	0.0	0.033939	0.0	0.002099	0.0	0.01934	1.486226	0.142689	0.0	0.0	0.002807	0.004198	0.0
SNAP25	0.043443	0.001781	0.0	0.229811	0.013255	0.010755	0.091887	0.0	0.009957	0.0	0.071132	0.0	0.657665	0.0575	0.211792	0.110825	0.011651	0.74441	0.55013	0.031415	0.0	0.080613	0.068679	0.021415	0.115283	0.274858	0.319104	0.451769
SNCB	0.090731	0.005401	0.0	0.004198	0.003066	0.0225	0.11684	0.0	0.103268	0.055165	0.017665	0.0	0.0	0.0	0.045	0.0	0.0	0.03441	0.007665	0.0	0.013962	0.015142	0.024328	0.046745	0.22434	0.042854	0.004198	0.0
SNED1	0.025094	0.068013	0.012406	0.748939	1.413208	4.241368	2.926014	4.901274	1.885708	0.120943	10.504395	0.906981	1.316061	0.247075	31.759198	10.882005	0.580731	1.140094	4.441706	15.198726	1.832075	0.0375	0.810094	1.876038	11.833632	0.41816	0.07316	0.482382
SNORA59B	0.0	24.535283	0.116745	0.13934	0.468585	0.08467	0.072877	0.106722	21.443632	0.059151	0.042429	0.225613	0.0	0.0	0.08283	0.082099	84.498726	0.0	36.81476	0.08908	0.165613	0.0	0.05691	0.465401	0.100873	0.11645	0.066698	0.113585
SNRK	1.127759	2.894487	0.901156	2.63316	18.887311	21.578208	13.750472	2.007783	15.904648	1.489127	1.64695	25.031887	2.092759	1.996156	1.281368	2.141627	15.103349	1.28217	1.662158	2.152736	30.53533	1.406462	11.657417	1.326462	1.139198	3.349068	1.340307	1.820094
SNTG2	0.0	0.001191	0.029057	0.0	0.0	0.0	0.050189	0.0	0.026218	0.052406	0.021934	0.106698	0.0	0.038208	0.004858	0.108019	0.0	0.0	0.005228	0.0	0.0	0.017311	0.0	0.0	0.0	0.0	0.034104	0.056321
SOBP	0.089245	0.030295	0.0	0.085425	0.328632	0.24191	0.184292	0.76	0.111844	0.029528	0.854497	0.003113	0.150236	0.099481	0.793797	0.618349	0.167311	0.249599	0.584009	0.270425	0.379953	0.197382	0.09105	0.072382	1.082689	0.062028	0.242217	0.110566
SOD3	0.141415	0.240366	0.096274	3.950094	0.0	0.0	0.05217	0.670189	0.012534	0.0	10.50173	0.0	0.408113	0.068396	0.474693	0.225094	0.0	0.622925	6.031089	1.011604	0.0	0.062736	0.057925	0.443113	0.21691	0.01342	0.413396	1.607665
SORCS2	0.204858	0.128243	0.0	0.012028	0.005189	0.0	0.032288	0.562476	0.001252	0.035566	0.18445	0.003113	0.097783	0.33816	0.0	0.834009	0.011651	0.0	0.109367	0.022925	0.002123	0.0375	0.0	0.496415	0.067264	0.051002	0.155991	0.0
SOX11	0.515307	0.000342	0.609528	0.004198	0.0	0.0	1.041769	0.046226	0.0	0.015094	0.045645	0.0	0.071132	7.017311	0.0	0.032311	0.0	0.9575	0.160417	0.011368	0.0	1.310212	0.0	1.989788	0.236509	0.006792	0.757028	0.006981
SOX15	16.476887	3.197412	1.049434	0.025802	0.004811	0.011509	0.003726	0.005873	0.015009	16.987335	0.03842	0.029811	0.155377	0.173066	0.004858	0.032311	0.0	0.360165	0.014815	0.015613	0.0	1.824269	0.0	0.012123	0.02533	0.016226	0.010991	0.018019
SOX17	0.0	0.637683	0.009387	0.479387	9.414599	11.166368	6.191675	0.001557	4.471904	0.0	1.079748	0.0	0.0	0.01441	0.0	0.0	12.022193	0.0	0.266219	0.0	7.650142	0.0	3.214175	0.0	0.038656	0.0	0.010991	0.0
SOX18	0.005566	0.012028	0.005283	0.012877	1.846722	4.782783	5.585377	0.003585	4.788756	0.0	0.178105	0.0	0.043066	0.008255	0.0	0.0	2.125094	0.020708	0.008742	0.010943	2.496604	0.0	1.441191	0.0	0.0	0.013561	0.0	0.0
SOX2-OT	0.12066	0.07809	0.007123	0.0225	0.007807	0.046887	0.0	0.03467	0.083392	0.035566	0.031187	0.045943	0.043066	0.00684	0.032642	0.0	0.049882	0.064929	0.046541	0.08908	0.021627	0.0	0.0	0.035896	0.143821	0.042241	0.010142	0.006981
SOX5	0.053726	0.005425	0.017075	0.857406	0.085755	0.149646	0.100708	5.664175	0.023512	0.0	0.092138	0.029811	0.633042	0.09658	0.199953	0.174057	0.04191	0.208703	0.327115	0.026934	0.079292	0.022972	0.0	0.049434	0.453231	2.062394	0.911321	0.505377
SOX7	1.434953	0.524499	0.0	0.004198	1.277217	2.419104	6.748396	0.00309	1.007071	1.513797	0.086352	0.0	0.0	0.040189	0.0	0.0	1.260991	0.0	0.005818	0.002642	2.450071	0.055	3.387276	0.004811	0.0	0.0	0.0	0.0
SPARCL1	0.0	0.041061	0.0	0.004198	0.051887	0.341627	0.014953	0.0	13.568499	0.0	17.638129	0.0	0.0	0.029764	0.048491	0.0	0.033939	0.0	0.049682	0.0	0.011722	0.0	3.150507	0.015236	0.054245	0.073302	0.0	0.0
SPATA12	0.0	0.0002	0.0	0.0	0.004811	0.029764	0.024198	0.0	0.032774	0.0	0.007956	0.0	0.0	0.033443	0.0	0.0	0.0	0.017995	0.000362	0.0	0.006462	0.037406	0.054222	0.0	0.0	0.00559	0.004198	0.0
SPECC1L-ADORA2A	0.010142	0.025566	0.007123	0.303302	4.910283	0.821321	2.128373	0.013208	0.806063	0.113255	0.201989	2.114245	0.0	0.021981	0.181675	0.021014	1.205943	0.078349	0.054336	0.073962	1.686533	0.025755	0.459493	0.029198	0.22434	0.012358	0.068538	0.176462
SPEF1	0.0	0.008608	0.009387	0.012028	0.007807	0.007217	0.009788	0.003585	0.001492	0.0	0.019214	0.0	0.261368	0.004434	0.004858	0.0	0.0	0.038703	0.007791	0.0	0.00434	0.045377	0.0	0.0	0.0	0.0	0.004198	0.006981
SPINT1	31.657689	23.932553	15.292925	0.062972	0.18217	0.364151	1.256179	0.028325	0.119605	23.499481	0.069261	0.409858	0.955142	32.199009	0.004858	0.041392	0.150236	0.479269	0.019693	0.015613	0.087075	21.791698	0.175012	0.102547	0.023726	1.348514	0.061792	0.01783
SPNS2	0.306344	5.22533	0.077901	0.018302	0.672052	3.461274	6.891226	0.047854	7.460287	0.015094	0.386085	0.003113	0.028066	4.339858	0.025094	0.0	1.820991	0.017995	0.09884	0.002642	0.975377	12.507877	4.758868	0.247712	0.055472	0.0	0.010991	0.010849
SPOCK3	0.249929	0.073149	0.0	0.0	0.0	0.003726	0.242547	0.0	0.004099	0.032642	0.062343	0.003113	0.0	0.069623	0.0	0.0	0.022288	0.106769	0.127268	0.0	0.019858	0.025755	0.0	0.0	0.0	0.0	0.86283	0.0
SPON1	0.0	0.38908	0.0	0.038302	0.0	0.0	0.807335	0.286297	0.02747	0.0125	7.416761	0.062736	0.0	0.22908	1.20184	0.041392	0.0	0.063302	1.230366	0.287736	0.0	2.092005	0.012264	0.0	0.010708	0.032854	0.101368	0.01783
SPON2	2.113821	2.021439	0.69184	72.641179	0.018396	0.079976	0.407571	2.125165	0.163602	0.322689	31.938553	2.717406	41.660566	0.771038	39.014811	3.041698	1.077642	30.51934	35.725739	22.77	0.035	0.937665	0.496675	1.807547	16.206745	3.425908	104.28783	45.092618
SPP1	0.0	57.278632	0.0	0.236415	0.0	0.003726	1.795708	0.013538	0.136175	0.192925	0.152123	0.003113	0.16283	15.11467	0.025094	0.986533	0.079717	0.0	0.61239	1.062264	0.002123	34.1575	0.079682	0.03684	0.305708	1.903432	2.214057	0.660873
SPRN	0.0	0.005908	0.0	0.0	0.0	0.0	0.076061	0.00309	0.0	0.022618	0.170747	0.0	0.217665	0.090896	0.025094	0.0	0.0	0.144811	0.06079	0.018443	0.0	0.044717	0.060354	0.125189	0.072665	0.0	0.016934	0.01783
SPSB4	0.005566	0.013219	0.02	0.0	0.007807	0.0	0.036934	0.046038	0.000369	0.0125	0.0	0.0	0.0	0.041226	0.0	0.0	0.011651	0.0	0.00022	0.0	0.0	0.100519	0.0	0.033632	0.010708	0.0	0.0	0.0
SPX	0.615519	1.170259	0.0	0.026745	0.003066	0.003726	0.071038	0.497689	0.010223	0.197311	0.285991	1.267547	0.171368	0.619387	0.036085	0.132406	0.022288	0.188585	0.049686	0.006887	0.050943	0.244528	0.0	0.501344	2.149387	0.142512	0.257665	0.02533
SRGN	0.191392	0.988703	0.007123	1.532995	157.697028	74.467264	46.504151	17.294104	39.282376	0.410236	35.42728	140.953491	72.291792	0.145873	3.897736	44.229269	87.391462	11.93691	15.799033	13.067925	170.680425	5.735094	143.556863	71.472689	25.19967	5.551722	0.048632	16.297005
SRL	0.005566	0.000849	0.0	0.0	0.008255	0.003726	0.016934	0.013538	0.013045	0.0	0.017956	0.0	0.116651	0.0	0.0	0.0	0.011651	0.0	0.007972	0.007123	0.006462	0.0	0.063467	1.893892	0.030896	0.0	0.0	0.010849
SRPK3	0.005566	0.016038	0.042311	0.079906	0.003066	0.0	0.030849	0.029222	0.035472	0.022075	0.05827	0.0	0.041698	0.016321	0.01217	0.00783	0.022288	0.123396	0.081089	0.022736	0.0	0.015142	0.072877	3.944387	0.327877	0.012382	0.11283	0.055354
SSTR1	0.0	0.004658	0.0	0.939458	0.150236	0.022264	0.127736	0.0	0.00681	0.0	0.230975	0.0	0.432146	0.034741	0.0	0.0	0.458302	0.15625	0.6091	0.624764	0.152288	0.058679	0.078597	0.075755	0.013019	0.003844	1.551038	3.360189
ST14	15.945283	10.905077	0.005283	0.0	0.003396	0.0	0.015212	0.0	0.006106	8.761132	0.0	1.290472	0.0	8.594151	0.004858	0.0	0.0	0.020708	0.0018	0.018443	0.002123	5.619575	0.006698	0.0	0.0	0.002807	0.0	0.0
ST6GAL1	1.80184	1.629493	0.055189	0.474505	8.710637	8.491958	7.368774	0.584127	6.807933	3.770236	0.961753	3.94934	0.041698	3.626792	0.057594	0.693656	5.957264	0.481108	0.859603	0.315825	7.356321	2.848184	2.64487	0.169151	0.033302	2.163703	0.672925	0.097311
ST6GAL2	0.030708	0.017465	0.0	1.050495	0.0	0.047736	2.47434	0.007547	0.054571	0.015094	0.240079	0.008962	0.090472	0.333231	0.0	0.00783	0.0	0.0	0.187009	0.061792	0.0	0.064387	0.011722	0.0	0.100873	0.0	0.196274	0.378278
ST6GALNAC5	0.145118	0.578738	0.007123	1.271368	0.0	0.03967	0.024387	0.027146	0.000369	0.610967	0.203436	0.0	0.255212	0.752618	0.025094	0.053962	0.158868	0.052406	2.439139	10.397547	0.0	0.136816	0.0	0.36217	0.013019	0.099033	6.711179	13.010189
ST8SIA6	0.005566	0.116262	0.0	0.004198	0.085778	0.456274	0.020377	0.0	0.068825	0.0	0.02478	0.087264	0.0	0.0	0.0	0.030094	0.04191	0.123066	0.001061	0.002642	0.097146	0.015142	0.0	0.018585	0.0	3.862453	0.0	0.0
STAB1	0.0	0.021179	0.016509	0.017972	18.698184	32.99184	29.837264	0.332241	29.75533	0.0	0.357138	4.290283	0.210094	0.053208	0.091792	0.044882	16.892736	0.100142	0.140299	0.055425	17.741533	0.042123	19.359599	0.0	0.0	0.006792	0.604505	0.010849
STAC3	0.109528	0.043679	0.007123	0.042736	0.011203	0.028962	0.046745	0.026014	0.026762	0.022075	0.098255	0.281321	0.028066	0.026792	0.049575	0.021014	0.04191	0.100142	0.025767	0.021038	0.00434	0.0	0.030236	9.283939	0.257524	0.028325	0.004198	0.047972
STAR	0.173302	0.021934	0.0	0.0225	0.001745	0.0	0.0	0.00434	0.001612	0.326698	0.164803	0.0	2.253656	0.0	0.099104	0.005	0.011651	0.352453	0.12509	0.007123	0.0	0.00783	0.012264	0.004811	0.100873	0.006769	0.098302	0.116604
STC1	0.493679	0.49602	2.559363	35.950943	0.260943	0.775991	4.855896	2.38	1.58051	0.43625	1.606297	0.0	1.261415	0.201981	3.066887	0.483066	0.22125	0.564882	8.001973	3.167594	0.587123	0.902972	1.984399	2.171887	7.620142	0.37704	1.673137	2.386651
STC2	4.18566	26.203768	0.950991	162.181604	2.813679	2.405991	3.729788	50.959953	2.318542	8.806486	26.571454	0.0	6.274481	16.789552	1.428892	55.773726	6.01441	9.031061	38.922657	64.012925	2.47191	4.361509	3.39934	63.2875	12.346887	0.249587	108.200472	17.9175
STEAP1	2.086745	1.460613	0.0625	2.659858	2.613113	2.665731	0.280637	5.816368	0.950828	4.21875	6.889096	0.008962	2.504481	0.444552	13.127642	3.859222	5.510425	4.143208	4.196022	4.205094	5.120991	0.549552	6.045601	0.460377	15.599481	1.101085	0.141108	1.462618
STEAP1B	0.10342	0.516244	0.005283	0.403656	4.946651	3.488703	1.103019	2.423302	1.441188	1.118726	0.32717	0.097217	0.459882	0.0	3.896179	3.221014	7.998703	2.917429	1.341718	1.126439	6.942217	0.270802	6.072783	0.095283	8.486274	2.760354	0.027264	0.787972
STEAP4	0.133113	0.329646	0.0	0.004198	0.0	0.0	0.0	17.049858	0.000137	0.071604	2.400936	0.189528	0.0	0.134811	37.253467	0.387972	0.0	0.020708	0.173322	0.109104	0.0	0.076085	0.0	0.04934	1.450802	0.009599	0.0	0.0
STMN2	0.0	0.0	0.0	0.031179	0.0	0.0	0.108986	0.003585	0.0	0.0	0.011258	0.0	0.0	0.12684	0.703491	0.013184	0.061745	0.0	0.632744	2.685755	0.0	0.105236	0.0	1.699198	0.143821	0.003844	0.332311	0.374387
STRA6	0.086132	0.071627	5.321769	5.670802	0.0	0.028962	0.088868	0.028491	0.00554	0.015094	0.124182	0.0	1.150307	0.18592	0.0	0.00783	0.110637	0.052123	0.778738	0.239505	0.0	0.271486	0.082052	0.036887	0.020283	0.0	2.338821	5.484835
SULF1	0.211981	0.343325	0.298726	5.685401	4.172382	7.250943	0.279811	270.368962	0.599039	0.165142	2.807052	0.029811	15.211179	0.508679	0.282406	104.532547	6.762217	0.802335	53.183943	7.013585	3.162925	0.520495	1.184811	17.794151	3.962524	0.321392	20.033844	233.447972
SULT1B1	0.034245	0.006545	0.0	0.0	4.679788	2.684741	0.06184	0.001533	0.967526	0.0	0.187492	0.893538	0.125849	0.0	0.671604	0.0	5.493679	0.326179	0.137182	0.004481	14.992476	0.0	1.536899	0.024269	5.015259	0.0	0.0	0.0
SULT1C4	0.0	0.919906	0.0	0.004198	0.628514	2.316509	1.400259	0.01033	11.437144	0.0	0.007799	0.008962	0.052453	2.987453	0.0	0.0	2.015165	0.064929	0.012476	0.002642	0.479599	3.511274	0.57967	0.009245	0.013019	0.009599	0.0	0.01783
SULT1E1	0.204245	0.214422	0.0	0.0	13.469151	1.34934	0.003726	0.003585	0.425279	0.151462	3.725031	0.0	0.429127	0.004434	0.032642	0.0	26.193679	0.704269	0.514917	0.0	2.077429	0.028962	0.39638	0.055943	0.160684	0.0	0.042689	0.030024
SULT2B1	6.263608	0.715943	0.038396	0.00783	0.006462	0.0	0.019151	0.001557	0.007363	0.237406	0.008412	0.0	0.0	0.037783	0.0	0.0	0.0	0.017995	0.004025	0.011792	0.0	0.021132	0.009175	0.052877	0.0	0.021415	0.006792	0.0
SUSD3	0.014906	0.159894	0.020896	0.0	0.030071	0.03967	0.0	0.338302	0.00289	0.359788	0.384874	1.246368	6.144434	0.073962	0.252311	0.030094	0.0	0.704646	0.14669	0.0	0.011722	0.208538	0.017877	0.004811	0.131958	0.275106	0.023443	0.610873
SVIP	0.774057	0.779528	0.005283	0.039057	1.866439	2.2275	1.920849	0.480071	1.474215	0.437524	0.227799	2.914811	0.540637	0.919693	0.171509	0.152783	1.837995	0.626038	0.380503	0.157406	3.968349	1.337642	1.959776	0.459835	0.277618	1.071179	0.27967	0.241274
SYCE1	0.005566	0.00112	0.0	0.796698	0.009528	0.011509	0.0	0.0	0.003396	0.049127	0.03327	0.0	0.062406	0.032736	0.057594	0.019127	0.0	0.0	0.002201	0.004481	0.00467	0.0	0.074811	0.0	0.033302	0.0	0.0	0.110566
SYPL2	0.0	0.002465	0.012406	0.073868	0.001745	0.0	0.0	0.005142	0.000506	0.0	0.066525	0.0	0.181958	0.048208	0.370613	0.080873	0.0	0.038703	0.031789	0.004481	0.0	0.011792	0.057736	0.362406	0.013019	0.02217	0.027264	0.615094
SYT16	0.076698	0.20921	1.327571	0.008443	0.001745	0.007217	0.043066	0.007925	0.030622	0.0	0.04842	0.003113	0.0	0.024198	0.0	0.0	0.0	0.052123	0.009803	0.022689	0.00434	0.125637	0.006698	0.013774	0.013019	0.0	0.0	0.181557
SYT9	0.005566	0.0	0.024198	0.012877	0.035472	0.160142	0.013208	0.0	0.084099	0.0	0.0	0.003113	0.071132	0.075354	0.0	0.0	0.08217	0.020708	0.001722	0.011368	0.016675	0.048349	0.180047	0.0	0.0	0.0	0.023443	0.0
SYTL5	0.357547	0.306733	0.024198	0.876038	0.0	0.003726	0.003726	0.0	0.000617	0.027594	0.013742	0.0	0.0	0.005283	0.0	0.0	0.0	0.038703	0.095031	0.007123	0.0	0.027783	0.018962	0.0	0.010708	0.038632	0.03191	1.439175
TAF7L	0.0	0.008514	0.0	0.046887	0.140283	0.026085	0.098939	0.007925	0.019605	0.0	0.003019	0.0	0.095519	0.026792	0.025094	0.01283	0.13283	0.052123	0.044733	0.002642	0.14533	0.083585	0.112453	0.004811	0.049363	0.056321	0.061934	0.047972
TAGLN	5.432759	20.082636	75.566297	212.902972	5.835684	3.177123	33.518491	39.413632	4.907972	8.174458	130.279277	0.957075	66.405425	166.422783	3.909882	386.080613	4.0825	48.588679	186.342193	306.683113	0.560778	46.164481	8.79171	249.774858	17.9625	1.63671	209.57434	515.981274
TAGLN3	0.830755	0.3949	0.0	0.004198	0.003396	0.0	0.163679	0.0	0.010266	3.408797	0.010723	0.0	0.488396	0.179575	0.0	0.0	0.0	0.199363	0.23695	0.014434	0.018915	0.751462	0.126627	0.007689	0.02533	0.038632	0.037854	0.0
TAL1	0.0	0.007771	0.0	0.0	4.109623	4.050991	1.831439	0.003585	6.592238	0.0	0.034277	1.22217	0.0	0.052547	0.0	0.0	2.870943	0.0	0.010629	0.0	2.690401	0.112052	2.26092	0.0	0.0	0.0	0.0	0.006981
TAS1R1	0.0	0.0	0.0	0.004198	0.003396	0.0	0.009788	0.013208	0.001055	0.0	0.007484	0.003113	0.0	0.0	0.0	0.005	0.0	0.038703	0.009017	0.031745	0.002123	0.0	0.009175	0.588962	0.020283	0.003844	0.0	0.0
TAS2R43	0.037877	0.058656	0.156604	0.252736	0.10684	0.122075	0.043443	0.049458	0.13199	0.0	0.0	0.003113	0.052453	0.0	0.229434	0.178797	0.114009	0.017995	0.110385	0.283868	0.403514	0.0	0.036274	0.106321	0.090118	0.317583	0.149599	0.312406
TBC1D26	0.0	0.076999	0.071509	0.00783	0.149811	0.088066	0.0	0.051014	0.038791	0.015094	0.010802	0.006226	0.0	0.035802	0.025094	0.022264	0.112453	0.017995	0.040908	0.095873	0.023443	0.023585	0.0	0.004434	0.090566	0.060354	0.050708	0.0
TBX15	0.0	0.015495	0.0	0.004198	0.001745	0.015236	0.0	6.54875	0.085339	0.0	0.482901	0.003113	0.0	0.009127	1.653797	3.705708	0.0	0.03441	0.035149	6.449599	0.002123	0.00783	0.034646	1.600283	2.174292	0.008986	0.0	0.0
TBX2	0.162382	0.074375	0.0	6.199953	0.0	0.010755	0.168443	0.744316	0.023165	0.081132	1.508436	0.003113	2.666462	0.533632	3.280307	0.895047	0.058373	9.74842	4.278939	0.147547	0.00434	0.194906	0.031863	0.641958	3.646179	3.576356	2.711934	1.518514
TBX20	0.0	0.011474	0.026887	1.207571	0.785	0.0	0.033278	0.00309	0.018456	0.0	4.912689	0.021887	0.052453	0.046745	0.019717	0.0	0.08217	0.052406	0.428986	0.730142	0.572217	0.132972	0.074057	0.088656	0.010708	0.0	1.727972	0.138656
TBX3	0.458349	0.230637	0.127594	9.22033	0.060354	0.115566	0.580684	0.32783	0.249297	0.605519	0.830346	0.003113	4.620024	0.957901	10.663137	1.09066	0.175708	7.876368	2.796616	2.880991	0.139458	0.300943	2.122748	0.27566	7.53941	0.06388	3.170802	10.585283
TCF21	0.005566	0.003915	0.0	0.581651	0.0	0.0	0.046887	0.0	0.0	0.0	3.637586	0.0	0.062406	0.038208	0.017783	0.0	0.011651	1.418349	1.794925	0.0	0.0	0.074953	0.0	0.040047	0.010708	0.003844	0.722406	0.043019
TCP11	0.0	0.015259	0.059387	0.052925	0.017335	0.011509	0.014953	0.005873	0.014232	0.0	0.009921	0.003113	0.338962	0.015613	0.032642	0.024127	0.0	0.064929	0.007983	0.049906	0.002123	0.021132	0.030236	0.013774	0.033302	0.006792	0.006792	0.006981
TDO2	0.0	0.015861	0.0	0.934104	0.0	0.0	0.0	0.049009	0.002676	0.0	0.11728	0.0	0.0	0.0	0.0	0.067311	0.019623	0.228703	0.33934	0.074528	0.0	0.0	0.0	0.049458	0.0	0.003844	0.804009	0.245542
