TissueNames	Epithelial Cell Airway	Canonical Epithelial Cell	Epithelial Cell Placental	placental.pericyte	pulmonary.artery.endothelial.cell	vein.endothelial.cell	Glomerular Endothelial Cell	articular.chondrocyte.of.knee.joint	Canonical Endothelial	hair.follicular.keratinocyte	Cardiac Fibroblast	mononuclear.cell	myometrial.cell	kidney.epithelial.cell	subcutaneous.preadipocyte	Osteoblast	epithelial.cell.of.umbilical.artery	bronchus.fibroblast.of.lung	Smooth Muscle	hair.follicle.dermal.papilla.cell	thoracic.aorta.endothelial.cell	epithelial.cell.of.proximal.tubule	Endometrial or Mammary Endothelial	Skeletal Muscle Myoblast	skeletal.muscle.satellite.cell	Melanocyte	mesenchymal.stem.cell.of.Whartons.jelly	fibroblast.of.villous.mesenchyme
SAMSN1	0.0	0.000322	0.0	0.000226	0.013548	0.016187	0.001416	0.0	0.007815	0.0	0.001382	0.785633	0.0	0.000573	0.0	0.0	0.032381	0.0	7.7e-05	0.0	0.028864	0.000421	0.002707	0.0	0.0007	0.0	0.0	0.001363
SBK1	0.001871	0.000788	0.0	0.0	0.000207	0.000655	0.002001	0.0	0.000157	0.000649	0.0	0.015482	0.002682	0.038284	0.0	0.0	0.001458	0.0	1.1e-05	0.0	0.000491	0.012475	0.000394	0.000207	0.0	0.0	0.0	0.0
SBSN	1.0	0.381374	0.0	0.000573	0.0	0.0	0.0	0.017177	0.000105	0.042262	0.176374	0.0	0.046746	0.0	0.128437	0.090695	0.0	0.002458	0.05438	0.010125	0.0	0.0	0.0	0.0	0.208824	0.0	0.0	0.0
SCARA5	0.007913	0.0	0.063667	0.0	0.000607	0.0	0.0	0.034798	2.7e-05	0.0	1.0	0.000616	0.0	0.0	0.28821	0.004159	0.0	0.0	0.558816	0.000887	0.00042	0.0	0.0	0.001522	0.013767	0.059995	0.0	0.0
SCARF1	0.000388	0.003779	0.002407	0.001567	0.675398	0.917874	1.0	0.002673	0.762362	0.001575	0.023924	0.032119	0.013054	0.223604	0.000338	0.004686	0.699897	0.007875	0.006356	0.002509	0.508813	0.114938	0.715687	0.001044	0.001652	0.001407	0.002824	0.004108
SCHIP1	0.021762	0.016404	0.056412	0.013097	0.182015	0.04566	1.0	0.013939	0.108827	0.016147	0.019163	0.000499	0.037112	0.02376	0.010597	0.007362	0.884667	0.079594	0.023368	0.014994	0.222851	0.030714	0.103646	0.04781	0.007272	0.004384	0.011432	0.014706
SCIN	0.040789	0.8643	0.17986	0.1319	0.005582	0.024512	0.030564	0.086261	0.023693	0.0	0.0	0.005251	0.0	0.521161	0.0	0.200793	0.019883	0.0	0.100657	0.035317	0.005278	0.320976	0.207446	0.0	0.0	0.067463	1.0	0.186534
SCN2A	0.008942	0.207144	0.008488	0.089273	0.0	0.0	0.027206	0.188094	0.0	0.110757	0.043373	0.0	1.0	0.017127	0.007806	0.342579	0.044333	0.287068	0.620256	0.052745	0.0	0.01258	0.0	0.086242	0.038119	0.036224	0.563222	0.850896
SCN3A	0.0	0.209476	0.0	0.0	0.0	0.0	0.05308	0.0129	0.878926	0.0	0.0	0.28972	0.0	0.008415	0.0	0.020599	0.0	0.037937	0.060524	0.0	0.0	0.081516	0.113234	0.017454	0.078996	0.017061	0.06991	0.0
SCN4B	0.175479	0.089114	0.017568	0.0	0.013818	0.0	0.045873	0.01226	0.00175	0.469639	0.01226	0.00226	0.0	0.032551	0.0	0.005685	0.008459	0.047791	0.006718	0.0	0.006541	0.0	0.0	0.0	0.0	0.002038	0.015479	0.0
SCN9A	0.013433	0.138391	0.003307	0.489819	0.005948	0.013821	0.138853	0.0	0.017793	0.013833	0.102568	0.013966	0.359633	0.10129	0.003125	0.02846	0.04431	0.324723	0.415264	0.022106	0.021888	0.025238	0.026146	0.078336	0.098771	0.014163	0.239767	1.0
SCNN1A	1.0	0.811832	0.54972	0.003955	0.000851	0.003158	0.002397	0.008923	0.00947	0.129232	0.051006	0.00865	0.004695	0.087898	0.0	0.000854	0.003009	0.015801	0.001119	0.00767	0.001278	0.355599	0.007637	0.013587	0.011854	0.001594	0.002973	0.000761
SCUBE1	0.0	3.4e-05	0.0	0.0	0.0	0.013085	1.0	0.071295	0.01331	0.0	0.002276	0.010522	0.0	0.005293	0.0	0.022792	0.0	0.003473	0.009072	0.0	0.000783	0.0	0.006895	0.00227	0.00712	0.0	0.000704	0.0
SCUBE3	0.001135	0.000355	0.001735	0.029407	0.003682	0.009619	0.009526	0.057712	0.010884	0.0	0.023107	0.0	0.280375	0.008229	0.107943	0.324493	0.003191	0.003969	0.127257	0.035834	0.003071	0.006789	0.006275	0.158229	1.0	0.000293	0.00211	0.117986
SDC1	0.699283	0.621292	0.157109	0.034526	0.007838	0.003575	0.00899	0.017129	0.004505	1.0	0.001837	0.0	0.021948	0.145987	0.010917	0.00649	0.001101	0.034042	0.031103	0.09043	0.001259	0.094006	0.002196	0.001075	0.002932	0.006116	0.041213	0.069082
SDK2	0.536854	0.416453	0.0	0.002193	0.000912	0.0	0.043816	0.285345	0.0	1.0	0.034722	0.081175	0.037162	0.048892	0.006752	0.0	0.0	0.027379	0.008104	0.194879	0.0	0.010252	0.0	0.11538	0.0	0.006161	0.049484	0.0
SEC14L4	0.0	0.142017	0.0	0.0	0.0	0.0	0.0	0.957921	0.27734	0.0	0.253816	0.0	0.818688	0.069307	1.0	0.0	0.0	0.271658	0.064975	0.093441	0.0	0.102723	0.513304	0.0	0.332302	0.398824	0.0	0.0
SEL1L3	0.136509	0.806725	0.10832	0.14657	1.0	0.582297	0.561232	0.027617	0.477032	0.325545	0.330429	0.333374	0.027873	0.708789	0.0	0.458049	0.638131	0.02071	0.910917	0.000134	0.884474	0.251292	0.373177	0.181338	0.033125	0.045019	0.579848	0.02346
SELL	0.0	2.8e-05	0.000179	0.000106	0.006064	0.006869	0.000996	0.001674	0.001658	0.0	0.001071	0.867939	0.0	0.0	0.0	0.0	0.002726	0.0	0.000461	6.6e-05	0.005351	0.0	0.005699	0.0	0.000906	0.000504	0.0	0.0
SELP	0.0	4e-05	0.0	0.00219	0.086348	1.0	0.502744	0.006254	0.090191	0.0	0.009359	0.523696	0.0	0.0	0.0	0.0	0.011723	0.0	0.000827	0.0	0.080417	0.0	0.092817	0.00124	0.0	0.0	0.003074	0.0
SEMA3G	0.017539	0.008439	0.0	0.0	0.099282	0.762823	0.560508	0.000323	0.75399	0.010738	0.00913	0.003173	0.0	0.002086	0.001009	0.0	1.0	0.0	0.000721	0.011516	0.108331	0.052684	0.068597	0.00376	0.0	0.0	0.0	0.001449
SEMA6B	0.001159	0.000383	0.0	0.002308	0.267012	0.662134	1.0	0.001619	0.286305	0.0	0.035371	0.01928	0.003965	0.000797	0.000385	0.000382	0.19727	0.003025	0.001437	0.000465	0.302853	0.001188	0.516189	0.04017	0.002005	0.000484	0.000505	0.0
SERPINA3	0.007119	0.077072	0.000475	9.6e-05	0.003336	8.5e-05	0.000554	0.097196	0.000157	0.007522	1.0	0.0	0.004691	0.072842	0.001084	0.005703	0.000821	0.006932	0.022762	0.000863	0.000324	0.009008	0.0	0.286138	0.019762	0.001769	0.003077	0.000159
SERPINB5	1.0	0.88287	0.027587	8.1e-05	0.000201	0.0	0.0	0.0	0.000157	0.858635	5.8e-05	0.0	0.0	0.002138	0.0	0.0	0.0	0.000349	8.4e-05	0.00106	0.0	0.000293	0.0	9.3e-05	0.0	0.0	0.0	0.0
SERPINB9	0.081954	0.04424	0.0	0.153923	0.486888	1.0	0.866091	0.257258	0.66379	0.008288	0.158821	0.415454	0.075716	0.06531	0.012389	0.032576	0.768154	0.078997	0.044501	0.041024	0.806608	0.190312	0.661246	0.015545	0.001957	0.015066	0.087823	0.117086
SERPIND1	0.005723	0.0	0.0	0.017436	0.113389	0.008226	0.080632	0.0	0.045627	0.0	0.028333	0.0	0.059869	0.0	0.0	0.0	0.044988	0.0	0.000661	0.0	0.0803	0.0	1.0	0.002502	0.006043	0.0	0.003833	0.0
SERPINE2	0.056522	0.102039	0.034294	0.414594	0.009206	0.003082	0.03824	0.84687	0.003675	0.20596	0.187614	0.0	0.033725	0.066543	0.426782	0.864119	0.012191	0.015689	1.0	0.953914	0.005078	0.044097	0.011872	0.279179	0.363997	0.135302	0.276902	0.213186
SERPING1	0.001981	0.015047	0.011994	0.015535	9.4e-05	6.8e-05	0.00166	0.038051	0.000428	0.044295	1.0	0.003674	0.275652	0.029152	0.056631	0.065581	0.000501	0.126632	0.020952	0.035948	8.5e-05	0.044692	0.009594	0.055359	0.0419	0.010141	0.012262	0.026475
SFN	0.8862	0.4627	0.138882	0.000356	0.00022	2.6e-05	0.001433	0.000203	0.00015	1.0	4.5e-05	0.000205	0.000584	0.054376	0.00058	3.4e-05	0.0	0.001073	0.000248	0.000618	0.0	0.140424	0.001048	0.0	0.0	0.0	0.0	0.000123
SFRP1	0.145499	0.22749	0.725528	0.084486	0.021159	0.012619	0.043201	0.050581	0.014988	0.271179	0.063212	0.0	1.0	0.026024	0.03192	0.008419	0.005008	0.144551	0.584319	0.125515	0.022149	0.125786	0.005254	0.014934	0.100744	0.002747	0.288831	0.04428
SFRP4	0.0	0.001953	0.000975	0.000234	9.7e-05	0.0	0.001647	0.185538	7.7e-05	0.0	0.019979	0.0	0.0024	0.000509	0.00072	1.0	0.0	0.0	0.155957	0.000804	0.0	0.00047	0.001159	0.476308	0.021757	0.002212	0.000234	0.000994
SGCA	0.000613	0.000108	0.001957	0.014609	0.0	0.0	0.0	0.036659	0.0	0.0	0.002879	0.0	0.0	0.0	0.0	0.000206	0.0	0.00074	0.023434	0.005965	0.0	0.001491	0.0	1.0	0.040686	0.000158	0.001402	0.000287
SGK2	0.0	0.734667	0.139029	0.024165	0.004567	0.035772	0.207719	0.042559	0.014046	0.0	0.035635	0.004186	0.037738	0.08924	0.006533	0.006723	0.0	0.0	0.048399	0.014715	0.031332	1.0	0.0	0.023943	0.0	0.03092	0.031967	0.024229
SGSM1	0.0	4e-05	0.015416	0.0	0.006853	0.0234	0.002141	0.001468	0.150413	0.010024	0.005031	0.013114	0.0	0.008873	0.001387	0.0	0.005601	0.0	0.010767	0.0	0.007809	0.0	0.001912	0.0	0.003716	0.0	0.003137	0.0
SH2D3A	0.768621	0.756734	0.850179	0.000971	0.00167	0.016135	0.006588	0.0	0.040384	1.0	0.0	0.178589	0.003226	0.419367	0.0	0.0	0.004148	0.0117	0.000159	0.000304	0.000244	0.305221	0.014097	0.0	0.0	0.001881	0.0	0.0
SH2D3C	0.001383	0.000614	0.001584	0.000727	0.479791	0.651219	1.0	0.001567	0.692166	0.005118	0.018852	0.129968	0.0	0.001821	0.00165	0.00119	0.431736	0.0	0.003836	0.001094	0.356489	0.0	0.600906	0.0	0.001208	0.00377	0.00039	0.001654
SH3TC1	0.253969	0.25891	0.033095	0.282531	1.0	0.85335	0.893428	0.201097	0.919498	0.364815	0.084237	0.358193	0.051882	0.130643	0.019972	0.013958	0.70422	0.0323	0.038188	0.0	0.73074	0.044055	0.449861	0.009452	0.102268	0.265297	0.175815	0.049678
SHBG	0.057463	0.016972	0.087715	0.075827	0.007997	0.006042	0.017061	0.029304	0.016408	0.027329	0.130729	0.0	0.551405	0.028178	0.02101	0.025197	0.0	0.073833	1.0	0.009873	0.001777	0.0	0.04443	0.006437	0.081356	0.014573	0.022827	0.036294
SHC3	0.117014	0.013348	0.010042	0.207121	0.253702	0.018906	0.141415	0.012043	0.028986	0.026387	0.310819	0.0	0.096971	0.077955	0.086709	0.002274	0.061754	0.207964	1.0	0.392637	0.126742	0.127317	0.008994	0.012577	0.103287	0.009809	0.281959	0.228864
SHC4	0.013033	0.02164	0.003851	0.043406	0.004682	0.009108	0.02464	0.021526	0.005146	0.006885	0.032232	0.000446	0.046038	0.035667	0.00602	0.008753	0.008351	0.017627	0.039615	0.004473	0.006027	0.077073	0.00851	0.007959	0.015573	1.0	0.032447	0.029789
SHE	0.0	0.000932	0.0	0.0	0.659084	0.671685	0.434994	0.023135	1.0	0.0	0.017334	0.000318	0.0	0.0	0.0	0.0	0.378369	0.0	0.00254	0.000458	0.66407	0.0	0.295737	0.0	0.0	0.005237	0.0	0.0
SHISA2	0.007233	0.281822	0.130753	0.001187	0.065315	0.008735	0.185665	0.004641	0.022583	0.049459	0.00554	0.001969	0.0	0.58077	0.000804	0.016275	0.212457	0.003442	0.000182	0.000296	0.040588	1.0	0.003887	0.456537	0.032907	0.087804	0.00157	0.000461
SHISA3	0.008218	0.000637	0.0	0.0	1.0	0.012937	0.026836	0.017299	0.025082	0.0	0.630413	0.0	0.044449	0.00607	0.008604	0.0	0.554476	0.045376	0.090804	0.0	0.231048	0.041188	0.176495	0.0	0.014865	0.000866	0.002727	0.0
SHOX2	0.0	0.00088	0.0	0.003385	0.001354	0.0	0.001049	0.238935	0.001084	0.018048	0.160323	0.0	0.068914	0.0	0.240037	0.271493	0.0	0.018274	0.055794	1.0	0.0	0.0	0.003452	0.013926	0.378767	0.001082	0.0	0.001965
SHROOM4	0.020503	0.018624	0.050453	0.008292	0.26511	0.497365	0.31841	0.015539	0.264645	0.01818	0.025253	0.0	0.013376	0.039259	0.000833	0.009327	0.174586	0.009179	0.010706	0.012651	0.44813	0.028763	0.264522	0.004814	0.002575	0.035877	0.015423	0.002173
SIDT1	0.074544	0.015962	0.0	0.0	0.0	0.003749	0.008183	0.0	0.001127	0.003076	0.0	0.96841	0.01026	0.002623	0.0	0.0	0.005484	0.0	0.000215	0.00065	0.005432	0.006152	0.0	0.001091	0.0	0.0	0.0	0.0
SIM1	0.0	0.38354	0.413696	0.0	0.003388	0.02069	0.029967	0.0	0.002634	0.0	0.0	0.0	0.0	0.177455	0.419481	0.008651	0.012873	0.0	0.0	1.0	0.005159	0.860381	0.025068	0.785048	0.170341	0.0	0.0	0.0
SIM2	0.016983	0.123236	0.107735	0.222197	0.002168	0.0	0.04757	0.214184	0.000166	0.006802	0.015605	0.0	0.0	0.444576	0.039174	0.104377	0.015294	0.152925	0.001987	0.122401	0.002912	1.0	0.004134	0.273753	0.005867	0.0	0.0	0.003146
SIX1	0.22236	0.096936	0.0	0.002536	0.018461	0.005138	0.09165	1.0	0.001943	0.005101	0.028878	0.0	0.005528	0.027919	0.113521	0.254018	0.013054	0.797379	0.07622	0.021992	0.009839	0.07318	0.003628	0.637645	0.175505	0.0	0.0	0.001375
SLC10A4	0.0	0.148473	0.0	0.0	0.124434	0.089367	0.130091	0.0	0.179761	0.0	0.133484	0.0	1.0	0.976244	0.309955	0.0	0.470588	0.0	0.033748	0.0	0.273756	0.599548	0.0	0.106335	0.0	0.067308	0.0	0.0
SLC10A6	0.236277	1.0	0.0	0.0	0.010413	0.006708	0.0	0.001425	0.194912	0.569405	0.01004	0.0	0.0	0.0	0.0	0.0	0.01083	0.016727	0.014169	0.017362	0.013241	0.0	0.038846	0.0	0.0	0.011487	0.0	0.0
SLC11A1	0.000412	0.00179	0.00067	0.00017	7.1e-05	0.000151	0.000397	0.001587	0.000344	0.000712	0.000809	0.494149	0.002887	0.000408	0.000197	0.000521	0.000905	0.001275	0.000467	0.000107	0.000176	0.000703	0.000272	0.000375	0.0	0.000545	0.0	0.00044
SLC12A8	0.037148	0.103908	0.079484	0.432714	0.001865	0.003013	0.007014	0.005389	0.001324	0.075422	0.076245	0.0	0.114973	0.059592	0.007618	0.155369	0.003749	0.037595	0.17511	0.033248	0.001998	0.084142	0.011934	0.03461	0.007811	0.002928	1.0	0.159902
SLC13A4	0.0	0.002002	0.0	0.00346	0.0	0.0	0.0	0.04529	0.0	0.0	0.023805	0.0	0.0	0.009991	0.085254	0.024803	0.0	0.060918	0.028198	0.03009	0.0	0.0	0.022023	0.017688	0.055864	0.0	0.0	0.005754
SLC14A1	0.000652	0.0003	0.001605	0.091123	0.0	0.0	0.002927	0.012432	0.000398	0.000971	0.008281	0.00937	0.00812	0.00034	0.00411	0.895965	0.005681	0.046532	1.0	0.014098	0.0	0.004425	0.0	0.069022	0.0097	0.000437	0.078261	0.030505
SLC16A6	0.004347	0.000323	0.0	0.073812	0.000872	0.001705	0.002247	0.0	0.001956	0.000174	0.000689	0.05142	0.000599	0.000807	0.00117	0.002467	0.001719	0.001698	0.000717	0.001855	0.000595	0.000109	0.001897	0.002981	0.00179	1.0	0.002741	0.001805
SLC1A1	0.05011	0.241087	0.065906	0.196897	0.47629	0.461465	0.243149	0.359533	0.173251	0.01582	0.683782	0.0	0.081749	0.090033	0.771429	0.483355	0.238493	0.027489	0.743348	0.130812	0.578061	0.499279	0.322131	0.310493	1.0	0.067217	0.225967	0.546566
SLC1A2	0.0	0.000214	0.0	0.301779	0.0	0.0	0.0	0.03395	0.0	0.0	0.146394	0.0	0.0	0.0	0.739395	0.019359	0.0	0.088826	0.290439	0.426441	0.0	0.0	0.0	0.061317	0.125658	0.008434	0.06121	1.0
SLC22A3	0.090503	0.325597	0.279272	0.400103	0.003673	0.0	0.020785	0.041029	0.000202	0.141647	0.224066	0.0	0.0	0.13928	0.010702	0.579345	0.019138	0.0059	1.0	0.002335	0.003743	0.099937	0.0	0.018767	0.0	0.0	0.480313	0.160669
SLC24A3	0.06667	0.060138	0.028281	0.106081	0.0	0.0	0.017098	0.166676	0.100778	0.159471	0.107891	0.161514	0.308511	0.012044	0.029464	0.08366	0.0	0.0	0.684813	0.081295	0.0	0.0	0.120625	0.041293	0.0	0.0	0.518845	0.449755
SLC25A18	0.060441	0.012738	0.0	0.0	0.0	0.0	0.0	0.001558	0.0	0.029741	0.028327	0.0	0.273636	0.012318	0.035277	0.0	0.0	0.039327	0.000336	0.0	0.00441	0.0	0.031466	0.031682	0.0	0.075611	0.0	0.007094
SLC26A10	0.0	5.4e-05	0.074377	0.086698	0.01683	0.0	0.003409	0.040479	0.007022	0.0	0.062819	0.0	0.176135	0.013248	0.016269	0.041062	0.0	0.121869	0.10032	0.182285	0.005912	0.011565	0.0	0.018168	0.009796	0.017607	0.162391	0.194886
SLC27A6	0.002252	0.003755	1.0	0.003416	0.000164	0.0	0.002296	0.001675	0.000426	0.022077	0.004136	0.0	0.002643	0.009063	0.001217	0.0	0.0	0.003644	0.001091	0.002878	0.0002	0.004388	0.0	0.0	0.0	0.0	0.002239	0.000657
SLC2A12	0.02456	0.028048	0.013184	0.009831	0.006251	0.05306	0.012326	1.0	0.768778	0.015986	0.022385	0.000527	0.049276	0.036363	0.01116	0.134815	0.00467	0.052792	0.154782	0.031693	0.009344	0.076047	0.055119	0.02739	0.008354	0.002275	0.038143	0.004886
SLC30A3	0.0	0.000139	0.003675	0.002921	0.00361	0.446643	0.365456	0.0	1.0	0.0	0.005305	0.002166	0.0	0.011354	0.00338	0.015489	0.023611	0.036459	0.006623	0.0	0.008893	0.014702	0.566938	0.097398	0.0	0.004709	0.002921	0.004857
SLC38A4	0.104181	0.118964	0.008712	0.491304	0.0	0.01267	0.008936	0.310563	0.227135	0.048779	0.071166	0.0	0.077709	0.003	0.003287	0.034482	0.031562	0.098053	0.084312	0.495197	0.001436	0.0	0.012095	0.537865	0.008808	0.002601	0.361896	1.0
SLC3A1	0.0	1.0	0.007697	0.023711	0.0	0.0	0.014261	0.0	0.004174	0.0	0.013402	0.155459	0.0	0.067901	0.0	0.011409	0.0	0.0	0.001065	0.0	0.006323	0.023711	0.0	0.021752	0.0	0.004089	0.006117	0.010171
SLC44A4	0.016262	0.017592	0.000132	0.0	7.7e-05	0.000457	0.001712	0.000198	0.000249	0.000313	0.000346	7.8e-05	0.000703	0.035251	0.0	0.0	0.00085	0.001067	0.000283	0.0	0.000628	0.042268	0.007354	0.0	0.0	0.0	0.000254	0.0
SLC44A5	0.004884	0.1591	0.067791	0.0	0.737775	1.0	0.320538	0.014402	0.338417	0.217734	0.033537	0.026156	0.0	0.239421	0.0	0.00687	0.720041	0.0	0.043449	0.013699	0.906198	0.077538	0.149871	0.0	0.0	0.0	0.009643	0.0
SLC45A2	0.0	0.000199	0.000856	0.000158	0.000293	0.00014	0.0	0.000116	8.5e-05	0.0	0.0	0.0	0.0	0.0	0.000668	0.000789	0.0	0.0	0.000129	9.9e-05	8e-05	0.0	0.0	0.000783	0.0	1.0	0.002435	0.0
SLC47A1	0.232977	0.094221	0.0	0.021539	1.0	0.13998	0.035718	0.930823	0.12104	0.401201	0.432238	0.043981	0.327328	0.154497	0.332656	0.051657	0.37036	0.050167	0.132259	0.341371	0.868915	0.11747	0.295889	0.038404	0.231419	0.986307	0.086291	0.024248
SLC4A4	0.011193	0.198248	0.004748	0.472747	0.006192	0.001426	0.02383	0.129784	0.000758	0.047958	0.156896	0.033398	0.048003	0.070867	0.001859	0.542793	0.044158	0.095528	0.375729	0.013973	0.005506	0.173219	0.0	0.339705	0.039374	0.003611	0.459081	0.40021
SLC6A15	0.113612	0.295056	0.013093	0.032301	0.006741	0.01139	0.035332	0.000222	0.050077	0.288203	0.03399	0.0	0.075353	0.086385	1.0	0.0	0.012187	0.035556	0.113731	0.070877	0.00324	0.013439	0.024735	0.01198	0.691532	0.439891	0.033	0.002076
SLC6A4	0.023919	0.00267	0.0	0.0	0.0035	0.018439	0.054388	0.0	0.166561	0.0	1.0	0.041218	0.0	0.0	0.0	0.00332	0.0	0.0	0.028384	0.00852	0.00184	0.0	0.071157	0.0	0.0086	0.0	0.00178	0.0
SLC7A14	0.0	0.001198	0.0	0.033498	0.100775	0.01652	0.024617	0.000984	0.004589	0.00295	0.020582	0.0	0.005617	0.000578	0.037845	0.001674	0.027733	0.008586	0.070435	0.038439	0.017148	0.001538	0.013087	0.009847	0.00403	0.0	1.0	0.016945
SLC7A2	0.031886	0.040621	0.335059	0.516365	1.0	0.723465	0.092441	0.3189	0.073303	0.025204	0.394962	0.0	0.45847	0.068678	0.025406	0.002657	0.341894	0.403909	0.127714	0.001384	0.633174	0.129083	0.182937	0.206686	0.109456	0.206633	0.09044	0.101136
SLC7A4	0.126538	0.059105	0.0	0.083946	0.0	0.0	0.0	0.0	0.0	0.040284	0.033292	0.0	0.0	0.081043	0.0	0.00395	0.0	0.019523	0.012922	1.0	0.0	0.051288	0.0	0.023318	0.010232	0.135722	0.072406	0.040641
SLC8A3	0.0	0.005181	0.0	0.006543	0.011715	0.020214	0.002888	0.006141	0.033354	0.021384	0.022286	0.054904	0.0	0.004094	0.0	0.0	0.009029	0.0	0.012617	0.0	0.008846	0.009138	0.0	1.0	0.061666	0.0	0.005264	0.0
SLCO2A1	0.022126	0.019142	0.106939	0.028239	0.062807	0.386789	0.106412	0.0	0.475374	0.0	0.106752	0.0	0.052906	0.108198	0.0	0.003979	0.033681	0.249645	6.4e-05	0.051732	0.086036	0.038871	1.0	0.0	0.0	0.0	0.0	0.02203
SLCO2B1	0.009092	0.288591	0.0	0.013826	0.007602	0.017231	0.092965	0.0	0.238803	0.0	0.08595	0.0	0.0	0.024033	0.007117	0.006904	0.007083	0.0	0.005173	0.0	0.003354	0.010982	0.029354	0.039808	0.0	1.0	0.020023	0.0
SLCO4C1	0.003818	0.260585	0.0	0.0	0.0	0.0	0.006234	0.0	0.000727	0.013356	0.008177	0.03732	0.0	0.022774	0.001244	0.059326	0.0	0.025649	0.0	0.008131	0.0	0.021517	0.0	0.0	0.003334	0.0	0.006004	0.0
SLFN11	0.049182	0.042646	0.000115	0.279175	1.0	0.431867	0.161241	0.04225	0.433804	0.011007	0.321532	0.155497	0.517605	0.0	0.898166	0.374181	0.905187	0.435941	0.443302	0.242766	0.938801	0.015583	0.631292	0.012615	0.670474	0.162646	0.143062	0.485444
SLFN12L	0.013822	0.000282	0.0	0.0	0.00092	0.0	0.001872	0.000293	0.001156	0.002887	0.002448	1.0	0.0	0.0	0.002472	0.005756	0.002229	0.003442	0.00071	0.0	0.000406	0.0	0.0	0.000848	0.00249	0.005075	0.0	0.0
SLIT1	0.0	0.059769	0.0	0.044701	0.018584	0.0	0.0	0.0	0.001461	0.0	0.079357	0.033149	0.0	0.138624	0.137619	0.0	0.0	0.220492	0.041353	0.07333	0.0	0.125565	0.0	0.0	0.138624	0.029884	0.0	0.0
SLIT3	0.014054	0.019981	0.082603	0.003488	0.008058	0.001705	0.031455	0.007865	0.000465	0.083106	1.0	0.000283	0.0	0.024382	0.025488	0.313041	0.002513	0.004772	0.327411	0.956676	0.003685	0.01472	0.000835	0.001899	0.006125	0.001134	0.130657	0.001641
SLITRK4	0.006084	0.197151	0.001566	0.081591	0.063284	0.082731	0.094675	0.000455	0.093845	0.0	0.226991	0.031635	0.0	0.08343	0.203684	0.003804	0.6897	0.00614	0.058016	0.013692	0.923467	0.091248	0.140634	0.535923	0.122569	0.0	0.133729	0.108122
SLPI	0.544636	1.0	0.000218	9.7e-05	0.000119	0.0	0.0	0.011532	0.001088	0.029092	0.00523	0.00046	0.0	0.105098	0.0	0.001344	0.0	0.0	0.001149	0.0	0.0	0.052545	0.0	0.000899	0.0	0.0	8.5e-05	0.0
SMOC1	0.197381	0.155024	0.0	0.0	0.002989	0.036081	0.007901	1.0	0.032935	0.241618	0.022615	0.0	0.011155	0.020708	0.384777	0.40536	0.0	0.045742	0.021618	0.009174	0.007594	0.061709	0.007497	0.023893	0.698282	0.003286	0.0	0.0
SMPDL3B	0.266867	0.365899	0.0	0.004452	0.022878	0.008663	0.052703	0.0	0.041955	0.106023	0.00456	0.00177	0.0	1.0	0.0	0.0	0.019298	0.0	0.001194	0.0	0.010997	0.84507	0.081133	0.0	0.0	0.001596	0.002387	0.0
SNAP25	0.058359	0.002392	0.0	0.308716	0.017806	0.014447	0.123436	0.0	0.013376	0.0	0.095555	0.0	0.883471	0.077242	0.28451	0.148877	0.015651	1.0	0.739014	0.042201	0.0	0.108291	0.09226	0.028768	0.154865	0.36923	0.428666	0.606881
SNCB	0.110264	0.006564	0.0	0.005102	0.003726	0.027344	0.141994	0.0	0.1255	0.067041	0.021468	0.0	0.0	0.0	0.054688	0.0	0.0	0.041818	0.009315	0.0	0.016968	0.018401	0.029565	0.056809	0.272637	0.05208	0.005102	0.0
SNED1	0.000412	0.001763	1.2e-05	0.023212	0.044136	0.133219	0.091787	0.154006	0.059019	0.003431	0.330498	0.02819	0.041076	0.007404	1.0	0.342392	0.017913	0.035533	0.13953	0.478364	0.057329	0.000802	0.025138	0.058714	0.372367	0.012793	0.001926	0.014816
SNHG9	0.018152	0.01198	0.023435	0.022361	0.01162	0.022956	0.051119	0.009183	0.011091	0.001467	0.004525	0.238134	0.0	0.000592	0.008519	0.003777	0.01563	0.254235	0.004766	0.015243	0.012282	0.038924	0.049952	0.073486	0.107782	0.014839	0.005297	0.007564
SNORA59B	0.0	0.290363	0.001382	0.001649	0.005545	0.001002	0.000862	0.001263	0.253775	0.0007	0.000502	0.00267	0.0	0.0	0.00098	0.000972	1.0	0.0	0.435684	0.001054	0.00196	0.0	0.000674	0.005508	0.001194	0.001378	0.000789	0.001344
SNORA71B	0.0	0.108227	0.0	0.29058	0.237339	0.085934	0.0	0.029823	0.163764	0.0	0.0	0.823067	0.0	0.0	0.099936	0.0	0.47525	0.18995	0.096679	0.116367	0.041396	0.0	0.0	0.093784	1.0	0.220214	0.05492	0.061607
SNORA73A	0.0	0.303207	0.174589	0.349179	0.109998	0.0	0.695967	0.0	0.288726	0.0	0.521445	0.47438	0.0	0.0	0.110353	0.110353	1.0	0.0	0.274063	0.30614	0.411779	0.522573	0.0	0.284942	0.110353	0.0	0.349179	0.220705
SNRK	0.006355	0.055904	0.0	0.048575	0.50443	0.579898	0.360365	0.031036	0.42078	0.01649	0.020916	0.676758	0.033419	0.03071	0.010663	0.03479	0.398307	0.010686	0.021343	0.035101	0.831105	0.014172	0.301664	0.011928	0.006676	0.068653	0.012316	0.025772
