Gene	HD30PBMC0	HD30PBMC1	HD30PBMC3	HD30PBMC7	HD31PBMC0	HD31PBMC1	HD31PBMC3	HD31PBMC7
PLIN5	0.264221	0.274507	0.231076	0.213289	0.345509	0.207595	0.253126	0.2461
PLN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLPPR3	0.000255	0.017726	0.005526	0.007566	0.0	0.005611	0.0	0.0
PLVAP	0.006279	0.011246	0.007012	0.015961	0.00314	0.005032	0.00803	0.001947
PLXDC1	0.660458	0.653849	0.709863	0.881802	0.740897	0.780481	0.88378	0.926871
PLXNA2	0.000685	0.001078	9.5e-05	0.0	0.000489	0.000168	0.000399	0.000313
PLXNA4	0.021751	0.019169	0.017892	0.020068	0.003198	0.001955	0.00211	0.005256
PLXNC1	0.106872	0.11349	0.100227	0.089075	0.141809	0.135404	0.136926	0.115501
PMEL	0.000289	0.000241	0.000329	0.000375	0.000167	0.000159	0.000261	0.000235
PNMA2	0.005489	0.003728	0.003023	0.003269	0.004551	0.006131	0.005482	0.005842
PNMT	0.000726	0.000435	0.000435	0.001151	0.00027	0.000276	0.000338	0.000487
POM121L9P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POSTN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POU3F1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POU4F3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPARG	0.00681	0.010032	0.003656	0.013007	0.013555	0.009324	0.014765	0.009145
PPFIA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP1R16B	0.117085	0.129704	0.123572	0.149865	0.109862	0.106746	0.103884	0.107144
PPP1R1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP2R2B	0.298557	0.331391	0.276594	0.238954	0.182324	0.159213	0.205391	0.184144
PQLC2L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAP1	0.142458	0.263948	0.156082	0.223046	0.128834	0.133835	0.273971	0.260751
PRDM16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRDM6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRELP	0.015312	0.011728	0.014355	0.010709	0.009522	0.01204	0.011908	0.015038
PREX2	0.000571	0.00071	0.000226	0.00021	0.000286	0.000324	0.000272	0.000355
PRG2	0.815537	0.802966	1.0	0.570978	0.839987	0.984746	0.671186	0.790254
PRKAR2B	0.051621	0.039708	0.048423	0.035017	0.071143	0.107044	0.048217	0.02307
PROCR	0.001275	0.001664	0.000977	0.000884	0.001288	0.0	0.00129	0.000696
PRODH	0.003005	0.012746	0.004896	0.008902	0.004862	0.009589	0.003444	0.006567
PROM1	0.0	0.002408	0.0011	0.00107	0.005114	0.002356	0.004255	0.002628
PROM2	0.0131	0.009703	0.012534	0.009239	0.011259	0.006106	0.008457	0.010147
PROX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRPH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRR15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRR25	0.008492	0.248751	0.005994	0.0	0.164926	0.0	0.205794	0.143856
PRRX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRRX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRSS16	0.0	0.0	0.010384	0.0	0.008053	0.010469	0.004365	0.004365
PRSS35	0.0	0.0	0.0	0.004862	0.005483	0.0	0.005483	0.008224
PRSS8	3.5e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSG4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSG5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSG9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTAFR	0.751578	1.0	0.682794	0.591494	0.915276	0.8779	0.714273	0.742384
PTGDR2	0.5732	0.626893	0.520762	0.763214	0.411788	0.41147	0.530948	0.703017
PTGER3	0.073374	0.098116	0.073129	0.071402	0.135625	0.158643	0.144989	0.103729
PTGIS	0.003968	0.004075	0.003433	0.002703	0.004546	0.003566	0.00479	0.004075
PTHLH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTK6	0.08267	0.119609	0.099567	0.091599	0.088622	0.098553	0.110281	0.095386
PTN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTPRB	0.000405	0.000585	0.000485	0.00049	0.000134	0.000127	0.000211	0.00019
PTPRH	0.001049	0.00234	0.0	0.001309	0.0	0.0	0.0	0.002717
PTPRN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTPRN2	0.359265	0.447504	0.402277	0.344517	0.148347	0.185983	0.115488	0.16138
PTPRQ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTPRR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTX4	0.325524	0.246095	0.0	0.036368	0.10174	0.052655	0.0	0.045962
PURG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYY2	0.223455	0.448789	0.865293	0.637084	1.0	0.18225	0.508716	0.604596
RAB19	0.013183	0.031039	0.039512	0.030513	0.042718	0.031261	0.004596	0.009115
RAB27B	0.048716	0.041074	0.0406	0.03214	0.024205	0.040663	0.02771	0.01426
RAB3IL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB40AL	0.012337	0.0	0.0	0.020436	0.0	0.0	0.0	0.0
RAMP1	0.002872	0.003282	0.005724	0.005041	0.002773	0.001387	0.003135	0.001645
RAPGEF5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAPSN	0.000986	0.001177	0.001609	0.001937	0.001491	0.003241	0.001368	0.001249
RARRES1	0.0	0.000216	0.000291	0.0	0.0	0.0	0.0	0.0
RARRES2	0.001249	0.001184	0.000429	0.005852	0.0	0.000643	4e-06	0.001315
RASGRF1	0.04942	0.045916	0.028034	0.047823	0.026488	0.018449	0.024324	0.023815
RASGRF2	0.216433	0.209264	0.303345	0.281624	0.197429	0.264131	0.230136	0.22673
RASIP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RASL10A	0.010308	0.005678	0.0	0.0	0.005766	0.006901	0.031712	0.016804
RASL11B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RASL12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RASSF6	0.020699	0.018159	0.007996	0.019122	0.012042	0.015413	0.024075	0.012764
RBP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RELN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
REN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RERG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RFX8	0.0	0.0	0.000833	0.001749	0.000139	0.000292	0.0	0.001749
RGS17	0.009066	0.006461	0.006369	0.010194	0.003301	0.007944	0.0	0.002529
RGS5	0.0	0.000145	0.0	0.0	0.000391	0.000143	0.000518	0.0
RHCG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RHOH	0.282768	0.233983	0.3359	0.365534	0.40388	0.433125	0.364413	0.42024
RHOJ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RHOV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIMBP3	0.166317	0.184766	0.166038	0.124528	0.096491	0.103704	0.150943	0.155975
RIPK3	0.203932	0.225258	0.21229	0.182862	0.191778	0.174046	0.185811	0.189768
RIPPLY2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RLN1	0.160815	0.254876	0.223234	0.181188	0.146511	0.226701	0.268964	0.247508
RNASE1	0.00171	0.001589	0.000882	0.001255	0.000853	0.001101	0.002206	0.003777
RNF128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNF144B	0.215043	0.19374	0.127629	0.161983	0.139076	0.119798	0.133553	0.14162
RNF175	0.463869	0.41771	0.420232	0.400619	0.673067	0.725685	1.0	0.676007
RNF43	0.098186	0.095996	0.068377	0.086635	0.07786	0.088875	0.109024	0.071358
ROBO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROBO4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RORB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL13AP20	0.125364	0.031104	0.080248	0.148954	0.062208	0.128756	0.175184	0.05686
RPL13AP3	0.187591	0.526277	0.181387	0.077372	0.486131	0.632482	1.0	0.461314
RPL37	0.374025	0.361226	0.449973	0.435621	0.468386	0.485968	0.464914	0.48209
RPLP0P2	0.110425	0.058666	0.091358	0.060878	0.065494	0.078784	0.06968	0.07159
RSPH14	0.824114	0.646672	0.892756	0.462653	0.922049	1.0	0.707357	0.547766
RSPO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RTN1	0.804904	1.0	0.6853	0.623249	0.565629	0.65565	0.636438	0.66368
RUNDC3B	0.0	0.003406	0.0	0.000612	0.002312	0.001806	0.004427	0.001231
RXFP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S100A1	0.125435	0.247885	0.151639	0.165957	0.331258	0.305778	0.322516	0.385206
S100A14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S100A2	0.0	0.0	0.0	0.0	0.0	4e-06	0.0	0.0
S100A5	0.05162	0.080995	0.099607	0.138907	0.033445	0.061946	0.205177	0.22619
S100B	0.024764	0.021829	0.020659	0.022672	0.001038	0.00132	0.000802	0.001453
S100P	0.021725	0.033937	0.040941	0.041626	0.044618	0.043234	0.020375	0.040384
S1PR1	0.245075	0.198553	0.266735	0.250302	0.2641	0.263044	0.32689	0.314988
S1PR2	0.051861	0.049807	0.046457	0.034602	0.044596	0.032501	0.054909	0.048555
SAA2	0.0	0.0	0.0	0.0	0.0	0.0	9.8e-05	0.0
SALL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAMD13	0.01823	0.0	0.030895	0.0	0.0	0.015927	0.013145	0.0
SAMSN1	0.259391	0.186938	0.225003	0.196546	0.247524	0.249503	0.253316	0.235184
SBK1	0.73956	1.0	0.892845	0.892315	0.517208	0.506868	0.638809	0.728318
SBSN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SBSPON	0.110324	0.052214	0.093649	0.061436	0.118829	0.119082	0.113166	0.120093
SCARA5	0.006517	0.002769	0.003884	0.010681	0.0	0.0	0.0	0.0
SCGB1B2P	0.494489	0.578251	0.273328	0.86554	0.121969	0.32917	0.252021	0.199853
SCHIP1	0.000102	0.000127	9.7e-05	0.000436	0.0	0.0	8e-06	0.0
SCIN	0.020339	0.02302	0.01893	0.017617	0.007931	0.014232	0.00409	0.011233
SCN2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCN3A	0.004287	0.000564	0.004156	0.005655	0.014519	0.03168	0.005418	0.009995
SCN4B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCN9A	0.00516	0.003343	0.00212	0.004349	0.005039	0.003804	0.003113	0.004621
SCUBE1	0.0	0.0	0.0	0.000337	0.0	0.0	0.0	0.000783
SCUBE3	0.00032	0.000392	5.7e-05	0.00037	0.000119	3.6e-05	0.0	0.000233
SDC1	0.0	0.0	0.0	0.000127	0.0	0.0	0.0	3.1e-05
SDK2	0.290495	0.216207	0.200042	0.295782	0.373617	0.258668	0.181628	0.265938
SEC14L4	0.850055	0.390446	0.502548	0.584395	0.658758	1.0	0.688112	0.722607
SELL	0.787617	0.64728	0.939996	0.874569	0.880745	0.926529	1.0	0.886545
SELP	0.023175	0.026854	0.034199	0.032655	0.03156	0.036927	0.034997	0.023367
SEMA3G	0.000126	0.000901	0.000362	0.0	7.8e-05	1.8e-05	0.0	0.000441
SEMA6B	0.000125	0.00053	0.000208	0.000111	0.000221	0.0	0.000508	0.000319
SERPINB5	0.0	5.4e-05	8.6e-05	7e-06	7.4e-05	0.000102	0.00026	0.0
SERPINB9	0.530043	0.500365	0.480641	0.428645	0.540296	0.570763	0.593637	0.544575
SERPIND1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SERPINE2	0.000405	0.0	0.001023	6.5e-05	0.002014	0.002661	0.003202	0.003462
SERPING1	0.004782	0.024742	0.006032	0.003429	0.014948	0.014055	0.003318	0.002555
SFN	4.8e-05	4.9e-05	0.0	9.1e-05	0.000151	0.00014	0.000117	7.3e-05
SFRP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP4	0.0	5e-06	0.0	0.0	0.0	0.0	0.0	5e-05
SGCA	0.001279	0.002071	0.000217	0.000916	0.001284	0.001028	0.000696	0.001248
SGK2	0.017823	0.022052	0.027273	0.023531	0.002061	0.013637	0.023975	0.027273
SGSM1	0.210726	0.162287	0.142275	0.251442	0.056662	0.029271	0.084814	0.094794
SH2D3A	0.286833	0.283553	0.333951	0.392999	0.348481	0.303707	0.362177	0.390295
SH2D3C	0.648646	0.83565	0.658726	0.740783	0.677637	0.631449	0.675784	0.661935
SH3TC1	0.364727	0.40592	0.273972	0.311974	0.296374	0.275742	0.301068	0.301737
SHBG	0.0	0.000395	0.0	0.0	0.0	0.0	0.0	0.0
SHC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHC4	0.003925	0.005083	0.003819	0.004448	0.002981	0.002521	0.001717	0.003234
SHE	0.002567	0.002591	0.003493	0.001366	0.002318	0.003049	0.003592	0.002275
SHISA2	0.001177	0.000854	0.000794	0.000854	0.000461	0.000847	0.001311	0.00148
SHISA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHISA9	0.118182	0.09381	0.089149	0.110442	0.11491	0.11556	0.109058	0.091183
SHOX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHROOM4	0.000755	3.4e-05	0.000526	0.0	0.000924	0.001333	0.001333	0.000948
SHTN1	0.089086	0.095448	0.078378	0.068905	0.051072	0.060478	0.064825	0.04326
SIDT1	0.592832	0.535809	0.585591	0.578132	0.631739	0.645125	0.631411	0.668174
SIM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIM2	0.027335	0.01726	0.028068	0.020576	0.041768	0.044148	0.030666	0.041768
SLC10A4	0.0	0.013575	0.0	0.0	0.0	0.091629	0.0	0.000942
SLC10A6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC11A1	0.889537	1.0	0.677721	0.657924	0.82339	0.770052	0.796572	0.788675
SLC12A8	0.003812	0.002382	0.003429	0.002574	0.002746	0.003451	0.003881	0.00312
SLC13A4	0.896717	0.603283	0.744414	0.705426	0.572503	0.357501	0.356171	0.416325
SLC14A1	0.029407	0.030989	0.033353	0.035478	0.024605	0.02444	0.022846	0.025158
SLC16A6	0.022689	0.02004	0.0182	0.009054	0.020088	0.014131	0.015635	0.015324
SLC1A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC22A3	0.00382	0.002938	0.001376	0.002181	0.000231	0.001222	0.000866	0.000745
SLC24A3	0.010241	0.016435	0.01688	0.017273	0.012719	0.04326	0.024967	0.0
SLC25A18	0.169382	0.128919	0.122964	0.09774	0.163659	0.13389	0.171308	0.248048
SLC26A10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC27A6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC2A12	0.002372	0.001909	0.002859	0.001102	0.002061	0.00349	0.002045	0.001447
SLC30A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC38A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC3A1	0.670479	0.595666	0.648434	0.615855	0.468735	0.42514	0.454214	0.481633
SLC44A4	0.001845	0.004704	0.003046	0.005157	0.002851	0.010537	0.004639	0.006596
SLC44A5	0.061873	0.066467	0.035713	0.058865	0.003683	0.020817	0.019555	0.015789
SLC45A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC47A1	0.301745	0.264156	0.281706	0.192518	0.278441	0.2448	0.216224	0.230279
SLC6A15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC7A14	0.00144	0.001198	0.001021	0.001434	0.001645	0.001101	0.001785	0.001674
SLC7A2	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	5e-06
SLC7A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC8A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLCO2A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLCO2B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLCO4C1	0.56769	0.528861	0.540892	0.424718	0.276747	0.223747	0.312022	0.280866
SLFN11	0.217745	0.227733	0.19388	0.197429	0.191881	0.199459	0.202633	0.185047
SLIT1	0.232346	0.0	0.150342	0.179954	0.0	0.0	0.0	0.033961
SLIT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLITRK4	0.014751	0.025049	0.017772	0.013024	0.023731	0.020036	0.029278	0.027215
SLPI	0.0003	0.000905	0.000475	0.000481	0.003427	0.002476	0.00079	0.000637
SMCO3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMOC1	0.0	0.0	0.0	0.000422	0.0	0.0	0.000626	0.0
SMPDL3B	0.005713	0.005969	0.002642	0.006142	0.000543	0.003969	0.006839	0.003969
SNAP25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNCB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNED1	0.036742	0.030271	0.033414	0.040789	0.025916	0.024653	0.027956	0.031532
SNORA59B	0.04685	0.036534	0.023297	0.038206	0.020721	0.00853	0.020748	0.038961
SNRK	0.151606	0.121258	0.159805	0.14216	0.151845	0.16505	0.136612	0.146416
SNTG2	0.178603	0.051528	0.124454	0.063755	0.016157	0.0	0.090611	0.034498
SOBP	0.0	0.0	0.0	0.0	0.000842	0.0	0.0	0.0
SOD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SORCS2	0.027261	0.020304	0.017844	0.018127	0.003676	0.0	0.007748	0.000607
SOX11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX15	0.004387	0.00366	0.002364	0.001536	0.002824	0.002338	0.002642	0.003768
SOX17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX2-OT	0.140009	0.136438	0.113152	0.105936	0.036187	0.086914	0.02919	0.090122
SOX5	0.0	0.000198	0.0	0.001482	0.005492	0.001874	0.005092	0.00314
SOX7	0.004456	0.00404	0.007109	0.002635	0.003991	0.006717	0.005382	0.004655
SPARCL1	0.0	0.0	0.0	0.0	0.0	0.0	8e-06	0.0
SPATA12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPECC1L-ADORA2A	0.267336	0.311505	0.329747	0.412423	0.349863	0.382391	0.416284	0.399669
SPEF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPINT1	0.043984	0.060794	0.039684	0.037949	0.042283	0.045801	0.057075	0.051958
SPNS2	0.001625	0.002523	0.002815	0.001008	0.001782	0.002316	0.000856	0.002534
SPOCK3	0.00503	0.00749	0.003608	0.009048	0.0	0.005795	0.004866	0.003608
SPON1	0.002404	0.002436	0.002792	0.005082	0.004968	0.006824	0.006414	0.004986
SPON2	0.2748	0.278085	0.216046	0.21348	0.064662	0.051122	0.0728	0.089164
SPP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPRN	0.571173	1.0	0.620352	0.874785	0.475679	0.468954	0.419218	0.479857
SPSB4	0.008916	0.0	0.0	0.003669	0.043172	0.026279	0.084233	0.072736
SPX	0.001734	0.004982	0.056442	0.028727	0.022134	0.027454	0.00485	0.010589
SRGN	0.41293	0.38304	0.41293	0.345921	0.527689	0.517635	0.369618	0.363878
SRL	0.003761	0.002748	0.003811	0.004471	0.005025	0.0	0.002217	0.00279
SRPK3	0.028797	0.041873	0.023607	0.031284	0.023427	0.028868	0.018094	0.03349
SSTR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ST14	0.122984	0.170789	0.128804	0.168258	0.057953	0.069178	0.075033	0.069066
ST6GAL1	0.879427	0.772705	0.962096	0.980841	0.904868	0.9909	1.0	0.968336
ST6GAL2	0.007187	0.005824	0.005026	0.003956	0.012213	0.011343	0.005014	0.00936
ST6GALNAC5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ST8SIA6	0.065486	0.065007	0.043659	0.021913	0.007175	0.01463	0.011591	0.010582
STAB1	0.34063	0.458338	0.276464	0.296122	0.409603	0.380672	0.436562	0.400998
STAC3	0.201682	0.266929	0.155061	0.164003	0.205309	0.19937	0.146904	0.175706
STAR	0.009523	0.017173	0.004751	0.004626	0.015405	0.025786	0.005881	0.014923
STC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STEAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STEAP1B	0.0	0.0	0.0	0.0	0.000823	0.001554	0.0	0.001779
STEAP4	0.037019	0.043092	0.032854	0.024141	0.062044	0.053012	0.069536	0.043759
STMN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STRA6	0.004587	0.004068	0.002462	0.002296	0.008784	0.008487	0.010697	0.007353
SULF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SULT1B1	0.132157	0.120888	0.136378	0.1129	0.120888	0.130337	0.143247	0.120777
SULT1C4	0.001105	0.000802	0.001153	0.002194	0.00127	0.001724	0.000594	0.001811
SULT1E1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000119
SULT2B1	0.000715	0.001563	0.00134	0.003057	0.001197	0.000279	0.000798	0.004375
SUSD3	0.467367	0.524188	0.615368	0.654708	0.812667	0.821053	1.0	0.974358
SVIP	0.424813	0.374775	0.56441	0.484948	0.677155	0.698287	0.529461	0.635449
SYCE1	0.034636	0.013795	0.023207	0.038573	0.320189	0.202843	0.177975	0.329485
SYPL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYT16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYT9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYTL5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAF7L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAGLN	0.003551	0.004273	0.002824	0.003408	0.002634	0.002622	0.001853	0.002909
TAGLN3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAL1	0.041744	0.017627	0.019005	0.014958	0.0776	0.050274	0.009222	0.07189
TAS1R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R43	0.068385	0.0	0.059087	0.028523	0.025133	0.085335	0.023029	0.009235
TBC1D26	0.0	0.000262	0.0	0.047544	0.0	0.0	0.01145	0.0
TBX15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBX20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBX3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCF21	0.005128	0.009907	0.006963	0.004694	0.002313	0.002944	0.001958	0.001336
TCP11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TDO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TDRD1	0.036381	0.005702	0.033715	0.018504	0.013956	0.02807	0.01474	0.014388
TENM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEX15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFAP2C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFEC	0.951422	0.92112	0.84081	0.661772	0.945464	1.0	0.775313	0.680744
TFF3	0.0	0.0	0.0	0.0	0.000223	0.000276	0.0	0.000421
TFPI2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFA	0.002701	0.003429	0.003392	0.002887	0.004639	0.004482	0.003336	0.003105
TGM1	0.001247	0.002854	0.001099	0.001395	0.001594	0.001711	0.001592	0.001346
TGM4	0.0	0.0	0.002823	0.0	0.0071	0.00402	0.0	0.003379
THBD	0.025271	0.050517	0.023995	0.01367	0.020623	0.010367	0.013521	0.011194
THBS1	0.001499	0.000507	0.000545	0.000537	7.2e-05	0.0	3e-06	4e-05
THBS2	0.0	3.1e-05	2e-05	2e-05	2.7e-05	1.3e-05	2e-05	1.9e-05
THY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIE1	0.000118	0.000377	0.000513	0.000458	8.8e-05	9.8e-05	0.000132	0.000163
TIMP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TINCR	0.015572	0.017262	0.01447	0.014458	0.013303	0.016438	0.013787	0.016438
TLDC2	0.975804	0.859192	0.819552	0.951976	0.912473	1.0	0.870252	0.8713
TLE6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010081
TLL2	0.0	0.0	0.0	0.0	0.003575	0.002937	0.000139	0.0
TM4SF18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMC1	0.055405	0.033278	0.015238	0.050384	0.04764	0.043787	0.029074	0.075663
TMC4	0.074852	0.065661	0.067574	0.076161	0.094078	0.073266	0.061755	0.068721
TMC8	0.899999	0.838033	0.993729	1.0	0.693583	0.704581	0.843558	0.883121
TMEFF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM108	0.002365	0.004145	0.003188	0.002484	0.006402	0.005555	0.004145	0.004581
TMEM119	0.000405	0.000369	0.000597	0.000424	0.000555	0.00052	0.000515	0.000463
TMEM130	0.237869	0.26946	0.211774	0.210381	0.258596	0.227989	0.118022	0.30821
TMEM132B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM139	0.000323	0.000157	0.003209	0.004119	0.002038	0.0	0.001652	0.003534
TMEM158	0.0	0.000295	0.000341	0.0	0.000532	0.001032	0.001131	0.000478
TMEM163	0.15171	0.274123	0.188162	0.191001	0.043265	0.025891	0.050589	0.032534
TMEM176B	0.083882	0.113974	0.050391	0.038866	0.934374	0.960191	0.980747	1.0
TMEM184A	0.016466	0.008403	0.008367	0.008327	0.016037	0.014517	0.019559	0.014177
TMEM200A	0.000735	0.000569	0.000461	0.000628	0.000577	0.000872	0.000345	0.001052
TMEM233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM255A	0.020635	0.014211	0.012797	0.035863	0.043526	0.040476	0.047197	0.033978
TMEM40	0.016839	0.013358	0.025954	0.013003	0.023435	0.039813	0.023898	0.008522
TMEM45B	0.025116	0.019616	0.030688	0.02699	0.026776	0.036612	0.037159	0.036223
TMEM59L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM63C	0.043904	0.054927	0.025224	0.027417	0.032506	0.023937	0.021501	0.027038
TMEM74B	0.086253	0.16745	0.011081	0.019453	0.029796	0.025117	0.071972	0.066979
