TissueNames	Epithelial Cell Airway	Canonical Epithelial Cell	Epithelial Cell Placental	placental.pericyte	pulmonary.artery.endothelial.cell	vein.endothelial.cell	Glomerular Endothelial Cell	articular.chondrocyte.of.knee.joint	Canonical Endothelial	hair.follicular.keratinocyte	Cardiac Fibroblast	mononuclear.cell	myometrial.cell	kidney.epithelial.cell	subcutaneous.preadipocyte	Osteoblast	epithelial.cell.of.umbilical.artery	bronchus.fibroblast.of.lung	Smooth Muscle	hair.follicle.dermal.papilla.cell	thoracic.aorta.endothelial.cell	epithelial.cell.of.proximal.tubule	Endometrial or Mammary Endothelial	Skeletal Muscle Myoblast	skeletal.muscle.satellite.cell	Melanocyte	mesenchymal.stem.cell.of.Whartons.jelly	fibroblast.of.villous.mesenchyme
SLITRK4	0.006588	0.21349	0.001696	0.088353	0.068529	0.089587	0.102521	0.000492	0.101622	0.0	0.245803	0.034257	0.0	0.090345	0.220565	0.004119	0.746859	0.006648	0.062825	0.014826	1.0	0.09881	0.152289	0.580338	0.132727	0.0	0.144812	0.117082
SLPI	0.299183	0.549328	0.00012	5.4e-05	6.5e-05	0.0	0.0	0.006335	0.000597	0.015981	0.002873	0.000253	0.0	0.057733	0.0	0.000738	0.0	0.0	0.000631	0.0	0.0	0.028865	0.0	0.000494	0.0	0.0	4.6e-05	0.0
SMCO3	0.0	0.003554	1.0	0.0	0.029092	0.015048	0.007904	0.001605	0.089236	0.0	0.137497	0.0	0.0	0.0	0.0	0.0	0.025918	0.00935	0.074702	0.0	0.002255	0.004068	0.007935	0.164244	0.006764	0.070756	0.025268	0.003627
SMOC1	0.197381	0.155024	0.0	0.0	0.002989	0.036081	0.007901	1.0	0.032935	0.241618	0.022615	0.0	0.011155	0.020708	0.384777	0.40536	0.0	0.045742	0.021618	0.009174	0.007594	0.061709	0.007497	0.023893	0.698282	0.003286	0.0	0.0
SMPDL3B	0.069057	0.094684	0.0	0.001152	0.00592	0.002242	0.013638	0.0	0.010857	0.027435	0.00118	0.000458	0.0	0.25877	0.0	0.0	0.004994	0.0	0.000309	0.0	0.002846	0.218679	0.020995	0.0	0.0	0.000413	0.000618	0.0
SNAP25	0.058359	0.002392	0.0	0.308716	0.017806	0.014447	0.123436	0.0	0.013376	0.0	0.095555	0.0	0.883471	0.077242	0.28451	0.148877	0.015651	1.0	0.739014	0.042201	0.0	0.108291	0.09226	0.028768	0.154865	0.36923	0.428666	0.606881
SNCB	0.308946	0.018391	0.0	0.014295	0.01044	0.076614	0.397848	0.0	0.351634	0.187841	0.060151	0.0	0.0	0.0	0.153228	0.0	0.0	0.11717	0.0261	0.0	0.047543	0.051558	0.082838	0.159171	0.763893	0.14592	0.014295	0.0
SNED1	0.0004	0.001752	0.0	0.0232	0.044124	0.133209	0.091776	0.153996	0.059008	0.003419	0.33049	0.028178	0.041064	0.007392	1.0	0.342384	0.017902	0.035521	0.13952	0.478358	0.057318	0.00079	0.025127	0.058703	0.37236	0.012781	0.001914	0.014804
SNRK	0.007647	0.067265	0.0	0.058446	0.60694	0.697743	0.433598	0.037343	0.50629	0.019841	0.025167	0.814287	0.04021	0.036951	0.01283	0.041859	0.479251	0.012857	0.02568	0.042234	1.0	0.017051	0.362968	0.014352	0.008033	0.082604	0.014819	0.031009
SNTG2	0.0	0.003235	0.078919	0.0	0.0	0.0	0.136314	0.0	0.071209	0.142336	0.059573	0.289796	0.0	0.103773	0.013196	0.293383	0.0	0.0	0.014199	0.0	0.0	0.047018	0.0	0.0	0.0	0.0	0.092627	0.152969
SOBP	0.082429	0.027981	0.0	0.0789	0.303533	0.223435	0.170217	0.701956	0.103302	0.027273	0.789236	0.002875	0.138762	0.091883	0.733172	0.571124	0.154533	0.230536	0.539407	0.249771	0.350935	0.182307	0.084096	0.066854	1.0	0.057291	0.223718	0.102122
SOD3	0.013466	0.022888	0.009167	0.376138	0.0	0.0	0.004968	0.063817	0.001194	0.0	1.0	0.0	0.038862	0.006513	0.045201	0.021434	0.0	0.059316	0.574295	0.096327	0.0	0.005974	0.005516	0.042194	0.020655	0.001278	0.039365	0.153086
SORCS2	0.245631	0.153767	0.0	0.014422	0.006221	0.0	0.038714	0.674425	0.001501	0.042645	0.22116	0.003733	0.117244	0.405463	0.0	1.0	0.01397	0.0	0.131134	0.027487	0.002545	0.044964	0.0	0.595215	0.080652	0.061153	0.187037	0.0
SOX11	0.073434	4.9e-05	0.086861	0.000598	0.0	0.0	0.148457	0.006587	0.0	0.002151	0.006505	0.0	0.010137	1.0	0.0	0.004605	0.0	0.136448	0.02286	0.00162	0.0	0.186711	0.0	0.283554	0.033704	0.000968	0.10788	0.000995
SOX15	0.969951	0.188223	0.061777	0.001519	0.000283	0.000678	0.000219	0.000346	0.000884	1.0	0.002262	0.001755	0.009147	0.010188	0.000286	0.001902	0.0	0.021202	0.000872	0.000919	0.0	0.10739	0.0	0.000714	0.001491	0.000955	0.000647	0.001061
SOX17	0.0	0.053042	0.000781	0.039875	0.783102	0.928813	0.51502	0.000129	0.371971	0.0	0.089813	0.0	0.0	0.001199	0.0	0.0	1.0	0.0	0.022144	0.0	0.636335	0.0	0.267353	0.0	0.003215	0.0	0.000914	0.0
SOX18	0.000997	0.002154	0.000946	0.002306	0.330635	0.856304	1.0	0.000642	0.857374	0.0	0.031888	0.0	0.00771	0.001478	0.0	0.0	0.380475	0.003707	0.001565	0.001959	0.446989	0.0	0.258029	0.0	0.0	0.002428	0.0	0.0
SOX5	0.009485	0.000958	0.003015	0.151373	0.01514	0.02642	0.01778	1.0	0.004151	0.0	0.016267	0.005263	0.111763	0.017051	0.035301	0.030729	0.007399	0.036846	0.057752	0.004755	0.013999	0.004056	0.0	0.008727	0.080017	0.364112	0.160892	0.089223
SOX7	0.212636	0.077722	0.0	0.000622	0.189262	0.358471	1.0	0.000458	0.149231	0.22432	0.012796	0.0	0.0	0.005955	0.0	0.0	0.186858	0.0	0.000862	0.000391	0.36306	0.00815	0.501938	0.000713	0.0	0.0	0.0	0.0
SPARCL1	0.0	0.002328	0.0	0.000238	0.002942	0.019369	0.000848	0.0	0.769271	0.0	1.0	0.0	0.0	0.001687	0.002749	0.0	0.001924	0.0	0.002817	0.0	0.000665	0.0	0.178619	0.000864	0.003075	0.004156	0.0	0.0
SPATA12	0.0	0.000654	0.0	0.0	0.015685	0.097032	0.078887	0.0	0.106846	0.0	0.025937	0.0	0.0	0.109027	0.0	0.0	0.0	0.058665	0.001179	0.0	0.021067	0.121944	0.176765	0.0	0.0	0.018222	0.013686	0.0
SPATA4	0.398425	0.173241	0.0	0.194078	0.012665	0.193052	0.0	0.02242	0.007157	0.236865	0.11558	0.0	0.0	0.243026	0.035256	0.234469	0.0	1.0	0.077129	0.049974	0.053568	0.05682	0.0	0.067089	0.427691	0.0	0.073592	0.217868
SPECC1L-ADORA2A	0.002065	0.005207	0.001451	0.061769	1.0	0.167265	0.433452	0.00269	0.164158	0.023065	0.041136	0.430575	0.0	0.004477	0.036999	0.00428	0.245595	0.015956	0.011066	0.015063	0.34347	0.005245	0.093578	0.005946	0.045688	0.002517	0.013958	0.035937
SPEF1	0.0	0.032936	0.035914	0.046021	0.029868	0.027612	0.037448	0.013716	0.00571	0.0	0.073513	0.0	1.0	0.016964	0.018589	0.0	0.0	0.148078	0.029808	0.0	0.016604	0.173615	0.0	0.0	0.0	0.0	0.016062	0.02671
SPINT1	0.983186	0.743231	0.474871	0.001805	0.005508	0.01116	0.038868	0.000729	0.003564	0.729779	0.002	0.01258	0.029517	1.0	0.0	0.001135	0.004516	0.014736	0.000461	0.000334	0.002554	0.676733	0.005285	0.003034	0.000586	0.041736	0.001768	0.000403
SPNS2	0.024492	0.417763	0.006228	0.001463	0.05373	0.276727	0.550951	0.003826	0.596447	0.001207	0.030867	0.000249	0.002244	0.34697	0.002006	0.0	0.145587	0.001439	0.007902	0.000211	0.077981	1.0	0.38047	0.019805	0.004435	0.0	0.000879	0.000867
SPOCK3	0.289662	0.084777	0.0	0.0	0.0	0.004319	0.281106	0.0	0.004751	0.037831	0.072254	0.003608	0.0	0.080691	0.0	0.0	0.025831	0.123743	0.147501	0.0	0.023016	0.029849	0.0	0.0	0.0	0.0	1.0	0.0
SPON1	0.0	0.05246	0.0	0.005164	0.0	0.0	0.108853	0.038601	0.003704	0.001685	1.0	0.008459	0.0	0.030887	0.162044	0.005581	0.0	0.008535	0.16589	0.038795	0.0	0.282064	0.001654	0.0	0.001444	0.00443	0.013667	0.002404
SPON2	0.020096	0.01921	0.006459	0.696492	0.0	0.000591	0.003732	0.020205	0.001393	0.002918	0.306131	0.025885	0.399371	0.007218	0.373997	0.028995	0.010159	0.29252	0.342453	0.2182	0.000159	0.008816	0.004587	0.017159	0.155255	0.03268	1.0	0.432286
SPP1	0.0	0.000137	0.0	1e-06	0.0	0.0	4e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.6e-05	0.0	2e-06	0.0	0.0	1e-06	3e-06	0.0	8.2e-05	0.0	0.0	1e-06	5e-06	5e-06	2e-06
SPRN	0.0	0.027143	0.0	0.0	0.0	0.0	0.349442	0.014194	0.0	0.103912	0.784448	0.0	1.0	0.417597	0.115289	0.0	0.0	0.665294	0.279283	0.084733	0.0	0.205439	0.277278	0.575144	0.333839	0.0	0.077798	0.081916
SPSB4	0.022879	0.054338	0.08221	0.0	0.032089	0.0	0.151818	0.189239	0.001516	0.051381	0.0	0.0	0.0	0.169462	0.0	0.0	0.047891	0.0	0.000905	0.0	0.0	0.413185	0.0	0.138245	0.044014	0.0	0.0	0.0
SPX	0.270974	0.51519	0.0	0.011774	0.00135	0.001641	0.031273	0.2191	0.004501	0.086864	0.125903	0.55802	0.075442	0.272676	0.015886	0.05829	0.009812	0.083022	0.021873	0.003032	0.022427	0.10765	0.0	0.22071	0.946237	0.062739	0.113433	0.011151
SRGN	0.00032	0.001702	0.0	0.002646	0.273466	0.129129	0.080635	0.029979	0.068111	0.000699	0.061426	0.24443	0.125356	0.000241	0.006747	0.07669	0.151542	0.020689	0.027386	0.02265	0.295982	0.009933	0.248945	0.123936	0.043689	0.009615	7.2e-05	0.02825
SRL	0.002939	0.000448	0.0	0.0	0.004359	0.001968	0.008941	0.007148	0.006888	0.0	0.009481	0.0	0.061593	0.0	0.0	0.0	0.006152	0.0	0.004209	0.003761	0.003412	0.0	0.033511	1.0	0.016314	0.0	0.0	0.005728
SRPK3	0.001411	0.004066	0.010727	0.020258	0.000777	0.0	0.007821	0.007408	0.008993	0.005597	0.014773	0.0	0.010572	0.004138	0.003085	0.001985	0.00565	0.031284	0.020558	0.005764	0.0	0.003839	0.018476	1.0	0.083125	0.003139	0.028605	0.014034
SSTR1	0.0	0.001386	0.0	0.279585	0.044711	0.006626	0.038014	0.0	0.002027	0.0	0.068739	0.0	0.128608	0.010339	0.0	0.0	0.136392	0.0465	0.18127	0.185931	0.045321	0.017463	0.023391	0.022545	0.003874	0.001144	0.461592	1.0
ST14	1.0	0.683906	0.000331	0.0	0.000213	0.0	0.000954	0.0	0.000383	0.54945	0.0	0.080931	0.0	0.538978	0.000305	0.0	0.0	0.001299	0.000113	0.001157	0.000133	0.352429	0.00042	0.0	0.0	0.000176	0.0	0.0
ST6GAL1	0.203811	0.183949	0.002522	0.050845	1.0	0.974799	0.84536	0.063479	0.780727	0.430655	0.106997	0.451295	0.000968	0.414124	0.0028	0.076101	0.682694	0.051606	0.095225	0.032559	0.843925	0.324395	0.300964	0.015656	0.0	0.245513	0.073712	0.007377
ST6GAL2	0.01241	0.007058	0.0	0.424556	0.0	0.019292	1.0	0.00305	0.022055	0.0061	0.097027	0.003622	0.036564	0.134675	0.0	0.003165	0.0	0.0	0.075579	0.024973	0.0	0.026022	0.004737	0.0	0.040768	0.0	0.079324	0.152881
ST6GALNAC5	0.011154	0.044483	0.000547	0.097721	0.0	0.003049	0.001874	0.002087	2.8e-05	0.046961	0.015637	0.0	0.019616	0.057848	0.001929	0.004148	0.012211	0.004028	0.187479	0.799185	0.0	0.010516	0.0	0.027837	0.001001	0.007612	0.51584	1.0
ST8SIA6	0.001441	0.030101	0.0	0.001087	0.022208	0.118131	0.005276	0.0	0.017819	0.0	0.006416	0.022593	0.0	0.0	0.0	0.007792	0.010851	0.031862	0.000275	0.000684	0.025151	0.00392	0.0	0.004812	0.0	1.0	0.0	0.0
STAB1	0.0	0.000348	0.000271	0.000295	0.307082	0.541828	0.490021	0.005456	0.488675	0.0	0.005865	0.07046	0.00345	0.000874	0.001508	0.000737	0.277431	0.001645	0.002304	0.00091	0.291371	0.000692	0.317945	0.0	0.0	0.000112	0.009928	0.000178
STAC3	0.011798	0.004705	0.000767	0.004603	0.001207	0.00312	0.005035	0.002802	0.002883	0.002378	0.010583	0.030302	0.003023	0.002886	0.00534	0.002263	0.004514	0.010787	0.002775	0.002266	0.000467	0.0	0.003257	1.0	0.027739	0.003051	0.000452	0.005167
STAR	0.076898	0.009733	0.0	0.009984	0.000774	0.0	0.0	0.001926	0.000715	0.144964	0.073127	0.0	1.0	0.0	0.043975	0.002219	0.00517	0.156392	0.055506	0.00316	0.0	0.003474	0.005442	0.002135	0.04476	0.003004	0.043619	0.05174
STC1	0.013732	0.013797	0.07119	1.0	0.007258	0.021585	0.13507	0.066201	0.043963	0.012135	0.04468	0.0	0.035087	0.005618	0.085308	0.013437	0.006154	0.015713	0.22258	0.088109	0.016331	0.025117	0.055197	0.060413	0.211959	0.010488	0.046539	0.066386
STC2	0.025808	0.161571	0.005864	1.0	0.017349	0.014835	0.022998	0.314215	0.014296	0.0543	0.163838	0.0	0.038688	0.103523	0.00881	0.343897	0.037084	0.055685	0.239994	0.394699	0.015242	0.026893	0.02096	0.390226	0.07613	0.001539	0.667156	0.110478
STEAP1	0.133272	0.093111	0.003434	0.170033	0.167034	0.170409	0.017426	0.372496	0.060413	0.270022	0.441302	0.0	0.160066	0.027939	0.841452	0.246962	0.352872	0.265177	0.268564	0.269146	0.327893	0.034674	0.387199	0.028954	1.0	0.07005	0.008476	0.09324
STEAP1B	0.012187	0.060833	0.000623	0.047566	0.5829	0.4111	0.129977	0.285555	0.169826	0.131828	0.038553	0.011456	0.054191	0.0	0.459115	0.379556	0.942546	0.343782	0.158104	0.132737	0.818052	0.031911	0.715601	0.011228	1.0	0.325273	0.003213	0.092852
STEAP4	0.003573	0.008849	0.0	0.000113	0.0	0.0	0.0	0.457672	4e-06	0.001922	0.064449	0.005088	0.0	0.003619	1.0	0.010414	0.0	0.000556	0.004652	0.002929	0.0	0.002042	0.0	0.001324	0.038944	0.000258	0.0	0.0
STMN2	0.0	0.0	0.0	0.011609	0.0	0.0	0.040579	0.001335	0.0	0.0	0.004192	0.0	0.0	0.047227	0.261934	0.004909	0.02299	0.0	0.235593	1.0	0.0	0.039183	0.0	0.632671	0.053549	0.001431	0.123731	0.139397
STRA6	0.015189	0.012631	0.938451	1.0	0.0	0.005107	0.015671	0.005024	0.000977	0.002662	0.021899	0.0	0.202847	0.032785	0.0	0.001381	0.01951	0.009191	0.137324	0.042235	0.0	0.047874	0.014469	0.006505	0.003577	0.0	0.412432	0.967206
SULF1	0.000674	0.00116	0.000995	0.02092	0.015324	0.026711	0.000925	1.0	0.002106	0.000501	0.010273	0.0	0.056157	0.001771	0.000934	0.386562	0.024904	0.002858	0.19662	0.025833	0.01159	0.001815	0.004272	0.065711	0.014547	0.001079	0.073996	0.863427
SULT1B1	0.002284	0.000437	0.0	0.0	0.312142	0.179073	0.004125	0.000102	0.064534	0.0	0.012506	0.059599	0.008394	0.0	0.044796	0.0	0.366429	0.021756	0.00915	0.000299	1.0	0.0	0.102511	0.001619	0.334518	0.0	0.0	0.0
SULT1C4	0.0	0.080431	0.0	0.000367	0.054954	0.202543	0.122431	0.000903	1.0	0.0	0.000682	0.000784	0.004586	0.261206	0.0	0.0	0.176195	0.005677	0.001091	0.000231	0.041933	0.307006	0.050683	0.000808	0.001138	0.000839	0.0	0.001559
SULT1E1	0.007798	0.008186	0.0	0.0	0.514214	0.051514	0.000142	0.000137	0.016236	0.005782	0.142211	0.0	0.016383	0.000169	0.001246	0.0	1.0	0.026887	0.019658	0.0	0.07931	0.001106	0.015133	0.002136	0.006134	0.0	0.00163	0.001146
SULT2B1	1.0	0.114302	0.00613	0.00125	0.001032	0.0	0.003057	0.000249	0.001175	0.037902	0.001343	0.0	0.0	0.006032	0.0	0.0	0.0	0.002873	0.000643	0.001883	0.0	0.003374	0.001465	0.008442	0.0	0.003419	0.001084	0.0
SUSD3	0.002426	0.026023	0.003401	0.0	0.004894	0.006456	0.0	0.055058	0.00047	0.058555	0.062638	0.202845	1.0	0.012037	0.041063	0.004898	0.0	0.11468	0.023874	0.0	0.001908	0.033939	0.00291	0.000783	0.021476	0.044773	0.003815	0.099419
SVIP	0.155977	0.157087	0.0	0.006852	0.377611	0.450867	0.38865	0.09633	0.298032	0.087698	0.045146	0.590316	0.108618	0.185525	0.033726	0.029926	0.37184	0.125945	0.076129	0.030864	0.804069	0.270323	0.396548	0.092224	0.055254	0.21626	0.05567	0.04788
SYCE1	0.006986	0.001406	0.0	1.0	0.01196	0.014446	0.0	0.0	0.004263	0.061664	0.04176	0.0	0.07833	0.041089	0.072291	0.024008	0.0	0.0	0.002763	0.005625	0.005861	0.0	0.093902	0.0	0.0418	0.0	0.0	0.13878
SYPL2	0.0	0.004007	0.020169	0.120092	0.002837	0.0	0.0	0.008359	0.000823	0.0	0.108154	0.0	0.295821	0.078374	0.602531	0.13148	0.0	0.062922	0.051681	0.007285	0.0	0.019172	0.093865	0.589187	0.021166	0.036043	0.044325	1.0
SYT16	0.057773	0.157589	1.0	0.00636	0.001315	0.005436	0.03244	0.005969	0.023066	0.0	0.036472	0.002345	0.0	0.018227	0.0	0.0	0.0	0.039262	0.007385	0.01709	0.003269	0.094637	0.005045	0.010375	0.009807	0.0	0.0	0.136759
SYT9	0.030914	0.0	0.134399	0.071522	0.197013	0.889442	0.073356	0.0	0.467097	0.0	0.0	0.017291	0.395075	0.418522	0.0	0.0	0.456379	0.115012	0.009562	0.063139	0.092612	0.268536	1.0	0.0	0.0	0.0	0.130207	0.0
SYTL5	0.248439	0.213132	0.016814	0.608708	0.0	0.002589	0.002589	0.0	0.000429	0.019174	0.009549	0.0	0.0	0.003671	0.0	0.0	0.0	0.026892	0.066032	0.004949	0.0	0.019305	0.013176	0.0	0.00744	0.026843	0.022173	1.0
TAF7L	0.0	0.058585	0.0	0.322623	0.965271	0.179487	0.680785	0.054528	0.134903	0.0	0.020772	0.0	0.657254	0.184356	0.172671	0.088283	0.913989	0.35865	0.3078	0.018176	1.0	0.575138	0.773775	0.033106	0.339662	0.387537	0.42616	0.330088
TAGLN	0.009452	0.037876	0.145523	0.411979	0.010234	0.005076	0.063943	0.075381	0.008434	0.014772	0.251675	0.000769	0.127749	0.321799	0.006498	0.747971	0.006833	0.093182	0.360446	0.593927	0.0	0.088479	0.015969	0.483516	0.033762	0.002087	0.40552	1.0
TAGLN3	0.243709	0.115847	0.0	0.001232	0.000996	0.0	0.048017	0.0	0.003012	1.0	0.003146	0.0	0.143275	0.05268	0.0	0.0	0.0	0.058485	0.069511	0.004234	0.005549	0.220448	0.037147	0.002256	0.007431	0.011333	0.011105	0.0
TAL1	0.0	0.001179	0.0	0.0	0.623403	0.614509	0.277817	0.000544	1.0	0.0	0.0052	0.185395	0.0	0.007971	0.0	0.0	0.435504	0.0	0.001612	0.0	0.408116	0.016998	0.342967	0.0	0.0	0.0	0.0	0.001059
TAS1R1	0.0	0.0	0.0	0.007128	0.005766	0.0	0.016619	0.022425	0.001791	0.0	0.012708	0.005286	0.0	0.0	0.0	0.00849	0.0	0.065714	0.01531	0.0539	0.003604	0.0	0.015577	1.0	0.034439	0.006527	0.0	0.0
TAS2R43	0.093869	0.145362	0.3881	0.626337	0.264773	0.302531	0.107663	0.122567	0.327101	0.0	0.0	0.007715	0.12999	0.0	0.56859	0.4431	0.282541	0.044596	0.27356	0.703489	1.0	0.0	0.089894	0.263487	0.223333	0.787042	0.370741	0.774212
TBC1D26	0.0	0.285455	0.265104	0.029029	0.55539	0.326484	0.0	0.189123	0.143808	0.055959	0.040045	0.023083	0.0	0.132727	0.093031	0.082539	0.416893	0.066713	0.151657	0.355425	0.086911	0.087436	0.0	0.016438	0.335752	0.223747	0.187986	0.0
TBC1D30	0.084145	0.109613	0.005007	0.0	0.67295	0.511762	0.524442	0.003579	0.557076	0.048969	0.020499	0.066867	0.016831	0.07591	0.004912	0.003161	0.821619	0.08881	0.012236	0.002875	0.767176	0.055805	0.933824	0.025494	0.004322	0.003875	0.002742	0.0
TBX15	0.0	0.002366	0.0	0.000641	0.000267	0.002327	0.0	1.0	0.013031	0.0	0.073739	0.000475	0.0	0.001394	0.252536	0.565865	0.0	0.005254	0.005367	0.98486	0.000324	0.001196	0.005291	0.244365	0.332016	0.001372	0.0	0.0
TBX2	0.016657	0.007629	0.0	0.635996	0.0	0.001103	0.017279	0.076352	0.002376	0.008323	0.154736	0.000319	0.273528	0.05474	0.336496	0.091815	0.005988	1.0	0.438937	0.015135	0.000445	0.019994	0.003269	0.065852	0.374028	0.366865	0.278192	0.15577
TBX20	0.0	0.002336	0.005473	0.245806	0.15979	0.0	0.006774	0.000629	0.003757	0.0	1.0	0.004455	0.010677	0.009515	0.004013	0.0	0.016726	0.010667	0.087322	0.148624	0.116477	0.027067	0.015075	0.018046	0.00218	0.0	0.351736	0.028224
TBX3	0.042705	0.021344	0.011677	0.864653	0.00537	0.010549	0.054181	0.030461	0.023094	0.056511	0.077601	0.0	0.433105	0.089567	1.0	0.102021	0.016191	0.738578	0.262054	0.269969	0.01279	0.027939	0.19884	0.025567	0.706968	0.0057	0.297156	0.992697
TCF21	0.00153	0.001076	0.0	0.1599	0.0	0.0	0.01289	0.0	0.0	0.0	1.0	0.0	0.017156	0.010504	0.004889	0.0	0.003203	0.389915	0.493439	0.0	0.0	0.020605	0.0	0.011009	0.002944	0.001057	0.198595	0.011826
TCP11	0.0	0.045018	0.175202	0.156137	0.051141	0.033955	0.044114	0.017325	0.041988	0.0	0.02927	0.009185	1.0	0.046062	0.096298	0.07118	0.0	0.191553	0.023553	0.147231	0.006262	0.062343	0.089201	0.040635	0.098247	0.020039	0.020039	0.020596
TDO2	0.0	0.014036	0.0	0.826626	0.0	0.0	0.0	0.04337	0.002368	0.0	0.103786	0.0	0.0	0.0	0.0	0.059567	0.017365	0.202388	0.300295	0.065953	0.0	0.0	0.0	0.043767	0.0	0.003402	0.711501	0.21729
TDRD1	0.166222	0.624314	0.289635	0.060844	0.0	0.0	0.012388	0.014427	0.0	0.35628	0.336417	0.01035	0.138623	0.0	0.928101	0.107417	0.0	0.0	0.128169	0.984319	0.007057	0.0	0.028932	0.111808	1.0	0.258586	0.0	0.09597
TENM2	0.445618	0.290759	0.02771	0.003319	0.000954	0.0	0.028744	0.074244	1.2e-05	1.0	0.007382	0.000265	0.012767	0.018451	0.0	0.072895	0.0	0.00851	0.004983	0.812136	0.0	0.008221	0.0	0.061611	0.002016	0.000327	0.007375	0.006939
TEX15	0.011548	0.083378	0.0	0.00871	0.659686	0.123795	0.109214	0.007437	0.090896	0.0	0.062403	0.0	0.238293	0.110682	0.025248	0.0	0.735969	0.159759	0.00442	0.0	1.0	0.336449	0.038215	0.0	0.06909	0.191711	0.022802	0.022508
TFAP2C	0.329137	0.101738	0.981474	0.25579	0.0	0.0	0.006363	0.0	0.0	0.29607	0.0	0.0	0.224119	0.005892	0.010957	0.0	0.0	0.0	0.015354	1.0	0.0	0.017401	0.0	0.0	0.00317	0.120025	0.0	0.334668
TFEC	0.0	0.001779	0.021748	0.0	0.241075	0.462559	0.176758	0.001071	0.065307	0.0	0.0	0.152641	0.0	0.000683	0.0	0.001399	0.041047	0.0	0.001385	0.000472	0.387478	0.0	0.161408	0.019683	0.002327	0.0	0.001214	0.0
TFF3	0.025688	0.001179	0.0	0.0	7e-05	0.094168	0.027927	0.0	1.0	0.0	0.002868	0.000125	0.0	0.00071	0.000518	0.0	0.0	0.0	0.00085	0.0	0.000458	0.002831	0.030171	0.0	0.0	0.012614	0.0	0.0
TFPI2	0.072194	0.020056	0.000981	1.0	0.061086	0.087821	0.123513	0.005686	0.214065	0.27044	0.346974	0.0	0.421362	0.029818	0.450793	0.009625	0.187268	0.006274	0.301477	0.001277	0.043776	0.130307	0.01641	0.08192	0.671611	0.00789	0.163525	0.311674
TGFA	0.688929	0.885529	0.02004	0.0	0.002335	0.027114	0.013783	0.006412	0.095397	1.0	0.0	0.002431	0.0	0.424786	0.0	0.0	0.0	0.0	0.001483	0.003938	0.00207	0.396266	0.016086	0.002823	0.0	0.000631	0.001126	0.0
TGIF2-C20ORF24	0.010775	0.000675	0.023209	0.016248	0.014076	0.012955	0.018849	0.009217	0.030584	0.018435	0.0068	0.014951	0.0	0.004175	0.001581	0.001627	0.089304	0.0	0.002957	0.0	0.013615	0.038673	0.010353	0.004482	0.0	0.017683	0.0	0.0
TGM1	1.0	0.508272	0.141547	0.007475	0.001425	0.003604	0.004613	0.001301	0.000368	0.074942	0.008266	0.016568	0.011411	0.024397	0.001636	0.0	0.002694	0.004687	0.001297	0.00447	0.001993	0.002139	0.003983	0.008364	0.003977	0.000285	0.001173	0.002862
TGM4	0.056027	0.01884	1.0	0.0	0.022924	0.013814	0.0	0.0	0.004261	0.036418	0.006786	0.0	0.0	0.0	0.011034	0.0	0.010564	0.035092	0.000328	0.0	0.005859	0.0071	0.036738	0.0	0.011804	0.0	0.0	0.0
THBD	0.417009	0.5074	0.424332	0.028962	1.0	0.508284	0.208763	0.006225	0.184112	0.247058	0.108465	0.734826	0.001955	0.136895	0.101388	0.000542	0.194721	0.021659	0.406538	0.090833	0.585664	0.115386	0.417676	0.068817	0.144423	0.005385	0.014337	0.0
THBS2	0.002644	0.006874	0.001552	0.116796	0.003879	0.00084	0.003483	0.057284	0.00144	0.128308	0.342172	0.0	0.277901	0.013362	0.172822	1.0	0.00359	0.034455	0.758245	0.151189	0.00022	0.001587	0.002024	0.019764	0.053722	0.065797	0.222063	0.298977
THY1	0.009197	0.003521	0.044914	0.111133	0.0	0.001568	0.013353	0.672768	0.002333	0.02771	0.156493	0.000123	0.248904	0.004351	0.04415	0.305788	0.005215	0.061539	0.145209	0.341518	0.000427	0.005909	0.004669	0.105762	0.019287	0.005475	1.0	0.199224
TIE1	0.0	0.002015	0.0	0.000165	0.526677	0.757578	0.456871	0.000686	1.0	0.0	0.005981	0.000575	0.007384	0.004421	0.0	0.0	0.411679	0.001203	0.007745	0.0	0.380291	0.001108	0.31007	0.00078	0.000232	0.0	0.0	0.0
TIMP3	0.025363	0.025696	0.697851	1.0	0.000258	0.010138	0.066297	0.056411	0.140326	0.023724	0.082376	0.0	0.02246	0.022525	0.045666	0.798178	0.002186	0.047458	0.246008	0.40467	9e-05	0.003981	0.058631	0.083862	0.035783	0.051755	0.37135	0.457595
TLDC2	0.0	0.014849	0.0	0.0	0.001569	0.0	0.003349	0.023381	0.005427	0.0	0.0	0.002798	0.0	0.016449	0.0	0.0	0.0	0.047101	0.007094	0.037647	0.0	0.068468	0.0	0.0	0.0	0.003455	0.01522	0.006274
TLE6	0.1339	0.058362	0.0	0.0	0.472865	0.166637	0.102849	0.242474	0.326403	0.033686	0.258948	0.0	0.448031	0.132846	0.051705	0.028487	1.0	0.077628	0.203824	0.17714	0.138326	0.132354	0.200762	0.512487	0.108223	0.43939	0.015104	0.130001
TLL2	0.074207	0.877688	0.0	0.0	0.018286	0.005244	0.402097	0.005044	0.008134	0.02124	0.043243	0.0	0.0	0.230851	0.0	0.011018	0.0	0.0	0.008596	0.006306	0.002987	0.669654	0.041916	0.104341	0.018319	0.028442	0.0	0.0
