Row	ascites7873R1	ascites7873R2	ascites7882R1	ascites7882R2	ascites7892R1	ascites7892R2
SLC47A2	0.316485	0.282591	0.553832	0.186831	0.453209	0.416547
CDH10	0.45088	0.332311	0.433847	0.0730667	0.563353	0.355079
ENDOU	0	0.238305	0.439716	0.274251	0.698019	0.55734
DDX11L5	0	0.217002	0	0.898571	0.624602	0.467114
GPR79	0.264859	0.3525	0.836971	0.197727	0.482137	0.0722908
ADAM33	0.282156	0.326786	0.299615	0.396193	0.407921	0.49154
HNRNPA1P68	0.228414	0.303861	0.240363	0.341271	0.653711	0.436023
PRKXP1	0.467643	0.0567131	0.24728	0.159774	0.952513	0.318972
PCDHB16	0.345958	0.369859	0.290453	0.234995	0.508959	0.452517
PABPC1P4	0.271668	0.144754	1.03661	0.0813727	0.282951	0.383883
PLAC8L1	0.718639	0.109432	0.434025	0.294533	0.426236	0.21668
RNF212B	0.653324	0.514174	0	0.350342	0.518983	0.162498
OR7E126P	0.074436	0.0795665	0.523906	0.312954	0.588235	0.61991
C7orf61	0.118123	0.479179	0.702376	0.358059	0.32132	0.219191
FABP6	0.115233	0.429248	0.563663	0	0.710509	0.378978
CPHL1P	0.284772	0.136118	0.909207	0.53006	0.0593848	0.276913
ST3GAL1P1	0.341435	0.293628	0.319517	0.284198	0.589723	0.366134
GCNT6	0.4233	0.0643733	0.254657	0.240895	0.880935	0.329915
TPT1P9	0.136597	0.609023	0	0.134683	0.564863	0.748563
TRAJ46	0.730387	0	0	1.4628	0	0
RPL35P2	0	0.262398	0.359778	0.239438	0.251564	1.07986
FAM172BP	0.25119	0.213848	0.422727	0.500786	0.418457	0.38333
HLA-DRB6	0.462899	0.782453	0.432588	0.234743	0.107846	0.169243
ADGB	0.257407	0.591589	0.189945	0.186502	0.747479	0.214724
KRT18P39	0.245854	0.302333	0.459545	0.327639	0.698992	0.15215
PRR13P5	0	0.415244	0	0.269204	0.303762	1.19825
KCNG1	0.302636	0.537164	0.372104	0.198383	0.427545	0.348118
PANX2	0.140208	0.194237	0.381012	0.58766	0.552693	0.32968
GJD4	0.426298	0.265011	0.420921	0.479978	0.298416	0.29467
ADGRF2	0.117749	0.253078	0.316832	0.335898	0.613957	0.546018
PIPSL	0.152783	0.196792	1.1871	0.18766	0.238685	0.220436
ADAMTS3	0.387522	0.242387	0.37361	0.525971	0.422678	0.229902
API5P1	0	0	2.14132	0	0.0393341	0
PTH1R	0.171105	0.0944494	1.48186	0.163921	0.177779	0.0901703
TUBB8P7	0.341048	0.277625	0.28184	0.487525	0.46422	0.325483
APC2	0.154987	0.213888	0.649222	0.383746	0.448794	0.32675
SIAH3	0.319959	0.248984	0.490298	0.302597	0.553272	0.258851
DNAJA1P2	0.459986	0.52982	0.327864	0.365919	0.287226	0.200137
RASGRF1	0.623494	0.226369	0.456101	0.456819	0.213939	0.193431
SDR16C6P	0.589248	0.524421	0	0.151985	0.723327	0.180317
TOX3	0.321065	0.141516	0.516687	0.268553	0.494684	0.426594
C11orf16	0.106089	0.459828	0.165503	0.322958	0.488989	0.625035
MOV10L1	0.27389	0.418312	0.248279	0.290151	0.595144	0.337549
CACNA1I	0.137301	0.192047	0.411567	0.258405	0.682329	0.480987
FABP5P3	0.398183	0.461899	0.304473	0	0.229074	0.768759
GNG5P3	0	0	0	0	0	2.16013
CD200R1L	0.129028	0.213078	0.236475	0.380147	0.790694	0.410259
IL21	0	0.215021	0.142119	0.400376	0.62823	0.773459
HNRNPA1P76	0.546094	0.217987	0.19199	0.273336	0.780616	0.149137
UTY	0.192575	0.206032	1.2856	0.113063	0.287715	0.0729218
RPL23AP49	0.179495	0.337978	0.251626	0.170344	0.65753	0.560734
PAX9	0.251194	0.317082	0.395265	0.462695	0.410832	0.316963
TAS2R4	0.302817	0.321527	0.284423	0.258343	0.553867	0.433007
PLA2G12AP1	0.132159	0.145594	0.614448	0.149053	0.95493	0.157015
KRT17P5	0	0.819444	0.21007	0.0844121	0.709275	0.32867
GTF2IP5	0.102345	0.607651	0.304392	0.349764	0.388779	0.398106
SNRPBP1	0	0	1.75343	0.394508	0	0
RPL21P3	0.310815	0.496279	0.770851	0.167027	0	0.402533
C1GALT1P1	0.200952	0.213848	0.937607	0.100347	0.36615	0.328569
ERICH6	0.150073	0.480564	0.137775	0.148052	0.626738	0.601799
TRAV38-2DV8	0.136085	0.686232	0.343464	0.978792	0	0
C21orf62	0.347616	0.361003	0.267865	0.281606	0.56265	0.321636
GFRA3	0.295924	0.117629	0.580532	0.469589	0.437152	0.241317
ACMSD	0.497046	0.138773	0.341154	0.372061	0.321856	0.470812
KL	0.496263	0.447337	0.409315	0.221574	0.2683	0.295869
CC2D2B	0.46345	0.40664	0.314656	0.422439	0.34895	0.181769
STX1B	0.19859	0.256463	0.661023	0.298085	0.501217	0.222176
OXCT2P1	0.119939	0	0.796915	0.25625	0.435493	0.528908
VDAC3P1	0	0.0726573	2.06462	0	0	0
SPDYE21P	0.324328	0.402394	0.312155	0	0.438943	0.658343
CACNA1C	0.151971	0.486121	0.446531	0.103775	0.446039	0.50096
PCDHGB8P	0.280456	0.175133	0.350228	0.410522	0.482536	0.435747
PIANP	0.135214	0.166867	0.423155	0.106954	0.0223222	1.27762
BRCC3P1	0.370134	0.399764	0.291861	0.127212	0.461693	0.481362
DRC7	0.294774	0.328351	0.191625	0.182925	0.672552	0.461257
UBE2NL	0	0	2.08132	0	0	0.0498238
PCDHGB6	0.471811	0.292938	0.216661	0.194093	0.483234	0.468406
HHIPL1	0.35401	0.276072	0.314279	0.173578	0.440217	0.567737
CKS1BP7	0	0	1.2996	0	0	0.825204
PSG3	0.591006	0.230431	0.156539	0.503046	0.32719	0.315583
SLC25A47P1	0.190136	0.203138	0.540201	0.374611	0.392742	0.4201
RPL23AP1	0.140559	0.188144	0.863547	0.248881	0.341048	0.338213
SLC16A2	0.295493	0.228523	0.193491	0.214677	0.457563	0.730358
CDH16	0.112424	0.145535	0.745358	0.362551	0.424104	0.329388
TAS1R1	0.405765	0.316997	0.341327	0.0270711	0.788695	0.235784
IL9RP3	0.318441	0.271403	0.474224	0.333812	0.305075	0.412023
MMP1	0.212865	0.190603	0.569331	0.537246	0.213606	0.389833
AK4P6	0	0	2.11287	0	0	0
TMEM178B	0.266749	0.274365	0.193472	0.186955	0.671558	0.518644
MIXL1	0.251842	0.375448	0.520908	0.17008	0.525132	0.268147
TAS2R15P	0.581489	0.430438	0.342257	0.219925	0.537341	0
HSPD1P5	0.0302124	0	1.89357	0.0900811	0.0313915	0.0655896
TENM2	0.503454	0.12381	0.173064	0.381749	0.673373	0.254746
USP26	0.0265634	0.0846557	0.135559	1.09578	0.520845	0.24443
ACOT6	0.221509	0.251525	0.388491	0.451951	0.345842	0.448343
TUBBP2	0.402787	0.657804	0.629002	0.203708	0.214235	0
CCDC178	0.399911	0.306041	0.45966	0.366912	0.431099	0.142925
C12orf56	0.145353	0.654379	0.22997	0.158548	0.382321	0.535924
ADRB3	0.355134	0.165539	0.441327	0.199776	0.632166	0.312143
TBX18	0.242604	0.259345	0.682387	0.19022	0.284769	0.44617
SNX18P12	0.0719572	0.399321	0.116429	0.489889	0.740801	0.28522
VSTM2A	0.43518	0.341712	0.36709	0.239193	0.427411	0.292304
CILP2	0.238817	0.206512	0.383326	0.365871	0.596378	0.310276
NKX1-2	0.129783	0.0919686	0.443453	0.389379	0.466647	0.579545
SLC30A10	0.253246	0.126768	0.449281	0.474083	0.401859	0.394825
ABO	0.333179	0.426107	0.213812	0.250718	0.630152	0.246083
C18orf65	0.463526	0.26181	0.346352	0.120806	0.328014	0.57839
SLC36A3	0.464164	0.146535	0.364875	0.273653	0.514393	0.334036
CHGA	0.270113	0.36698	0.346518	0.209057	0.523805	0.38075
USP9YP3	0.341356	0.272528	0.27954	0.175618	0.545022	0.483113
GRAMD4P7	0.412384	0.195922	0.397918	0.225227	0.670169	0.195315
HSD3B1	0.432932	0.568757	0.102063	0.246441	0.261871	0.484713
CHAD	0.266437	0.202983	0.837602	0.205639	0.423153	0.159824
LRRC73	0.0708667	0.226049	0.396567	0.44848	0.542673	0.410907
MTHFD1P1	0.200304	0.0583983	0.978148	0.0727697	0.548865	0.237045
TNP2	0.37087	0.212366	0.199645	0.313435	0.594831	0.403399
IL34	0.0320898	0.277461	0.244308	0.429269	0.651071	0.45955
SUMO2P10	2.09123	0	0	0	0	0
PRADC1P1	0	0.141578	1.11605	0.260947	0.138829	0.43341
TRBV5-7	0	0	0.403166	0.352477	1.33504	0
GFI1B	0.415433	0.307084	0.268204	0.330008	0.45542	0.311288
FGF22	0.182457	0.191846	0.523881	0.240376	0.668016	0.280157
ZP1	0.153056	0.367921	0.230113	0.526084	0.530611	0.278095
GOLGA2P11	0.262366	0.329216	0.36932	0.224865	0.645243	0.254216
ZNF469	0.208355	0.367741	0.359989	0.381802	0.471972	0.295044
RPL35P1	0	0.272214	0.395228	0.24263	0.510094	0.664286
LINC01599	0.229518	0.549684	0.161046	0.171482	0.597178	0.375542
GAPDHP22	0.190918	0.203976	0.54246	0.752303	0.394341	0
HPCA	0.0358512	0.0755935	0.505214	0.628744	0.682117	0.154711
SMTNL1	0.270091	0.232098	0.378207	0.404709	0.389966	0.407039
IL5	0.0715701	0.066929	0	0.477199	0.770805	0.694098
TRBJ2-4	0	0	0	0.947535	1.13285	0
SLC10A5	0.326626	0.183911	0.510498	0.422539	0.26063	0.375827
C6orf25	0.282351	0.265976	0.258543	0.400091	0.871617	0
GNRH2	0	0.480415	0.774216	0.496439	0.327046	0
RNF7P1	0	0	2.07675	0	0	0
OR9A1P	0.267406	0.0634542	0.421776	0.221339	1.10029	0
CITED1	0	0.458674	0.399768	0.533231	0.143337	0.539026
MUCL1	1.10331	0.373264	0	0	0.407096	0.190206
CMYA5	0.300415	0.190264	0.274553	0.326355	0.527423	0.454282
TARM1	0.557538	0.395095	0.200164	0.183328	0.190427	0.546132
THSD1	0.284807	0.357534	0.20108	0.176367	0.550867	0.501869
DCST1	0.35645	0.285122	0.32549	0.25744	0.581638	0.265056
TUBBP5	0.157603	0.0724073	1.02807	0.379627	0.238068	0.194479
TREML5P	0.257644	0	0.160953	0.234348	1.26599	0.150803
SCNN1D	0.0658953	0.185093	0.543609	0.427715	0.370737	0.476516
ZNF317P1	0.269428	0.114701	0.377976	0.375878	0.280464	0.650082
AOC2	0.173479	0.374177	0.310848	0.25927	0.567661	0.382466
RTBDN	0.213527	0.150037	0.255564	0.476531	0.458692	0.512133
CCER2	0.407838	0.110801	0.490211	0.229554	0.600568	0.227017
TYR	0.257369	0.234402	0.45606	0.296221	0.478435	0.342981
TDGF1P3	0.180031	0.522174	0.395089	0.184569	0.621813	0.157402
METTL21AP1	0.597354	0.212227	0.420783	0.197617	0.413425	0.218133
PABPC3	0.0293472	0.0926498	1.70761	0.0291794	0.12126	0.0786129
MAATS1	0.266093	0.0949707	0.403847	0.375562	0.342479	0.575682
SHCBP1L	0.52475	0.382564	0.432001	0.379069	0.120701	0.219047
SVOP	0.297099	0.496025	0.387233	0.272338	0.398564	0.203987
RPL35P5	0	0	0.478915	0.261531	0.553881	0.75988
VAT1L	0.30243	0.254455	0.299362	0.12603	0.644261	0.424194
PRDM14	0.300486	0.444367	0.237454	0.239131	0.568145	0.260054
RERGL	0.542291	0.359371	0.198721	0.374384	0.205425	0.368584
CYP2F1	0.109809	0.0550319	0.281647	0.513267	0.77277	0.315207
RPL21P2	0.151984	0	0.430098	0.149886	0.313154	1.00054
TMEM151B	0.0124139	0.323607	0.747366	0.426098	0.344915	0.190585
RPL13P6	0.101596	0.216879	0.429964	0.100884	0.527422	0.668068
KRTAP9-6	0.495349	0.440821	0.417753	0.126901	0.358954	0.202201
MTND5P14	0.378571	0.714136	0.117892	0.251767	0.350536	0.22907
UTS2	0.411504	0.39649	0	0.54862	0.479521	0.204924
CETN4P	0.31022	0.165585	0	1.07252	0.321014	0.170798
FABP7P1	0	0.22431	0.298666	0.619377	0.433066	0.464549
MMP17	0.327852	0.109824	0.403127	0.589149	0.233469	0.37579
C11orf42	0.191813	0.101066	0.599254	0.284107	0.395631	0.465768
KRT78	0	0.210938	0.526431	0.159011	1.01596	0.124815
FMO9P	0.472957	0.339222	0.102878	0.213418	0.508441	0.398998
FAM106DP	0.491943	0.149463	0.39613	0.41558	0.365846	0.215155
LRFN1	0.274122	0.341652	0.325623	0.186781	0.599589	0.303509
GAPDHP61	0.166885	0.295604	0.760531	0.166037	0.577582	0.063854
PCDHB9	0.161678	0.195212	0.399815	0.41935	0.408745	0.445396
DMBT1P1	0.253656	0.301481	0.236217	0.438233	0.542281	0.256359
RPL7AP2	0.243459	0.518737	0.456582	0.403354	0.0843408	0.321606
L1TD1	0.476808	0.452952	0.251459	0.316018	0.303791	0.226741
GUCA1B	0.342687	0.260473	0.343788	0.146438	0.560729	0.373495
PPEF1	0.396296	0.439646	0.459884	0.153956	0.267829	0.309158
GPRC5D	0.0532003	0.0671128	0.0885118	0	0.98434	0.832919
COX6CP11	0	0	2.02467	0	0	0
FBN3	0.163905	0.126038	0.667157	0.234211	0.277898	0.555003
CNTD2	0.299797	0.110217	0.475163	0.503186	0.238375	0.39733
MRPL57P7	0	0.536492	0	0.976099	0.511065	0
NDUFA3P4	0	0	0.791531	0	0	1.23157
ELFN1	0.215694	0.0932796	0.327823	0.421024	0.556218	0.409027
HOXB13	0.247153	0.210427	0.587178	0.256106	0.320541	0.400913
GRM6	0.341654	0.337115	0.279913	0.193058	0.41806	0.452248
NPY	0.669647	0.125073	0.165503	0.442605	0.231565	0.386049
ISL2	0.202332	0.229193	0.405036	0.269374	0.350973	0.562481
BIRC7	0.0815188	0.122891	0.433601	0.611217	0.287461	0.480158
RPL7P15	0.374612	0.184646	0	0.344037	0.449426	0.662372
AANAT	0.453375	0.348763	0.24451	0.321613	0.314316	0.331439
PIH1D3	0.543434	0.439521	0.260308	0.110528	0.353078	0.306071
FBXO40	0.354598	0.415071	0.170576	0.275359	0.477313	0.319273
GAPDHP1	0.35366	0.373597	0.250275	0.347405	0.361496	0.324755
SEC1P	0.191959	0.337469	0.610013	0.382551	0.370051	0.1191
RPS7P4	0.734908	0	0.5575	0.226742	0.238176	0.251593
MBL1P	0.372627	0.263701	0.106968	0.221231	0.44165	0.60243
HSPA8P3	0.530685	0.403718	0.213141	0.226192	0.551708	0.0828474
XKR5	0.399235	0.400944	0.333869	0.152769	0.526214	0.19357
CHCHD4P3	1.24078	0.730758	0.0350049	0	0	0
GLULP5	0.453743	0.281772	0.265071	0.0756047	0.394168	0.535404
ACSM6	0.374882	0.38387	0.316423	0.271525	0.418915	0.240009
SLC25A14P1	0.758554	0	0.97632	0	0.131532	0.137986
CDH7	0.263807	0.272653	0.296633	0.239702	0.478045	0.453316
PRR23C	0.235811	0.405843	0.342748	0.102274	0.60576	0.311163
POMC	0.164334	0.1309	0.402286	0.327342	0.528928	0.446659
PHBP15	0.812959	0.790966	0	0.0918487	0	0.303988
CHCHD2P6	0	0.193029	0.271752	0.738306	0.588742	0.207707
TAS2R60	0.352183	0.437367	0.411909	0.116932	0.488673	0.192108
AOC3	0.279005	0.532942	0.324338	0.163835	0.275775	0.422761
RAB44	0.275241	0.492026	0.190056	0.181405	0.547257	0.312497
NPAP1P2	0.875	0	0	0	0.64773	0.475503
CDKN2AIPNLP1	0	0	1.99788	0	0	0
HIGD1AP13	0	0	0	0.746524	0.391624	0.85857
MRPS6P4	0.392007	0	0	0	1.6034	0
RPL7P19	0.52891	0.450951	0	0.419449	0.36418	0.230859
HNRNPA1P21	0.469968	0.311596	0.0878935	0.408776	0.128264	0.587388
SMPX	0	0.136932	0.168879	0.564938	0.531034	0.590724
MSNP1	0.0302841	0.0645785	1.64005	0.0913789	0.0316778	0.131733
TAGLN3	0.421052	0.516033	0.0650992	0.384531	0.345063	0.256706
GCSHP4	0.517363	0.368355	0	0.170116	0.356565	0.570617
CPXM2	0.327215	0.225009	0.291956	0.300037	0.534559	0.303218
PRRT2	0.251059	0.204557	0.442004	0.495438	0.329678	0.258695
RPL7P6	0.277964	0.367231	0.350744	0.375424	0.297938	0.311684
ST13P11	0.342864	0.27397	0.119938	0.169733	0.71005	0.35988
IGHJ3P	0	0.977763	0	0	0	0.998198
TMPRSS9	0.429485	0.402757	0.308937	0.278851	0.328895	0.224724
KEL	0.362711	0.159905	0.192768	0.356921	0.380385	0.520846
CYP2W1	0.207359	0.191616	0.456072	0.19112	0.466903	0.459881
ZNF296	0.189369	0.100883	0.354005	0.379099	0.432135	0.516834
RLN1	0.468274	0.41466	0.36792	0.180243	0.161873	0.379348
GRK6P1	0	0.0654198	1.55675	0.12197	0.129076	0.0988784
HEMGN	0.21408	0.32102	0.259872	0.326647	0.430294	0.41814
SRSF10P1	0.233586	0.0829319	0.110187	0.154844	1.13311	0.255313
PSMC1P8	0	0.0436591	1.7958	0	0.0855405	0.0447615
CCDC58P3	1.17063	0.402164	0	0.186859	0	0.209046
AMD1P3	0.227436	0.181587	0.725849	0.282631	0.11928	0.430902
GALR1	0.352387	0.346512	0.265281	0.198396	0.429513	0.371689
DCST2	0.11107	0.330484	0.599187	0.0829074	0.407015	0.43152
TEX15	0.206767	0.202277	0.489617	0.435894	0.532896	0.0943041
CLEC9A	0.206352	0.388364	0.485792	0.162542	0.350032	0.368411
DAP3P2	0.414733	0.294549	0.385471	0.135893	0.429222	0.301314
FAM222A	0.179901	0.229482	0.15092	0.449611	0.262718	0.688428
POM121L2	0	0.0666631	0.0438354	1.13911	0.36138	0.349933
RPL21P32	0.453189	0.644957	0.213824	0.149261	0	0.498807
NFE2L3P1	0.296744	0.142337	0.371624	0.351457	0.561825	0.235989
LHB	0.269499	0.431315	0	0.666653	0	0.592371
ARHGAP42P5	0.204693	0.342436	0.393802	0.368421	0.227933	0.422346
NPAP1P3	0.108107	0.405485	0.482749	0.275376	0.463041	0.224455
STAR	0.322587	0.251806	0.307988	0.201303	0.522441	0.353072
TMEM35	0.136691	0.340587	0.288796	0.477911	0.262605	0.450039
TRAJ8	0	0.814803	0	0	1.14109	0
ZNF474	0.314722	0.162338	0.0719023	0.444708	0.766549	0.195571
C14orf39	0.464239	0.487145	0.265881	0.393451	0.181103	0.163557
RPS23P1	0.354301	0	0.502817	0.524063	0.183086	0.39092
TSPAN8	0.137073	0.275371	0.512591	0.27364	0.428509	0.327279
RET	0.247975	0.253698	0.296964	0.283098	0.59869	0.272524
SNURFL	0.534811	0.285971	0	0.262099	0.275073	0.594809
MOG	0.861435	0.221427	0.165075	0.17474	0.27606	0.253103
PLEKHG7	0.220165	0.376508	0.48163	0.267183	0.334302	0.271469
TMEM27	0.229265	0.209006	0.183433	0.457801	0.443772	0.427675
RPS10P14	0.279548	0.447722	0.197617	0.138236	0.579073	0.307275
PNPLA7	0.0518053	0.203266	0.737568	0.249156	0.338652	0.368522
NECAP1P1	0	0	1.80201	0.0699076	0	0.0767649
IGSF5	0.218777	0.33601	0.238067	0.17002	0.481622	0.502164
PES1P2	0.0886063	0.167636	1.40292	0	0.0942611	0.19291
IMMTP1	0	0	1.85299	0.067628	0	0.0245577
EEF1B2P7	0.274977	0.195371	0.515969	0.0910026	0.667175	0.200552
RPL31P2	0.461899	0	0.985323	0	0.497595	0
CPZ	0.14065	0.285409	0.443302	0.187394	0.28848	0.598869
CSMD1	0.1721	0.818828	0.238223	0.200008	0.104795	0.40848
WISP3	0.244627	0.270652	0.203707	0.187162	0.4088	0.626031
PRB3	0.0829142	0.294085	0.42907	0.191103	0.443271	0.500466
CCDC67	0.410508	0.28791	0.281452	0.243183	0.125374	0.591132
SERPINB11	0.527863	0.42702	0.272486	0	0.200128	0.511157
TTC9B	0.0856111	0.241526	0.567374	0.534527	0.247608	0.258951
ADAT3	0	0.630391	0.612397	0.20893	0.30881	0.173125
TRAJ54	0	0.837699	1.09443	0	0	0
MCF2	0.429668	0.335943	0.285622	0.210991	0.137633	0.531809
KHDRBS2	0.324409	0.229177	0.447737	0.384699	0.402701	0.142397
RPS2P7	0.218776	0.388785	0.792232	0.0717235	0.223278	0.236228
DYNLRB2	0.418343	1.06463	0	0	0.447294	0
PHACTR2P1	0.407887	0.315548	0.467456	0.111616	0.463654	0.161468
MUC5B	0.202771	0.194156	0.329476	0.322954	0.173794	0.703417
GLYCAM1	0	0	0.570074	0.770262	0.141652	0.443454
GDF5OS	0.246763	0.221494	0.303755	0.2854	0.425937	0.44061
TRPM3	0.368732	0.291051	0.302548	0.198668	0.492656	0.268303
CFL1P5	0	0.196305	0.497338	0.415007	0.506508	0.306388
CACYBPP1	0.360777	0.491007	0.126725	0.0895595	0.656391	0.197043
CYP26B1	0.233437	0.152906	0.333884	0.333387	0.616019	0.251545
PABPC1P11	0.22859	0.384592	0.284581	0.20127	0.400096	0.421821
MTTP	0.0617451	0.273103	0.173594	0.593944	0.0521645	0.765159
NUTM2A	0.132643	0.262618	0.288794	0.384587	0.588068	0.26141
KRT18P4	0.574707	0.396459	0.0580423	0.289756	0.327192	0.270812
ZNF366	0.543976	0.453351	0.435065	0.152701	0.1742	0.157396
C19orf18	0.441373	0.792301	0.087072	0.190645	0.201826	0.203049
TRBV26OR9-2	0.74235	0.793938	0	0	0.379922	0
NPM1P9	0.0692502	0.222271	0.385722	0.419197	0.290023	0.528997
CECR2	0.245124	0.294325	0.288989	0.436584	0.402324	0.247247
MYO16	0.139748	0.198505	0.116714	0.150231	0.639278	0.669516
RPL23AP67	0.610202	0	0.822196	0.150721	0.159885	0.169413
RAB41	0.358715	0.219373	0.287493	0.267161	0.61191	0.167594
CCNB3	0.163217	0.214103	0.177782	0.641664	0.186491	0.528035
C7	0.273368	0.326948	0.244224	0.416861	0.33256	0.31481
RPS4XP14	0.460024	0.324897	0.430377	0.0757663	0.237372	0.379609
TUBB4BP1	1.62757	0	0	0	0	0.280393
RPS7P14	0.906325	0.482321	0.164563	0.112071	0.117434	0.123971
RIMS1	0.313858	0.42081	0.181116	0.190617	0.494797	0.30483
PDCL2P2	0	0	1.90602	0	0	0
GP6	0.12133	0.161327	0.230066	0.316388	0.770153	0.306674
PDCL2	0.201014	0.430849	0.378654	0.468399	0.27992	0.146922
GLYATL2	0.56268	0.465881	0.16508	0.139756	0.151012	0.419157
FRMPD2	0.271574	0.36292	0.128985	0.297466	0.254633	0.586379
FANCD2P2	0.132742	0.145669	0.371446	0.377593	0.446629	0.42711
NOTCH4	0.247197	0.322879	0.230587	0.331323	0.395051	0.373197
KRT13	0.288887	0.277034	0.297563	0.257016	0.333856	0.443164
PPIAP30	0.400885	0.33505	0	0.287909	0.725679	0.146757
ASZ1	0.323074	0.317927	0.263168	0.176585	0.408615	0.404785
DAO	0.597793	0.292381	0.449501	0.0471573	0.0492512	0.457919
SFRP4	0.29503	0.483748	0.314421	0.0677504	0.214746	0.517255
SCN8A	0.183372	0.244434	0.476992	0.118769	0.558527	0.309913
GRIA3	0.195322	0.0952819	0.65169	0.035843	0.502312	0.410309
CDK15	0.379798	0.264304	0.190457	0.157144	0.577154	0.319407
TAT	0.290259	0.26416	0.371751	0.276496	0.325265	0.355526
RPL35AP26	0.915861	0	0	0	0.627022	0.340547
GRM1	0.113889	0.158793	0.516773	0.459851	0.261612	0.372032
CCIN	0.364382	0.526036	0.145924	0.130009	0.461602	0.254728
LIX1	0.516386	0.252518	0.364745	0.18256	0.350377	0.216042
DDTP1	0.435446	0.232721	0.310039	0.214059	0.449068	0.241124
ACTN4P1	0	0	1.84372	0	0.0379558	0
PA2G4P4	0.392257	0.20872	0.0743303	0.486913	0.450495	0.267114
CDRT15P1	0.235165	0.722293	0	0.349544	0.538664	0.0313719
YWHAEP5	0.0792741	0	1.38889	0.235824	0	0.171935
HMCN2	0.317475	0.253757	0.237599	0.374779	0.283203	0.40876
SYNPO	0.265665	0.225833	0.357592	0.287286	0.408476	0.329815
SNRPGP1	0.762071	0	1.11088	0	0	0
CALHM1	0.2716	0.392369	0.378474	0.283168	0.263777	0.280856
LRRN3	0.385383	0.151538	0.407298	0.134003	0.424672	0.366934
HMGN2P7	0	0.968599	0	0.440439	0.460449	0
TWF1P1	0.562777	0.25136	0.475252	0.112856	0.347423	0.118938
FKBP1C	0.118987	0.0425322	1.49893	0.0791933	0.0822706	0.0439627
SNRPD2P1	0.253282	0.542817	0	0.248931	0.259687	0.560507
DYNLL1P1	0	0	0	0.448347	1.41494	0
RBBP8P1	0.495743	0.204988	0.385395	0.137537	0.459374	0.180148
HLA-DQB2	0.280785	0.287701	0.508274	0.276537	0.302268	0.207026
RBBP8NL	0.0526897	0.0933533	0.5157	0.456547	0.458048	0.286246
RBAK-RBAKDN	0	0.237643	0.898244	0.114149	0.360074	0.252252
HSPA8P9	0.310339	0.523998	0.0908939	0.335152	0.27719	0.324678
AACSP1	0.175036	0.286767	0.343784	0.296592	0.417915	0.341796
COX6B1P6	0	0	0.751089	0	0.52619	0.584303
IGKV1-39	0	0	0	0	1.86157	0
RGSL1	0.274152	0.12634	0.43732	0.163439	0.464319	0.395573
SLC35G5	0.136975	0.398517	0.385204	0.226659	0.589749	0.122892
RPL31P49	0	0.485473	1.09546	0.27871	0	0
KNOP1P2	0.241349	0.299547	0.33816	0.0401337	0.544783	0.394283
C16orf71	0.356987	0.21649	0.255407	0.543153	0.314181	0.171601
RPL21P41	0	0	1.37437	0	0.483397	0
TRBV7-5	0	0.290622	0.413872	0.835015	0.317193	0
LINGO3	0.140922	0.34176	0.46836	0.358874	0.399587	0.145129
SLC22A25	0.307355	0.308533	0.278814	0.227997	0.534707	0.196096
NR2E3	0.226929	0.502242	0.0352798	0.224122	0.550504	0.313566
PGBD4P7	0.52381	0	0.885974	0.103925	0.108724	0.229611
GAL	0.142696	0.151957	0.601524	0.496902	0.222582	0.233805
RPS4XP2	0.521609	0.47613	0.212444	0.235911	0.0774732	0.325803
RPL21P8	0.255161	0.679557	0	0.378365	0.39602	0.139784
IMPG2	0.350781	0.329406	0.268085	0.186115	0.382682	0.331562
ISM1	0.285307	0.161717	0.186132	0.342149	0.416524	0.45459
SULT1E1	0.20768	0.102436	0.16607	0.28992	0.487535	0.590708
CATSPER3	0.216083	0.376625	0.0837281	0.311891	0.549208	0.303746
ADAMTS7P1	0.0574464	0.598208	0.078891	0	0.966255	0.140139
TPT1P12	0.575973	0.153684	0.203792	0.142445	0.447329	0.316794
C1orf204	0.346122	0.323664	0.149027	0.159984	0.661849	0.199184
IGLON5	0.20939	0.27005	0.406996	0.25367	0.360763	0.338934
ATP6V0E1P2	0.575452	0.613159	0	0	0	0.6504
PCDHGA11	0.333873	0.308625	0.381665	0.209604	0.358655	0.245548
LIMS2	0.0744613	0.118809	0.376849	0.380766	0.669431	0.217187
DIRAS2	0.196646	0.243834	0.381647	0.327924	0.319233	0.367734
POU6F2	0.0552861	0.381808	0.373813	0.195454	0.589639	0.239142
DDX18P5	0.332287	0.219358	0.231454	0.308105	0.517012	0.226441
RPL21P1	0.33634	0.317301	0	0.137478	0.431954	0.609638
SLCO2A1	0.102256	0.126514	0.391603	0.239681	0.30828	0.663894
NGF	0	0	1.10785	0.0524739	0.383692	0.287035
RPL23AP65	0.822728	0.214555	0	0.376906	0.416658	0
PRPH2	0.213415	0.296668	0.32132	0.196977	0.462425	0.338867
HNRNPRP1	0.336876	0.195981	0.527917	0.214702	0.352716	0.200517
RPL21P120	0.492473	0	0	0.35721	0.978907	0
C1orf194	0.176317	0.437927	0.164975	0.518076	0.428327	0.102774
PRR22	0.100486	0.281094	0.294921	0.562033	0.314669	0.273787
HIST1H4G	0	0.385227	0	0.702971	0.737712	0
HIGD1C	0	0.246555	0.328778	0.226551	0	1.02282
PCSK1N	0	0.0558436	0.52996	0.10459	0.341815	0.790833
