Gene symbol	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
NCF2	153.495583	345.135981	194.190923	62.342842	225.027831	88.178503	60.476086	68.811567	425.690238	1620.910475	483.385065	168.835817	12280.85608	15650.12064	762.035112	11487.88902	11149.65069	3147.592954	956.167863	1619.076321	20110.62767	17226.82018
NCR3	152.011839	792.851287	42.584452	1756.075472	250.102341	411.610723	407.22257	201.40437	669.218153	1859.555439	1482.733424	3218.191907	56.94572	30.833254	105.996401	55.947014	86.335804	33.098682	96.475431	83.516553	146.729649	223.272721
NFE2	6.094544	6.768979	11.867132	107.356395	48.985624	33.470013	7.618894	56.380681	67.68355	79.045362	134.363505	82.87063	1517.644033	30.550108	32.428804	110.075989	12.409937	11.959857	233.715617	148.195507	272.88674	2938.86897
NIPSNAP3B	1577.975004	744.7742	349.550369	128.037335	41.710795	137.605331	86.0562	79.241795	106.126089	497.433932	152.772965	105.192818	89.571722	79.702671	105.236396	106.934999	69.482052	124.343472	207.153062	142.550369	153.990641	331.760106
NKG7	6.99477	10.338503	7.726182	8640.630717	106.538702	679.691046	947.372637	7.582194	18.512263	10086.41757	13911.17937	14574.73469	34.654639	4.934667	217.224577	6.547728	4.961303	6.557718	429.352659	573.003437	24.264302	13.315655
NLRP3	22.141834	20.532699	15.378429	15.305762	18.456763	48.053213	14.178352	11.657551	28.041179	51.585232	44.602571	88.895743	636.629268	32.505746	37.679105	322.062046	310.278078	19.688927	26.849883	423.072942	68.368008	478.877482
NMBR	507.384036	573.646318	242.527406	45.638301	8.773662	31.059552	92.995396	20.040596	117.852184	183.172845	29.155081	48.053213	77.857282	49.445156	16.421781	35.172248	81.803389	17.429864	11.198863	24.637978	103.947176	201.752216
NOD2	6.93252	10.188501	224.312525	8.398706	8.56837	124.141006	147.973679	116.112155	42.785405	146.631016	178.25788	166.062104	1302.129171	91.563652	2182.907505	811.253942	31.532021	249.207252	31.686642	7.939245	617.723214	689.375554
NOX3	12.009663	6.682826	6.670735	7.382208	8.615517	9.107288	7.489071	8.533286	5.486578	66.248897	7.475615	7.106612	11.173059	7.877967	9.706902	8.992613	6.581036	7.139098	133.311723	215.579262	6.271682	15.129377
NPAS1	18.227676	16.195412	27.899332	24.542029	10.252739	20.72031	8.311325	8.592903	159.759211	12.089771	12.180299	12.95561	14.377971	15.362658	12.49569	17.391618	15.606125	15.189465	22.049575	13.787383	19.271666	23.07571
NPL	18.587232	15.431714	51.435575	84.141203	16.80025	77.758384	115.435034	26.321898	67.975374	151.155285	98.033734	113.508158	856.406195	1653.078338	501.961637	4287.536344	2046.531199	469.319855	552.918904	434.39859	1095.722226	2221.125735
NR4A3	136.961868	146.698529	133.939604	83.366469	117.489722	96.796746	315.267469	165.583501	462.391464	158.621241	81.374804	142.726886	91.300972	198.742247	448.709159	100.485143	479.801155	2205.779288	126.340664	1237.55158	4000.433332	289.595035
NTN3	6.560415	15.170155	21.484279	8.66871	23.290569	11.487333	28.151464	7.668027	180.393804	39.584995	5.960533	6.670735	8.728209	6.387053	11.623167	15.716578	5.550003	7.932019	3.851996	5.968589	12.895604	14.631187
NTRK1	13.569956	13.736596	28.054818	10.624338	22.842212	15.019566	21.081326	9.834897	11.270707	17.706407	9.510069	13.609562	11.914609	8.11604	8.773662	8.957138	14.874193	8.22009	353.885845	1165.767806	24.836207	16.057846
OSM	2.05303	2.708642	2.05303	3.823397	2.307902	4.818031	45.017521	12.943644	142.650704	20.5538	2.264193	172.717075	4.071676	3.54071	3.129846	6.319098	10.910343	3.537	13.946835	8.408928	1657.870692	188.237725
P2RX1	161.724611	37.909269	36.612268	180.797878	168.409154	119.891114	110.766249	142.885893	70.450156	184.552453	133.765378	137.761379	686.859206	198.678527	134.649005	356.213702	162.158759	57.630143	2865.596717	2193.457858	1302.716482	1169.401245
P2RX5	9725.14216	9116.674392	2524.75311	784.988483	670.831186	770.017838	524.855088	2876.602126	725.343874	1108.125761	507.746094	492.819997	175.54095	33.050273	21.687396	20.011502	37.212783	35.535284	174.366472	298.992498	355.90217	35.464605
P2RY10	436.580027	348.9026	408.379947	319.105042	340.883424	516.368744	293.210227	313.289662	931.708583	107.441096	236.991435	207.498138	20.957803	11.369688	20.484816	16.643192	5.34076	142.707475	27.332604	59.537128	1812.068581	350.0245
P2RY13	9.195677	35.59674	8.020483	7.47061	7.357243	6.469993	7.274663	6.982741	10.202544	233.21397	76.928198	13.814925	2786.279688	120.649326	473.333504	2965.888162	25.789577	8.194297	43.789825	60.881545	1447.836993	4885.264485
P2RY14	1638.857158	196.047738	30.698538	154.861178	63.199607	75.403886	76.775943	33.744354	102.953334	512.624542	214.644847	215.228348	51.710748	7.681017	21.358531	852.556374	214.752929	24.727565	2202.531209	1476.439279	9767.658851	1604.23718
P2RY2	11.657551	13.601895	9.903063	14.972571	11.669181	11.415459	13.355912	20.632555	10.116956	12.421398	14.83439	11.91499	172.18088	86.580277	11.441462	9.46357	10.694023	14.593538	14.463545	89.765431	944.40785	20.464906
PADI4	10.863845	14.724908	16.993364	54.813147	22.060148	15.944534	24.613382	19.922871	9.858987	140.671837	117.711505	26.443951	765.874027	15.820689	17.759004	12.531005	21.137673	36.580222	110.348703	145.704153	609.722574	834.17913
PAQR5	23.55278	20.525105	15.540955	14.179144	25.798529	15.95743	14.881733	13.059076	36.937448	28.61895	16.925373	12.69617	14.230474	301.513631	18.280857	17.469058	19.081963	15.769453	367.639625	291.658959	16.339225	21.350096
PASK	513.868512	628.040682	674.835391	1441.389436	1036.993881	2312.349458	982.669436	7489.424599	1422.863691	232.667049	194.694971	256.268401	146.708979	114.193902	240.986393	221.420773	159.755219	188.639629	189.825041	170.798054	412.543096	260.125454
PAX7	67.600224	81.267259	281.520046	23.311473	25.730255	42.554696	34.322446	37.986623	107.19933	47.576785	13.997672	21.90775	38.036782	20.550629	24.248744	19.334878	32.208616	32.689144	22.885821	40.264347	82.859596	43.894581
PBXIP1	399.906182	918.022479	803.585594	1520.324793	1070.73357	3186.537019	192.08699	1612.60149	3045.590782	570.958397	527.870097	195.07661	253.474833	80.096742	197.57765	410.873542	290.732107	562.838958	173.22655	203.167925	835.091265	980.023115
PCDHA5	5.122171	7.929426	11.4291	15.435919	25.924108	33.864671	7.736951	11.021747	107.679789	43.813091	10.21122	11.390715	10.289639	10.555447	85.938604	8.255798	13.641708	6.045929	10.744383	6.114001	10.270648	12.678032
PDCD1	103.873274	124.685259	105.440367	153.862235	130.69872	149.026134	234.767226	2598.761593	263.948271	208.089362	128.533806	122.4494	153.262284	114.240995	134.594921	133.071085	111.798525	122.185867	130.332615	95.276814	223.738022	277.598827
PDCD1LG2	17.247057	11.815204	12.209187	12.804997	15.105936	11.034745	14.416667	8.147552	75.960032	15.668124	22.011082	12.920337	14.0179	55.045085	448.87437	343.439408	116.373996	813.789777	9.979747	18.439352	72.111622	22.625159
PDE6C	0.972465	3.751283	1.479085	1.934004	21.419444	6.212037	1.658858	6.606825	1.64625	6.317188	14.898756	2.38782	4.556479	3.190693	2.992189	3.505149	1.993538	10.57244	8.281616	1.119175	46.473928	2.181431
PDK1	32.809679	24.866743	1399.416902	231.294924	518.45255	121.152292	170.89865	117.296177	486.748873	23.370256	32.925189	37.963199	25.630979	126.874165	131.257626	121.944598	96.835836	22.473646	23.677468	30.156393	571.517306	43.652511
PGLYRP1	18.908225	23.344617	20.113479	9.95704	9.789026	15.629048	16.083959	19.77039	12.625092	16.077934	99.274217	30.427416	13.979924	13.380444	12.649046	15.478694	11.051289	16.056713	237.888031	262.499003	752.182952	1587.726613
PIK3IP1	2462.087898	1132.15121	728.372021	5245.606657	5090.528151	4353.539533	461.309405	2315.263539	4814.01712	1330.849657	1203.06945	322.610385	647.754492	249.271088	209.464822	1631.804333	295.078973	259.742076	557.400039	310.247143	780.145571	545.650078
PKD2L2	9.706902	6.776683	24.817189	18.905342	52.063396	11.462631	23.122173	6.039292	47.376341	47.678602	10.978729	7.924164	13.396568	9.864099	12.743186	20.113479	5.885376	14.50854	160.858478	48.320667	259.951262	62.562282
PLA1A	35.620739	28.119284	15.156496	16.113926	16.45892	7.843078	14.267989	19.938772	16.468041	31.591161	25.139475	12.848674	59.355767	26.250002	2799.769624	14.403984	38.040994	647.107435	48.997035	43.370845	53.155189	26.035236
PLA2G7	100.732455	79.06119	69.940654	24.318758	12.7667	36.512638	39.265425	37.600631	108.845181	178.741766	73.099369	50.305659	1290.202807	10066.60469	1679.064856	1569.463396	5706.822398	5086.100024	1067.947829	980.107544	43.515362	59.092375
PLCH2	31.913472	14.444246	32.270979	26.926914	169.192728	136.854957	42.933848	176.084258	981.148204	71.664072	152.093623	132.376501	47.065774	31.408271	44.50407	29.625678	18.775004	30.870918	36.277749	74.73916	102.882811	101.446606
PLEKHF1	39.921449	32.663764	301.518706	884.51125	341.007627	508.738562	485.644917	919.884623	373.285033	1042.95957	1513.840196	982.200085	45.533329	292.520251	73.439523	33.492488	40.58426	34.570766	73.366886	281.00352	61.666643	50.111762
PLEKHG3	11.390715	10.805587	11.078864	293.524752	76.734357	559.741979	106.629093	26.013773	17.752853	927.802984	855.491569	317.791004	417.649899	137.042841	590.796944	180.272184	25.678758	21.421265	204.776358	37.683217	1449.679742	1603.250854
PMCH	12.39999	10.594973	16.560202	7.056096	12.966693	14.817985	138.142275	9.800664	9232.536023	19.449094	6.72716	11.090251	9.491643	8.822056	6.06637	7.417756	9.76337	11.884909	10.020002	32.337169	10.810461	13.428577
PNOC	4198.527432	4255.796399	3031.838783	88.677896	64.693252	65.694165	83.023196	22.107875	82.80288	192.035399	65.366459	78.13755	230.847481	93.57509	42.989948	92.995396	68.461613	98.826868	62.52678	105.351589	156.274342	269.361329
PPBP	112.730441	89.838522	166.644304	61.6725	65.621562	58.238809	20.895819	63.646241	117.729181	476.662069	37.905351	17.495729	80.466728	3754.147483	230.145918	292.991822	91.22599	211.939361	78.213322	1402.0838	52.020646	564.579901
PPFIBP1	68.774202	10.81398	17.047077	40.766201	45.863487	26.783476	19.756295	5.459102	41.789616	11.9742	21.698143	9.753148	24.45705	36.424889	6.90617	11.475809	218.620576	76.727129	44.204208	30.45109	8.539654	12.055794
PRF1	201.957367	236.135121	213.412478	8182.518825	847.810439	2130.073632	1288.368436	953.501106	1643.00791	15440.12701	26164.60132	27164.52012	142.748789	88.716045	55.135745	23.154895	67.864909	103.921077	346.364608	285.22059	268.37176	422.669791
PRG2	98.842812	125.310944	157.529856	126.646771	107.029045	139.101049	165.453735	35.312827	68.525369	16.547006	70.819162	82.712362	117.086355	103.375212	295.678865	263.652915	85.478936	89.830628	19061.38442	20880.60329	189.2704	59.652704
PSG2	1541.92252	1234.841312	423.094446	157.146245	109.531244	214.861544	99.135368	80.926602	294.243307	352.744483	148.449122	136.134916	170.069666	156.968165	95.301438	126.992246	116.270557	146.260567	80.504823	42.869886	61.876609	553.499282
PTGDR	84.748978	75.93104	34.61104	549.729747	59.438508	135.829414	56.51547	38.93185	36.94548	407.858662	1627.918557	2044.535858	36.258871	25.255049	40.983185	26.783476	32.577608	29.800792	21.237704	29.11896	137.786843	79.202656
PTGER2	47.378807	20.496403	21.500992	2260.804067	258.841965	4236.414392	1056.864994	14.855891	2608.201318	2957.932915	2983.001501	5770.127086	1154.310555	619.162838	170.395389	1754.337137	584.124187	826.855744	460.429412	892.071825	501.022829	183.697789
PTGIR	32.066152	21.655427	30.36307	46.510322	233.24624	59.604918	161.002021	24.85041	1296.620335	31.977515	31.063756	30.866414	482.86175	37.791243	1832.0701	1096.655917	27.402479	1333.258674	196.252148	113.904524	26.61064	47.106227
PTPRCAP	4113.169696	4036.430692	905.816753	4378.93295	1887.920817	4607.979618	1493.347557	5576.724303	3413.915859	1703.230685	3602.345527	3305.985414	35.765737	26.302095	18.444927	30.512187	29.608785	51.696495	42.240203	16.45955	351.605278	40.983881
PTPRG	106.582502	96.888812	84.326153	3.79883	4.273622	3.949271	12.602671	12.988397	154.79189	67.01744	8.390632	5.598819	6.373268	9.600274	31.752648	4.706762	8.931399	18.243457	9.872675	2.978202	2.9929	109.627803
PVRIG	874.708657	1156.813644	303.249976	3978.913368	2515.245009	1786.799569	818.474367	3927.763769	2477.585452	4095.753219	4533.058778	4025.406714	99.882812	68.656385	20.764451	113.369476	57.362247	96.692103	87.815323	17.22726	164.346878	357.654533
QPCT	15.589903	25.786108	2273.276543	24.035213	3.411623	22.222697	65.086991	2.011801	12.203026	22.497904	69.392939	48.524604	1499.926054	2646.756425	113.835212	1278.360026	1578.799624	420.580085	235.906212	247.865553	38.677804	3236.166445
RAB27B	7.83161	10.497479	11.657551	25.256171	23.271959	35.433549	10.79075	22.513805	68.219568	40.139934	91.195463	82.18072	6.931517	6.062575	13.500665	31.340818	13.536323	29.733199	907.939002	649.757248	28.808155	8.59015
RALGPS2	1597.105013	1305.477004	112.819143	57.026752	40.257073	23.422296	36.802147	28.211994	98.901299	85.481543	54.563567	32.541298	44.859952	27.245771	22.031619	63.443593	37.703516	39.541446	44.088815	47.561827	56.927637	109.429942
RASA3	10.561548	24.235002	13.140173	270.981306	156.481645	327.846671	24.574226	71.228922	79.608261	68.967921	212.790493	65.331105	93.343508	21.36443	14.431145	115.940482	17.29897	12.322647	15.372122	19.098341	26.664497	19.426492
RASGRP2	5911.213148	5135.507838	68.811567	2427.952654	4016.523813	2855.39049	121.339966	169.598798	1173.438292	997.194203	1363.762146	256.537997	759.979183	41.209022	120.640212	102.042176	65.880336	130.573531	281.323554	209.592564	1547.788877	1260.173261
RASGRP3	458.360043	575.453374	3254.10232	16.226641	28.794899	13.668747	13.741791	15.843424	93.148866	16.025049	15.511479	19.077684	11.439177	735.010301	552.034418	1320.702754	986.071517	1037.512659	57.225007	90.185753	77.001587	15.892656
RASSF4	22.677124	18.661019	15.117949	22.981938	29.255351	19.669499	23.487745	25.763052	67.821469	20.647215	228.528155	146.195568	672.103514	591.626148	3036.440707	560.785394	657.841196	2481.685967	39.530209	30.913408	15.5773	33.773878
RCAN3	46.666119	40.664506	41.299483	155.029818	219.643729	566.986273	193.093592	28.81247	332.670453	28.35364	7.235605	25.011695	41.683373	54.988182	37.600631	28.671505	30.555121	106.627041	6.230148	35.072807	10.991416	5.269931
REN	63.755707	51.280334	391.964112	30.749538	76.813394	42.47011	37.298675	35.794866	74.051012	25.633744	26.148988	26.426319	31.448912	30.596958	29.943747	26.031114	25.36955	25.184464	87.85794	51.610659	33.524369	43.293425
RENBP	53.605537	41.690534	23.154895	45.591033	37.113029	34.345258	40.614944	18.333639	33.375039	37.664591	20.43862	34.345258	215.088264	433.093411	777.76966	1584.310866	205.937214	113.659609	101.64425	192.925961	306.390275	77.08759
REPS2	40.362921	27.952714	23.920877	13.887563	12.089508	18.952169	8.288872	18.571284	22.280025	19.439016	16.006164	21.717734	153.287721	14.495808	9.789026	171.230898	46.403583	43.11556	108.24961	19.051956	735.572102	1345.638366
RGS1	180.199185	246.271589	742.001782	646.721665	215.673144	1496.611591	1321.498692	1981.049393	1384.645326	110.307351	147.041978	255.510178	64.441749	147.148555	184.993973	63.823462	62.103611	3515.825678	507.24048	474.484624	6082.807012	111.350348
RGS13	71.265745	70.491217	269.912685	26.92097	11.203305	22.222697	7.843078	7.972777	27.721157	60.009925	36.27119	29.943747	18.735996	9.041317	5.136655	3.828608	4.083493	34.673678	2908.942653	3857.995451	1591.017083	19.834422
RNASE2	186.47187	164.907335	350.767757	216.873119	156.133494	98.763554	102.518893	83.759744	107.053067	600.512299	663.054551	230.07536	3614.28076	144.229252	407.22257	677.713898	143.263232	145.72096	1975.141115	2222.694963	6527.495415	672.190592
RNASE6	1799.683549	1157.232625	2281.114952	17.051347	28.131352	64.443849	8.863553	22.172754	11.373168	777.255408	84.587921	14.367663	4038.448716	2527.65046	306.169394	5075.103934	8418.335804	853.615167	681.365435	506.467457	144.009219	2002.128163
RPL10L	36.038732	70.343023	311.314882	321.350347	328.074095	588.701563	346.941484	160.244989	144.444843	184.475342	91.276692	98.928365	95.704913	57.315509	53.34938	70.333366	26.98167	75.523161	182.73391	140.712151	24.821497	13.694517
RRP12	12.815153	12.572533	546.135451	10.832224	10.262937	14.317294	378.729357	17.271842	28.968538	9.389333	20.597011	75.44492	288.345169	98.849734	11.728149	14.514662	35.497106	11.8487	26.914716	173.352761	930.230586	274.093774
RRP9	9.544533	16.332149	17.548541	92.361517	116.424485	49.530859	524.281554	82.563018	21.617058	72.639892	53.292348	186.60214	36.132302	164.95097	183.180886	91.163191	29.297454	16.43309	110.619747	173.366955	45.905795	9.945088
RSAD2	215.228348	211.214873	215.517349	164.102181	230.680671	222.857745	149.425511	101.608326	852.591081	390.70767	300.348148	666.803666	334.986335	78.872359	6976.481671	140.167353	115.74094	7545.527873	399.435121	312.620352	1070.378854	713.359366
RYR1	108.557811	115.914122	61.532042	134.678668	13.310381	134.918639	161.98088	214.171579	1289.511214	142.581278	38.111412	76.734357	128.591903	205.797066	72.994882	102.30031	117.169483	105.540251	15.797055	55.488254	75.751953	199.923873
S100A12	190.663133	205.609612	206.614297	103.089227	122.046411	78.968822	77.609072	114.326921	93.856191	2375.556565	1088.208915	220.626331	11149.65069	143.016136	258.300428	123.701236	132.831596	138.870231	1054.174516	976.508343	374.451611	8781.768452
S1PR5	7.99712	7.027495	7.656177	41.049001	8.4517	6.547728	6.843334	8.88663	5.615635	13.067061	587.658117	175.69752	6.788453	9.800629	6.633638	6.433694	6.920114	7.668039	8.974214	9.12493	8.091847	9.35291
SAMSN1	197.088428	441.90059	574.921687	794.816235	609.276138	1660.128114	2859.409338	577.400739	1973.849465	1571.696585	1266.566015	2876.602126	1412.29406	645.688688	5090.528151	3133.89778	2070.552906	7507.176097	6327.078194	4360.895256	11409.47833	1654.100485
SCN9A	7.119286	7.905938	8.439383	5.599397	20.439352	6.409333	6.276977	22.141834	39.749885	56.534564	11.245822	10.594126	6.128985	6.720862	111.604647	88.100357	304.808851	6.084883	61.225113	108.671044	17.760103	15.238192
SEC31B	64.801363	51.08176	101.238977	423.472195	539.265603	63.790222	23.572098	163.901045	1073.503244	58.503794	248.319537	30.974254	136.547862	33.182589	58.50851	492.069202	38.337744	29.751436	207.472637	231.166306	179.501583	40.56722
SELL	11102.0298	8002.61479	376.904993	7418.862396	9805.46284	7104.510327	2531.49842	4188.175594	5165.445456	10585.56882	5741.494585	1590.659482	7242.740165	103.920456	234.171636	287.219139	121.953751	137.330101	353.989976	288.716557	3001.389383	13724.93946
SEPT5	10.899275	18.065902	52.737214	13.112155	56.769241	37.986623	43.473488	15.390815	256.754317	93.466961	19.494146	22.411998	16.504086	14.401671	27.461275	14.793368	14.320192	25.868875	23.98394	23.252116	35.940165	25.736094
SEPT8	27.717544	22.879836	37.653563	31.027825	35.000875	35.938805	272.617043	126.644707	33.16765	30.196374	26.975779	67.284174	15.621088	27.18927	183.066345	72.010255	34.667825	19.832235	417.781719	267.468145	24.511155	21.777774
SERGEF	15.691382	11.985968	11.090251	63.607871	264.235817	28.587893	16.22879	189.143175	15.821189	17.270207	64.181943	41.576516	20.421659	24.060558	113.605451	103.011184	16.839759	19.061053	88.983225	39.40618	19.498429	16.743912
SH2D1A	30.866414	23.745793	17.020621	1249.210018	910.037497	1354.892078	1484.478664	2984.358981	2057.444392	1522.337958	1296.002366	844.708142	18.418016	17.337961	17.534651	11.390715	16.512518	27.628516	22.171583	43.951589	29.311505	41.875099
SIGLEC1	258.300428	149.398654	98.520073	81.500526	55.544313	91.072628	46.572354	55.135745	132.288224	181.1222	98.805829	88.815897	279.322199	116.429974	6220.794765	3457.591061	447.607928	2742.909524	185.663052	145.666009	126.374222	245.932105
SIK1	5471.704926	5620.453994	7279.249666	1219.200313	494.426545	410.006561	162.040906	4922.268476	942.261462	393.187007	457.652328	248.295416	544.809105	146.153135	292.991822	111.243926	104.811981	228.176812	59.706816	326.996037	2371.944991	401.546565
SIRPG	74.414512	127.735543	55.745234	1310.139566	1078.535981	1148.814515	293.210227	3092.334477	2278.399895	713.821219	98.346376	57.883353	54.862628	31.736968	80.849435	39.50876	30.070038	83.941178	13.595281	25.502367	81.769825	125.144697
SIT1	759.159318	1505.448039	424.479172	1457.873439	1418.51616	1612.60149	927.390616	1676.239317	4164.941026	1324.14278	115.126517	107.756992	99.63796	121.974385	60.402939	107.756992	411.730574	77.551699	76.788111	51.409692	76.988801	286.525819
SKA1	4.914357	2.770473	3.236184	2.220632	15.893644	1.658858	353.188619	53.827545	32.196962	20.960164	17.191498	41.356352	3.19849	4.375489	6.572288	15.603544	2.818893	4.751057	30.767667	18.081238	5.435241	2.093797
SKAP1	1378.742233	556.926757	875.146303	2273.257742	2670.874802	2395.678989	814.248675	2389.171966	5831.851105	2886.347943	2037.376281	1513.442454	155.106046	188.029194	115.435034	100.357131	168.339176	153.529042	498.346142	480.989471	445.016893	388.84748
SLAMF1	762.035112	515.487203	1019.767442	496.421717	449.83587	1081.526073	2005.427058	1074.944299	1504.845258	720.65224	114.12433	115.619771	111.90893	131.709313	6057.915205	845.506509	126.441191	801.521801	58.056014	157.557633	243.98288	260.858135
SLAMF8	156.650148	135.592396	79.430232	107.640815	72.69074	101.405863	85.978548	48.492389	37.434784	218.213457	170.425887	95.174016	166.405935	2483.002598	663.473323	1407.517431	2859.321256	358.466429	237.642389	389.301887	111.151976	120.652452
SLC12A1	89.489942	48.936617	9.107288	10.77936	13.597236	11.203305	1.863695	1.863695	20.23145	37.920058	3.639923	3.866557	3.335133	3.699265	5.195085	1.712066	2.708807	1.786805	5.250153	18.191158	24.759082	8.293089
SLC12A8	7.225819	8.434874	52.063396	14.919961	11.192063	3.740216	9.306658	34.823754	48.422523	7.503469	10.147917	18.065849	11.988091	466.058958	24.556462	25.339354	37.957142	52.241932	447.922502	581.405588	107.009202	13.163124
SLC15A3	9.050872	202.449256	10.262937	18.571045	27.125979	19.364532	13.092713	18.796362	9.87289	74.509425	11.745226	8.498903	1682.54452	4564.069594	3860.541888	5890.338133	3688.669477	4650.121848	321.295441	438.815738	20.390199	1431.042545
SLC2A6	112.56368	313.230269	42.902241	43.075578	8.055919	15.589903	24.88582	11.078864	17.541383	213.152451	70.736728	125.466199	623.893669	328.746274	6057.915205	579.733612	500.22618	1981.204438	552.657712	528.635913	14.413612	12.174698
SLC7A10	66.780737	84.616981	110.631851	33.20097	19.669499	53.121231	44.818967	626.651519	23.56884	14.776668	31.850289	24.368578	34.30895	52.920989	34.729137	26.321898	37.798241	53.053356	47.677006	11.774204	34.661446	50.974525
SLCO5A1	118.72969	108.129105	82.29386	30.068708	55.912679	70.96791	41.793653	15.578075	112.932574	35.530506	73.093442	49.592745	40.69341	42.486731	954.038207	39.757128	42.935943	1056.080519	14.980547	26.314283	29.11032	131.434498
SMPD3	70.721022	140.540597	328.73667	70.126825	148.971936	47.62155	17.258479	516.154478	27.349306	99.222706	89.683988	154.573264	35.636275	44.174977	66.636232	116.467067	23.594049	53.336537	15.172368	30.905332	1685.7279	246.550942
SMPDL3B	2.724372	3.0344	6.771783	3.730379	5.877194	3.847184	4.624419	4.914357	6.38705	9.07379	4.588513	4.182493	4.661741	4.125782	4.751057	4.031081	3.67896	4.248305	4.795918	5.282496	155.784925	6.391585
SOCS1	27.147935	25.091722	16.855498	160.802718	64.443849	117.816695	1034.179076	255.147969	604.660226	80.880856	49.702654	1230.201795	20.715913	82.365715	2300.259226	705.135411	103.719964	398.844441	50.343568	59.608167	52.271311	31.693832
SP140	881.125548	2397.760361	1001.792706	422.125162	367.675036	549.336192	376.904993	529.72311	659.021613	475.95913	411.772442	385.247566	107.994981	76.350535	170.89865	30.824127	75.795895	212.573622	54.88954	26.60937	654.275057	218.170297
SPAG4	16.396143	24.95715	3657.844908	60.348179	79.589152	64.660298	120.17558	87.316624	50.088137	83.87859	8.399871	50.788039	16.945632	34.040097	21.827785	11.610802	11.745933	50.700047	41.639652	106.803088	52.479027	22.841918
SPIB	3945.300733	5363.4372	128.967243	67.024847	111.243926	74.710264	74.105309	88.497196	12.738181	98.69157	106.925914	78.254165	116.391543	57.815144	1435.057428	31.210885	57.532861	40.315881	75.177147	73.126388	83.381539	272.820489
SPOCK2	1531.023729	1120.73105	433.012581	3283.92381	2040.442671	3212.756292	1022.450995	3128.50636	4263.9774	1757.141517	995.652437	650.4634	263.011432	175.984218	132.219362	118.307159	202.715989	217.046144	211.727821	172.417312	437.588973	594.010396
SSX1	1.658858	3.900272	3.286119	7.384989	40.809827	2.49314	9.812231	25.445338	117.074729	58.083046	2.16137	1.479085	5.167103	9.739377	7.466338	23.765132	14.990892	26.618727	26.034139	18.906356	43.123354	14.779551
ST3GAL6	66.601626	34.389387	66.141368	7.158395	12.966693	6.482478	6.982741	20.881949	20.234621	45.979197	27.10829	18.388806	357.97723	524.564052	41.075062	192.217977	398.946452	1251.448838	742.832989	710.12745	1574.930342	466.520997
ST6GALNAC4	264.327027	441.004811	2093.524176	408.110017	297.029351	398.871785	276.245579	263.278963	799.851552	351.595479	240.263502	227.04222	195.846329	688.735159	133.983253	243.299101	349.131842	182.627006	113.491476	129.747549	134.832364	181.689039
ST8SIA1	50.561727	44.96471	9.741848	75.939227	9.129359	278.431965	97.339372	2924.590009	32.769735	78.191467	6.718346	14.106733	8.218779	5.382916	13.609562	3.80787	6.257608	14.960164	313.283868	62.589659	5.018635	15.882646
STAP1	3534.504408	1961.960801	983.237105	112.05973	432.519451	110.856908	108.060751	92.392333	615.508363	68.959132	299.870631	435.480525	21.15805	25.944356	372.920945	43.53483	47.63471	120.756414	3297.989161	2140.766305	831.870724	48.560974
STEAP4	4.420671	8.353898	7.819769	4.832289	10.491854	2.346954	3.411623	3.594013	71.189293	7.879999	8.756231	17.271842	111.873397	5.310286	22.350852	26.463843	48.288142	4.30429	33.183451	43.222832	25.023582	800.570339
STXBP6	16.735217	15.043794	32.066152	16.139109	18.768875	21.451353	14.468469	17.850218	8.586359	14.445023	10.56909	11.997192	12.896101	12.902571	24.248744	13.128157	12.409	14.610207	315.807129	239.976228	16.294393	14.805936
TBX21	504.199067	543.923946	450.318577	1658.322072	162.991687	522.107386	1173.96483	445.520599	334.050323	1805.133857	4208.888552	3311.978393	273.276797	315.860758	526.577471	86.60793	245.494345	178.261254	141.104231	151.259732	242.205832	542.158825
TCF7	32.155629	157.173766	24.802212	3170.404097	5181.114553	3207.171426	351.365937	4668.361682	754.808733	910.69906	415.149345	151.562355	18.655703	24.986611	284.03179	43.911528	32.568601	55.652741	22.355639	21.576565	451.365027	55.11585
TCL1A	12117.94539	763.144983	493.517912	106.739179	133.692766	105.523008	62.119983	138.674103	108.723091	106.645548	104.999413	78.292051	161.460408	108.830925	109.218595	72.959934	90.248889	122.396815	50.032268	93.03992	259.75611	261.738597
TEC	11.262375	11.135991	9.61034	11.990891	8.992613	9.646924	9.195677	12.743186	8.920913	14.806694	20.222529	16.45892	16.298614	19.986213	66.074824	50.366718	14.622089	21.165698	23.415966	225.491031	80.578313	12.877265
TEP1	13.000605	15.877478	6.805957	98.356052	13.177358	95.046618	15.478694	8.393615	9.251815	9.550905	181.400437	91.568733	16.105718	8.991936	69.867938	112.195761	48.073432	12.235986	13.603844	5.707249	8.37097	11.996065
TGM5	60.126556	71.997739	785.594176	47.896977	41.466063	47.093803	40.983185	33.237255	71.187748	82.633063	56.853367	60.67685	64.533805	55.85318	69.979495	126.545395	58.755799	77.88603	118.495728	160.108741	152.158275	82.755545
