gene_symbol	ACD	ACN	ALO	ATD	BCC	BU	CHA	DLE	ENL	ICD	LL	MEL	MF	NS	PS	RR	SAR	SCC	SJS	WA	WPO
RPAP1	0.433999	0.397968	0.3844	0.621238	0.591964	0.542665	0.460022	0.291434	0.329046	0.604498	0.375818	0.65081	0.457152	0.444504	0.392648	0.497281	0.338699	0.497281	0.616657	0.384913	0.365964
RPL13	0.012962	0.010462	0.008103	0.012189	0.01197	0.010264	0.001691	0.003919	0.002635	0.013777	0.001836	0.014189	0.012189	0.013777	0.010264	0.003264	0.007638	0.008895	0.010912	0.01197	0.00788
RPL17	0.174623	0.174623	0.123974	0.127495	0.138603	0.138603	0.032425	0.070372	0.07319	0.135494	0.060233	0.174623	0.155262	0.17872	0.150986	0.034495	0.524828	0.095261	0.080826	0.190109	0.150986
RPL37	0.229454	0.216284	0.470881	0.192956	0.212859	0.176886	0.189833	0.409429	0.181895	0.229454	0.168947	0.218377	0.178095	0.236652	0.188629	0.187007	0.393896	0.183371	0.219989	0.267647	0.180052
RPL37A	0.233409	0.141447	1.0	0.202144	0.228114	0.168544	0.238144	0.878704	0.271249	0.158784	0.265591	0.315394	0.183797	0.212055	0.175093	0.265591	0.326038	0.170768	0.204725	0.190856	0.158784
RPL38	0.177647	0.11468	0.899492	0.143658	0.117303	0.098842	0.035926	0.899492	0.101193	0.11055	0.049507	0.179782	0.1087	0.135113	0.097725	0.036752	0.535983	0.079535	0.107981	0.102488	0.068483
RPL41	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.526915	1.0	0.456409	1.0	1.0	1.0	1.0	1.0	1.0	0.13277	1.0	1.0	1.0	1.0
RPS11	0.115142	0.094176	1.0	0.085627	0.083514	0.07944	0.077815	0.391597	0.13226	0.10073	0.092252	0.110538	0.083514	0.105445	0.081309	0.13226	0.540809	0.062351	0.092252	0.110538	0.075789
RPS18	0.43316	0.597936	0.107659	0.457104	0.597936	0.43316	0.43316	0.025424	0.52752	0.36717	0.43316	0.52752	0.597936	0.52752	0.597936	0.20909	1.0	0.43316	0.041461	0.409216	0.43316
RPS4Y1	0.008621	0.329307	0.157998	0.646302	0.576399	0.963951	0.09342	0.526453	0.435229	0.30641	0.338314	0.615895	0.699434	0.2852	0.409733	0.670118	0.181511	0.378549	0.179754	1.0	0.824789
RPS7	0.611954	0.588605	0.310366	0.451134	0.502714	0.440363	0.118174	0.165063	0.453885	0.426325	0.278177	0.598024	0.637951	0.625103	0.625103	0.143795	0.666633	0.387394	0.301429	0.666633	0.57296
RRAD	0.012328	0.03782	0.073641	0.012176	0.004826	0.03345	0.019246	0.083981	0.016257	0.004742	0.011221	0.005221	0.019687	0.024203	0.026929	0.022385	0.023115	0.010109	0.014785	0.055712	0.037478
RRBP1	0.156894	0.124833	0.08352	0.104394	0.04724	0.162759	0.058247	0.106436	0.246538	0.050942	0.100214	0.099606	0.063808	0.072241	0.090928	0.063633	0.050613	0.069242	0.123235	0.106391	0.15026
S100A1	0.101116	0.11936	0.425232	0.12634	0.094694	0.091917	0.090408	0.335653	0.117938	0.160738	0.105774	1.0	0.126384	0.140084	0.118912	0.105506	0.109914	0.144527	0.122509	0.161902	0.084568
S100A11	0.122307	0.14929	0.17213	0.249746	0.206875	0.309288	0.058325	0.33016	0.018582	0.17213	0.026106	0.138837	0.181276	0.123213	0.176404	0.029651	0.238853	0.252117	0.232906	0.060755	0.160084
S100A13	0.333392	0.315559	0.432431	0.271357	0.220779	0.310149	0.11489	0.320286	0.143733	0.106206	0.089197	0.944034	0.206768	0.264805	0.266641	0.083222	0.379861	0.213057	0.077819	0.782067	0.370581
S100A2	0.03866	0.053605	0.080583	0.071101	0.080583	0.415855	0.093223	0.120064	0.01121	0.036276	0.001842	0.016787	0.00727	0.016572	0.077382	0.003428	0.010695	0.171907	0.001364	0.017071	0.360707
S100A4	0.230788	0.131938	0.059813	0.131938	0.031872	0.10483	0.027102	0.078558	0.026027	0.029009	0.025718	0.14319	0.427636	0.112527	0.116958	0.024405	0.332022	0.026927	1.0	0.251021	0.17015
S100B	0.006127	0.012928	0.012348	0.008817	0.005896	0.004158	0.004399	0.006092	0.009207	0.013081	0.009758	0.124671	0.029369	0.012701	0.006568	0.006194	0.026464	0.00786	0.003383	0.041927	0.009424
S1PR2	0.328857	0.254002	0.264146	0.18962	0.212279	0.256782	0.51365	0.307215	0.554637	0.185463	0.514749	0.26556	0.283277	0.192675	0.22938	0.677524	0.46084	0.195398	0.325765	0.215232	0.22828
S1PR3	0.208514	0.224178	0.077987	0.139475	0.157038	0.181492	0.175057	0.041707	0.269318	0.111167	0.182323	0.133214	0.277552	0.131298	0.105474	0.205286	0.177133	0.120788	0.030771	0.228296	0.236062
S1PR5	0.029899	0.032547	0.05817	0.033876	0.028625	0.029177	0.038242	0.050212	0.012549	0.046766	0.012376	0.011655	0.013678	0.034234	0.039028	0.023567	0.012338	0.041035	0.025884	0.017052	0.022993
SACS	0.220102	0.204954	0.119031	0.188896	0.193825	0.240533	0.141081	0.111056	0.207608	0.07766	0.236636	0.23151	0.221883	0.155346	0.166291	0.189214	0.494909	0.154198	0.10974	0.231823	0.340897
SAMD12	2.7e-05	2.9e-05	0.0	2.9e-05	2.9e-05	2.9e-05	2.9e-05	2.1e-05	3e-05	3e-05	2.7e-05	2.9e-05	2.9e-05	3.2e-05	3.9e-05	3.2e-05	8e-06	2.9e-05	3e-05	2.7e-05	1.9e-05
SAP30	0.153978	0.25514	0.44558	0.185023	0.191764	0.248586	0.136451	0.361647	0.32797	0.206393	0.286879	0.232684	0.449896	0.204505	0.199432	0.172626	0.251196	0.199653	1.0	0.248227	0.325684
SART3	0.100514	0.117729	0.203319	0.111542	0.195712	0.124244	0.313063	0.260967	0.461306	0.140133	0.330798	0.118456	0.156825	0.142966	0.132951	0.329913	0.061487	0.114681	0.189424	0.069565	0.087018
SATB1	0.174944	0.078719	0.033946	0.113928	0.055836	0.063373	0.066211	0.052022	0.127729	0.047817	0.062998	0.078507	0.139069	0.072926	0.070469	0.096965	0.043187	0.053054	0.304614	0.068937	0.070972
SCAMP5	0.616423	0.498074	0.175559	0.586002	0.719892	0.532838	0.516581	0.254356	0.62325	1.0	0.866827	0.899168	0.759464	0.571868	0.606841	0.940066	0.185948	0.752045	0.805965	0.51471	0.454425
SCFD2	0.682923	0.442463	0.161648	0.426177	0.374163	0.373262	0.411378	0.194172	0.585829	0.354424	0.410288	0.674554	0.285272	0.419761	0.464616	0.316786	0.362505	0.355287	0.256949	0.365165	0.363656
SCG5	0.017366	0.239639	0.001563	0.02423	0.396391	0.775234	0.029116	0.001424	0.420935	0.001484	0.069124	0.033235	0.013739	0.020973	0.018513	0.087155	0.150394	0.197537	0.051344	0.150118	1.0
SCGB3A1	0.130124	0.152503	0.645742	0.174352	0.116873	0.121603	0.11928	1.0	0.219148	0.139108	0.168058	0.151733	0.178998	0.17833	0.159449	0.296219	0.087851	0.125142	0.21554	0.314114	0.088492
SCIN	0.070854	0.070948	0.078028	0.065895	0.037669	0.039604	0.153666	0.023945	0.090297	0.350191	0.421261	0.522617	0.036153	0.1693	0.06028	0.117434	0.113804	0.047045	0.032743	0.183418	0.122774
SCN1B	0.391985	0.351379	0.101227	0.249783	0.275553	0.417567	0.27186	0.18846	0.887039	0.22871	0.868201	0.409379	0.283937	0.298917	0.320298	1.0	0.316719	0.242331	0.784568	0.433042	0.35458
SCNN1A	0.165568	0.197258	0.236185	0.349503	0.209061	0.187489	0.254661	0.234146	0.179732	0.442775	0.145769	0.129817	0.087737	0.256494	0.339733	0.220855	0.111639	0.388851	0.081706	0.139552	0.117087
SDCBP2	0.313205	0.464174	0.401173	0.341729	0.46303	0.426274	0.508787	0.321473	0.153714	1.0	0.190177	0.292573	0.206971	0.442861	0.721509	0.368325	0.109436	0.93559	0.167148	0.291356	0.444991
SDCCAG8	0.051692	0.016831	0.085691	0.010372	0.015477	0.04612	0.046239	0.079381	0.039593	0.005741	0.032025	0.002777	0.007904	0.034591	0.048579	0.0	0.117815	0.045798	0.052965	0.023571	0.043876
SDK2	0.103796	0.115258	0.150859	0.119466	0.161403	0.118093	0.10937	0.167699	0.13194	0.160148	0.099059	0.10753	0.169655	0.096054	0.106176	0.103513	0.078972	0.194443	0.15503	0.112647	0.1085
SDPR	0.019532	0.04589	0.030491	0.023469	0.000386	0.016564	0.016063	0.013973	0.013421	0.000841	0.014172	0.005823	0.002326	0.06394	0.030052	0.006272	0.048085	0.001869	0.00026	0.145374	0.054331
SDS	0.059055	0.090444	0.107753	0.057493	0.058373	0.113845	0.073867	0.164275	0.165202	0.079279	0.360488	0.11461	0.076966	0.049171	0.052274	0.118459	0.053791	0.067795	0.27035	0.047909	0.116955
SEC14L2	0.011531	0.019359	0.018786	0.0092	0.022752	0.024538	0.009219	0.025382	0.017438	0.011236	0.009457	0.012594	0.013779	0.011037	0.018533	0.008221	0.008516	0.042987	0.011045	0.016998	0.032951
SEMA3A	0.003198	0.003903	0.006082	8.3e-05	9.6e-05	0.000547	2.4e-05	0.006012	0.000614	0.000101	0.000521	0.029794	0.002927	0.000958	0.000794	0.000521	0.019956	0.000173	0.000291	0.007631	0.004404
SEMA3D	0.004582	0.01776	0.23499	0.000409	0.000376	0.004138	0.002421	0.080651	0.005722	0.001983	0.001961	0.00101	0.001271	0.001819	0.005523	9.5e-05	0.030223	0.000409	0.002479	0.003828	0.003916
SEMA6B	0.093706	0.089646	0.158808	0.064435	0.07109	0.09796	0.090474	0.213674	0.132225	0.099306	0.094888	0.10723	0.100544	0.071171	0.09144	0.075978	0.078007	0.073776	0.221446	0.062626	0.067828
SEMA6C	0.63325	0.484401	0.903727	0.428192	0.594777	0.573892	0.600241	1.0	0.985365	0.591034	0.882641	0.634231	0.561662	0.482362	0.621299	0.850885	0.308021	0.570658	0.720271	0.345829	0.325876
SEMA7A	0.195336	0.184869	0.143661	0.120907	0.133561	0.159275	0.168418	0.112757	0.225909	0.259299	0.188223	0.165629	0.20258	0.146301	0.199829	0.186617	0.077991	0.162336	0.248102	0.112138	0.135499
SEPT1	0.071963	0.021711	0.15324	0.025241	0.006768	0.026736	0.004993	0.134899	0.003226	0.020333	0.004186	0.004877	0.313163	0.017719	0.022697	0.018835	0.175026	0.008467	0.252572	0.016482	0.018416
SEPT11	0.026408	0.048662	0.05434	0.019683	0.021909	0.026905	0.021059	0.027665	0.026606	0.009987	0.036068	0.039755	0.035822	0.032564	0.019299	0.029988	0.032702	0.018547	0.011946	0.066119	0.044094
SEPT8	0.547321	0.414655	0.49151	0.671935	0.610273	0.596477	1.0	0.548621	0.384427	0.773395	0.516793	0.464528	0.343057	0.715591	0.681054	0.656507	0.511804	0.7955	0.160163	0.353679	0.393187
SERAC1	0.085419	0.305825	0.080931	0.396762	0.309816	0.224132	0.327439	0.02861	0.395355	0.518775	0.550632	0.170891	0.079255	0.370441	0.342333	0.352062	0.403772	0.414376	0.215349	0.46328	0.300334
SERHL2	0.216394	0.304239	0.408981	1.0	0.129872	0.138782	0.173699	0.527796	0.076415	0.215989	0.084632	0.140676	0.147816	0.568467	0.28446	0.106672	0.211194	0.125639	0.221479	0.921525	0.247097
SERINC2	0.057882	0.081734	0.068191	0.07898	0.098384	0.113001	0.048159	0.04805	0.030753	0.174617	0.05298	0.062716	0.035362	0.066695	0.087922	0.073175	0.047888	0.155553	0.053402	0.066169	0.101139
SERPINE1	0.004787	0.003606	0.001757	0.002606	0.004075	0.013181	0.003079	0.004376	0.005639	0.000978	0.002975	0.004788	0.006202	0.002495	0.001937	0.00314	0.005502	0.005487	0.002528	0.001014	0.010073
SERPINE2	0.016015	0.035212	0.008649	0.008731	0.008698	0.026142	0.011373	0.008805	0.030471	0.00427	0.019158	0.108368	0.010976	0.006802	0.00683	0.014602	0.019723	0.010706	0.001341	0.009496	0.044531
SERPINF1	0.199651	0.257676	0.101089	0.122889	0.046823	0.165767	0.049501	0.127159	0.053212	0.021972	0.069946	0.257676	0.164544	0.193719	0.118699	0.096439	0.161517	0.04115	0.021551	0.402428	0.174098
SERPING1	0.340573	0.206969	0.174858	0.226848	0.132809	0.193215	0.599881	0.354332	0.16193	0.015733	0.267821	0.237983	0.274065	0.305201	0.181142	0.807997	0.812188	0.100756	0.724433	0.459502	0.19249
SERPINH1	0.064501	0.031739	0.028509	0.02071	0.035526	0.063636	0.035558	0.03633	0.010809	0.008917	0.009811	0.059992	0.023957	0.025198	0.023406	0.020427	0.006914	0.02168	0.00704	0.042656	0.061208
SERPINI2	0.000194	0.000195	0.001054	0.000843	0.0007	0.0007	0.000443	0.001185	0.0007	0.000195	0.000443	0.000735	0.000228	0.0007	0.00046	0.001074	0.009827	0.0007	0.001074	0.000183	0.000175
SEZ6L	0.479604	0.388515	0.590038	0.428634	1.0	0.476421	0.487995	0.17935	0.590038	0.899536	0.616701	0.646586	0.528642	0.560822	0.550072	0.653199	0.215644	0.819997	0.702143	0.754762	0.298492
SEZ6L2	0.212571	0.150268	0.079899	0.130789	0.201623	0.201563	0.169549	0.087209	0.262373	0.216489	0.204503	0.271141	0.208621	0.149795	0.207915	0.17834	0.033987	0.225571	0.231409	0.114014	0.112157
SFN	0.037981	0.022805	0.046694	0.26335	0.069064	0.118095	0.511129	0.14609	1.0	0.039309	0.040981	0.015365	0.008754	0.03266	0.056282	0.118095	0.005263	0.511129	0.000718	0.004748	0.02845
SFXN1	0.092097	0.086897	0.129755	0.095017	0.116444	0.086897	0.085005	0.232238	0.099201	0.078095	0.07562	0.047218	0.283738	0.049139	0.089073	0.061781	0.250344	0.095954	0.153942	0.064742	0.129709
SGCA	0.569691	0.302209	0.675948	0.297837	0.143896	0.392813	0.184745	0.94163	0.354327	0.094233	0.316939	0.247838	0.299482	0.556019	0.295813	0.527005	0.53682	0.126487	0.300991	1.0	0.33929
SGPP2	0.254337	0.579761	1.0	0.280269	0.225393	0.304943	0.417431	0.492241	0.360051	0.24806	0.157421	0.134867	0.113651	0.398825	0.707747	0.220614	0.118713	0.489018	0.047137	0.237067	0.284121
SH2D1A	0.064812	0.032699	0.037361	0.018641	0.016981	0.027227	0.061011	0.164571	0.038344	0.020237	0.132881	0.031022	0.407826	0.019092	0.047671	0.155602	0.13509	0.03213	0.219411	0.026393	0.05391
SH2D1B	0.000681	0.00103	0.000226	0.000615	0.000414	0.000341	0.002439	0.000374	0.0044	0.000774	0.009382	0.000615	0.014169	0.000369	0.000355	0.00445	0.001226	0.000499	0.013378	0.001169	0.004306
SH2D3A	0.126746	0.071459	0.158601	0.161657	0.089465	0.153167	0.083066	0.281872	0.074018	0.155722	0.049281	0.038471	0.097984	0.123401	0.110127	0.027171	0.11336	0.148838	0.1085	0.0769	0.107836
SH3BGR	0.243909	0.407622	0.544249	0.268984	0.204382	0.188484	0.223214	0.2417	0.268483	0.153708	0.323408	0.251674	0.165717	0.339543	0.247607	0.252635	0.449472	0.211088	0.180834	1.0	0.365407
SH3BGRL2	0.323662	0.481403	0.446135	0.48494	0.463846	0.235454	0.270699	0.159077	0.355643	0.413753	0.380673	0.327206	0.122315	0.594028	0.343821	0.445342	0.305448	0.338318	0.115529	0.930747	0.360623
SH3BGRL3	0.133695	0.161545	0.537273	0.114241	0.093988	0.183588	0.041848	0.742176	0.005277	0.139255	0.021155	0.097371	0.347332	0.078455	0.105912	0.033822	0.190763	0.152531	0.31627	0.053792	0.112562
SH3D19	0.152015	0.209003	0.482075	0.162062	0.101868	0.096831	0.083405	0.442387	0.065554	0.131987	0.082081	0.092737	0.031749	0.230307	0.176208	0.086668	0.169611	0.150664	0.003975	0.25039	0.132779
SHB	0.404528	0.50404	1.0	0.372567	0.450338	0.527139	0.495203	0.890732	0.536729	0.575038	0.354176	0.245014	0.2102	0.344388	0.560873	0.335635	0.215832	0.589637	0.294659	0.31221	0.377899
SHCBP1	0.142571	0.287244	0.054457	0.391969	0.971988	0.650512	0.131674	0.04746	0.138245	0.315505	0.106464	0.344722	1.0	0.141072	0.353569	0.25462	0.25577	0.740118	0.625628	0.146153	0.996018
SHISA2	0.016728	0.117552	0.092693	0.078285	0.475778	0.051217	0.011198	0.000336	0.003151	0.013792	0.025874	0.724749	0.056023	0.10914	0.013561	0.032234	0.058988	0.294892	1.3e-05	0.240648	0.160161
SHROOM1	0.494343	0.397633	0.347517	0.420875	0.474534	0.555594	0.460742	0.368247	0.990169	0.567927	0.67306	0.772491	0.595168	0.426807	0.43913	0.505699	0.181132	0.512417	0.675017	0.416563	0.409373
SIGLEC11	0.115897	0.109322	0.713456	0.04449	0.023827	0.159105	0.233658	1.0	0.377092	0.049171	0.111108	0.042705	0.071325	0.063875	0.095807	0.04011	0.042907	0.036847	0.720168	0.05815	0.08126
SIGLEC16	0.057744	0.015012	0.009709	0.034432	0.040157	0.061879	0.411724	0.021932	0.289692	0.025336	0.191699	0.042848	0.093742	0.030902	0.028411	0.29876	0.10347	0.056757	1.0	0.048664	0.082105
SIGLEC6	0.196196	0.154347	0.307149	0.271491	0.263519	0.164674	0.155063	0.311452	0.205065	0.285695	0.201454	0.243957	0.273329	0.222204	0.132157	0.200927	0.037515	0.270602	0.259921	0.133256	0.156649
SIK1	0.216223	0.167685	1.0	0.257197	0.201007	0.20447	0.314213	0.394351	0.110579	0.554935	0.246717	0.13922	0.104659	0.515413	0.162897	0.250111	0.154917	0.298947	0.13689	0.103586	0.107141
SIRPG	0.017643	0.006973	0.04587	0.023155	0.022969	0.00988	0.016232	0.195163	0.077201	0.008819	0.107693	0.038992	0.623966	0.00817	0.021582	0.084884	0.464431	0.047087	0.690686	0.00387	0.02175
SKA1	9.8e-05	0.000879	2.1e-05	0.002237	0.000714	0.105121	5.9e-05	5.6e-05	1e-06	0.003325	0.0	0.001347	0.172938	6e-06	0.003649	0.0	0.103876	0.007904	0.006406	1.6e-05	0.199381
SKA3	0.114483	0.097151	0.021997	0.181294	0.162883	0.274547	0.26127	0.02187	0.073325	0.207406	0.121026	0.145791	0.366186	0.065758	0.177519	0.235299	0.078732	0.233131	0.194407	0.055658	0.234549
SLAMF1	0.363274	0.174534	0.037457	0.156989	0.079189	0.112135	0.221616	0.168667	0.343311	0.076378	0.251616	0.121871	0.725203	0.06392	0.126457	0.314088	0.480843	0.11577	0.448556	0.038233	0.164357
SLAMF8	0.079162	0.076309	0.059484	0.041165	0.031004	0.079505	0.155973	0.133227	0.428693	0.018836	0.550863	0.074379	0.256669	0.02504	0.044043	0.80017	1.0	0.03507	0.518115	0.02269	0.102669
SLAMF9	0.118151	0.076117	0.038273	0.093016	0.098686	0.161677	0.103268	0.056148	0.179782	0.112036	0.087955	0.311338	0.145706	0.085813	0.103063	0.083175	0.070541	0.094478	0.643348	0.064447	0.2068
SLC14A1	0.000985	0.011565	0.014393	0.018206	0.00027	9e-06	4e-06	0.001356	4e-06	4e-06	1.4e-05	7.1e-05	9e-06	0.009677	0.000187	1.4e-05	0.013781	2e-06	0.004894	0.07463	0.003068
SLC15A2	0.009628	0.010026	0.01729	0.010642	0.005548	0.01006	0.009069	0.002592	0.014336	0.001893	0.017763	0.007931	0.004212	0.007449	0.002902	0.009557	0.057413	0.014472	0.052739	0.027569	0.010566
SLC16A4	0.000614	0.002896	0.000351	0.001003	0.0	0.003841	0.000369	0.002585	0.015793	0.0	0.001247	0.04278	0.004721	0.003797	0.00047	0.001353	0.029768	0.0	1.4e-05	0.031974	0.052778
SLC16A6	0.027054	0.055023	0.024309	0.023489	0.040947	0.03028	0.050712	0.035208	0.064633	0.030642	0.089608	0.048236	0.025404	0.026854	0.061831	0.036027	0.059471	0.059398	0.102122	0.019427	0.059943
SLC1A2	0.021197	0.032971	0.022355	0.029745	0.023162	0.008703	0.012695	0.004873	0.180612	0.035517	0.043256	0.008932	0.007598	0.020547	0.009391	0.059944	0.121793	0.004634	0.009567	0.010712	0.00918
SLC1A4	0.069684	0.084342	0.092361	0.103631	0.301604	0.089835	0.131708	0.090065	0.137929	0.181989	0.141301	0.220787	0.127215	0.086857	0.088093	0.139237	0.137998	0.11399	0.132165	0.043298	0.0565
SLC24A4	0.020667	0.026061	0.047282	0.024632	0.024789	0.036283	0.047033	0.08052	0.076994	0.023196	0.094395	0.049596	0.047385	0.018545	0.022055	0.091144	0.153604	0.018335	0.146183	0.025059	0.03078
SLC25A16	0.288837	0.105107	0.414866	0.136444	0.068991	0.100282	0.090356	1.0	0.093479	0.101284	0.084251	0.084685	0.058728	0.123875	0.101103	0.071024	0.250977	0.058498	0.079349	0.144757	0.076596
SLC25A27	0.081447	0.042424	0.13041	0.5508	0.077434	0.040476	0.01965	0.138382	0.005947	0.45367	0.009939	0.126319	8.8e-05	0.424405	0.03777	0.00883	0.333692	0.022766	0.005463	0.187354	0.049939
SLC25A35	0.29388	0.42334	0.303845	0.383995	0.380167	0.267134	0.271583	0.187491	0.409472	0.441702	0.589315	0.531308	0.327132	0.374851	0.301081	1.0	0.141962	0.417231	0.425556	0.311834	0.232129
SLC25A48	0.533254	0.552363	0.269847	0.525225	0.750857	0.479699	0.495611	0.345619	0.424733	0.619046	0.561057	0.638473	0.639776	0.595675	0.55909	1.0	0.24947	0.70857	0.689945	0.45604	0.410923
SLC26A8	0.009727	0.012543	0.002071	0.04673	0.091433	0.050886	0.029742	0.002483	0.138793	0.031779	0.156083	0.111597	0.022572	0.028681	0.015082	0.159841	0.007169	0.108203	0.196141	0.005647	0.006638
SLC27A2	0.168786	0.549614	0.245565	0.038791	0.003984	0.008776	0.826398	0.111693	0.041246	0.051274	0.107731	0.37526	0.86615	0.40823	0.049978	0.818647	0.482266	0.110414	1.0	0.864765	0.139004
SLC27A5	0.365469	0.350384	0.799296	0.216259	0.304309	0.301436	0.329087	1.0	0.402356	0.384449	0.324865	0.274357	0.493959	0.265411	0.325993	0.281697	0.181922	0.261171	0.404445	0.27108	0.243274
SLC28A3	0.079781	0.129306	0.150359	0.115019	0.076775	0.068423	0.202467	0.154253	0.033229	0.110809	0.04351	0.040342	0.033263	0.095267	0.173921	0.047807	0.206572	0.192445	0.051631	0.062298	0.104312
SLC29A1	0.258326	0.263566	0.440519	0.244918	0.199602	0.26317	0.1635	0.393406	0.195393	0.364808	0.317717	0.59965	0.445064	0.401348	0.237089	0.26675	0.312371	0.180865	0.221646	0.209007	0.122031
SLC2A1	0.021557	0.023085	0.053444	0.039281	0.037711	0.048049	0.036939	0.080613	0.024652	0.043315	0.015664	0.025151	0.009955	0.031292	0.044028	0.016323	0.022067	0.077402	0.007546	0.009242	0.037491
SLC2A9	0.05412	0.064303	0.042899	0.061176	0.067899	0.080577	0.061288	0.051952	0.101526	0.087846	0.125994	0.065326	0.071575	0.056574	0.069212	0.090288	0.044355	0.097871	0.093033	0.049162	0.082884
SLC30A3	0.359103	0.32702	0.420959	0.564277	0.509504	0.314277	0.379015	1.0	0.68442	0.692148	0.579371	0.679094	0.567963	0.410618	0.351752	0.475524	0.080482	0.485194	0.514245	0.280796	0.287065
SLC35E4	0.010064	0.044907	0.027146	0.051739	0.020069	0.03918	0.027792	0.026964	0.003837	0.144978	0.0	0.003171	0.026837	0.012237	0.067236	0.002084	0.040399	0.068837	0.109664	0.034197	0.088942
SLC35F2	0.329407	0.436756	0.356336	0.527194	0.385782	0.425597	0.354372	0.238743	0.253751	0.614704	0.321341	0.329858	0.592459	0.564165	0.442028	0.49296	1.0	0.519401	0.176854	0.453475	0.454529
SLC38A11	0.0135	0.014487	0.024275	0.025688	0.01268	0.007666	0.007058	0.012229	0.036176	0.017394	0.024057	0.020747	0.02595	0.015937	0.009011	0.018699	0.006439	0.016175	0.006925	0.018989	0.011418
SLC38A2	0.314314	0.237398	0.128905	0.384567	0.188426	0.285207	0.453388	0.088496	0.068252	0.339512	0.088354	0.106532	0.042814	0.468942	0.222522	0.148135	0.137401	0.266999	0.073232	0.188426	0.223955
SLC38A7	0.195778	0.258395	0.146486	0.33722	0.286931	0.362751	0.252728	0.249138	0.451903	0.349343	0.329948	0.282092	0.251123	0.183674	0.225601	0.316504	0.21047	0.26325	0.584161	0.151819	0.280212
SLC39A14	0.263323	0.388495	0.088567	0.092273	1.0	0.28564	0.226199	0.05972	0.973315	0.065709	0.151037	0.200031	0.141521	0.108323	0.096373	0.187697	0.132924	0.094212	0.035231	0.100031	0.258949
SLC3A1	0.000616	0.006833	0.41271	0.000821	6.9e-05	0.000193	6.9e-05	0.108787	1.2e-05	0.000146	1.5e-05	0.000193	6.5e-05	0.00281	0.000617	6.9e-05	0.292767	6.5e-05	0.000193	0.046266	0.000193
SLC44A5	0.429096	1.0	0.551065	0.503229	0.906371	0.082276	0.171433	0.637937	0.003541	0.789136	0.057554	0.002291	0.001806	0.854103	0.997271	0.028196	0.35064	0.541386	0.001157	0.507921	0.207278
SLC46A2	0.107859	0.318782	0.360886	0.063546	0.147123	0.17018	0.158243	0.276464	0.074226	1.0	0.10206	0.115872	0.023306	0.369768	0.179233	0.109581	0.248193	0.282109	0.071449	0.117956	0.056161
SLC4A10	2.3e-05	2.3e-05	8e-06	1.2e-05	1e-05	2.4e-05	2.9e-05	8e-06	4e-06	1.2e-05	8e-06	2.3e-05	2.4e-05	2.3e-05	2.3e-05	1.2e-05	3e-05	1.2e-05	8e-06	2.3e-05	3e-05
SLC4A4	0.052938	0.050098	0.015125	0.1619	0.120496	0.017172	0.071411	0.020234	0.133668	0.156584	0.136037	0.215704	0.107215	0.119534	0.015711	0.089911	0.025542	0.106178	0.074869	0.26845	0.024883
SLC5A9	0.224026	0.316137	0.341883	0.412826	0.781633	0.347768	0.373267	0.301147	0.313598	0.782373	0.287634	0.183716	0.296004	0.352444	0.271064	0.374511	0.462258	0.249006	0.357409	0.377044	0.209183
SLC6A12	0.024361	0.024376	0.00261	0.068221	0.090607	0.021552	0.170967	0.001122	0.088901	0.0886	0.17833	0.083397	0.066924	0.043133	0.033667	0.21371	0.177645	0.057777	0.330806	0.010348	0.022894
SLC6A7	0.466056	0.259137	0.796864	0.092826	0.177329	0.323522	0.29913	1.0	0.320313	0.328259	0.225378	0.163182	0.290752	0.197827	0.349786	0.174327	0.206156	0.236157	0.546882	0.300362	0.250187
SLC7A5	0.019142	0.0361	0.006294	0.040565	0.10298	0.104416	0.023715	0.007483	0.015147	0.06645	0.012919	0.087491	0.054054	0.016727	0.040159	0.025964	0.019124	0.05995	0.053464	0.00768	0.036051
SLC7A8	0.163886	0.162861	0.375496	0.258997	1.0	0.253375	0.135476	0.376316	0.152168	0.39234	0.186098	0.33476	0.20292	0.223548	0.23588	0.228578	0.126853	0.410027	0.403839	0.179905	0.192405
SLC9A2	0.032559	0.020542	1.0	0.009345	0.008841	0.023011	0.01938	0.568575	0.043541	0.019731	0.026833	0.013771	0.015523	0.029939	0.058577	0.051237	0.07575	0.011982	0.085019	0.011454	0.017718
SLC9A9	0.271052	0.25582	0.297111	0.245391	0.179441	0.314036	0.319651	0.26921	0.308606	0.213266	0.384139	0.212719	0.569526	0.401782	0.378296	0.457776	0.565497	0.321919	0.312477	0.330673	0.278137
SLCO2B1	0.206021	0.314669	0.15367	0.167739	0.159845	0.392105	0.238892	0.179832	0.444907	0.132642	0.642081	0.4111	0.559094	0.160332	0.174109	0.489636	0.219809	0.180014	1.0	0.160537	0.338127
SLCO4C1	0.020357	0.361739	0.66739	0.008761	0.336644	0.003416	0.02493	0.084782	0.000269	0.013749	0.001687	0.139402	0.174475	0.1726	0.001826	0.197006	0.048875	0.134263	0.001747	0.534071	0.083764
SLIT3	0.149813	0.174166	0.074158	0.083177	0.057485	0.072528	0.027021	0.050003	0.007922	0.003158	0.01679	0.035849	0.01613	0.15158	0.134746	0.045956	0.061521	0.009326	0.007977	0.20883	0.086506
