gene_symbol	ACD	ACN	ALO	ATD	BCC	BU	CHA	DLE	ENL	ICD	LL	MEL	MF	NS	PS	RR	SAR	SCC	SJS	WA	WPO
RYR1	0.136598	0.149485	0.102624	0.189316	0.102156	0.150063	0.115511	0.075999	0.010661	1.0	0.03702	0.097938	0.136832	0.240862	0.299618	0.118244	0.256795	0.20806	0.204545	0.033505	0.022493
S100A12	0.001757	0.027567	6.8e-05	0.004532	0.031229	0.283389	0.004379	0.013987	0.046152	0.000509	0.000509	0.002852	0.002648	0.000102	0.136503	0.001039	0.003509	0.077243	0.079434	0.005432	0.090794
S100A14	0.272211	0.304329	0.222945	0.445346	0.496849	0.431172	0.286221	0.175238	0.021052	0.509313	0.017878	0.117753	0.064895	0.344673	0.396182	0.045206	0.036121	0.52041	0.004612	0.136384	0.372138
S100A2	0.289161	0.349064	0.436086	0.403965	0.436086	0.622981	0.473208	0.515183	0.132396	0.278355	0.02136	0.173114	0.093612	0.171297	0.427283	0.044899	0.127454	0.563733	0.014266	0.175187	0.617259
S100A4	0.457725	0.322462	0.190601	0.322462	0.111111	0.280661	0.093973	0.233429	0.090255	0.100903	0.08908	0.340116	0.64553	0.293822	0.300796	0.084323	0.562855	0.093429	0.885444	0.477444	0.379169
S100A8	0.250843	0.485183	0.185617	0.416488	0.47574	0.505848	0.481187	0.578771	0.395721	0.143261	0.025774	0.313342	0.240695	0.069406	0.568918	0.032791	0.222878	0.573333	0.256646	0.060573	0.55064
S100A9	0.150343	0.406258	0.038493	0.357326	0.521422	0.484914	0.275918	0.214778	0.077326	0.093694	0.011375	0.145442	0.194875	0.011492	0.780527	0.015735	0.046412	0.657499	0.27056	0.014703	0.637725
S100B	0.005932	0.012092	0.011479	0.008143	0.005758	0.004445	0.004623	0.005909	0.008467	0.012248	0.008958	0.209853	0.035372	0.011852	0.006271	0.005986	0.030557	0.007328	0.003887	0.057366	0.008656
S100Z	0.007322	0.005579	0.017434	0.005927	0.00802	0.005623	0.0	0.011158	0.009066	0.01325	0.002266	0.006276	0.023013	0.003487	0.006974	0.002371	0.033124	0.006555	0.020477	0.00118	0.015342
S1PR1	0.161292	0.182829	0.286017	0.116781	0.038767	0.150893	0.22164	0.717915	0.162536	0.007832	0.093042	0.081842	0.136404	0.188572	0.113431	0.157586	0.244665	0.061454	0.149216	0.394135	0.38911
S1PR5	0.012725	0.014684	0.037892	0.015655	0.011843	0.012221	0.019105	0.029749	0.002039	0.026463	0.001953	0.001537	0.002662	0.015938	0.019756	0.008567	0.001915	0.021419	0.009985	0.004582	0.008189
SAMHD1	0.322226	0.203308	0.145444	0.124252	0.039125	0.16848	1.0	0.546168	0.845081	0.015598	0.687812	0.099024	0.241707	0.082845	0.132224	0.766445	0.264125	0.07761	0.70453	0.124349	0.297222
SBSN	0.377537	0.529438	0.419967	0.369406	0.556384	0.490108	0.408149	0.440316	0.121093	0.916822	0.086926	0.235145	0.110033	0.625947	0.652836	0.155396	0.235581	0.801448	0.003155	0.154255	0.330654
SCEL	0.137158	0.101279	0.301803	0.113771	0.10968	0.062632	0.073556	0.223766	0.006326	0.535274	0.036417	0.072804	0.004937	0.611715	0.223021	0.045852	0.115037	0.272633	0.0	0.066038	0.135335
SCG5	0.011159	0.085656	0.000674	0.013826	0.163444	0.414119	0.015513	0.00045	0.177383	0.00045	0.027653	0.016862	0.009442	0.01259	0.011634	0.032865	0.052608	0.069065	0.022482	0.052608	0.578237
SCGB1A1	0.000383	0.000224	0.000703	0.000558	0.00246	0.000639	0.00017	0.000663	0.0	0.000831	0.000144	0.000639	0.000543	0.000543	0.000703	0.000863	6.4e-05	0.000703	0.000942	0.000863	0.000511
SCIN	0.02005	0.020097	0.021072	0.019343	0.015097	0.01538	0.031491	0.01262	0.022802	0.063689	0.078014	0.101647	0.014861	0.03371	0.018517	0.026419	0.025947	0.016512	0.014248	0.035697	0.027206
SCML1	0.119771	0.129212	0.009711	0.185768	0.060065	0.112218	0.217961	0.003507	0.154299	0.123008	0.205876	0.084703	0.144858	0.177822	0.089558	0.242509	0.494729	0.099701	0.060425	0.20861	0.19782
SCML4	0.018938	0.007675	0.004587	0.010113	0.004242	0.005779	0.014047	0.026257	0.01228	0.003557	0.01553	0.020803	0.104522	0.005273	0.008206	0.028316	0.039064	0.005605	0.049119	0.004262	0.008379
SCN3A	0.025151	0.115077	0.015971	0.086038	0.012008	0.01391	0.008114	0.010819	0.032071	0.020093	0.058423	0.020093	0.018032	0.103555	0.048686	0.09119	0.388717	0.01185	0.004019	0.330757	0.126739
SCN9A	0.015862	0.021858	0.019429	0.014876	0.0	0.009107	0.006679	0.010853	0.007893	0.005616	0.007286	0.002429	0.009411	0.011081	0.006982	0.003643	0.08303	0.0017	0.003643	0.020975	0.0119
SCNN1A	0.032782	0.042063	0.054067	0.090643	0.045705	0.039184	0.059932	0.05344	0.036868	0.121506	0.027176	0.022995	0.013303	0.060553	0.087419	0.049284	0.018529	0.10365	0.012147	0.025504	0.019844
SCO2	0.2024	0.136488	0.027602	0.443054	0.094437	0.233436	1.0	0.178334	0.449615	0.058103	0.182056	0.122592	0.183641	0.046759	0.196434	0.341894	0.48351	0.199496	0.653273	0.07564	0.211797
SDC2	0.139685	0.190444	0.103615	0.067876	0.323592	0.122057	0.060258	0.03988	0.086902	0.017084	0.208032	0.096006	0.063366	0.154552	0.068929	0.178013	0.07896	0.058236	0.145843	0.278625	0.272659
SDPR	0.004364	0.00882	0.00607	0.00496	0.000894	0.003925	0.003855	0.003555	0.003474	0.001118	0.003592	0.002297	0.001588	0.012731	0.005996	0.00237	0.00926	0.001466	0.000806	0.037895	0.010555
SDR16C5	0.182181	0.314194	0.176893	0.283072	0.350794	0.305289	0.230626	0.257105	0.071487	0.565718	0.050476	0.109805	0.028628	0.386963	0.521622	0.094	0.193833	0.726932	0.000446	0.064276	0.280539
SEC14L5	0.012087	0.019149	0.025939	0.02947	0.025486	0.013716	0.020597	0.02784	0.026663	0.039791	0.029608	0.021322	0.018424	0.022272	0.011978	0.027189	0.022408	0.020695	0.016704	0.019366	0.012087
SECTM1	0.154674	0.087979	0.009198	0.215871	0.048234	0.14311	0.52295	0.03841	0.296119	0.05291	0.130192	0.044409	0.12569	0.061235	0.081365	0.246832	0.050449	0.07092	1.0	0.034207	0.10754
SEL1L2	0.006666	0.006404	0.027399	0.0	0.003149	0.002467	0.006928	0.036847	0.010078	0.00063	0.00063	0.005879	0.002519	0.013489	0.006928	0.002519	0.017426	0.003779	0.005747	0.047869	0.005354
SELP	0.051507	0.034557	0.007062	0.041671	0.01453	0.037234	0.018053	0.024063	0.136186	0.017091	0.023007	0.045169	0.027268	0.020049	0.020471	0.042417	0.038748	0.02293	0.005878	0.023617	0.036705
SEMA3B	0.007214	0.007283	0.025595	0.003342	0.008573	0.002601	0.002566	0.027468	0.00385	0.001156	0.001526	0.020208	0.001156	0.007131	0.004208	0.000855	0.002636	0.0	0.004855	0.014104	0.002636
SERPINA1	0.003832	0.008793	0.004389	0.00218	0.004648	0.046005	0.009711	0.00524	0.008561	0.001623	0.023458	0.010176	0.040689	0.001893	0.004327	0.035281	0.121858	0.00629	0.190913	0.002256	0.010864
SERPINB5	0.182981	0.121454	0.109365	0.212046	0.224777	0.215697	0.195971	0.128218	0.052391	0.268897	0.042811	0.07841	0.018207	0.258036	0.220324	0.063694	0.086153	0.279937	0.000443	0.052745	0.131293
SERPINB7	0.085657	0.105667	0.020684	0.066608	0.188208	0.176162	0.195626	0.085423	0.013662	0.579931	0.041664	0.061154	0.021567	0.464678	0.530835	0.063982	0.034207	0.462746	0.001327	0.010504	0.146188
SERPIND1	0.005053	0.009264	0.00735	0.005895	0.010948	0.008065	0.006737	0.009685	0.006632	0.007579	0.005474	0.008085	0.006737	0.005684	0.00689	0.005558	0.0	0.008065	0.005053	0.000842	0.00379
SERPING1	0.525975	0.326121	0.273486	0.358054	0.201681	0.303855	0.819389	0.544212	0.252232	0.011134	0.421275	0.375649	0.431438	0.477865	0.284214	0.996902	1.0	0.144545	0.931024	0.674458	0.302611
SESN3	0.001722	0.007951	0.195128	0.003691	0.003199	0.011806	0.004823	0.097502	0.000738	0.001107	0.0	0.000246	0.005106	0.001382	0.00529	0.000923	0.009104	0.023499	0.0008	0.013789	0.025714
SF3B14	0.817319	0.783998	0.836595	0.470691	0.740928	0.916819	0.203874	0.736189	0.271283	0.651951	0.221572	0.800141	0.87544	0.763881	0.947828	0.15185	0.851053	0.81082	0.44898	0.96022	1.0
SFRP1	0.10035	0.094437	0.392338	0.195729	0.508291	0.042074	0.080174	0.109987	0.041491	0.013157	0.022164	0.076533	0.005979	0.149792	0.110206	0.060053	0.032567	0.134096	0.0	0.345532	0.13274
SFRP2	0.371008	0.677081	0.128822	0.387118	0.282083	0.457557	0.025228	0.645336	0.441473	0.017487	0.366975	0.516319	0.271714	0.678133	0.566046	0.195162	0.365472	0.089579	0.002155	0.991369	0.586512
SFRP4	0.001884	0.004603	0.000136	0.004603	0.000269	0.00657	0.005825	0.000789	0.028435	0.000392	0.009046	0.009265	0.007832	0.012081	0.004409	0.003237	0.011401	0.0	0.001398	0.013732	0.017325
SH2D1A	0.011284	0.003639	0.004739	0.000368	0.0	0.002428	0.010343	0.044398	0.004947	0.000777	0.031929	0.003311	0.170725	0.000502	0.007114	0.040596	0.032747	0.003552	0.069132	0.002232	0.008585
SH2D1B	0.034065	0.042342	0.018018	0.032095	0.026003	0.023086	0.064471	0.024775	0.085586	0.036446	0.129505	0.032095	0.166667	0.024775	0.023649	0.086712	0.04589	0.028829	0.160332	0.045045	0.085586
SH2D2A	0.017775	0.005195	0.0	0.010498	0.009005	0.015017	0.010297	0.007268	0.018957	0.010311	0.01862	0.018873	0.197781	0.005004	0.00859	0.026669	0.0131	0.01503	0.434801	0.000919	0.012542
SH3BGRL2	0.018103	0.032409	0.02905	0.032735	0.030726	0.011304	0.013896	0.006588	0.020865	0.026092	0.023114	0.018404	0.004704	0.043268	0.019845	0.028989	0.016614	0.019361	0.004394	0.077188	0.021333
SH3TC1	0.059211	0.042382	0.052978	0.036831	0.028307	0.07126	0.041811	0.067521	0.023546	0.027917	0.040512	0.04972	0.070377	0.025346	0.036641	0.043629	0.058864	0.045706	0.27242	0.038565	0.066287
SHANK3	0.351293	0.204939	0.068167	0.635618	0.096019	0.313333	0.215617	0.06451	0.316844	0.055733	0.116732	0.216788	0.050613	0.330009	0.142623	0.213277	0.097423	0.092157	0.019967	0.385303	0.177116
SHC4	0.011279	0.026098	0.017004	0.024322	0.012699	0.012484	0.012484	0.00677	0.011085	0.007103	0.008663	0.175291	0.006457	0.020232	0.011892	0.011192	0.029312	0.007211	0.035622	0.066724	0.035299
SHE	0.156511	0.257263	0.046347	0.115066	0.035384	0.13093	0.197368	0.039288	0.197154	0.031552	0.202859	0.10856	0.084851	0.166226	0.107117	0.330492	0.089397	0.039841	0.008111	0.335384	0.221754
SIDT1	0.027465	0.020274	0.003004	0.032134	0.018814	0.019825	0.049547	0.010471	0.029937	0.012063	0.074705	0.02119	0.050124	0.01799	0.017166	0.069761	0.036528	0.02527	0.09369	0.025368	0.034281
SIGLEC1	0.067466	0.064937	0.016339	0.056244	0.016046	0.113535	0.042628	0.165485	0.098453	0.023618	0.180331	0.070593	0.09518	0.038858	0.038372	0.115268	0.449951	0.024247	1.0	0.046399	0.146689
SIGLEC7	0.056576	0.027591	0.0	0.016626	0.036022	0.077869	0.06438	0.028818	0.1073	0.03219	0.169228	0.065913	0.125184	0.028985	0.049052	0.117111	0.122629	0.050584	0.772306	0.001839	0.068979
SIRPG	0.008045	0.002565	0.016994	0.010144	0.010144	0.004314	0.007521	0.051027	0.024573	0.003731	0.03145	0.0151	0.187143	0.003307	0.009561	0.026322	0.126744	0.01714	0.215349	0.0	0.009606
SIRT2	0.151068	0.095598	0.031837	0.103912	0.090713	0.143915	0.073526	0.023573	0.085493	0.109671	0.085673	0.099352	0.101032	0.109671	0.144868	0.116711	0.031677	0.115272	0.219342	0.073034	0.060595
SKAP1	0.069813	0.021176	0.006158	0.024257	0.021519	0.019562	0.033367	0.037291	0.0335	0.016335	0.063577	0.029343	0.756266	0.02268	0.0324	0.070057	0.067062	0.024331	0.246729	0.018682	0.021488
SKI	0.261287	0.581259	0.265064	0.751474	0.330554	0.250167	0.141715	0.188638	0.132451	1.0	0.090406	0.249726	0.197381	0.515178	0.264822	0.152305	0.519462	0.1939	0.322425	0.73006	0.370636
SLAMF6	0.024751	0.007395	0.0	0.03329	0.04494	0.019919	0.032496	0.023917	0.03885	0.033131	0.13742	0.084922	0.170214	0.026141	0.018065	0.182096	0.052619	0.049971	0.196129	0.005753	0.009758
SLAMF7	0.003439	0.006189	0.003692	0.001545	0.005255	0.004778	0.04232	0.061243	0.120047	0.0	0.152592	0.007636	0.026147	0.000545	0.008005	0.201524	0.217484	0.014228	0.113544	0.000402	0.011209
SLAMF8	0.057776	0.054783	0.038747	0.024066	0.017414	0.058109	0.145681	0.118563	0.470013	0.010739	0.602431	0.052837	0.269633	0.014028	0.026122	0.839521	1.0	0.019954	0.567229	0.012731	0.083263
SLC12A8	0.067126	0.183305	0.185886	0.012048	0.043029	0.078313	0.00241	0.110684	0.080895	0.005164	0.013769	0.026391	0.147447	0.008606	0.021515	0.010901	0.209983	0.104991	0.08296	0.076764	0.26482
SLC14A1	0.00763	0.02412	0.027928	0.033187	0.004574	0.001459	0.001104	0.008667	0.001037	0.000889	0.001852	0.002802	0.001482	0.021631	0.003852	0.001852	0.027113	0.000667	0.015053	0.160084	0.012208
SLC15A3	0.018757	0.02138	0.0	0.010156	0.012362	0.038188	0.080705	0.012735	0.022393	0.003397	0.310281	0.061275	0.08173	0.008264	0.016986	0.251877	0.151382	0.026924	0.173622	0.011935	0.037814
SLC16A10	0.134103	0.41392	0.125893	0.129777	0.274989	0.259278	0.465194	0.08569	0.218147	0.251553	0.101421	0.074943	0.052319	0.258234	1.0	0.130878	0.122332	0.325644	0.77812	0.034286	0.180469
SLC16A6	0.081017	0.221854	0.070625	0.067564	0.143811	0.094111	0.196261	0.115756	0.280962	0.095655	0.445217	0.1826	0.074772	0.080231	0.263837	0.119367	0.249133	0.248738	0.530967	0.053603	0.25231
SLC17A5	0.074999	0.0844	0.07137	0.061036	0.055871	0.117741	0.058496	0.052603	0.107718	0.036981	0.361171	0.132804	0.070852	0.124538	0.074182	0.18478	0.098962	0.048732	0.15933	0.174192	0.148616
SLC19A3	0.00889	0.026107	0.029446	0.008771	0.011068	0.011896	0.087299	0.009512	0.010735	0.008475	0.004178	0.007939	0.002569	0.030581	0.011557	0.009423	0.008017	0.025218	0.00297	0.062941	0.019558
SLC22A16	0.005516	0.007856	0.001504	0.006644	0.005516	0.009527	0.014387	0.0	0.029751	0.009527	0.023901	0.006518	0.006853	0.005516	0.005014	0.02131	0.010895	0.015544	0.02925	0.007897	0.015377
SLC24A3	0.033653	0.058452	0.016386	0.072034	0.049863	0.038997	0.119341	0.010219	0.085213	0.070701	0.030349	0.015364	0.007576	0.061139	0.083515	0.07588	0.03819	0.046339	0.000235	0.100694	0.051002
SLC26A11	0.052984	0.028064	0.0	0.046156	0.014073	0.041023	0.018545	0.000775	0.120108	0.07622	0.293242	0.046085	0.026431	0.038113	0.028155	0.09109	0.021312	0.014359	0.056005	0.027737	0.033484
SLC27A2	0.031574	0.084059	0.041005	0.013327	0.002609	0.005126	0.135059	0.024277	0.013792	0.015582	0.023637	0.058175	0.143132	0.062788	0.015377	0.133521	0.073552	0.02409	0.173655	0.14294	0.027806
SLC27A3	0.146556	0.048906	0.01082	0.20466	0.067194	0.099374	0.176753	0.014077	0.016449	0.096989	0.03141	0.75658	0.15368	0.103821	0.061216	0.079239	0.087152	0.061893	0.236033	0.086713	0.0714
SLC28A3	0.124219	0.220101	0.268236	0.189978	0.119173	0.105716	0.407982	0.27807	0.053181	0.181282	0.067932	0.063274	0.053181	0.151392	0.329724	0.074143	0.420146	0.380033	0.079837	0.095882	0.168861
SLC29A3	0.009939	0.023392	0.0	0.007535	0.012427	0.013473	0.011179	0.002689	0.073663	0.01268	0.331879	0.036888	0.047628	0.009784	0.008828	0.239532	0.151524	0.012351	0.064278	0.011021	0.022155
SLC2A5	0.004152	0.010149	0.007035	0.007843	0.0	0.026642	0.142552	0.021644	0.303095	0.048747	0.400897	0.01953	0.101801	0.008451	0.014301	0.131883	0.250388	0.023528	0.184792	0.101416	0.017415
SLC31A1	0.041801	0.171486	0.208384	0.029092	0.061291	0.064002	0.082533	0.122214	0.277667	0.071139	0.199337	0.07238	0.030209	0.07174	0.124513	0.105836	0.101239	0.131495	0.102356	0.055965	0.073078
SLC35D3	0.000532	0.000176	0.000359	0.001045	0.000742	0.000385	0.000302	7.2e-05	0.000302	0.001451	0.000455	7.2e-05	0.001221	0.000908	0.000263	0.000647	0.001681	0.000762	0.0	0.001639	0.001177
SLC37A2	0.037834	0.078333	0.141533	0.023766	0.094453	0.092454	0.056592	0.12091	0.082255	0.224182	0.13226	0.064536	0.032889	0.061121	0.103229	0.057561	0.089737	0.213045	0.265587	0.02771	0.042524
SLC38A6	0.011629	0.031446	0.003529	0.014469	0.010411	0.04362	0.025628	0.0056	0.1344	0.007902	0.53229	0.063609	0.049408	0.013058	0.011997	0.192541	0.076701	0.012298	0.053628	0.031054	0.101388
SLC46A2	0.046608	0.217411	0.260993	0.024177	0.070291	0.086007	0.077643	0.174918	0.029219	1.0	0.043614	0.05101	0.005448	0.270237	0.09239	0.047576	0.149178	0.180553	0.027899	0.052331	0.020635
SLC46A3	0.047742	0.215283	0.026223	0.02712	0.013484	0.023029	0.106288	0.004579	0.346516	0.027878	1.0	0.082151	0.104945	0.070906	0.025251	0.703448	0.310506	0.019774	0.123092	0.169285	0.09912
SLC47A1	0.069686	0.075421	0.061339	0.114547	0.042366	0.053484	0.083188	0.01793	0.566341	0.265026	1.0	0.046971	0.023519	0.197445	0.073389	0.211346	0.296882	0.048127	0.040941	0.059709	0.037747
SLC6A12	0.013511	0.013511	0.002191	0.025561	0.031006	0.012416	0.051366	0.0	0.030584	0.030528	0.053314	0.029279	0.025196	0.018988	0.016311	0.063295	0.053314	0.022884	0.101515	0.00779	0.013
SLC6A14	0.026034	0.133612	0.166881	0.030552	0.077455	0.030493	0.162771	0.09253	0.044836	0.034684	0.006233	0.012962	0.00538	0.027925	0.36352	0.017824	0.052402	0.144709	0.000406	0.110356	0.258484
SLC7A10	0.006272	0.005676	0.007071	0.0	0.00332	0.00415	0.00784	0.00661	0.00681	0.004202	0.003641	0.003997	0.005534	0.00538	0.004202	0.000727	0.000492	0.003801	0.009633	0.004509	0.00082
SLC7A7	0.013081	0.047445	0.0	0.00435	0.005605	0.054124	0.178506	0.009578	0.281992	0.001004	0.417218	0.036727	0.092256	0.006616	0.011556	0.392711	0.310608	0.008114	0.492039	0.012172	0.067132
SLCO2B1	0.095142	0.187752	0.05908	0.067928	0.063056	0.261928	0.120797	0.076056	0.314582	0.046708	0.519587	0.280787	0.431974	0.063396	0.0722	0.360139	0.105692	0.076344	0.902301	0.063492	0.209465
SLFN13	0.023932	0.021456	0.032532	0.058238	0.011007	0.027586	0.019732	0.085824	0.005939	0.015019	0.006897	0.003065	0.038314	0.016858	0.020307	0.015326	0.135632	0.020881	0.184674	0.017433	0.02689
SLIT2	0.247598	0.239021	0.218878	0.086844	0.038266	0.068819	0.118571	0.057611	0.040215	0.015404	0.111805	0.042154	0.036562	0.15409	0.127045	0.203655	0.095472	0.026721	0.008679	0.289174	0.105723
SLITRK4	0.136288	0.501144	0.191237	0.096985	0.030114	0.031161	0.254103	0.069875	0.064201	0.049858	0.161783	0.085374	0.016681	0.321859	0.177577	0.109278	0.398183	0.067445	0.022197	1.0	0.186115
SMARCD3	0.059742	0.084274	0.093239	0.068462	0.32161	0.069114	0.040588	0.0564	0.079221	0.057541	0.017931	0.081014	0.089816	0.039773	0.074168	0.035535	0.083785	0.033579	0.100086	0.080036	0.054118
SMOC2	0.50094	0.359937	0.148279	0.150313	0.319138	0.133893	0.107786	0.080203	0.243527	0.100156	0.226004	0.153756	0.114111	0.354069	0.272692	0.172274	0.317136	0.062793	0.024257	0.971297	0.296035
SMPD3	0.027542	0.12645	0.130865	0.045662	0.078947	0.052976	0.038805	0.166091	0.039931	0.439186	0.020619	0.03479	0.028526	0.058207	0.168265	0.019068	0.035041	0.15609	0.032616	0.031111	0.035794
SNAI3	0.022887	0.00838	0.0	0.012157	0.006019	0.010268	0.00838	0.000354	6e-06	0.005376	0.010268	0.005118	0.054175	0.00478	0.010268	0.007436	0.013101	0.006728	0.136794	0.012039	0.014989
SNAP25	0.051972	0.059132	0.02679	0.078493	0.162077	0.058937	0.052507	0.03809	0.093763	0.094085	0.080369	0.083583	0.085727	0.059366	0.048489	0.067081	0.032683	0.066974	0.056794	0.058133	0.078654
SNHG8	0.33299	0.346012	0.290795	0.269579	0.274825	0.239672	0.090201	0.126521	0.116157	0.310503	0.091696	0.240299	0.204974	0.433581	0.278054	0.053775	0.186973	0.185911	0.065566	0.419567	0.178823
SNHG9	0.010987	0.032244	0.051856	0.050759	0.056207	0.040203	0.003031	0.011955	0.0	0.055888	0.003579	0.03833	0.037238	0.045197	0.052377	0.00899	0.042284	0.088064	0.0144	0.083902	0.049775
SNORD104	0.150784	0.06679	0.070143	0.505225	0.067367	0.204124	0.179597	0.07438	0.108787	0.31799	0.014027	0.092596	0.263507	0.160367	0.169021	0.000253	0.00447	0.080099	0.349068	0.119076	0.104191
SNX10	0.029571	0.064814	0.004456	0.010925	0.020924	0.039592	0.236409	0.01019	0.251378	0.004162	0.632093	0.136329	0.208847	0.011093	0.026734	1.0	0.50869	0.032396	0.309352	0.041546	0.138872
SNX30	0.056783	0.123516	0.076737	0.077469	0.09646	0.067719	0.196164	0.047796	0.069786	0.120019	0.37039	0.278317	0.076367	0.097986	0.091373	0.273739	0.745443	0.1383	0.13936	0.151971	0.125583
SOX10	0.017804	0.015282	0.02639	0.027366	0.023277	0.014362	0.017573	0.010161	0.015727	0.047676	0.016419	0.391625	0.013254	0.025651	0.019848	0.043455	0.009298	0.018595	0.014111	0.018299	0.010138
SOX17	0.037358	0.049925	0.049696	0.052667	0.0062	0.045126	0.033245	0.007654	0.058196	0.001714	0.035644	0.012338	0.010488	0.051067	0.026562	0.044212	0.033868	0.008568	0.003542	0.106652	0.088082
SOX2	0.024365	0.025635	0.042259	0.023897	0.051777	0.021891	0.025635	0.042501	0.026142	0.025254	0.02378	0.028268	0.021066	0.021891	0.025279	0.025127	0.015505	0.051777	0.022652	0.035025	0.021929
SOX7	0.115317	0.30963	0.278772	0.445019	0.38356	0.34424	0.301453	0.059828	0.072235	0.270235	0.080293	0.100151	0.023759	0.296788	0.633234	0.116468	0.074346	0.809591	0.001439	0.391184	0.418351
SOX8	0.033005	0.023298	0.013159	0.038614	0.00906	0.009492	0.013914	0.004242	0.003955	0.015963	0.006687	0.059754	0.013159	0.038514	0.017301	0.020925	0.016323	0.00384	0.001222	0.112703	0.027504
SOX9	0.182394	0.305949	1.0	0.153677	0.791881	0.117114	0.133953	0.34594	0.066097	0.038577	0.034876	0.080497	0.012	0.225652	0.196908	0.091825	0.054096	0.210668	0.003393	0.541465	0.231772
SPARCL1	0.450354	0.4679	0.284246	0.529945	0.102831	0.251527	0.205877	0.228696	0.473697	0.039163	0.460467	0.36395	0.297036	0.597938	0.345198	0.696929	0.29235	0.087979	0.0	1.0	0.576786
SPC25	0.004538	0.017327	0.016399	0.026454	0.024752	0.052712	0.005446	0.018317	0.009282	0.030631	0.003919	0.019028	0.145421	0.00361	0.036304	0.0033	0.033828	0.038779	0.0625	0.011964	0.087624
SPI1	0.068756	0.035338	0.078408	0.016813	0.007939	0.104146	0.02195	0.102486	0.027243	0.033951	0.023974	0.015723	0.191324	0.02112	0.0354	0.021224	0.365905	0.016346	0.449432	0.010586	0.026309
SPIB	0.01031	0.010233	0.0	0.005599	0.008372	0.010426	0.009847	0.011391	0.021141	0.007819	0.010715	0.011295	0.048726	0.003823	0.006564	0.015217	0.010426	0.010619	0.023379	0.000579	0.008456
SPIN4	0.081533	0.134512	0.106128	0.246874	0.450582	0.34404	0.444042	0.15014	0.526366	0.136667	0.379041	0.106488	0.359776	0.155933	0.463295	0.303729	0.175738	0.791981	0.13047	0.348478	0.557286
SPINK2	0.003085	0.001283	0.00022	0.001833	0.0011	0.000233	0.001955	0.002077	0.00055	0.003149	0.002261	0.002383	0.069408	0.0022	0.002108	0.003422	0.003101	0.00165	0.002566	0.004643	0.001948
SPINK5	0.295239	0.540038	0.452833	0.226185	0.408972	0.225462	0.1656	0.48517	0.168907	0.582919	0.116503	0.152999	0.07817	0.415407	0.423238	0.145261	0.149564	0.565216	0.001156	0.276199	0.363185
SPOCK2	0.035712	0.009099	0.012474	0.00587	0.006897	0.007866	0.017845	0.066743	0.027003	0.007396	0.026634	0.008365	0.126849	0.002348	0.010077	0.049211	0.045347	0.008218	0.247914	0.0	0.006702
SPP1	0.011108	0.399344	0.012326	0.004336	0.059578	0.345492	0.013114	0.003946	0.221263	0.001023	0.614368	0.417857	0.289191	0.019292	0.011254	0.049254	1.0	0.12545	0.25732	0.004604	0.622474
SPRED1	0.155613	0.191312	0.129983	0.114005	0.150426	0.196037	0.149938	0.077384	0.253724	0.093597	0.282849	0.439835	0.140052	0.143561	0.144171	0.174836	0.320379	0.143713	0.135475	0.278356	0.326329
SPRR2G	0.1995	0.841754	0.28342	0.22032	0.505957	0.293984	0.731081	1.0	0.425487	0.697373	0.067434	0.343912	0.235444	0.251505	0.789679	0.247426	0.610294	0.731081	0.003225	0.038523	0.203553
SPRR3	0.035917	0.18571	0.03619	0.087324	0.228295	0.15937	0.14377	0.182247	0.03605	0.140402	0.001846	0.098105	0.049995	0.020776	0.354384	0.006509	0.038111	0.330522	0.002638	0.008318	0.249284
SSTR1	0.014739	0.020862	0.047166	0.014842	0.018594	0.014512	0.013605	0.036281	0.014739	0.014224	0.013998	0.01233	0.012698	0.016723	0.016629	0.014739	0.028912	0.01096	0.016156	0.03525	0.023583
ST6GALNAC1	0.002162	0.00647	0.000821	0.004501	0.006654	0.003891	0.006762	0.0	0.001248	0.000892	0.001614	0.002823	0.001736	0.002696	0.013548	0.00342	0.003001	0.01674	0.000841	0.008719	0.010816
ST8SIA1	0.158527	0.132231	0.095868	0.151303	0.064738	0.068871	0.110882	0.079639	0.043388	0.066116	0.116736	0.258953	0.423554	0.126033	0.107438	0.146694	0.393516	0.043388	0.033058	0.194215	0.108815
STAB1	0.117085	0.111695	0.049409	0.186557	0.03264	0.29406	0.034437	0.12373	0.067825	0.027082	0.030731	0.167617	0.150663	0.076105	0.069922	0.060489	0.069585	0.045054	0.615669	0.093728	0.178397
STAG3	0.030984	0.021341	0.022525	0.015423	0.013989	0.026901	0.022238	0.090208	0.078192	0.02726	0.123386	0.060715	0.216643	0.020803	0.02457	0.087518	0.126918	0.022059	0.075036	0.0	0.006815
STAP1	0.004983	0.001184	0.0	0.001132	0.004813	0.001132	0.00368	0.019534	0.025196	0.002265	0.02078	0.003893	0.082525	0.000566	0.000489	0.012287	0.038955	0.002548	0.022648	0.003061	0.019959
STEAP4	0.671732	0.673081	0.174681	0.236491	0.081593	0.683053	0.57737	0.238499	0.572919	0.028804	0.146512	0.151837	0.073564	0.21292	0.496177	0.246982	0.324172	0.222763	0.030306	0.51106	1.0
STIL	0.023844	0.03621	0.012008	0.088931	0.087805	0.094435	0.083227	0.019887	0.088368	0.042402	0.045403	0.070237	0.164478	0.028643	0.060976	0.05666	0.163568	0.115197	0.132758	0.018011	0.114719
