AGENE	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
RP11-408A13.4	0.0	0.002489	0.000466	0.000574	0.000583	0.00067	0.002009	0.000649	0.000596
RP11-408B11.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-408H1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-408H20.2	0.000433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-408O19.5	0.0	0.0	0.0	8.4e-05	0.000119	0.0	0.0	0.0	0.000121
RP11-410D17.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000108	0.0
RP11-410E4.1	0.0	0.000233	0.0	0.0	0.000119	0.000216	0.0	0.0	0.000119
RP11-410L14.2	0.006817	0.011522	0.006544	0.009679	0.00852	0.007274	0.006531	0.013895	0.015202
RP11-410N8.3	0.0	0.0	0.0	0.0	0.0	0.0	0.000233	0.000108	0.0
RP11-411B10.3	0.0	0.0	0.0	0.0	0.0	0.0	0.000121	0.0	0.000119
RP11-412B14.1	0.0	0.0	0.000485	0.000251	0.000586	0.000233	0.0	0.000243	0.000357
RP11-412D9.4	0.0	0.001983	0.007658	0.008616	0.008705	0.008764	0.009703	0.005155	0.012768
RP11-413H22.2	0.001636	0.002813	0.000485	0.000357	0.000216	0.000233	0.000933	0.000816	0.000364
RP11-413M3.4	0.0	8.4e-05	0.0	0.0	0.000119	0.0	0.0	0.000238	0.000119
RP11-414H17.5	0.000446	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-415F23.2	0.0	0.000167	0.001633	0.001431	0.002454	0.000766	0.000364	0.002489	0.003481
RP11-415F23.3	0.0	0.0	0.000179	8.4e-05	0.000119	0.000335	0.000714	0.000625	0.000574
RP11-415F23.4	0.0	0.0	0.003679	0.003351	0.00678	0.003305	0.0007	0.003446	0.00758
RP11-415J8.5	0.0	0.000121	0.0	0.0	0.0	0.0	0.0	0.000121	0.000191
RP11-415J8.7	0.0	0.0	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.0
RP11-416N2.4	0.000409	0.0	0.000357	8.4e-05	0.000358	0.000409	0.000121	0.000816	0.000325
RP11-417F21.1	0.0	0.000325	0.0	0.0	0.0	0.0	0.000397	0.0	0.0
RP11-417J8.3	0.0	0.000325	0.000335	8.4e-05	0.000358	0.00035	0.000803	0.000446	0.0007
RP11-417J8.6	0.0	0.000364	0.0	8.4e-05	8.4e-05	0.000121	0.000625	0.000121	0.0
RP11-417L19.4	0.0	0.000121	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-418J17.1	0.002597	0.002668	0.002767	0.002183	0.002106	0.002862	0.004604	0.002981	0.002454
RP11-419I17.1	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.000121	0.0
RP11-420A23.1	0.0	0.000364	0.000191	0.0	0.000191	0.0	0.0	0.00035	0.000536
RP11-420A6.2	0.0	0.000477	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.000287
RP11-420G6.4	0.001636	0.014069	0.001227	0.001516	0.000216	0.001227	0.000596	0.000625	0.002065
RP11-420L9.5	0.0	0.000818	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-421F16.3	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.000108	0.0
RP11-421L21.2	0.000409	0.000233	0.000757	0.000583	0.000529	0.000625	0.000921	0.0	0.0
RP11-421L21.3	0.000409	0.02938	0.01419	0.011805	0.017845	0.012942	0.006605	0.014499	0.024562
RP11-421M1.8	0.0	8.4e-05	0.000835	0.000835	0.000529	0.000325	0.000529	0.000466	0.00159
RP11-422N16.3	0.0	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-422P24.10	0.0	0.0	0.000167	8.4e-05	8.9e-05	0.000121	0.0	0.000108	0.000529
RP11-422P24.11	0.002597	0.001839	0.006213	0.004494	0.006426	0.003382	0.001399	0.002142	0.005692
RP11-423C15.3	0.0	0.0	0.0	0.0	0.0	0.000121	0.0	0.0	0.0
RP11-423H2.3	0.0	0.002231	0.001636	0.001851	0.002866	0.002743	0.0	0.001244	0.001283
RP11-423O2.5	0.0	0.002595	0.001636	0.0007	0.000502	0.000816	0.000933	0.001636	0.001407
RP11-424I19.2	0.000409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-424N24.2	0.001312	0.001431	0.000921	0.001851	0.001423	0.001073	0.001749	0.001431	0.001915
RP11-425A6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000108	0.0
RP11-425D10.10	0.000409	0.00226	0.001819	0.002862	0.003302	0.001964	0.002743	0.001839	0.002863
RP11-425I13.3	0.002504	0.001915	0.001723	0.002304	0.001532	0.001718	0.004185	0.005891	0.006544
RP11-426A6.5	0.0	0.0	0.0	0.0	0.0	0.000121	0.0	0.000108	0.000121
RP11-426C22.4	0.001227	0.0	0.0	0.0	0.0	0.0	0.000117	0.0	0.0
RP11-426C22.5	0.020975	0.000715	0.000818	0.00119	0.001436	0.001192	0.010851	0.000485	0.001758
RP11-426L16.10	0.0	0.000108	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-426L16.3	0.0	0.0	0.0	0.000251	0.0	0.0	0.0	0.000108	0.0
RP11-426L16.9	0.0	8.4e-05	0.0	8.4e-05	0.0	0.000121	0.0	0.0	0.0
RP11-427H3.3	0.003275	0.000364	0.008724	0.02824	0.010136	0.009824	0.009955	0.015502	0.016374
RP11-428C19.5	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-428G5.5	0.001866	0.069025	0.0	0.0	0.000243	0.000357	0.003787	0.000335	0.0
RP11-428J1.4	0.0	8.4e-05	0.0	0.0	8.4e-05	0.0	0.0	0.0	0.0
RP11-428J1.5	0.001227	0.001455	0.001423	0.000818	0.001428	0.000397	0.000268	0.001633	0.001636
RP11-428K3.1	0.0	0.001983	0.000268	0.0	0.000251	0.000132	0.000119	0.000335	0.000121
RP11-429E11.3	0.0	8.9e-05	0.000268	0.000397	0.000583	0.000409	0.000982	0.00097	0.000849
RP11-429J17.2	0.001866	0.001436	0.001092	0.000596	0.00119	0.000485	0.001636	0.00119	0.001423
RP11-42I10.1	0.003275	0.000108	0.000803	8.4e-05	0.001244	0.000264	0.000529	0.001586	0.002183
RP11-430B1.2	0.001227	0.027858	0.008397	0.008621	0.009414	0.00965	0.003149	0.013411	0.008119
RP11-430C7.4	0.000409	0.000757	0.0	0.0	8.4e-05	0.0	0.0	0.000409	0.0
RP11-430C7.5	0.001227	0.001004	0.000268	0.000364	0.000757	0.0	0.000238	0.000108	0.00035
RP11-430G17.3	0.0	0.000715	0.000661	0.001172	0.001227	0.000649	0.000287	0.000816	0.001636
RP11-430H10.1	0.0	0.001696	0.002045	0.001172	0.001623	0.00119	0.001312	0.001423	0.002247
RP11-431K24.1	0.001227	8.4e-05	0.0	0.0	0.0	0.000121	0.000419	0.0	0.0
RP11-431K24.4	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.000108	0.0	0.0
RP11-431M7.3	0.0	0.000117	0.0	0.000251	0.0	0.0	0.000419	0.000238	0.0
RP11-431N15.2	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.000108	0.0
RP11-432I5.1	0.0	0.001866	0.001636	0.000816	0.001627	0.002062	0.00105	0.000862	0.001669
RP11-432I5.8	0.0	0.0	0.0	0.0	8.4e-05	0.000121	0.000108	0.000108	0.0
RP11-432J22.2	0.0	0.001283	0.000583	0.000397	0.000397	0.000409	0.000238	0.000446	0.000335
RP11-432J24.2	0.001213	0.000409	0.0	0.0	0.0	0.0	0.000268	0.000108	0.0
RP11-432J24.3	0.0	0.0	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.0
RP11-433A10.3	0.0	0.000119	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-433J20.1	0.0	0.0	0.0	0.000477	0.0	0.0	0.0	0.0	0.0
RP11-433J8.1	0.0	0.000268	0.000216	0.000383	0.000364	0.000793	9.6e-05	0.000358	0.000233
RP11-433M22.2	0.0	0.0	0.0	8.4e-05	0.0	0.0	0.0	0.000108	0.0
RP11-434B12.1	0.0	0.000117	0.000216	8.4e-05	9.6e-05	0.000264	0.000117	0.000243	0.000264
RP11-434C1.1	0.001192	0.003935	0.002321	0.002045	0.00422	0.001851	0.003035	0.001983	0.00279
RP11-434D12.1	0.003032	0.0	0.0	0.000383	0.0	0.0	0.0	0.0	0.000167
RP11-434D9.2	0.0	0.0	0.0	8.4e-05	0.0	0.000121	0.0	0.0	0.0
RP11-434H6.6	0.005524	0.000117	0.002045	0.001423	0.003787	0.003305	0.00067	0.001948	0.002705
RP11-434H6.7	0.000287	0.000849	0.000446	0.001227	0.00097	0.000479	0.000818	0.000485	0.001423
RP11-434P11.2	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.000108	0.000179
RP11-435B5.3	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.000108	0.0
RP11-435B5.4	0.000287	0.000466	0.000216	0.000364	0.000238	0.000121	0.000753	0.000485	0.000335
RP11-435O5.2	0.0	0.0	0.0	0.0	9.6e-05	0.0	0.0	0.000108	0.0
RP11-435O5.5	0.0	0.00105	0.000529	0.000477	0.000477	0.000121	0.001082	0.0007	0.002115
RP11-435O5.6	0.0	9.6e-05	0.00097	0.000383	0.000954	0.000816	0.000485	0.000714	0.000714
RP11-436D10.3	0.0	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-436I24.1	0.0	8.4e-05	0.0	0.0	8.9e-05	0.000121	0.0	0.000108	0.0
RP11-438F14.3	0.0	0.003516	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-438L19.1	0.0	0.000409	0.000583	0.000397	0.000728	0.000409	0.000179	0.000358	0.000574
RP11-439A17.7	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.000108	0.0
RP11-439A17.9	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.000108	0.0	0.0
RP11-439C15.4	0.0	8.4e-05	0.000268	0.0	0.000238	0.0	0.0	0.000191	8.4e-05
RP11-439C15.5	0.0	0.0	0.0	8.4e-05	0.0	0.000121	0.0	0.0	8.4e-05
RP11-439E19.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-439E19.7	0.0	0.0	0.0	8.4e-05	9.6e-05	0.0	0.0	0.0	0.0
RP11-439E19.9	0.0	0.000191	0.0	0.000167	0.000357	0.000121	0.000121	0.000191	0.000167
RP11-439L18.1	0.0	0.000191	0.0	0.000167	9.6e-05	0.0	0.000108	0.000191	0.0
RP11-439L18.2	0.0	0.000216	0.0	0.000167	0.0	0.000121	0.000238	0.0	0.0
RP11-439L18.3	0.0	0.0	0.0	8.4e-05	0.000238	0.000268	0.0	0.000117	0.0
RP11-439M11.1	0.0	0.0	0.0	0.0	8.9e-05	0.000121	0.0	0.000117	0.0
RP11-43D2.2	0.0	0.000121	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-43F13.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-440D17.3	0.0	0.001312	0.001731	0.001607	0.000728	0.001407	0.001436	0.000238	0.001213
RP11-440I14.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-440I14.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-440L14.1	0.003032	0.001908	0.00119	0.002142	0.00155	0.001423	0.003265	0.002915	0.001423
RP11-440L14.4	0.0	0.000121	0.0	0.0	0.000238	0.0	0.000132	0.000108	0.000409
RP11-441O15.3	0.001213	0.000446	0.000119	0.000661	0.001758	0.000661	0.000233	0.000357	0.000933
RP11-442H21.2	0.001227	0.000121	0.002045	0.002009	0.001718	0.002454	0.000529	0.000893	0.001213
RP11-442N24__B.1	0.0	0.000121	0.0007	0.000167	0.000477	0.000121	0.000529	0.000714	0.001431
RP11-443B20.1	0.0	0.0	0.0	0.0	0.0	0.0	9.6e-05	0.0	0.0
RP11-443B7.1	0.044148	0.000167	0.0	0.000167	0.0	0.000268	0.000268	0.000108	0.0
RP11-443B7.2	0.001866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-443B7.3	0.015084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-444D3.1	0.0	0.000179	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-445F6.2	0.0	0.001669	0.0	0.000364	0.0	0.0	0.0	0.0	0.0
RP11-445H22.3	0.0	0.000132	0.002247	0.002454	0.003124	0.001785	0.0007	0.002743	0.003615
RP11-445H22.4	0.0	0.000132	0.0	0.0	0.0	0.000268	0.0	0.0	0.0
RP11-445N20.3	0.0	8.4e-05	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.000325
RP11-445P17.8	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-445P19.3	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.000108	0.0
RP11-446E24.4	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-446E9.2	0.0	0.000485	0.0	0.0	0.0	0.0	0.000132	0.0	0.0
RP11-446H18.5	0.0	0.0	0.0	8.4e-05	8.4e-05	0.0	0.0	0.0	0.0
RP11-446J8.1	0.0	0.000251	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-446N19.1	0.002489	0.012426	0.004106	0.004106	0.00409	0.003305	0.019163	0.00846	0.00898
RP11-447M12.2	0.001227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-448A19.1	0.011861	0.003787	0.002863	0.003437	0.004499	0.003097	0.006874	0.00304	0.003681
RP11-448G4.4	0.0	0.0	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.0
RP11-449H11.1	0.0	0.001718	0.002332	0.000818	0.003838	0.001244	0.000715	0.002332	0.00303
RP11-449P15.1	0.0	0.0	0.000268	8.4e-05	0.000409	0.000268	0.0	0.0	0.000167
RP11-449P15.2	0.001227	0.000409	0.0	0.0	0.0	0.0	0.000397	0.000108	0.0
RP11-44B19.1	0.0	0.0	0.0	0.0	0.0	0.0	0.000419	0.0	0.0
RP11-44F14.2	0.0	0.0	0.0	0.000167	0.000766	0.000268	0.0	0.000714	0.000433
RP11-44F14.8	0.0	0.0	0.000606	8.4e-05	0.000238	0.0	0.0	0.000409	0.000921
RP11-44F21.2	0.0	0.000409	0.0	0.0	0.000243	0.0	0.000268	0.0	0.0
RP11-44F21.3	0.0	0.00067	0.0	8.4e-05	0.0	0.000121	0.000132	0.000117	0.000132
RP11-44F21.5	0.0	0.026422	0.011392	0.012445	0.007467	0.009679	0.017449	0.011545	0.010962
RP11-44M6.1	0.0	0.0	0.0	0.0	0.000419	0.000121	0.0	0.0	8.4e-05
RP11-44N11.2	0.001227	0.002968	0.009897	0.021589	0.009846	0.015863	0.014742	0.009407	0.013906
RP11-44N11.3	0.0	0.000179	0.000433	8.4e-05	0.000119	0.0	0.000925	0.000251	0.00035
RP11-44N21.1	0.0	0.0	0.000818	0.000466	0.000757	0.000409	0.000121	0.000862	0.001071
RP11-451M19.3	0.0	0.000485	0.000325	0.000167	0.001058	0.000933	0.000287	0.00035	0.00035
RP11-452C13.1	0.003173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-452F19.3	0.010017	0.031243	0.00954	0.011105	0.013058	0.009182	0.00946	0.015383	0.017845
RP11-452H21.4	0.000357	0.000818	0.0	8.4e-05	0.000119	0.0	0.000233	9.6e-05	0.0
RP11-452K12.4	0.000357	0.001227	0.000119	8.4e-05	0.000251	0.000121	0.000268	0.000358	0.00067
RP11-452K12.7	0.0	0.000238	0.000121	8.4e-05	0.0	0.0	0.000233	9.6e-05	8.4e-05
RP11-452L6.1	0.002705	0.000728	0.000335	0.000586	0.0007	0.000409	0.000803	0.000818	0.000466
RP11-452L6.5	0.000357	0.002115	0.001053	0.000583	0.000933	0.001298	0.001227	0.001227	0.001256
RP11-452L6.7	0.000357	0.002053	0.00134	0.001312	0.003577	0.001192	0.001839	0.001607	0.002668
RP11-453F18__B.1	0.000357	0.002056	0.000502	0.000409	0.002146	0.000409	0.001053	0.000606	0.001454
RP11-454C18.2	0.0	0.000167	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-454K7.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9e-05	0.0
RP11-455B3.1	0.0	0.0	0.000119	8.4e-05	0.0	0.0	0.0	0.0	0.0
RP11-455F5.3	0.0	0.002176	0.000529	0.000728	0.001227	0.000606	0.001577	0.001073	0.001092
RP11-455F5.4	0.0	0.000121	0.0	0.0	0.000108	0.0	0.0	0.0	0.0
RP11-455F5.5	0.011488	0.021104	0.028041	0.028743	0.033235	0.033481	0.010255	0.02486	0.03125
RP11-455G16.1	0.0	0.0	8.4e-05	0.0	0.000409	0.000121	0.0	0.000238	0.0
RP11-455J20.3	0.0	0.000446	0.0	0.0	0.000502	0.000287	0.000409	8.9e-05	0.00035
RP11-456D7.1	0.0	0.000121	0.0	0.0	0.0	0.0	0.000186	9.6e-05	0.0
RP11-456H18.2	0.0	0.000358	0.0	0.000364	0.000243	0.0	0.000264	0.000167	0.0
RP11-456K23.1	0.0	0.000466	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-457M11.5	0.0	0.001227	0.000793	0.001298	0.000818	0.000477	0.000954	0.000954	0.001312
RP11-458D21.1	0.0	0.0	0.000119	0.0	0.0	0.0	0.0	0.000167	0.000243
RP11-458D21.5	0.0	0.000358	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-458D21.6	0.0	0.0	0.000537	0.000167	0.000574	0.0	0.0	9.6e-05	0.000251
RP11-458F8.4	0.0	0.000596	0.0	0.0007	0.000502	0.000287	0.000541	0.000233	0.001053
RP11-458N5.1	0.0	0.000121	0.000446	0.000409	0.000715	0.000466	0.000167	0.000862	0.000409
RP11-459F6.3	0.0	0.000121	0.0	8.4e-05	0.000409	0.000108	0.000466	9.6e-05	0.0
RP11-459I19.1	0.001227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-45A12.1	0.0	0.0	0.0	0.000167	0.0	0.0	0.0	0.0	0.0
RP11-45M22.5	0.00409	0.000121	0.0	0.0	0.000529	0.000397	0.000606	0.000409	8.4e-05
RP11-45P15.4	0.0	0.000287	0.000264	8.9e-05	0.000117	0.000479	0.000287	0.000167	0.000216
RP11-460I13.2	0.0	0.0	0.0	0.0	0.000216	0.0	0.000167	0.000117	0.00035
RP11-461F11.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-461L13.5	0.0	0.000121	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.0
RP11-461O7.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-462B18.2	0.0	0.000121	0.000132	8.9e-05	0.0	0.0	0.0	0.0	0.0
RP11-462G2.1	0.0	0.0	0.0	0.0	0.000117	0.0	0.0	9.6e-05	0.0
RP11-462G2.2	0.0	0.0	0.0	8.9e-05	0.000117	0.0	0.000117	0.0	0.000238
RP11-462L8.1	0.0	0.0	0.000264	8.9e-05	0.0	0.000132	0.000419	0.000479	0.0
RP11-463J10.3	0.0	0.0	0.0	0.000167	0.000117	0.000132	0.000596	9.6e-05	0.0
RP11-463O12.3	0.0	0.000121	0.0	0.0	0.000191	0.000287	0.000649	9.6e-05	0.0
RP11-463O9.9	0.00035	0.000132	0.0	0.0	0.0	0.000132	8.9e-05	0.000243	0.000233
RP11-464C19.3	0.0	0.0	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.0
RP11-464F9.20	0.005485	0.007155	0.002547	0.003339	0.005247	0.004653	0.00409	0.003481	0.003966
RP11-464F9.22	0.0	0.0	0.0	0.0	0.0	8.4e-05	0.0	0.0	0.0
RP11-465B22.5	0.0	0.000753	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-465L10.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000119	0.0
RP11-465N4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000119	0.0
RP11-466A19.1	0.0	0.0	0.0	0.000357	0.000233	0.0	0.0	0.0	0.0
RP11-466A19.3	0.0	0.0	0.0	0.0	0.0	0.0	0.000816	0.0	0.0
RP11-466F5.10	0.0	0.000132	0.0	0.0	0.000108	0.000117	9.6e-05	0.000243	0.0
RP11-466F5.8	0.0	0.000529	0.00035	8.9e-05	0.000108	0.000335	0.000383	0.0	0.000541
RP11-466P24.6	0.0	0.0	0.0	0.0	0.0	0.000233	0.0	0.0	0.0
RP11-467D6.1	0.015125	0.003829	0.006544	0.008223	0.004653	0.008873	0.007762	0.002644	0.006953
RP11-467P9.1	0.005485	0.002298	0.001454	0.001339	0.00119	0.001636	0.002915	0.001636	0.001723
RP11-468E2.4	0.010613	0.002298	0.001819	0.002332	0.002908	0.002908	0.003272	0.001841	0.002682
RP11-468E2.5	0.010613	0.006925	0.005074	0.002981	0.00611	0.005481	0.003351	0.004651	0.004499
RP11-468H14.2	0.0	0.0	0.0	0.0	0.000108	0.0	0.0	0.0	0.000243
RP11-469M7.1	0.000325	0.000536	0.0	0.00035	0.000108	0.000243	0.001053	0.000325	0.000243
RP11-469N6.1	0.0	0.000121	0.000132	0.00035	0.000397	0.00097	0.000325	0.000132	0.0007
RP11-46A10.4	0.000325	0.000536	0.000433	8.9e-05	0.000216	0.000541	0.000477	0.00035	0.000446
RP11-46A10.5	0.000325	0.0	0.000132	0.000479	0.000216	0.0	0.0	0.000132	0.000238
RP11-46C24.7	0.001749	0.001073	0.002231	0.002454	0.004488	0.004544	0.003173	0.00238	0.003462
RP11-46D6.1	0.001227	0.000233	0.0	0.0	0.0	0.0	0.0	0.0	0.000238
RP11-46F15.2	0.000335	0.000264	0.000325	0.000167	0.000108	0.000466	0.000383	0.000117	0.000238
RP11-46H11.12	0.010965	0.003733	0.004499	0.004609	0.003272	0.0066	0.006186	0.004431	0.004651
RP11-46H11.3	0.000335	0.0	0.000485	0.000167	0.000921	0.000466	0.0	0.000466	0.000238
RP11-46I8.3	0.000335	0.0	0.0	0.0	0.0	0.0	8.4e-05	0.0	0.0
RP11-46J23.1	0.000335	0.000862	0.002247	0.002247	0.002298	0.001423	0.000766	0.001436	0.002644
RP11-46O21.2	0.0	0.0	0.0	0.0	0.0	0.0	8.4e-05	0.0	0.0
RP11-470P21.2	0.0	0.0	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.0
RP11-472M19.2	0.0	0.0	0.0	0.0	0.0	0.000108	0.0	0.0	0.0
RP11-472N13.3	0.004759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-472N19.3	0.006913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-473C18.3	0.0	0.000179	0.0	0.00035	0.000233	0.000446	0.0	0.000191	0.000409
RP11-473I1.5	0.001789	0.002454	0.001454	0.002908	0.003517	0.001283	0.002344	0.002385	0.002585
RP11-473M20.14	0.006414	0.011133	0.014069	0.018193	0.018719	0.016769	0.012998	0.014461	0.021703
RP11-473M20.16	0.0	0.001322	0.005128	0.002552	0.006064	0.003517	0.001312	0.004054	0.005444
RP11-473M20.7	0.003732	0.001839	0.014102	0.014012	0.014191	0.01504	0.025955	0.013827	0.011043
RP11-473M20.9	0.012558	0.0	0.004604	0.005891	0.004315	0.007393	0.009477	0.000957	0.000287
RP11-474G23.1	0.0	0.0	0.0	0.0	0.0	0.0	8.9e-05	0.0	0.0
RP11-474G23.2	0.0	0.000409	0.000541	0.00035	0.000596	0.000816	0.000264	0.000364	0.000766
RP11-474G23.3	0.006426	0.001758	0.002862	0.002776	0.003032	0.003246	0.005128	0.002597	0.004436
RP11-474I11.7	0.0	0.000216	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-474I16.8	0.0	0.000238	0.000238	0.000167	0.0	0.000108	0.001623	0.000117	0.000715
RP11-474N24.6	0.0	0.0	0.00067	0.0	0.001213	0.0	0.0	0.000816	0.000409
RP11-474O21.5	0.0	0.0	0.0	0.0	0.000108	0.0	0.000541	0.0	0.000216
RP11-474P2.2	0.001227	0.0	0.0	0.0	0.0	0.000108	0.000251	0.0	8.4e-05
RP11-475I24.3	0.00035	0.003013	0.000933	0.000728	0.00097	0.000757	0.000818	0.000835	0.000921
RP11-475N22.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-475O6.1	0.00035	0.001298	0.000446	0.000409	0.001454	0.000446	0.0	0.001071	0.000849
RP11-477D19.2	0.0	0.000529	0.000753	0.0	0.000974	0.0	0.000466	0.000714	0.000893
RP11-477N3.1	0.0	0.001941	0.000335	0.000728	0.000397	0.000766	0.000409	0.000409	0.000757
RP11-479G22.8	0.001819	0.000466	0.00155	0.00651	0.000541	0.004284	0.000835	0.001819	0.000287
RP11-479O17.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117	0.0
RP11-47A8.5	0.018771	0.001399	0.00067	0.000818	0.001082	0.001227	0.001633	0.000409	0.001227
RP11-47I22.3	0.0	0.0	0.000397	0.00035	0.00035	0.000216	0.000715	0.000477	8.4e-05
RP11-47L3.1	0.004761	0.000715	0.020619	0.024131	0.023831	0.023969	0.054397	0.048213	0.044718
RP11-47P18.1	0.0	0.000818	0.000132	0.000167	0.000574	0.000108	0.000119	0.0	0.000446
RP11-47P18.2	0.0	0.000466	0.000409	0.0	0.00035	0.000529	0.000661	0.000167	0.000661
RP11-480A16.1	0.00035	0.000466	0.000216	8.9e-05	0.000119	0.000446	8.9e-05	0.000179	0.000287
RP11-480C16.1	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-480D4.6	0.0	0.000866	0.002027	0.001227	0.002644	0.001941	0.000409	0.001586	0.002247
RP11-480I12.10	0.0	0.0	0.000132	0.0	0.0	0.0	0.000757	0.0	0.0
RP11-481A20.11	0.014673	0.0	0.0	0.0	0.0	0.000117	8.9e-05	0.000119	0.0
RP11-481C4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000119	0.0
RP11-482D24.2	0.0	0.0	0.0	0.000167	0.0	0.000216	0.000191	0.000238	0.000606
RP11-482D24.3	0.0	0.0	0.000132	8.9e-05	0.000119	0.000117	9.6e-05	0.000119	8.4e-05
RP11-483A20.3	0.00035	0.0	8.4e-05	8.9e-05	0.000121	0.000446	0.000117	0.0	8.4e-05
RP11-483F11.7	0.00035	8.9e-05	0.0	0.0	0.000397	0.000117	0.0	0.000179	0.000409
RP11-483H20.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-483I13.5	0.00035	0.001312	0.002585	0.001731	0.002176	0.001636	0.000409	0.0007	0.002045
RP11-483P21.2	0.00376	0.001088	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-483P21.3	0.0	0.0	0.0	0.0	0.000121	0.0	0.0	0.0	0.0
RP11-484D2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000119	0.0
RP11-484K9.4	0.0	0.003013	0.002045	0.002863	0.002623	0.002045	0.003354	0.00105	0.002454
RP11-484L8.1	0.0	0.0	0.0	0.0	0.0	0.0	8.9e-05	0.0	0.0
RP11-484O2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-485G4.2	0.00376	0.001698	0.000479	0.002911	0.000957	0.000446	0.011861	0.002093	0.001623
RP11-485G7.5	0.0	0.000477	0.0	0.0	0.0	0.000117	0.0	0.0	0.0
