Gene symbol	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
NTN3	0.041977	0.175418	0.27328	0.074654	0.301276	0.118339	0.376614	0.059144	2.736195	0.55382	0.03268	0.043687	0.075576	0.03929	0.120444	0.183887	0.026317	0.063236	0.0	0.032805	0.140166	0.167065
NTRK1	0.01934	0.019931	0.070704	0.008895	0.05222	0.02448	0.045976	0.006095	0.011187	0.034008	0.004943	0.01948	0.01347	0.0	0.002332	0.002983	0.023965	0.000369	1.226116	4.105087	0.05929	0.028162
OSM	0.0	0.000429	0.0	0.001159	0.000167	0.00181	0.02812	0.007128	0.092021	0.012109	0.000138	0.111699	0.001321	0.000974	0.000705	0.002792	0.005797	0.000971	0.007784	0.00416	1.083731	0.121858
P2RX1	0.217326	0.002253	0.0	0.250458	0.228938	0.14466	0.128809	0.184603	0.058778	0.25698	0.16876	0.175701	1.129512	0.281517	0.170295	0.555164	0.218081	0.036509	4.914089	3.74655	2.199287	1.967712
P2RX5	6.274501	5.881118	1.61935	0.494568	0.420764	0.484889	0.326388	1.846825	0.456007	0.703481	0.315327	0.305677	0.100552	0.00843	0.001083	0.0	0.011121	0.010036	0.099793	0.180365	0.217158	0.009991
P2RY10	0.74394	0.592686	0.695292	0.541282	0.578852	0.881586	0.49661	0.531249	1.598098	0.176136	0.399626	0.348746	0.026941	0.010401	0.026125	0.019498	0.0	0.236974	0.037939	0.093495	3.116826	0.594622
P2RY13	0.003055	0.032641	0.001738	0.001121	0.000994	0.0	0.000902	0.000575	0.004183	0.254098	0.078958	0.008231	3.115159	0.127954	0.523185	3.316435	0.02165	0.001932	0.041822	0.060976	1.61525	5.467359
P2RY14	1.049567	0.121203	0.01481	0.094702	0.035723	0.043576	0.044459	0.01677	0.061302	0.324902	0.133169	0.133545	0.028331	0.0	0.008801	0.543628	0.133239	0.010968	1.412258	0.94506	6.279978	1.027291
P2RY2	0.009236	0.017421	0.00185	0.023191	0.009285	0.008217	0.016385	0.047018	0.002751	0.012451	0.022609	0.01032	0.684983	0.324634	0.008326	0.0	0.00518	0.021595	0.021048	0.338043	3.93579	0.046312
PADI4	0.001253	0.006067	0.008895	0.05605	0.015213	0.007588	0.018396	0.012548	0.0	0.163101	0.134473	0.020679	0.942619	0.007433	0.00985	0.003332	0.014063	0.033317	0.125293	0.169375	0.747926	1.027784
PAQR5	0.169641	0.142457	0.097707	0.08548	0.189804	0.101446	0.091788	0.075424	0.289814	0.215127	0.110137	0.072165	0.085941	2.665293	0.122307	0.115018	0.1295	0.099759	3.259001	2.576814	0.104874	0.149864
PASK	0.322716	0.414904	0.452688	1.07164	0.745112	1.774894	0.701248	5.955109	1.056682	0.095661	0.065	0.114718	0.026254	0.0	0.102378	0.08658	0.036788	0.060111	0.061068	0.045705	0.240901	0.117832
PAX7	0.619052	0.776892	3.089597	0.107564	0.135499	0.329803	0.234729	0.277047	1.076379	0.387803	0.0	0.091353	0.277626	0.07568	0.118389	0.061639	0.210317	0.215867	0.102649	0.303352	0.795282	0.345277
PBXIP1	0.516764	1.353962	1.169049	2.327191	1.60072	5.019539	0.180959	2.476296	4.791791	0.793158	0.723534	0.18579	0.280153	0.0	0.189831	0.534485	0.340355	0.780039	0.150484	0.198864	1.219957	1.454145
PCDHA5	0.0	0.069782	0.156775	0.256375	0.517086	0.714469	0.064997	0.146649	2.549335	0.961763	0.126501	0.155821	0.128451	0.135058	2.008901	0.077894	0.211775	0.022962	0.139755	0.024654	0.127979	0.18782
PDCD1	0.163478	0.202313	0.166402	0.256757	0.213534	0.247733	0.407727	4.81896	0.462179	0.357946	0.209494	0.198141	0.255638	0.182824	0.220804	0.217961	0.178266	0.197649	0.212851	0.147437	0.387146	0.487651
PDCD1LG2	0.079455	0.053945	0.055796	0.058594	0.0694	0.05028	0.066163	0.03672	0.355195	0.07204	0.101829	0.059135	0.06429	0.25697	2.106553	1.611387	0.544996	3.820344	0.045325	0.085055	0.337122	0.104713
PDE6C	0.0	0.046174	0.008418	0.015977	0.339755	0.087063	0.011405	0.093623	0.011196	0.08881	0.231405	0.023518	0.059553	0.036859	0.033561	0.042084	0.016967	0.159517	0.121452	0.002438	0.756071	0.020089
PDK1	0.06529	0.040922	4.257841	0.674213	1.555171	0.336312	0.488927	0.324482	1.457909	0.036331	0.065644	0.0811	0.043267	0.353866	0.367314	0.338743	0.261713	0.03358	0.037273	0.05715	1.717966	0.098554
PGLYRP1	0.015072	0.022405	0.017064	0.000278	0.0	0.009652	0.010404	0.016497	0.004687	0.010394	0.147901	0.034111	0.006927	0.005936	0.004727	0.009404	0.002086	0.010359	0.377002	0.417679	1.227028	2.608014
PIK3IP1	1.289318	0.528111	0.297003	2.882501	2.79374	2.371915	0.144147	1.205281	2.635475	0.641839	0.568702	0.06476	0.250861	0.022784	0.0	0.814094	0.049002	0.028777	0.199145	0.057684	0.326637	0.19242
PKD2L2	0.045737	0.010667	0.226581	0.155827	0.552672	0.06675	0.206295	0.001842	0.496576	0.500193	0.060959	0.024401	0.089896	0.047619	0.082076	0.170286	0.0	0.103205	1.854763	0.507878	3.040734	0.678326
PLA1A	0.048727	0.035585	0.012875	0.014552	0.015157	6.2e-05	0.011318	0.021253	0.015173	0.041667	0.030364	0.008832	0.090309	0.03231	4.891302	0.011556	0.052967	1.120004	0.072161	0.062304	0.079446	0.031934
PLA2G7	0.055279	0.04166	0.035929	0.007259	0.0	0.014922	0.016652	0.015606	0.060377	0.104301	0.037914	0.02359	0.802757	6.317956	1.047122	0.978247	3.578215	3.188145	0.663089	0.607889	0.019323	0.029112
PLCH2	0.064013	0.0	0.065323	0.045741	0.567053	0.448556	0.104396	0.592305	3.542341	0.209673	0.504395	0.432145	0.119537	0.062162	0.11015	0.05563	0.015869	0.060193	0.080006	0.220942	0.32407	0.318807
PLEKHF1	0.010708	0.0	0.396673	1.256831	0.454936	0.702409	0.668337	1.309022	0.502559	1.490609	2.185355	1.400963	0.018988	0.383397	0.060161	0.001223	0.011686	0.002814	0.060054	0.366405	0.042791	0.025743
PLEKHG3	0.000879	0.0	0.00041	0.424472	0.098985	0.824168	0.143868	0.022833	0.010431	1.376771	1.268203	0.460905	0.610832	0.189531	0.870793	0.254435	0.02233	0.015938	0.291226	0.040354	2.160311	2.390881
PMCH	0.006789	0.005575	0.009588	0.003194	0.007171	0.008416	0.091382	0.005041	6.209608	0.011532	0.002973	0.005908	0.004833	0.004382	0.002528	0.003438	0.005016	0.006443	0.005188	0.020202	0.00572	0.007481
PNOC	5.246641	5.318586	3.780985	0.083629	0.053498	0.054755	0.076525	0.0	0.076248	0.213472	0.054344	0.070387	0.26223	0.089781	0.026233	0.089053	0.058232	0.096378	0.050776	0.104575	0.168547	0.310613
PPBP	0.132195	0.100419	0.207033	0.061322	0.066803	0.056555	0.00472	0.064061	0.139134	0.637367	0.028331	0.0	0.08741	5.186833	0.295179	0.382415	0.102345	0.269907	0.084282	1.921942	0.047924	0.759406
PPFIBP1	0.872442	0.073787	0.159675	0.48651	0.556747	0.293837	0.197006	0.0	0.500612	0.089774	0.223764	0.059169	0.26178	0.426689	0.01994	0.082906	2.937232	0.982029	0.533883	0.344374	0.042448	0.090898
PRF1	0.050762	0.060466	0.054015	2.316461	0.234122	0.598159	0.359197	0.264127	0.45988	4.376912	7.421613	7.705493	0.033953	0.018613	0.009079	0.0	0.012693	0.02293	0.09176	0.074401	0.069618	0.113423
PRG2	0.028836	0.03811	0.049399	0.038578	0.031704	0.042942	0.052175	0.006575	0.018213	0.0	0.019016	0.023184	0.035228	0.030424	0.097805	0.086583	0.024153	0.025678	6.673092	7.310526	0.06052	0.015104
PSG2	4.341227	3.469395	1.16477	0.409718	0.274535	0.573577	0.24502	0.193324	0.79895	0.96504	0.385026	0.350065	0.446409	0.409213	0.234135	0.324108	0.293668	0.378813	0.192126	0.085277	0.139239	1.535001
PTGDR	0.162964	0.14303	0.049623	1.214095	0.105747	0.278436	0.09914	0.05939	0.0549	0.893382	3.651437	4.593238	0.053348	0.028473	0.064027	0.031928	0.045026	0.038749	0.019391	0.037207	0.282861	0.150426
PTGER2	0.031942	0.00554	0.006526	2.205825	0.239627	4.146141	1.023394	0.0	2.547016	2.8905	2.91512	5.652455	1.119099	0.593511	0.152761	1.708406	0.559098	0.797494	0.437613	0.861545	0.477482	0.165826
PTGIR	0.060213	0.034572	0.056018	0.095788	0.55571	0.128039	0.377776	0.042441	3.17475	0.059994	0.057744	0.057258	1.170501	0.074313	4.493538	2.682247	0.048726	3.264989	0.464595	0.261777	0.046776	0.097256
PTPRCAP	4.136334	4.058853	0.897959	4.404668	1.889562	4.63593	1.491173	5.614044	3.430317	1.703086	3.620569	3.321343	0.019493	0.009938	0.002005	0.014189	0.013276	0.035578	0.02603	0.0	0.338387	0.024762
PTPRG	1.870753	1.695717	1.468877	0.014818	0.023391	0.017534	0.173786	0.180751	2.741256	1.156338	0.097731	0.04732	0.061304	0.119573	0.519572	0.031212	0.107495	0.27564	0.124492	0.0	0.000265	1.925741
PVRIG	0.901461	1.198035	0.300693	4.164878	2.626139	1.860332	0.842342	4.111105	2.586548	4.28771	4.747445	4.213756	0.086895	0.054067	0.003719	0.101073	0.042193	0.083541	0.074208	0.0	0.154665	0.357888
QPCT	0.014566	0.025505	2.436566	0.023626	0.001502	0.021682	0.067666	0.0	0.010933	0.021977	0.072285	0.049898	1.606931	2.837227	0.119962	1.36924	1.691545	0.449031	0.250917	0.263747	0.039335	3.469534
RAB27B	0.00766	0.019202	0.024225	0.083104	0.074513	0.127169	0.020472	0.07123	0.269125	0.147547	0.368605	0.329574	0.003762	0.0	0.032205	0.109449	0.03236	0.102488	3.904913	2.787046	0.098483	0.010944
RALGPS2	4.371865	3.565682	0.268671	0.114438	0.068079	0.021541	0.058528	0.034782	0.230197	0.193099	0.107628	0.04675	0.080804	0.032111	0.017696	0.132177	0.06102	0.066101	0.078672	0.088273	0.114164	0.259302
RASA3	0.0	0.044191	0.008334	0.841648	0.471598	1.025431	0.045287	0.19607	0.223151	0.188763	0.653582	0.177009	0.267542	0.034914	0.012506	0.340573	0.021775	0.005692	0.015547	0.02759	0.052043	0.028651
RASGRP2	5.67983	4.929256	0.026708	2.309419	3.846524	2.723009	0.077535	0.12423	1.095548	0.925014	1.279706	0.208353	0.695484	0.0	0.076858	0.058862	0.023872	0.086469	0.232335	0.162928	1.45777	1.179473
RASGRP3	0.694728	0.876747	5.040646	0.007442	0.026979	0.003466	0.003579	0.006846	0.127016	0.007129	0.00633	0.011874	0.0	1.124775	0.840343	2.035221	1.515044	1.595008	0.071173	0.12241	0.101915	0.006923
RASSF4	0.013427	0.00682	0.000992	0.013929	0.024249	0.008479	0.014761	0.018504	0.087694	0.010088	0.35207	0.216626	1.081791	0.949399	4.971334	0.898663	1.058328	4.058714	0.041152	0.026977	0.001747	0.031682
RCAN3	0.225863	0.193117	0.196582	0.817109	1.16965	3.064794	1.024789	0.128451	1.786338	0.125948	0.010725	0.107714	0.198676	0.271269	0.1764	0.127682	0.137959	0.553017	0.005239	0.162608	0.031217	0.0
REN	0.499922	0.393451	3.301028	0.21823	0.611364	0.31826	0.274124	0.26129	0.587788	0.174569	0.178967	0.181334	0.224199	0.216928	0.211353	0.177961	0.172314	0.170735	0.705624	0.39627	0.241912	0.325286
RENBP	0.062282	0.041243	0.008513	0.04813	0.03316	0.028273	0.039343	0.0	0.026559	0.034134	0.003717	0.028273	0.347421	0.732365	1.34098	2.765136	0.331262	0.168323	0.147106	0.308288	0.508638	0.103745
REPS2	0.09578	0.05872	0.046681	0.016719	0.01135	0.031843	0.0	0.030706	0.041781	0.033297	0.023046	0.040101	0.432998	0.018535	0.00448	0.48658	0.113819	0.104	0.298504	0.032141	2.171825	3.993615
RGS1	0.074612	0.116357	0.429557	0.36936	0.097025	0.906317	0.795681	1.212383	0.835577	0.030455	0.053664	0.122194	0.001477	0.053731	0.077642	0.001087	0.0	2.18205	0.281236	0.260541	3.803859	0.031114
RGS13	0.091252	0.090204	0.360048	0.031247	0.009979	0.02489	0.005432	0.005608	0.03233	0.076021	0.043899	0.035337	0.020172	0.007054	0.00177	0.0	0.000345	0.041738	3.931018	5.215217	2.147684	0.021658
RNASE2	0.092349	0.07296	0.240069	0.119683	0.065072	0.01349	0.016866	0.0	0.020943	0.464616	0.520848	0.131553	3.174318	0.054369	0.290828	0.534029	0.0535	0.05571	1.700555	1.923133	5.793611	0.529063
RNASE6	1.298161	0.83245	1.647149	0.005935	0.013967	0.04029	0.0	0.009648	0.001819	0.557005	0.054892	0.00399	2.921036	1.825862	0.215516	3.672504	6.096004	0.612358	0.487495	0.360712	0.097967	1.444912
RPL10L	0.170038	0.381747	1.868902	1.930836	1.972332	3.580792	2.088772	0.936576	0.839066	1.086113	0.510939	0.558161	0.538268	0.301348	0.276871	0.381687	0.114143	0.413716	1.075366	0.816029	0.100811	0.032141
RRP12	0.010354	0.00962	1.622152	0.004361	0.00264	0.014893	1.116218	0.023822	0.059172	0.0	0.033872	0.199633	0.843059	0.270367	0.007068	0.01549	0.078903	0.007433	0.052965	0.49553	2.782964	0.799989
RRP9	0.0	0.046137	0.054405	0.56292	0.72648	0.271793	3.49875	0.496318	0.082059	0.428869	0.297361	1.203489	0.180721	1.056322	1.180234	0.554775	0.134264	0.046823	0.687024	1.113527	0.247153	0.002723
RSAD2	0.119668	0.116468	0.119899	0.078906	0.131988	0.125751	0.067205	0.029081	0.627828	0.259575	0.187533	0.479702	0.21515	0.010954	5.510312	0.059823	0.040349	5.964004	0.266534	0.197317	0.801467	0.516821
RYR1	0.312622	0.336767	0.158273	0.398356	0.0	0.399144	0.487967	0.659268	4.188756	0.424294	0.081402	0.208171	0.378378	0.631781	0.195897	0.292083	0.340887	0.302718	0.008162	0.138437	0.204946	0.612504
S100A12	0.108374	0.11702	0.117602	0.05771	0.068677	0.043756	0.042969	0.064211	0.052368	1.372386	0.627625	0.125708	6.448404	0.080809	0.147503	0.069635	0.074917	0.07841	0.607935	0.563003	0.2147	5.078529
S1PR5	0.001458	0.000865	0.00125	0.021699	0.001737	0.000571	0.000752	0.002003	0.0	0.004563	0.356444	0.104159	0.000718	0.002563	0.000623	0.000501	0.000799	0.001257	0.002057	0.002149	0.001516	0.002289
SAMSN1	0.0	0.141445	0.218301	0.345349	0.23815	0.8453	1.538209	0.219733	1.026559	0.794207	0.617912	1.548143	0.702109	0.259188	2.827283	1.6968	1.082432	4.223549	3.541724	2.405723	6.478182	0.841818
SCN9A	0.015946	0.024199	0.029795	0.0	0.155691	0.008497	0.007109	0.173552	0.358284	0.534377	0.059238	0.052401	0.005556	0.011766	1.112135	0.865544	3.139103	0.005093	0.583587	1.081358	0.127582	0.101124
SEC31B	0.158564	0.1058	0.2987	1.537982	1.983314	0.154676	0.0	0.539693	4.037948	0.134344	0.86436	0.028468	0.434495	0.036961	0.134363	1.801801	0.056787	0.023765	0.707266	0.79839	0.599692	0.065362
SELL	5.427634	3.898054	0.13472	3.609968	4.78777	3.454834	1.198024	2.015605	2.497893	5.172757	2.782177	0.733715	3.523051	0.0	0.06428	0.090459	0.0089	0.016488	0.123411	0.091198	1.429918	6.722055
SEPT5	0.0	0.030368	0.177286	0.009377	0.194371	0.114781	0.138031	0.019033	1.041795	0.349875	0.03642	0.048784	0.02375	0.014841	0.07018	0.016501	0.014496	0.063433	0.055445	0.052344	0.106109	0.06287
SEPT8	0.100565	0.060346	0.18317	0.128086	0.161116	0.168914	2.136568	0.923009	0.145876	0.121173	0.094399	0.429507	0.0	0.096174	1.392077	0.468798	0.158347	0.03501	3.343412	2.093762	0.073909	0.051184
SERGEF	0.015949	0.003105	0.0	0.182047	0.877502	0.060654	0.017812	0.617201	0.016399	0.021422	0.184037	0.105677	0.032346	0.04496	0.355358	0.318634	0.01993	0.02763	0.270008	0.098154	0.029146	0.019598
SH2D1A	0.026071	0.016539	0.007536	1.656977	1.202952	1.798446	1.971914	3.979693	2.738901	2.022594	1.719615	1.115501	0.009407	0.007961	0.008224	0.0	0.006856	0.021736	0.014432	0.043587	0.023989	0.040807
SIGLEC1	0.234494	0.133973	0.08701	0.0713	0.047342	0.080136	0.03906	0.046965	0.118179	0.163255	0.087274	0.078053	0.253898	0.103542	5.738114	3.187567	0.409232	2.527887	0.167446	0.130528	0.11272	0.223077
SIK1	4.438797	4.560797	5.921304	0.95099	0.356547	0.287308	0.083932	3.988162	0.723851	0.273513	0.326386	0.154676	0.39787	0.070901	0.191335	0.04227	0.036994	0.138175	0.0	0.219224	1.896445	0.280369
SIRPG	0.098566	0.184979	0.06831	2.101221	1.725877	1.839773	0.453153	4.989503	3.670415	1.134809	0.13735	0.071775	0.066879	0.029401	0.108994	0.041996	0.0267	0.114005	0.0	0.019297	0.110486	0.180781
SIT1	0.911143	1.871901	0.480282	1.810654	1.759986	2.009848	1.127721	2.091774	5.29568	1.638492	0.082028	0.07254	0.062088	0.090844	0.011578	0.07254	0.46387	0.033655	0.032672	0.0	0.03293	0.302684
SKA1	0.02994	0.010223	0.014506	0.005167	0.130915	0.0	3.232968	0.479788	0.280854	0.177511	0.142851	0.365092	0.01416	0.024984	0.045188	0.128247	0.010669	0.028439	0.267709	0.151034	0.034731	0.004
SKAP1	1.263442	0.451233	0.765732	2.147501	2.54047	2.268491	0.705547	2.26206	5.664496	2.753424	1.914377	1.396567	0.054109	0.086647	0.014902	0.0	0.067187	0.05255	0.393337	0.376183	0.340631	0.285118
SLAMF1	0.669705	0.43516	0.914889	0.417023	0.372705	0.973641	1.85256	0.967379	1.37635	0.630337	0.053339	0.054761	0.051231	0.070067	5.707746	0.749112	0.065056	0.707269	0.0	0.094657	0.176875	0.192928
SLAMF8	0.257676	0.221412	0.124696	0.173277	0.11309	0.16254	0.135972	0.071418	0.052375	0.363694	0.281399	0.151808	0.274476	4.263878	1.130474	2.411789	4.911935	0.605223	0.397152	0.658324	0.179323	0.195684
SLC12A1	2.456715	1.321714	0.206976	0.253774	0.332641	0.26564	0.004244	0.004244	0.518318	1.013384	0.053957	0.0603	0.045426	0.055617	0.097482	0.0	0.027897	0.002092	0.099024	0.461215	0.645037	0.184189
SLC12A8	0.021552	0.029028	0.298796	0.069128	0.046077	0.0	0.034419	0.192198	0.276284	0.023269	0.039621	0.08858	0.050999	2.85865	0.128713	0.133554	0.211573	0.2999	2.746507	3.571872	0.638542	0.058265
SLC15A3	0.000378	0.132731	0.001207	0.006893	0.012748	0.007436	0.003144	0.007047	0.00094	0.045175	0.002222	0.0	1.145642	3.117628	2.636165	4.025266	2.518543	3.176518	0.214064	0.29449	0.008138	0.973525
SLC2A6	0.098598	0.287917	0.032876	0.033039	0.0	0.007108	0.015878	0.002852	0.008949	0.193499	0.059136	0.110771	0.581013	0.302556	5.707746	0.53935	0.464339	1.861569	0.513805	0.491142	0.005998	0.003886
SLC7A10	0.345462	0.449967	0.602391	0.148714	0.069432	0.265429	0.216785	3.625811	0.092278	0.040764	0.1408	0.096964	0.155206	0.264256	0.157668	0.108409	0.17565	0.265032	0.233531	0.023172	0.157271	0.252851
SLCO5A1	0.430632	0.389986	0.290925	0.090676	0.18977	0.247497	0.135633	0.035114	0.408404	0.111618	0.255647	0.165537	0.131414	0.138291	3.63349	0.127824	0.140013	4.024755	0.032823	0.07628	0.087001	0.479347
SMPD3	0.14695	0.331653	0.829513	0.145378	0.353958	0.085842	0.005519	1.325314	0.032213	0.222349	0.197115	0.368776	0.054136	0.076724	0.136144	0.267968	0.022279	0.100961	0.0	0.04162	4.419341	0.612096
SMPDL3B	0.0	0.00556	0.07258	0.01804	0.056538	0.020135	0.034073	0.039272	0.065681	0.113861	0.033429	0.026148	0.034742	0.025131	0.036344	0.023433	0.017118	0.027328	0.037148	0.045874	2.744764	0.065762
SOCS1	0.021198	0.016963	0.0	0.296467	0.098011	0.207935	2.09523	0.490776	1.210614	0.131864	0.06765	2.498949	0.007951	0.134922	4.702788	1.417548	0.178902	0.786726	0.06897	0.088051	0.072941	0.03056
SP140	1.708922	4.741996	1.950241	0.79098	0.682087	1.045386	0.700546	1.006162	1.264743	0.898641	0.770276	0.71723	0.162761	0.099476	0.28856	0.008429	0.098367	0.371904	0.056557	0.0	1.25525	0.383097
SPAG4	0.015846	0.027939	5.159945	0.077934	0.105115	0.084026	0.16245	0.116031	0.063441	0.111175	0.00455	0.064429	0.016622	0.04077	0.023519	0.009085	0.009276	0.064305	0.051506	0.143559	0.066818	0.024951
SPIB	4.094056	5.570429	0.121002	0.056516	0.102551	0.064517	0.063887	0.07887	0.0	0.089483	0.098056	0.068206	0.10791	0.046928	1.480728	0.019231	0.046634	0.02871	0.065003	0.062868	0.073544	0.270763
SPOCK2	0.754524	0.535389	0.168082	1.690738	1.026602	1.652728	0.482898	1.607731	2.21418	0.875292	0.468585	0.284222	0.077286	0.030805	0.00743	0.0	0.045082	0.052736	0.049895	0.0289	0.170527	0.25407
SSX1	0.004032	0.054297	0.040524	0.132446	0.88203	0.022741	0.186879	0.537466	2.592344	1.269399	0.015301	0.0	0.082707	0.185245	0.13427	0.499786	0.303015	0.563781	0.550671	0.390823	0.933913	0.298276
ST3GAL6	0.170397	0.08093	0.169119	0.005299	0.021431	0.003421	0.004811	0.043415	0.041617	0.11312	0.060708	0.03649	0.979669	1.44235	0.099499	0.519286	1.093458	3.461213	2.048574	1.957737	4.359656	1.28114
ST6GALNAC4	0.351566	0.763365	4.615041	0.686694	0.427788	0.665162	0.379346	0.349123	1.599762	0.554971	0.295479	0.264663	0.191952	1.340772	0.047762	0.302554	0.549228	0.16114	0.0	0.03789	0.049741	0.158954
ST8SIA1	0.078983	0.069527	0.010024	0.121853	0.00899	0.46393	0.158005	4.934157	0.048926	0.125658	0.004917	0.017398	0.007451	0.002661	0.016558	0.0	0.004138	0.01884	0.522806	0.099302	0.002045	0.020398
STAP1	5.124668	2.83091	1.403316	0.132592	0.600024	0.130837	0.126759	0.103904	0.866936	0.069724	0.406538	0.604343	0.0	0.006981	0.513091	0.032639	0.03862	0.145277	4.77968	3.091721	1.182529	0.039971
STEAP4	0.009892	0.028656	0.026108	0.011856	0.038854	0.0	0.005079	0.005949	0.328406	0.026395	0.030575	0.071198	0.522486	0.014136	0.095427	0.115047	0.219158	0.009337	0.147103	0.194995	0.108177	3.807851
STXBP6	0.05705	0.045208	0.16438	0.052876	0.071287	0.090067	0.04118	0.064856	0.0	0.041016	0.013881	0.023879	0.030172	0.030217	0.109651	0.031797	0.026762	0.042173	2.15083	1.619944	0.053963	0.043543
TBX21	0.537585	0.588725	0.468222	2.023343	0.098332	0.560639	1.399807	0.462045	0.318544	2.212341	5.306809	4.152174	0.240308	0.295128	0.566394	0.0	0.204542	0.11799	0.070156	0.083229	0.200309	0.586452
TCF7	0.014466	0.148434	0.006587	3.377377	5.532031	3.416777	0.356528	4.982571	0.788853	0.955903	0.424878	0.142421	0.0	0.006784	0.284374	0.027064	0.014909	0.039646	0.003965	0.00313	0.463686	0.03907
TCL1A	6.556707	0.395595	0.249296	0.03943	0.054055	0.03877	0.015219	0.056758	0.040506	0.039379	0.038486	0.023994	0.069121	0.040565	0.040775	0.021101	0.030482	0.047926	0.008661	0.031997	0.122457	0.123532
TEC	0.031953	0.030228	0.009408	0.041895	0.000978	0.009908	0.00375	0.052161	0.0	0.080321	0.15423	0.102869	0.100681	0.151005	0.779962	0.565598	0.077802	0.167101	0.197809	2.955465	0.977886	0.053991
TEP1	0.117463	0.163796	0.017695	1.49215	0.120309	1.43885	0.157373	0.043265	0.057087	0.061904	2.829617	1.382837	0.167472	0.052901	1.033336	1.715045	0.682326	0.105148	0.127178	0.0	0.0429	0.101284
TGM5	0.185266	0.24431	3.793496	0.124441	0.092455	0.120446	0.090054	0.051528	0.240281	0.297206	0.168987	0.188003	0.207187	0.164012	0.234272	0.515611	0.178449	0.273596	0.475575	0.682544	0.643001	0.297815
TLR2	0.081225	0.114597	0.116958	0.121671	0.137441	0.128222	0.102538	0.154165	0.081685	0.451645	0.140145	0.142097	4.727655	0.820062	4.839884	3.183144	1.244448	0.502003	0.70292	1.647474	0.119775	5.572787
TLR7	0.175372	0.392504	0.125132	0.003029	0.210613	0.010075	0.0	0.119657	0.174406	0.319796	0.101309	0.014741	2.321925	0.11164	3.954202	2.22414	0.115124	0.217825	0.107918	0.064782	0.623033	0.052855
TLR8	0.002894	0.001646	0.019972	0.000187	0.0	0.001813	0.00023	0.048793	0.000219	0.123777	0.000367	0.000772	2.181961	0.922331	3.416644	1.548931	0.788685	0.951951	0.019406	0.005654	0.002589	2.466558
TMEM156	2.792618	2.805325	3.779668	0.755086	0.488098	0.679352	1.587892	1.300667	1.024051	0.950996	0.608698	0.624122	0.029993	0.044037	0.0	0.018499	0.067273	0.028861	0.031415	0.05908	1.359036	0.170354
TNFAIP6	0.092845	0.089835	0.045323	0.022868	0.006152	0.027725	0.022054	0.016239	0.041838	0.047762	0.038796	0.047062	0.079917	0.122559	7.188161	0.114385	0.084608	3.301993	0.08735	0.849441	0.068608	1.290116
TNFRSF10C	0.033245	0.011786	0.010403	0.009355	0.007666	0.049938	0.033324	0.002534	0.018659	0.025577	0.0	0.023491	0.292252	0.037715	0.029668	0.074946	0.045512	0.03869	0.079369	0.083924	0.360771	5.231812
TNFRSF11A	0.183565	0.10853	0.090137	0.012903	0.0	0.064818	0.165484	0.032447	3.924152	0.343619	0.336927	0.262295	0.046806	0.132039	0.288889	1.655006	1.166833	2.979334	0.076685	0.313416	0.023096	0.258911
TNFRSF13B	1.366046	4.316356	3.706709	0.415554	0.788182	0.23219	0.288226	0.415546	1.00113	0.979978	0.550537	0.371439	0.433491	0.346458	0.59049	0.385775	0.372908	0.427611	0.359651	0.433061	0.738089	0.892141
TNFRSF17	0.014138	0.188428	5.995056	0.007333	0.0	0.007044	0.002788	0.002717	0.028532	0.004411	0.006322	0.003534	0.004463	0.004836	0.003921	0.007108	0.004837	0.010206	0.002231	0.001694	0.012891	0.003876
TNFRSF4	0.000332	0.0	0.221436	0.006717	0.012765	0.881651	3.429263	2.01296	4.909751	0.011286	0.313227	1.18132	0.005089	0.010225	2.504358	0.737461	0.326354	2.822123	0.10746	0.575317	0.01786	0.023109
TNFSF14	0.00313	0.002312	0.001944	0.188208	0.043933	0.11364	0.944504	0.360425	0.561404	0.020443	0.795394	4.596057	0.059373	2.088498	0.026474	0.016551	0.020846	0.0	0.010822	0.130026	0.63712	1.362592
TNIP3	0.020452	0.082209	0.014186	0.216716	0.196618	0.0785	1.525165	0.868281	0.138891	0.12415	0.034831	0.012574	0.021822	0.810922	4.123887	0.031712	0.051745	0.136579	0.120435	0.340609	0.115851	0.026073
TPSAB1	0.285833	0.203937	0.032735	0.092458	0.003881	0.068171	0.031548	0.120425	0.0	0.062266	0.116204	0.075339	0.137082	0.087683	0.090562	0.089647	0.098276	0.098003	7.305734	7.830321	0.236898	0.267417
TRAF4	1.364073	3.394032	0.641568	0.034647	0.097952	0.517555	1.788317	0.670717	0.20267	0.134667	0.250132	0.37769	0.041677	0.058379	0.0	0.005125	0.133464	0.055502	1.135567	1.291491	0.45795	0.200062
TRAT1	0.017404	0.021891	0.024541	1.51863	4.34184	4.811369	3.0132	2.660612	0.829948	2.675325	0.039465	0.068992	0.004808	0.016946	0.003823	0.0	0.011922	0.046773	0.0548	0.058441	0.352853	0.011418
